scenario,role,rank,player_id,player_name,covered,provider_structural_missingness_confirmed
strict_low,CM,16,1323,D. Olmo,True,False
strict_low,CM,17,6067,T. Almada,True,False
strict_low,CM,18,37127,M. Odegaard,True,False
strict_low,CM,19,1578,G. Lo Celso,True,False
strict_low,CM,20,747,Casemiro,True,False
strict_low,CM,21,2472,R. de Paul,True,False
strict_low,CM,22,754,L. Modric,True,False
strict_low,CM,23,51494,M. Ugarte,True,False
strict_low,CM,24,415431,S. El Mourabet,True,False
strict_low,CM,25,1640,H. Calhanoglu,True,False
strict_low,CM,26,10135,Bruno Guimaraes,True,False
strict_low,CM,27,10097,Ederson,True,False
strict_low,CM,28,36902,T. Reijnders,True,False
strict_low,CM,29,335051,J. Neves,True,False
strict_low,CM,30,750,A. Fidalgo,True,False
strict_low,AM,1,6005,J. Quintero,True,False
strict_low,AM,2,414149,R. Mofokeng,True,False
strict_low,AM,3,271,L. Paredes,True,False
strict_low,AM,4,37155,O. Kokcu,True,False
strict_low,AM,5,129678,A. Ounahi,True,False
strict_low,AM,6,350850,B. Zeneli,True,False
strict_low,AM,7,395559,K. Alajbegovic,True,False
strict_low,AM,8,78,H. Vanaken,True,False
strict_low,AM,9,441269,P. Okon-Engstler,True,False
strict_low,AM,10,263228,P. Guiagon,True,False
strict_low,AM,11,1864,P. Neto,True,False
strict_low,AM,12,454,Y. Akgun,True,False
strict_low,AM,13,644,L. Sane,True,False
strict_low,AM,14,362400,M. Arfsten,True,False
strict_low,AM,15,474591,C. Inao Oulai,True,False
strict_low,AM,16,295977,T. Moremi,True,False
strict_low,AM,17,7562,R. Schmid,True,False
strict_low,AM,18,339887,C. Y. Uzun,True,False
strict_low,AM,19,63274,B. A. Yilmaz,True,False
strict_low,AM,20,13376,J. Campaz,True,False
strict_low,AM,21,345748,Andres Gomez,True,False
strict_low,AM,22,38123,A. Hrustic,True,False
strict_low,AM,23,5994,J. Carrascal,True,False
strict_low,AM,24,7050,A. O'Neill,True,False
strict_low,AM,25,6934,A. Rufer,True,False
strict_low,AM,26,475575,C. Yirenkyi,True,False
strict_low,AM,27,1322,N. Moro,True,False
strict_low,AM,28,311543,N. Angulo,True,False
strict_low,AM,29,33321,K. Nakamura,True,False
strict_low,AM,30,242,R. Thomas,True,False
strict_low,RW,1,154,L. Messi,True,False
strict_low,RW,2,513776,Y. Diomande,True,False
strict_low,RW,3,278,K. Mbappe,True,False
strict_low,RW,4,25414,J. Yeboah,True,False
strict_low,RW,5,343027,D. Doue,True,False
strict_low,RW,6,2889,A. Vega,True,False
strict_low,RW,7,583,Joao Felix,True,False
strict_low,RW,8,276,Neymar,True,False
strict_low,RW,9,927,Lee Kang-In,True,False
strict_low,RW,10,186,Son Heung-Min,True,False
strict_low,RW,11,1460,B. Saka,True,False
strict_low,RW,12,326067,A. Hadj Moussa,True,False
strict_low,RW,13,350037,N. Paz,True,False
strict_low,RW,14,3246,N. Pepe,True,False
strict_low,RW,15,2544,A. Afif,True,False
strict_low,RW,16,517,J. Rodriguez,True,False
strict_low,RW,17,147859,C. De Ketelaere,True,False
strict_low,RW,18,377122,Endrick,True,False
strict_low,RW,19,7722,S. Kalajdzic,True,False
strict_low,RW,20,184,H. Kane,True,False
strict_low,RW,21,35532,J. Quinones,True,False
strict_low,RW,22,295513,J. Lopez,True,False
strict_low,RW,23,44701,K. Al Ghannam,True,False
strict_low,RW,24,6009,J. Alvarez,True,False
strict_low,RW,25,35885,A. Zendejas,True,False
strict_low,RW,26,369544,G. Yassine,True,False
strict_low,RW,27,72155,A. Ueda,True,False
strict_low,RW,28,279482,B. Cipenga,True,False
strict_low,RW,29,161585,F. Conceicao,True,False
strict_low,RW,30,73868,R. Pepi,True,False
strict_low,LW,1,909,M. Rashford,True,False
strict_low,LW,2,314511,A. Nusa,True,False
strict_low,LW,3,127769,G. Martinelli,True,False
strict_low,LW,4,247,C. Gakpo,True,False
strict_low,LW,5,1946,L. Trossard,True,False
strict_low,LW,6,387643,B. Toure,True,False
strict_low,LW,7,26315,N. Gonzalez,True,False
strict_low,LW,8,301771,S. Adingra,True,False
strict_low,ST,1,153,O. Dembele,True,False
strict_low,ST,2,181812,J. Musiala,True,False
strict_low,ST,3,2601,D. Kamada,True,False
strict_high,GK,1,269349,L. Hornicek,True,False
strict_high,GK,2,182718,J. Garcia,True,False
strict_high,GK,3,49866,U. Cakir,True,False
strict_high,GK,4,369,D. Costa,True,False
strict_high,GK,5,129058,B. Verbruggen,True,False
strict_high,GK,6,732,L. Zidane,True,False
strict_high,GK,7,42207,M. Abunada,False,True
strict_high,GK,8,138804,M. Kovar,True,False
strict_high,GK,9,22221,M. Maignan,True,False
strict_high,GK,10,497,M. Neuer,True,False
strict_high,GK,11,46417,S. Chaine,True,False
strict_high,GK,12,47296,G. Rulli,True,False
strict_high,GK,13,280,Alisson,True,False
strict_high,GK,14,353883,P. Beach,True,False
strict_high,GK,15,2986,E. Mendy,True,False
strict_high,GK,16,1142,Y. Mvogo,True,False
strict_high,GK,17,2482,C. Vargas,True,False
strict_high,GK,18,702,O. Baumann,True,False
strict_high,GK,19,2892,Kim Seung-Gyu,True,False
strict_high,GK,20,119853,M. Diaw,True,False
strict_high,GK,21,20566,Y. Diouf,True,False
strict_high,GK,22,194536,R. Roefs,True,False
strict_high,GK,23,524,D. Kotarski,True,False
strict_high,GK,24,46245,R. Goss,True,False
strict_high,GK,25,221605,F. Wiegele,True,False
strict_high,GK,26,6870,P. Izzo,True,False
strict_high,GK,27,64190,Y. Fofana,True,False
strict_high,GK,28,340151,M. Penders,True,False
strict_high,GK,29,3275,R. Williams,True,False
strict_high,GK,30,26232,M. Flekken,True,False
strict_high,RB,1,271539,J. Hadjam,True,False
strict_high,RB,2,2975,C. Blackman,False,True
strict_high,RB,3,41608,D. Borges,False,True
strict_high,RB,4,25341,D. Luckassen,False,True
strict_high,RB,5,25158,D. Raum,True,False
strict_high,RB,6,41552,P. Ciss,True,False
strict_high,RB,7,6002,E. Palacios,True,False
strict_high,RB,8,2869,E. Alvarez,True,False
strict_high,RB,9,355994,A. Freeman,True,False
strict_high,RB,10,8450,A. Seck,False,True
strict_high,RB,11,9,A. Hakimi,True,False
strict_high,RB,12,390002,M. Chavez Garcia,True,False
strict_high,RB,13,38735,S. Dest,True,False
strict_high,RB,14,359561,K. Sebelebele,True,False
strict_high,RB,15,332056,W. Pina,True,False
strict_high,RB,16,502,J. Kimmich,True,False
strict_high,RB,17,47519,P. Porro,True,False
strict_high,RB,18,1257,J. Kounde,True,False
strict_high,RB,19,195992,J. Caceres,True,False
strict_high,RB,20,1231,V. Coufal,True,False
strict_high,RB,21,81,K. Diatta,True,False
strict_high,RB,22,1117,K. Tierney,True,False
strict_high,RB,23,134995,N. Boushal,True,False
strict_high,RB,24,48489,M. Muheim,True,False
strict_high,RB,25,153622,K. Trewin,True,False
strict_high,RB,26,19545,R. James,True,False
strict_high,RB,27,39058,F. Bjorkan,True,False
strict_high,RB,28,161747,G. Doue,True,False
strict_high,RB,29,1719,M. Muldur,True,False
strict_high,RB,30,283252,Z. El Ouahdi,True,False
strict_high,RCB,1,69,B. Mechele,True,False
strict_high,RCB,2,265595,G. Inacio,True,False
strict_high,RCB,3,318,K. Koulibaly,True,False
strict_high,RCB,4,20995,M. Lacroix,True,False
strict_high,RCB,5,2897,Kim Min-Jae,True,False
strict_high,RCB,6,61837,A. Bardakci,True,False
strict_high,RCB,7,22224,Gabriel,True,False
strict_high,RCB,8,290,V. van Dijk,True,False
strict_high,RCB,9,266345,E. Lira,True,False
strict_high,RCB,10,30776,C. Romero,True,False
strict_high,RCB,11,1149,D. Upamecano,True,False
strict_high,RCB,12,38695,J. P. van Hecke,True,False
strict_high,RCB,13,295793,M. Pubill,True,False
strict_high,RCB,14,2532,B. Khoukhi,True,False
strict_high,RCB,15,25287,K. Danso,True,False
strict_high,RCB,16,396623,P. Cubarsi,True,False
strict_high,RCB,17,161939,T. Araujo,True,False
strict_high,RCB,18,31,J. M. Gimenez,True,False
strict_high,RCB,19,16804,Y. Ibrahim,True,False
strict_high,RCB,20,312964,N. Ngoy,True,False
strict_high,RCB,21,101814,R. Araujo,True,False
strict_high,RCB,22,375,C. Mbemba,True,False
strict_high,RCB,23,257,Marquinhos,True,False
strict_high,RCB,24,567,R. Dias,True,False
strict_high,RCB,25,44507,A. Lajami,True,False
strict_high,RCB,26,162964,R. Hranac,True,False
strict_high,RCB,27,30521,M. Demiral,True,False
strict_high,RCB,28,626,J. Stones,True,False
strict_high,RCB,29,18814,I. Diop,True,False
strict_high,LCB,1,624,N. Otamendi,True,False
strict_high,LCB,2,2194,R. Bensebaini,True,False
strict_high,LCB,3,16367,W. Pacho,True,False
strict_high,LCB,4,529,N. Tagliafico,True,False
strict_high,LCB,5,2467,L. Martinez,True,False
strict_high,LCB,6,30424,Ibanez,True,False
strict_high,LCB,7,972,J. Tah,True,False
strict_high,LCB,8,20836,C. Operi,True,False
strict_high,LCB,9,152849,M. van de Ven,True,False
strict_high,LCB,10,129033,J. Gvardiol,True,False
strict_high,LCB,11,278898,C. Riad,True,False
strict_high,LB,1,263482,N. Mendes,True,False
strict_high,LB,2,21138,R. Ait-Nouri,True,False
strict_high,LB,3,46334,A. Modiba,True,False
strict_high,LB,4,51776,M. Araujo,True,False
strict_high,LB,5,21098,J. Kayembe,True,False
strict_high,LB,6,19549,A. Robinson,True,False
strict_high,LB,7,307123,N. O'Reilly,True,False
strict_high,LB,8,375974,J. Seys,True,False
strict_high,LB,9,162451,A. Salah-Eddine,True,False
strict_high,LB,10,47300,T. Hernandez,True,False
strict_high,LB,11,51466,J. Piquerez,True,False
strict_high,LB,12,127817,P. Hincapie,True,False
strict_high,LB,13,47380,M. Cucurella,True,False
strict_high,LB,14,162007,M. De Cuyper,True,False
strict_high,LB,15,50057,E. Elmali,True,False
strict_high,LB,16,19235,D. Spence,True,False
strict_high,LB,17,7578,G. Mensah,True,False
strict_high,LB,18,409303,M. Diouf,True,False
strict_high,LB,19,33,L. Hernandez,True,False
strict_high,LB,20,51572,M. Vina,True,False
strict_high,LB,21,18816,A. Masuaku,True,False
strict_high,LB,22,289,A. Robertson,True,False
strict_high,LB,23,1361,F. Kadioglu,True,False
strict_high,LB,24,158121,I. Jakobs,True,False
strict_high,LB,25,2724,L. Digne,True,False
strict_high,LB,26,306940,Y. Medina,True,False
strict_high,LB,27,46731,P. Estupinan,True,False
strict_high,LB,28,198654,D. Svensson,True,False
strict_high,LB,29,25915,P. Mwene,True,False
strict_high,LB,30,146772,Y. Belammari,True,False
strict_high,DM,1,44,Rodri,True,False
strict_high,DM,2,137210,A. Stiller,True,False
strict_high,DM,3,374058,L. Camara,True,False
strict_high,DM,4,162714,A. Onana,True,False
strict_high,DM,5,2926,Y. Tielemans,True,False
strict_high,DM,6,511,L. Goretzka,True,False
strict_high,DM,7,328033,A. Pavlovic,True,False
strict_high,DM,8,96512,K. Lenini,True,False
strict_high,DM,9,1464,G. Xhaka,True,False
strict_high,DM,10,1934,S. Berge,True,False
strict_high,DM,11,269172,Z. Al Johani,True,False
strict_high,DM,12,292,J. Henderson,True,False
strict_high,CM,1,19617,M. Olise,True,False
strict_high,CM,2,156477,R. Cherki,True,False
strict_high,CM,3,2489,L. Diaz,True,False
strict_high,CM,4,1422,J. Doku,True,False
strict_high,CM,5,214463,I. Yuksek,True,False
strict_high,CM,6,2676,R. Neves,True,False
strict_high,CM,7,635,R. Mahrez,True,False
strict_high,CM,8,41112,Trincao,True,False
strict_high,CM,9,116117,M. Caicedo,True,False
strict_high,CM,10,538,F. de Jong,True,False
strict_high,CM,11,319572,V. Barco,True,False
strict_high,CM,12,128384,Vitinha,True,False
strict_high,CM,13,129718,J. Bellingham,True,False
strict_high,CM,14,1271,A. Tchouameni,True,False
strict_high,CM,15,39064,P. Berg,True,False
strict_high,CM,16,1323,D. Olmo,True,False
strict_high,CM,17,2472,R. de Paul,True,False
strict_high,CM,18,6067,T. Almada,True,False
strict_high,CM,19,37127,M. Odegaard,True,False
strict_high,CM,20,1578,G. Lo Celso,True,False
strict_high,CM,21,747,Casemiro,True,False
strict_high,CM,22,754,L. Modric,True,False
strict_high,CM,23,51494,M. Ugarte,True,False
strict_high,CM,24,415431,S. El Mourabet,True,False
strict_high,CM,25,1640,H. Calhanoglu,True,False
strict_high,CM,26,10135,Bruno Guimaraes,True,False
strict_high,CM,27,10097,Ederson,True,False
strict_high,CM,28,36902,T. Reijnders,True,False
strict_high,CM,29,335051,J. Neves,True,False
strict_high,CM,30,750,A. Fidalgo,True,False
strict_high,AM,1,113580,W. Semedo,False,True
strict_high,AM,2,6005,J. Quintero,True,False
strict_high,AM,3,414149,R. Mofokeng,True,False
strict_high,AM,4,37155,O. Kokcu,True,False
strict_high,AM,5,271,L. Paredes,True,False
strict_high,AM,6,129678,A. Ounahi,True,False
strict_high,AM,7,350850,B. Zeneli,True,False
strict_high,AM,8,1324,I. Sunjic,False,True
strict_high,AM,9,160925,T. Ali,False,True
strict_high,AM,10,474591,C. Inao Oulai,True,False
strict_high,AM,11,37435,D. Duarte,False,True
strict_high,AM,12,395559,K. Alajbegovic,True,False
strict_high,AM,13,78,H. Vanaken,True,False
strict_high,AM,14,441269,P. Okon-Engstler,True,False
strict_high,AM,15,51114,C. Roldan,True,False
strict_high,AM,16,341844,M. Ghorbani,False,True
strict_high,AM,17,263228,P. Guiagon,True,False
strict_high,AM,18,35576,O. Pineda,True,False
strict_high,AM,19,1864,P. Neto,True,False
strict_high,AM,20,19614,S. Ezatolahi,False,True
strict_high,AM,21,454,Y. Akgun,True,False
strict_high,AM,22,644,L. Sane,True,False
strict_high,AM,23,362400,M. Arfsten,True,False
strict_high,AM,24,295977,T. Moremi,True,False
strict_high,AM,25,7562,R. Schmid,True,False
strict_high,AM,26,339887,C. Y. Uzun,True,False
strict_high,AM,27,63274,B. A. Yilmaz,True,False
strict_high,AM,28,13376,J. Campaz,True,False
strict_high,AM,29,345748,Andres Gomez,True,False
strict_high,AM,30,38123,A. Hrustic,True,False
strict_high,RW,1,154,L. Messi,True,False
strict_high,RW,2,535046,A. Amaimouni,False,True
strict_high,RW,3,513776,Y. Diomande,True,False
strict_high,RW,4,278,K. Mbappe,True,False
strict_high,RW,5,583,Joao Felix,True,False
strict_high,RW,6,108563,R. Zalazar,True,False
strict_high,RW,7,25414,J. Yeboah,True,False
strict_high,RW,8,343027,D. Doue,True,False
strict_high,RW,9,350799,Jeremy Arevalo,True,False
strict_high,RW,10,2889,A. Vega,True,False
strict_high,RW,11,276,Neymar,True,False
strict_high,RW,12,927,Lee Kang-In,True,False
strict_high,RW,13,186,Son Heung-Min,True,False
strict_high,RW,14,1460,B. Saka,True,False
strict_high,RW,15,89982,S. Moghanlou,False,True
strict_high,RW,16,326067,A. Hadj Moussa,True,False
strict_high,RW,17,350037,N. Paz,True,False
strict_high,RW,18,3246,N. Pepe,True,False
strict_high,RW,19,2544,A. Afif,True,False
strict_high,RW,20,517,J. Rodriguez,True,False
strict_high,RW,21,147859,C. De Ketelaere,True,False
strict_high,RW,22,377122,Endrick,True,False
strict_high,RW,23,292396,A. Londono,True,False
strict_high,RW,24,7722,S. Kalajdzic,True,False
strict_high,RW,25,73520,A. Ganiev,False,True
strict_high,RW,26,184,H. Kane,True,False
strict_high,RW,27,35532,J. Quinones,True,False
strict_high,RW,28,295513,J. Lopez,True,False
strict_high,RW,29,44701,K. Al Ghannam,True,False
strict_high,RW,30,6009,J. Alvarez,True,False
strict_high,LW,1,909,M. Rashford,True,False
strict_high,LW,2,314511,A. Nusa,True,False
strict_high,LW,3,127769,G. Martinelli,True,False
strict_high,LW,4,247,C. Gakpo,True,False
strict_high,LW,5,1946,L. Trossard,True,False
strict_high,LW,6,387643,B. Toure,True,False
strict_high,LW,7,26315,N. Gonzalez,True,False
strict_high,LW,8,301771,S. Adingra,True,False
strict_high,ST,1,153,O. Dembele,True,False
strict_high,ST,2,181812,J. Musiala,True,False
strict_high,ST,3,2601,D. Kamada,True,False
