player_id,cached_detailed_fixtures,cached_detailed_minutes,player_name,reported_minutes,detailed_match_minutes,ledger_detailed_minutes,ledger_aggregate_minutes,fixture_endpoint_coverage,missing_fixture_endpoints,ledger_pass,is_unresolved,cache_minus_ledger_minutes
111266,1.0,89.0,,,,,,,,,False,89.0
111309,1.0,45.0,,,,,,,,,False,45.0
111325,1.0,0.0,,,,,,,,,False,0.0
111329,1.0,58.0,,,,,,,,,False,58.0
111335,1.0,90.0,,,,,,,,,False,90.0
112052,1.0,0.0,,,,,,,,,False,0.0
112587,1.0,90.0,,,,,,,,,False,90.0
113005,1.0,90.0,,,,,,,,,False,90.0
113020,1.0,2.0,,,,,,,,,False,2.0
113111,1.0,90.0,,,,,,,,,False,90.0
113190,1.0,70.0,,,,,,,,,False,70.0
113365,1.0,45.0,,,,,,,,,False,45.0
113580,22.0,1530.0,Willy Semedo,2135.0,2135.0,1530.0,2135.0,1.0,0.0,False,True,0.0
113581,1.0,84.0,,,,,,,,,False,84.0
114436,2.0,124.0,,,,,,,,,False,124.0
115525,1.0,90.0,,,,,,,,,False,90.0
115532,1.0,0.0,,,,,,,,,False,0.0
115590,1.0,90.0,,,,,,,,,False,90.0
115619,1.0,90.0,,,,,,,,,False,90.0
116112,1.0,0.0,,,,,,,,,False,0.0
116117,65.0,5151.0,M. Caicedo,7234.0,7234.0,4587.0,7234.0,1.0,0.0,False,True,564.0
116130,1.0,32.0,,,,,,,,,False,32.0
116132,1.0,90.0,,,,,,,,,False,90.0
116899,1.0,84.0,,,,,,,,,False,84.0
116919,1.0,25.0,,,,,,,,,False,25.0
117572,2.0,28.0,,,,,,,,,False,28.0
118307,1.0,90.0,,,,,,,,,False,90.0
118391,1.0,0.0,,,,,,,,,False,0.0
118433,1.0,34.0,,,,,,,,,False,34.0
118956,1.0,59.0,,,,,,,,,False,59.0
119002,1.0,12.0,,,,,,,,,False,12.0
119008,1.0,90.0,,,,,,,,,False,90.0
119128,1.0,45.0,G. Caballero,2877.0,1493.0,,,,,,False,45.0
119173,1.0,0.0,,,,,,,,,False,0.0
119174,1.0,90.0,,,,,,,,,False,90.0
119180,1.0,85.0,,,,,,,,,False,85.0
119213,1.0,0.0,,,,,,,,,False,0.0
119223,1.0,25.0,,,,,,,,,False,25.0
119477,1.0,0.0,,,,,,,,,False,0.0
119485,1.0,67.0,,,,,,,,,False,67.0
119584,1.0,90.0,,,,,,,,,False,90.0
119685,1.0,10.0,,,,,,,,,False,10.0
119741,1.0,18.0,,,,,,,,,False,18.0
119746,1.0,90.0,,,,,,,,,False,90.0
119749,1.0,0.0,,,,,,,,,False,0.0
119777,1.0,87.0,,,,,,,,,False,87.0
119795,2.0,12.0,,,,,,,,,False,12.0
119796,1.0,90.0,,,,,,,,,False,90.0
119853,42.0,2892.0,M. Diaw,3076.0,3076.0,2892.0,3076.0,1.0,0.0,True,False,0.0
119872,1.0,65.0,,,,,,,,,False,65.0
119929,1.0,20.0,,,,,,,,,False,20.0
122108,1.0,78.0,,,,,,,,,False,78.0
122259,1.0,61.0,,,,,,,,,False,61.0
122376,1.0,21.0,,,,,,,,,False,21.0
122389,1.0,90.0,,,,,,,,,False,90.0
122428,1.0,0.0,,,,,,,,,False,0.0
122643,1.0,0.0,,,,,,,,,False,0.0
122657,1.0,9.0,,,,,,,,,False,9.0
122806,1.0,0.0,,,,,,,,,False,0.0
123435,1.0,17.0,,,,,,,,,False,17.0
123468,52.0,4140.0,M. Keller,4633.0,4183.0,4140.0,4633.0,1.0,0.0,True,False,0.0
123469,,,Z. Amdouni,305.0,305.0,,,,,,False,0.0
123474,1.0,64.0,,,,,,,,,False,64.0
123530,4.0,142.0,Mahmoud Al Mardi,1107.0,1107.0,142.0,1107.0,0.3611111111111111,23.0,False,False,0.0
123546,1.0,90.0,,,,,,,,,False,90.0
123554,1.0,11.0,,,,,,,,,False,11.0
123641,1.0,96.0,,,,,,,,,False,96.0
123742,,,J. Duverger,35.0,35.0,,,,,,False,0.0
123759,1.0,99.0,,,,,,,,,False,99.0
123802,1.0,0.0,Fahad Talib,0.0,0.0,,,,,,False,0.0
123853,1.0,11.0,,,,,,,,,False,11.0
124081,1.0,22.0,,,,,,,,,False,22.0
125171,48.0,3511.0,J. Stanisic,3659.0,3659.0,3511.0,3659.0,1.0,0.0,True,False,0.0
125177,1.0,120.0,,,,,,,,,False,120.0
125618,1.0,69.0,,,,,,,,,False,69.0
125635,1.0,78.0,,,,,,,,,False,78.0
125678,1.0,45.0,,,,,,,,,False,45.0
125695,1.0,90.0,,,,,,,,,False,90.0
125723,1.0,90.0,,,,,,,,,False,90.0
125726,1.0,120.0,,,,,,,,,False,120.0
125772,1.0,90.0,,,,,,,,,False,90.0
125810,1.0,90.0,,,,,,,,,False,90.0
125840,1.0,33.0,,,,,,,,,False,33.0
126091,1.0,76.0,,,,,,,,,False,76.0
126564,1.0,85.0,,,,,,,,,False,85.0
126618,1.0,0.0,,,,,,,,,False,0.0
126622,1.0,67.0,,,,,,,,,False,67.0
126640,42.0,3051.0,D. Affengruber,3065.0,3065.0,3051.0,3065.0,1.0,0.0,True,False,0.0
126642,30.0,1712.0,P. Wimmer,2105.0,2105.0,1712.0,2105.0,1.0,0.0,True,False,0.0
126690,1.0,90.0,,,,,,,,,False,90.0
126740,1.0,63.0,,,,,,,,,False,63.0
126743,1.0,0.0,,,,,,,,,False,0.0
126791,1.0,22.0,,,,,,,,,False,22.0
126872,1.0,0.0,,,,,,,,,False,0.0
126936,4.0,221.0,,,,,,,,,False,221.0
126949,66.0,5130.0,C. Richards,5227.0,5227.0,4581.0,5227.0,1.0,0.0,True,False,549.0
126957,1.0,85.0,,,,,,,,,False,85.0
126960,1.0,90.0,,,,,,,,,False,90.0
126979,1.0,90.0,,,,,,,,,False,90.0
127012,1.0,0.0,,,,,,,,,False,0.0
127122,1.0,90.0,,,,,,,,,False,90.0
127219,1.0,79.0,,,,,,,,,False,79.0
127227,51.0,3744.0,I. Reyes,5036.0,4826.0,3565.0,5036.0,1.0,0.0,False,True,179.0
127228,1.0,90.0,,,,,,,,,False,90.0
127229,1.0,0.0,,,,,,,,,False,0.0
127280,1.0,29.0,,,,,,,,,False,29.0
127340,1.0,90.0,,,,,,,,,False,90.0
127357,1.0,90.0,,,,,,,,,False,90.0
127414,1.0,89.0,,,,,,,,,False,89.0
127420,1.0,90.0,,,,,,,,,False,90.0
127429,6.0,258.0,I. Rayners,3838.0,2950.0,,,,,,False,258.0
127469,2.0,96.0,,,,,,,,,False,96.0
127470,1.0,90.0,,,,,,,,,False,90.0
127546,1.0,0.0,,,,,,,,,False,0.0
127579,1.0,90.0,,,,,,,,,False,90.0
127601,1.0,0.0,,,,,,,,,False,0.0
127606,1.0,90.0,,,,,,,,,False,90.0
127609,1.0,90.0,,,,,,,,,False,90.0
127634,1.0,27.0,,,,,,,,,False,27.0
127657,1.0,11.0,,,,,,,,,False,11.0
127665,1.0,0.0,,,,,,,,,False,0.0
127769,67.0,2703.0,Gabriel Martinelli,3133.0,3114.0,2608.0,3133.0,1.0,0.0,True,False,95.0
127790,1.0,90.0,,,,,,,,,False,90.0
127803,1.0,120.0,,,,,,,,,False,120.0
127817,57.0,3532.0,P. Hincapié,4703.0,4703.0,3442.0,4703.0,1.0,0.0,False,True,90.0
127843,1.0,67.0,,,,,,,,,False,67.0
128007,5.0,30.0,Yannick Semedo,1059.0,1059.0,30.0,1059.0,0.1136363636363636,39.0,False,False,0.0
128142,1.0,90.0,,,,,,,,,False,90.0
128186,1.0,90.0,,,,,,,,,False,90.0
128287,1.0,23.0,,,,,,,,,False,23.0
128345,1.0,90.0,,,,,,,,,False,90.0
128353,1.0,81.0,,,,,,,,,False,81.0
128354,1.0,0.0,,,,,,,,,False,0.0
128365,2.0,172.0,,,,,,,,,False,172.0
128384,65.0,5080.0,Vitinha,5026.0,5026.0,4450.0,5026.0,1.0,0.0,True,False,630.0
128398,1.0,54.0,,,,,,,,,False,54.0
128444,1.0,23.0,,,,,,,,,False,23.0
128446,1.0,90.0,,,,,,,,,False,90.0
128461,1.0,0.0,,,,,,,,,False,0.0
128499,1.0,90.0,,,,,,,,,False,90.0
128533,54.0,3563.0,J. Leweling,3606.0,3606.0,3563.0,3606.0,1.0,0.0,True,False,0.0
128581,1.0,15.0,,,,,,,,,False,15.0
128582,2.0,151.0,,,,,,,,,False,151.0
128701,1.0,71.0,,,,,,,,,False,71.0
128763,1.0,105.0,,,,,,,,,False,105.0
128766,28.0,753.0,L. Deedson,2887.0,2887.0,565.0,2887.0,1.0,0.0,False,True,188.0
128772,36.0,2433.0,D. Zima,2525.0,2525.0,2433.0,2525.0,1.0,0.0,True,False,0.0
128791,1.0,24.0,,,,,,,,,False,24.0
128793,36.0,2144.0,D. Jurásek,2285.0,2285.0,2144.0,2285.0,0.9759036144578314,2.0,True,False,0.0
128895,2.0,100.0,,,,,,,,,False,100.0
128987,1.0,14.0,,,,,,,,,False,14.0
129033,36.0,2155.0,J. Gvardiol,2242.0,2242.0,2028.0,2242.0,1.0,0.0,True,False,127.0
129035,2.0,168.0,,,,,,,,,False,168.0
129047,43.0,3123.0,R. Zerrouki,3766.0,3766.0,3123.0,3766.0,1.0,0.0,True,False,0.0
129050,1.0,90.0,,,,,,,,,False,90.0
129054,2.0,90.0,,,,,,,,,False,90.0
129058,44.0,3810.0,B. Verbruggen,4015.0,4015.0,3810.0,4015.0,1.0,0.0,True,False,0.0
129139,1.0,90.0,,,,,,,,,False,90.0
129646,1.0,78.0,,,,,,,,,False,78.0
129670,19.0,1180.0,N. Mbuku,2710.0,2710.0,1090.0,2710.0,0.4166666666666667,28.0,False,True,90.0
129678,33.0,2428.0,A. Ounahi,2956.0,2956.0,2428.0,2956.0,1.0,0.0,True,False,0.0
129680,1.0,73.0,,,,,,,,,False,73.0
129681,1.0,90.0,,,,,,,,,False,90.0
129701,1.0,78.0,,,,,,,,,False,78.0
129704,1.0,12.0,,,,,,,,,False,12.0
129709,1.0,90.0,,,,,,,,,False,90.0
129711,2.0,0.0,,,,,,,,,False,0.0
129718,54.0,3782.0,J. Bellingham,3917.0,3917.0,3335.0,3917.0,1.0,0.0,True,False,447.0
129719,3.0,233.0,,,,,,,,,False,233.0
129773,1.0,30.0,,,,,,,,,False,30.0
129785,1.0,80.0,,,,,,,,,False,80.0
129858,1.0,92.0,,,,,,,,,False,92.0
129867,1.0,72.0,,,,,,,,,False,72.0
129880,2.0,180.0,,,,,,,,,False,180.0
129881,1.0,82.0,,,,,,,,,False,82.0
129882,2.0,181.0,,,,,,,,,False,181.0
129883,1.0,90.0,,,,,,,,,False,90.0
129897,1.0,94.0,,,,,,,,,False,94.0
129903,1.0,79.0,,,,,,,,,False,79.0
129905,1.0,0.0,,,,,,,,,False,0.0
129941,1.0,74.0,,,,,,,,,False,74.0
129986,1.0,120.0,,,,,,,,,False,120.0
130229,2.0,102.0,,,,,,,,,False,102.0
130248,1.0,16.0,,,,,,,,,False,16.0
130612,1.0,0.0,,,,,,,,,False,0.0
130646,1.0,56.0,,,,,,,,,False,56.0
131294,2.0,0.0,,,,,,,,,False,0.0
131516,1.0,0.0,,,,,,,,,False,0.0
131538,1.0,46.0,,,,,,,,,False,46.0
131546,2.0,167.0,,,,,,,,,False,167.0
131571,1.0,52.0,,,,,,,,,False,52.0
131955,1.0,90.0,,,,,,,,,False,90.0
131962,1.0,90.0,,,,,,,,,False,90.0
133183,1.0,90.0,,,,,,,,,False,90.0
133185,1.0,42.0,,,,,,,,,False,42.0
133193,2.0,31.0,,,,,,,,,False,31.0
133196,3.0,300.0,,,,,,,,,False,300.0
133200,1.0,86.0,,,,,,,,,False,86.0
133246,1.0,66.0,,,,,,,,,False,66.0
133396,1.0,72.0,,,,,,,,,False,72.0
133451,1.0,24.0,,,,,,,,,False,24.0
133544,1.0,0.0,,,,,,,,,False,0.0
133584,1.0,90.0,,,,,,,,,False,90.0
133609,51.0,3539.0,Pedri,3719.0,3719.0,3539.0,3719.0,1.0,0.0,True,False,0.0
133729,1.0,90.0,,,,,,,,,False,90.0
133910,1.0,99.0,,,,,,,,,False,99.0
133916,1.0,90.0,,,,,,,,,False,90.0
134001,1.0,18.0,,,,,,,,,False,18.0
134217,13.0,767.0,M. Mohebi,2269.0,2269.0,767.0,2269.0,0.3939393939393939,20.0,False,False,0.0
134301,1.0,90.0,,,,,,,,,False,90.0
134431,1.0,90.0,,,,,,,,,False,90.0
134432,1.0,0.0,,,,,,,,,False,0.0
134590,54.0,1175.0,O. Aydin,1324.0,1324.0,1175.0,1324.0,1.0,0.0,True,False,0.0
134605,1.0,61.0,,,,,,,,,False,61.0
134757,1.0,74.0,,,,,,,,,False,74.0
134766,1.0,42.0,,,,,,,,,False,42.0
134822,2.0,57.0,,,,,,,,,False,57.0
134827,1.0,0.0,,,,,,,,,False,0.0
134926,1.0,0.0,,,,,,,,,False,0.0
134995,49.0,2715.0,Nawaf Boushal,3958.0,3958.0,2450.0,3958.0,1.0,0.0,False,True,265.0
135059,13.0,1103.0,A. Ben Hmida,1169.0,1169.0,1103.0,1169.0,1.0,0.0,True,False,0.0
135068,46.0,2928.0,E. Agbadou,3317.0,3317.0,2928.0,3317.0,0.9777777777777776,2.0,True,False,0.0
135097,1.0,90.0,,,,,,,,,False,90.0
135148,2.0,180.0,,,,,,,,,False,180.0
135264,1.0,26.0,,,,,,,,,False,26.0
135333,1.0,90.0,,,,,,,,,False,90.0
135334,47.0,3010.0,S. Bueno,3480.0,3480.0,3010.0,3480.0,1.0,0.0,True,False,0.0
135519,1.0,66.0,,,,,,,,,False,66.0
135526,1.0,90.0,,,,,,,,,False,90.0
135808,1.0,70.0,,,,,,,,,False,70.0
135836,1.0,0.0,,,,,,,,,False,0.0
135839,2.0,69.0,,,,,,,,,False,69.0
135883,2.0,110.0,,,,,,,,,False,110.0
136005,1.0,9.0,,,,,,,,,False,9.0
136016,1.0,0.0,,,,,,,,,False,0.0
136097,1.0,48.0,,,,,,,,,False,48.0
136138,1.0,69.0,,,,,,,,,False,69.0
136139,1.0,45.0,,,,,,,,,False,45.0
136249,1.0,100.0,,,,,,,,,False,100.0
136503,17.0,1295.0,Salah Zakaria,1405.0,1405.0,1295.0,1405.0,1.0,0.0,True,False,0.0
136723,65.0,2751.0,N. Madueke,3739.0,3069.0,2553.0,3739.0,1.0,0.0,False,True,198.0
136765,1.0,0.0,,,,,,,,,False,0.0
136880,3.0,90.0,Saleh Hardani,1078.0,1078.0,90.0,1078.0,0.2727272727272727,8.0,False,False,0.0
137128,1.0,45.0,,,,,,,,,False,45.0
137210,56.0,4303.0,A. Stiller,4518.0,4518.0,4303.0,4518.0,1.0,0.0,True,False,0.0
137223,40.0,3154.0,J. Opoku,3330.0,3330.0,3154.0,3330.0,1.0,0.0,True,False,0.0
137247,1.0,69.0,,,,,,,,,False,69.0
137301,1.0,90.0,,,,,,,,,False,90.0
137303,49.0,2106.0,E. Guessand,2285.0,2285.0,2106.0,2285.0,1.0,0.0,True,False,0.0
137383,1.0,53.0,,,,,,,,,False,53.0
137384,1.0,90.0,,,,,,,,,False,90.0
137521,1.0,69.0,,,,,,,,,False,69.0
137565,1.0,90.0,,,,,,,,,False,90.0
137621,2.0,168.0,,,,,,,,,False,168.0
137721,46.0,3951.0,G. Lagerbielke,4070.0,4070.0,3951.0,4070.0,1.0,0.0,True,False,0.0
137834,1.0,75.0,,,,,,,,,False,75.0
137976,49.0,3072.0,I. Hien,3626.0,3626.0,3072.0,3626.0,1.0,0.0,True,False,0.0
138415,1.0,0.0,,,,,,,,,False,0.0
138416,1.0,90.0,,,,,,,,,False,90.0
138417,,,N. Patterson,845.0,845.0,,,,,,False,0.0
138455,3.0,233.0,,,,,,,,,False,233.0
138569,1.0,0.0,,,,,,,,,False,0.0
138736,1.0,74.0,,,,,,,,,False,74.0
138775,1.0,8.0,,,,,,,,,False,8.0
138787,57.0,3291.0,A. Gordon,3716.0,3716.0,3291.0,3716.0,1.0,0.0,True,False,0.0
138795,1.0,68.0,,,,,,,,,False,68.0
138804,47.0,4140.0,M. Kovár,4275.0,4275.0,4140.0,4275.0,1.0,0.0,True,False,0.0
138809,1.0,23.0,,,,,,,,,False,23.0
138814,1.0,90.0,,,,,,,,,False,90.0
138816,1.0,9.0,,,,,,,,,False,9.0
138817,1.0,0.0,,,,,,,,,False,0.0
138828,1.0,90.0,,,,,,,,,False,90.0
138834,1.0,65.0,,,,,,,,,False,65.0
138835,49.0,3565.0,F. Balogun,4089.0,4089.0,3565.0,4089.0,1.0,0.0,True,False,0.0
138837,1.0,0.0,,,,,,,,,False,0.0
138859,1.0,90.0,,,,,,,,,False,90.0
138890,1.0,75.0,,,,,,,,,False,75.0
138908,57.0,4793.0,E. Anderson,5633.0,5443.0,4793.0,5633.0,1.0,0.0,True,False,0.0
138935,47.0,1346.0,C. Chukwuemeka,1440.0,1440.0,1346.0,1440.0,1.0,0.0,True,False,0.0
139608,1.0,90.0,,,,,,,,,False,90.0
139617,1.0,56.0,,,,,,,,,False,56.0
139692,1.0,1.0,,,,,,,,,False,1.0
139694,2.0,0.0,,,,,,,,,False,0.0
139709,1.0,13.0,,,,,,,,,False,13.0
140450,1.0,0.0,,,,,,,,,False,0.0
140607,3.0,270.0,Yazid Abu Layla,1639.0,1639.0,270.0,1639.0,0.3,7.0,False,False,0.0
140609,3.0,270.0,Noor Al Rawabdeh,1279.0,1279.0,270.0,1279.0,0.3333333333333333,6.0,False,False,0.0
140747,3.0,237.0,Ibraheem Bayesh,5218.0,2579.0,,,,,,False,237.0
140946,1.0,0.0,,,,,,,,,False,0.0
140956,1.0,90.0,,,,,,,,,False,90.0
140960,1.0,0.0,,,,,,,,,False,0.0
140965,1.0,90.0,,,,,,,,,False,90.0
140969,1.0,45.0,,,,,,,,,False,45.0
140991,1.0,90.0,,,,,,,,,False,90.0
141172,1.0,0.0,,,,,,,,,False,0.0
141579,1.0,3.0,,,,,,,,,False,3.0
141608,1.0,9.0,,,,,,,,,False,9.0
141897,1.0,64.0,,,,,,,,,False,64.0
142016,5.0,224.0,João Paulo,2909.0,2909.0,104.0,2909.0,0.050632911392405,75.0,False,False,120.0
142204,1.0,66.0,,,,,,,,,False,66.0
142789,1.0,75.0,,,,,,,,,False,75.0
142959,55.0,3443.0,K. Aktürkoglu,3657.0,3657.0,3242.0,3657.0,1.0,0.0,True,False,201.0
143295,1.0,11.0,,,,,,,,,False,11.0
143574,1.0,79.0,,,,,,,,,False,79.0
144303,3.0,149.0,,,,,,,,,False,149.0
144340,1.0,1.0,,,,,,,,,False,1.0
144650,1.0,25.0,,,,,,,,,False,25.0
144709,13.0,789.0,J. Anang,5179.0,5179.0,556.0,5179.0,0.2325581395348837,33.0,False,True,233.0
144732,1.0,13.0,,,,,,,,,False,13.0
144740,1.0,0.0,,,,,,,,,False,0.0
144742,2.0,70.0,,,,,,,,,False,70.0
144743,1.0,0.0,,,,,,,,,False,0.0
144804,1.0,0.0,,,,,,,,,False,0.0
144878,1.0,95.0,,,,,,,,,False,95.0
145057,2.0,28.0,,,,,,,,,False,28.0
145060,1.0,0.0,,,,,,,,,False,0.0
145465,29.0,1002.0,Hussein Ali,1618.0,1618.0,1002.0,1618.0,1.0,0.0,False,True,0.0
145538,1.0,120.0,,,,,,,,,False,120.0
145543,1.0,14.0,,,,,,,,,False,14.0
145677,1.0,89.0,,,,,,,,,False,89.0
145953,1.0,87.0,,,,,,,,,False,87.0
146011,1.0,0.0,,,,,,,,,False,0.0
146683,1.0,90.0,,,,,,,,,False,90.0
146769,1.0,99.0,,,,,,,,,False,99.0
146771,1.0,99.0,,,,,,,,,False,99.0
146772,24.0,910.0,Y. Belammari,1265.0,1265.0,910.0,1265.0,1.0,0.0,False,True,0.0
146780,1.0,0.0,,,,,,,,,False,0.0
146782,1.0,0.0,,,,,,,,,False,0.0
147018,1.0,0.0,,,,,,,,,False,0.0
147019,1.0,2.0,,,,,,,,,False,2.0
147783,1.0,90.0,,,,,,,,,False,90.0
147812,42.0,1774.0,Ayman Yahya,2331.0,2331.0,1627.0,2331.0,1.0,0.0,False,True,147.0
147836,1.0,78.0,,,,,,,,,False,78.0
147859,48.0,3389.0,C. De Ketelaere,3617.0,3617.0,3389.0,3617.0,1.0,0.0,True,False,0.0
148099,1.0,13.0,,,,,,,,,False,13.0
148676,1.0,90.0,,,,,,,,,False,90.0
148858,1.0,24.0,,,,,,,,,False,24.0
149551,1.0,101.0,,,,,,,,,False,101.0
149557,1.0,39.0,,,,,,,,,False,39.0
149825,1.0,90.0,,,,,,,,,False,90.0
150020,1.0,45.0,,,,,,,,,False,45.0
151000,1.0,17.0,,,,,,,,,False,17.0
151137,1.0,90.0,,,,,,,,,False,90.0
151306,1.0,61.0,,,,,,,,,False,61.0
151311,1.0,90.0,,,,,,,,,False,90.0
151353,1.0,53.0,,,,,,,,,False,53.0
151510,2.0,161.0,,,,,,,,,False,161.0
151512,1.0,89.0,,,,,,,,,False,89.0
151688,1.0,90.0,,,,,,,,,False,90.0
151756,1.0,0.0,,,,,,,,,False,0.0
151837,1.0,0.0,,,,,,,,,False,0.0
151913,1.0,71.0,,,,,,,,,False,71.0
152410,1.0,90.0,,,,,,,,,False,90.0
152463,1.0,0.0,,,,,,,,,False,0.0
152476,1.0,7.0,,,,,,,,,False,7.0
152654,2.0,150.0,,,,,,,,,False,150.0
152698,1.0,15.0,,,,,,,,,False,15.0
152849,52.0,4216.0,M. van de Ven,4584.0,4584.0,4216.0,4584.0,1.0,0.0,True,False,0.0
152850,2.0,90.0,,,,,,,,,False,90.0
152856,1.0,90.0,,,,,,,,,False,90.0
152857,2.0,210.0,,,,,,,,,False,210.0
152937,1.0,99.0,,,,,,,,,False,99.0
152946,1.0,25.0,,,,,,,,,False,25.0
152953,2.0,180.0,,,,,,,,,False,180.0
152979,2.0,135.0,,,,,,,,,False,135.0
152982,2.0,180.0,,,,,,,,,False,180.0
153021,1.0,45.0,,,,,,,,,False,45.0
153065,1.0,62.0,,,,,,,,,False,62.0
153083,75.0,2167.0,E. Martínez,4047.0,4047.0,1978.0,4047.0,1.0,0.0,False,False,189.0
153268,1.0,99.0,,,,,,,,,False,99.0
153269,1.0,0.0,,,,,,,,,False,0.0
153287,1.0,0.0,,,,,,,,,False,0.0
153372,1.0,89.0,,,,,,,,,False,89.0
153397,2.0,180.0,,,,,,,,,False,180.0
153411,1.0,14.0,,,,,,,,,False,14.0
153430,57.0,2361.0,A. Elanga,2679.0,2679.0,2361.0,2679.0,1.0,0.0,True,False,0.0
153436,1.0,0.0,,,,,,,,,False,0.0
153465,1.0,14.0,,,,,,,,,False,14.0
153603,1.0,60.0,,,,,,,,,False,60.0
153622,38.0,2949.0,K. Trewin,3240.0,3240.0,2949.0,3240.0,1.0,0.0,True,False,0.0
153623,2.0,98.0,,,,,,,,,False,98.0
153681,1.0,78.0,,,,,,,,,False,78.0
153717,1.0,21.0,,,,,,,,,False,21.0
154741,1.0,90.0,,,,,,,,,False,90.0
154767,1.0,34.0,,,,,,,,,False,34.0
154799,1.0,120.0,,,,,,,,,False,120.0
154806,1.0,29.0,,,,,,,,,False,29.0
154839,2.0,147.0,,,,,,,,,False,147.0
154852,2.0,90.0,,,,,,,,,False,90.0
154868,1.0,34.0,,,,,,,,,False,34.0
156037,1.0,59.0,,,,,,,,,False,59.0
156191,1.0,90.0,,,,,,,,,False,90.0
156202,1.0,90.0,,,,,,,,,False,90.0
156428,1.0,0.0,,,,,,,,,False,0.0
156477,64.0,3091.0,R. Cherki,3689.0,3376.0,2970.0,3689.0,1.0,0.0,True,False,121.0
156488,2.0,0.0,,,,,,,,,False,0.0
156518,2.0,180.0,,,,,,,,,False,180.0
156536,1.0,19.0,,,,,,,,,False,19.0
156619,1.0,0.0,,,,,,,,,False,0.0
156769,1.0,75.0,,,,,,,,,False,75.0
156824,1.0,0.0,,,,,,,,,False,0.0
156942,1.0,50.0,,,,,,,,,False,50.0
156989,1.0,13.0,,,,,,,,,False,13.0
157052,2.0,25.0,,,,,,,,,False,25.0
157130,1.0,13.0,,,,,,,,,False,13.0
157270,3.0,225.0,,,,,,,,,False,225.0
157359,1.0,90.0,,,,,,,,,False,90.0
157837,1.0,0.0,,,,,,,,,False,0.0
157987,1.0,90.0,,,,,,,,,False,90.0
157992,1.0,74.0,,,,,,,,,False,74.0
157997,42.0,2963.0,A. Diallo,3055.0,3055.0,2963.0,3055.0,1.0,0.0,True,False,0.0
158054,61.0,3318.0,N. Woltemade,4346.0,3921.0,3318.0,4346.0,1.0,0.0,False,True,0.0
158065,1.0,0.0,,,,,,,,,False,0.0
158121,53.0,2648.0,I. Jakobs,2783.0,2783.0,2648.0,2783.0,1.0,0.0,True,False,0.0
158433,35.0,2006.0,S. Sithole,2274.0,2274.0,2006.0,2274.0,1.0,0.0,True,False,0.0
158434,1.0,94.0,,,,,,,,,False,94.0
158644,54.0,2852.0,M. Beier,3341.0,2981.0,2762.0,3341.0,1.0,0.0,True,False,90.0
158688,33.0,2535.0,J. Randall,2621.0,2621.0,2535.0,2621.0,1.0,0.0,True,False,0.0
158698,51.0,3829.0,J. Quansah,4935.0,4463.0,3829.0,4935.0,1.0,0.0,False,True,0.0
158700,29.0,2250.0,V. Johansson,2970.0,2970.0,2250.0,2970.0,1.0,0.0,False,True,0.0
159122,1.0,0.0,,,,,,,,,False,0.0
159154,2.0,90.0,,,,,,,,,False,90.0
159395,1.0,93.0,,,,,,,,,False,93.0
159476,1.0,0.0,,,,,,,,,False,0.0
159477,1.0,90.0,,,,,,,,,False,90.0
159511,2.0,91.0,,,,,,,,,False,91.0
159527,1.0,10.0,,,,,,,,,False,10.0
159589,1.0,89.0,,,,,,,,,False,89.0
159653,1.0,9.0,,,,,,,,,False,9.0
159760,1.0,0.0,,,,,,,,,False,0.0
159843,1.0,75.0,,,,,,,,,False,75.0
160176,2.0,110.0,,,,,,,,,False,110.0
160436,1.0,69.0,,,,,,,,,False,69.0
160925,30.0,1473.0,T. Ali,2262.0,2262.0,1297.0,2262.0,1.0,0.0,False,True,176.0
161057,3.0,159.0,,,,,,,,,False,159.0
161095,2.0,163.0,,,,,,,,,False,163.0
161270,2.0,0.0,,,,,,,,,False,0.0
161425,1.0,0.0,,,,,,,,,False,0.0
161504,35.0,2317.0,H. Johansson,3358.0,3358.0,2133.0,3358.0,1.0,0.0,False,True,184.0
161533,1.0,90.0,,,,,,,,,False,90.0
161561,1.0,66.0,,,,,,,,,False,66.0
161585,50.0,2827.0,Francisco Conceição,3227.0,2998.0,2827.0,3227.0,1.0,0.0,True,False,0.0
161663,1.0,0.0,,,,,,,,,False,0.0
161671,3.0,15.0,,,,,,,,,False,15.0
161672,1.0,90.0,,,,,,,,,False,90.0
161692,1.0,0.0,,,,,,,,,False,0.0
161702,1.0,68.0,,,,,,,,,False,68.0
161747,43.0,3470.0,G. Doué,3667.0,3667.0,3470.0,3667.0,1.0,0.0,True,False,0.0
161764,1.0,0.0,,,,,,,,,False,0.0
161864,1.0,90.0,,,,,,,,,False,90.0
161882,1.0,63.0,,,,,,,,,False,63.0
161883,1.0,85.0,,,,,,,,,False,85.0
161884,51.0,801.0,S. Hansen,962.0,801.0,801.0,962.0,1.0,0.0,True,False,0.0
161897,49.0,3863.0,I. Saibari,4422.0,4422.0,3863.0,4422.0,1.0,0.0,True,False,0.0
161904,64.0,3600.0,B. Barcola,3814.0,3626.0,3316.0,3814.0,1.0,0.0,True,False,284.0
161907,66.0,3853.0,M. Gusto,4683.0,4516.0,3348.0,4683.0,1.0,0.0,False,True,505.0
161919,2.0,111.0,,,,,,,,,False,111.0
161920,1.0,90.0,,,,,,,,,False,90.0
