player_id,player_name,team,primary_position,player_fixture_pairs,detailed_fixture_pairs,detailed_minutes,known_startXI_pairs,missing_startXI_detail_pairs,fixture_endpoint_coverage_annual_current,fixture_endpoint_coverage_pre_world_cup,coverage_pass_80pct_annual_current,coverage_pass_80pct_pre_world_cup,known_minute_coverage_lower_bound_annual_current,known_minute_coverage_lower_bound_pre_world_cup,known_missing_startXI_fixtures_annual_current,known_missing_startXI_fixtures_pre_world_cup,exact_detailed_minutes_annual_current,exact_detailed_minutes_pre_world_cup
138837,,,,1,0,0.0,0,0,,,,,,,,,,
138859,,,,1,1,90.0,1,0,,,,,,,,,,
138890,,,,1,1,75.0,1,0,,,,,,,,,,
138908,E. Anderson,England,AM,57,57,4793.0,52,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4793.0,4170.0
138935,C. Chukwuemeka,Austria,RW,47,41,1346.0,10,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1346.0,1257.0
139608,,,,1,1,90.0,1,0,,,,,,,,,,
139617,,,,1,1,56.0,1,0,,,,,,,,,,
139692,,,,1,1,1.0,0,0,,,,,,,,,,
139694,,,,2,0,0.0,0,0,,,,,,,,,,
139709,,,,1,1,13.0,0,0,,,,,,,,,,
140450,,,,2,0,0.0,0,0,,,,,,,,,,
140607,Y. Abulaila,Jordan,GK,3,3,270.0,3,0,0.3,0.0,False,False,1.0,1.0,0.0,0.0,270.0,0.0
140609,N. Al Rawabdeh,Jordan,DM,3,3,270.0,3,0,0.3333333333333333,0.0,False,False,1.0,1.0,0.0,0.0,270.0,0.0
140946,,,,1,0,0.0,0,0,,,,,,,,,,
140956,,,,1,1,90.0,1,0,,,,,,,,,,
140960,,,,1,0,0.0,0,0,,,,,,,,,,
140965,,,,1,1,90.0,1,0,,,,,,,,,,
140969,,,,1,1,45.0,0,0,,,,,,,,,,
140991,,,,1,1,90.0,1,0,,,,,,,,,,
141172,,,,1,0,0.0,0,0,,,,,,,,,,
141579,,,,1,1,3.0,0,0,,,,,,,,,,
141608,,,,1,1,9.0,0,0,,,,,,,,,,
141897,,,,1,1,64.0,0,0,,,,,,,,,,
142016,Joao Paulo,Cape Verde Islands,RB,7,5,403.0,4,0,0.0886075949367088,0.0389610389610389,False,False,1.0,1.0,0.0,0.0,403.0,299.0
142204,,,,1,1,66.0,1,0,,,,,,,,,,
142296,,,,1,0,0.0,0,0,,,,,,,,,,
142604,,,,1,0,0.0,1,1,,,,,,,,,,
142789,,,,1,1,75.0,1,0,,,,,,,,,,
142959,K. Akturkoglu,Türkiye,RW,56,51,3443.0,42,1,1.0,1.0,True,True,0.9729891956782714,0.9735527475756686,1.0,1.0,3242.0,3313.0
143295,,,,1,1,11.0,0,0,,,,,,,,,,
143574,,,,2,1,79.0,1,0,,,,,,,,,,
144303,,,,3,3,149.0,1,0,,,,,,,,,,
144340,,,,1,1,1.0,0,0,,,,,,,,,,
144650,,,,1,1,25.0,0,0,,,,,,,,,,
144656,,,,1,0,0.0,1,1,,,,,,,,,,
144709,J. Anang,Ghana,GK,15,10,879.0,11,1,0.2558139534883721,0.1666666666666666,False,False,1.0,0.9017467248908296,0.0,1.0,879.0,826.0
144732,,,,1,1,13.0,0,0,,,,,,,,,,
144740,,,,1,0,0.0,0,0,,,,,,,,,,
144742,,,,2,1,70.0,0,0,,,,,,,,,,
144743,,,,1,0,0.0,0,0,,,,,,,,,,
144804,,,,1,0,0.0,0,0,,,,,,,,,,
144878,,,,1,1,95.0,1,0,,,,,,,,,,
145057,,,,2,2,28.0,0,0,,,,,,,,,,
145060,,,,1,0,0.0,0,0,,,,,,,,,,
145465,H. Ali,Iraq,RB,29,22,1002.0,12,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1002.0,839.0
145538,,,,1,1,120.0,1,0,,,,,,,,,,
145543,,,,1,1,14.0,0,0,,,,,,,,,,
145677,,,,1,1,89.0,1,0,,,,,,,,,,
145953,,,,1,1,87.0,1,0,,,,,,,,,,
146011,,,,1,0,0.0,0,0,,,,,,,,,,
146683,,,,1,1,90.0,1,0,,,,,,,,,,
146769,,,,1,1,99.0,1,0,,,,,,,,,,
146771,,,,1,1,99.0,1,0,,,,,,,,,,
146772,Y. Belammari,Morocco,LB,24,12,910.0,10,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,910.0,910.0
146780,,,,1,0,0.0,0,0,,,,,,,,,,
146782,,,,1,0,0.0,0,0,,,,,,,,,,
147018,,,,1,0,0.0,0,0,,,,,,,,,,
147019,,,,1,1,2.0,0,0,,,,,,,,,,
147783,,,,1,1,90.0,1,0,,,,,,,,,,
147812,A. Yahya,Saudi Arabia,LB,43,37,1774.0,21,1,1.0,1.0,True,True,0.947582993593477,0.9517167381974247,1.0,1.0,1627.0,1774.0
147836,,,,1,1,78.0,1,0,,,,,,,,,,
147847,,,,1,0,0.0,1,1,,,,,,,,,,
147859,C. De Ketelaere,Belgium,RW,48,47,3389.0,41,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3389.0,3036.0
148099,,,,1,1,13.0,0,0,,,,,,,,,,
148676,,,,1,1,90.0,1,0,,,,,,,,,,
148858,,,,1,1,24.0,0,0,,,,,,,,,,
149385,,,,1,0,0.0,1,1,,,,,,,,,,
149551,,,,1,1,101.0,1,0,,,,,,,,,,
149557,,,,1,1,39.0,0,0,,,,,,,,,,
149825,,,,1,1,90.0,1,0,,,,,,,,,,
150020,,,,1,1,45.0,0,0,,,,,,,,,,
151000,,,,1,1,17.0,0,0,,,,,,,,,,
151137,,,,1,1,90.0,1,0,,,,,,,,,,
151306,,,,1,1,61.0,1,0,,,,,,,,,,
151311,,,,1,1,90.0,1,0,,,,,,,,,,
151353,,,,1,1,53.0,1,0,,,,,,,,,,
151510,,,,2,2,161.0,2,0,,,,,,,,,,
151512,,,,1,1,89.0,1,0,,,,,,,,,,
151688,,,,1,1,90.0,1,0,,,,,,,,,,
151756,,,,1,0,0.0,0,0,,,,,,,,,,
151837,,,,1,0,0.0,0,0,,,,,,,,,,
151913,,,,1,1,71.0,1,0,,,,,,,,,,
152410,,,,1,1,90.0,1,0,,,,,,,,,,
152463,,,,1,0,0.0,0,0,,,,,,,,,,
152476,,,,1,1,7.0,0,0,,,,,,,,,,
152490,,,,1,0,0.0,1,1,,,,,,,,,,
152654,,,,2,2,150.0,2,0,,,,,,,,,,
152698,,,,1,1,15.0,0,0,,,,,,,,,,
152845,,,,1,0,0.0,1,1,,,,,,,,,,
152849,M. van de Ven,Netherlands,LCB,52,48,4216.0,48,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4216.0,3950.0
152850,,,,2,1,90.0,1,0,,,,,,,,,,
152856,,,,1,1,90.0,1,0,,,,,,,,,,
152857,,,,2,2,210.0,2,0,,,,,,,,,,
152937,,,,1,1,99.0,1,0,,,,,,,,,,
152946,,,,1,1,25.0,0,0,,,,,,,,,,
152953,,,,2,2,180.0,2,0,,,,,,,,,,
152979,,,,2,2,135.0,2,0,,,,,,,,,,
152982,,,,2,2,180.0,2,0,,,,,,,,,,
153021,,,,1,1,45.0,1,0,,,,,,,,,,
153065,,,,1,1,62.0,1,0,,,,,,,,,,
153083,E. Martinez,Uruguay,CM,75,39,2167.0,24,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1978.0,2167.0
153268,,,,1,1,99.0,1,0,,,,,,,,,,
153269,,,,1,0,0.0,0,0,,,,,,,,,,
153287,,,,1,0,0.0,0,0,,,,,,,,,,
153372,,,,1,1,89.0,1,0,,,,,,,,,,
153397,,,,2,2,180.0,2,0,,,,,,,,,,
153399,,,,1,0,0.0,1,1,,,,,,,,,,
153411,,,,1,1,14.0,0,0,,,,,,,,,,
153430,A. Elanga,Sweden,RW,57,53,2361.0,25,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2361.0,2145.0
153436,,,,1,0,0.0,0,0,,,,,,,,,,
153465,,,,1,1,14.0,0,0,,,,,,,,,,
153603,,,,1,1,60.0,1,0,,,,,,,,,,
153622,K. Trewin,Australia,RB,38,35,2949.0,33,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2949.0,2874.0
153623,,,,2,2,98.0,1,0,,,,,,,,,,
153681,,,,1,1,78.0,1,0,,,,,,,,,,
153717,,,,1,1,21.0,0,0,,,,,,,,,,
154741,,,,1,1,90.0,1,0,,,,,,,,,,
154767,,,,1,1,34.0,0,0,,,,,,,,,,
154799,,,,1,1,120.0,1,0,,,,,,,,,,
154806,,,,1,1,29.0,0,0,,,,,,,,,,
154839,,,,2,2,147.0,2,0,,,,,,,,,,
154852,,,,2,1,90.0,1,0,,,,,,,,,,
154868,,,,1,1,34.0,0,0,,,,,,,,,,
156037,,,,1,1,59.0,0,0,,,,,,,,,,
156191,,,,1,1,90.0,1,0,,,,,,,,,,
156197,,,,1,0,0.0,1,1,,,,,,,,,,
156202,,,,1,1,90.0,1,0,,,,,,,,,,
156428,,,,1,0,0.0,0,0,,,,,,,,,,
156477,R. Cherki,France,CM,64,62,3091.0,31,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2970.0,2987.0
156488,,,,2,0,0.0,0,0,,,,,,,,,,
156518,,,,3,2,180.0,2,0,,,,,,,,,,
156536,,,,1,1,19.0,0,0,,,,,,,,,,
156619,,,,1,0,0.0,0,0,,,,,,,,,,
156769,,,,1,1,75.0,1,0,,,,,,,,,,
156824,,,,2,0,0.0,0,0,,,,,,,,,,
156942,,,,1,1,50.0,0,0,,,,,,,,,,
156989,,,,1,1,13.0,0,0,,,,,,,,,,
157052,,,,2,1,25.0,0,0,,,,,,,,,,
157130,,,,1,1,13.0,0,0,,,,,,,,,,
157223,,,,1,0,0.0,1,1,,,,,,,,,,
157270,,,,3,3,225.0,3,0,,,,,,,,,,
157359,,,,1,1,90.0,1,0,,,,,,,,,,
157837,,,,1,0,0.0,0,0,,,,,,,,,,
157899,,,,1,0,0.0,1,1,,,,,,,,,,
157987,,,,1,1,90.0,1,0,,,,,,,,,,
157992,,,,1,1,74.0,1,0,,,,,,,,,,
157997,A. Diallo,Ivory Coast,AM,42,42,2963.0,34,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2963.0,2779.0
158054,N. Woltemade,Germany,RW,61,55,3318.0,38,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3318.0,3286.0
158065,,,,1,0,0.0,0,0,,,,,,,,,,
158121,I. Jakobs,Senegal,LB,53,44,2648.0,30,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2648.0,2429.0
158433,S. Sithole,South Africa,AM,35,32,2006.0,22,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2006.0,1770.0
158434,,,,1,1,94.0,1,0,,,,,,,,,,
158638,,,,1,0,0.0,1,1,,,,,,,,,,
158644,M. Beier,Germany,RW,54,48,2852.0,33,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2762.0,2826.0
158688,J. Randall,New Zealand,RW,33,33,2535.0,30,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2535.0,2475.0
158698,J. Quansah,England,RB,51,46,3829.0,42,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3829.0,3712.0
158700,V. Johansson,Sweden,GK,29,25,2250.0,25,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2250.0,2250.0
159122,,,,1,0,0.0,0,0,,,,,,,,,,
159154,,,,2,1,90.0,1,0,,,,,,,,,,
159395,,,,1,1,93.0,1,0,,,,,,,,,,
159476,,,,1,0,0.0,0,0,,,,,,,,,,
159477,,,,1,1,90.0,1,0,,,,,,,,,,
159511,,,,2,2,91.0,1,0,,,,,,,,,,
159527,,,,1,1,10.0,0,0,,,,,,,,,,
159589,,,,1,1,89.0,1,0,,,,,,,,,,
159653,,,,1,1,9.0,0,0,,,,,,,,,,
159760,,,,1,0,0.0,0,0,,,,,,,,,,
159843,,,,1,1,75.0,1,0,,,,,,,,,,
160176,,,,2,2,110.0,2,0,,,,,,,,,,
160287,,,,1,0,0.0,0,0,,,,,,,,,,
160436,,,,1,1,69.0,1,0,,,,,,,,,,
160925,T. Ali,Sweden,AM,36,27,1473.0,19,5,1.0,1.0,True,False,0.8075965130759651,0.7827980402830702,4.0,5.0,1297.0,1438.0
161057,,,,3,3,159.0,1,0,,,,,,,,,,
161095,,,,3,2,163.0,3,1,,,,,,,,,,
161098,,,,1,0,0.0,1,1,,,,,,,,,,
161270,,,,2,0,0.0,0,0,,,,,,,,,,
161425,,,,1,0,0.0,0,0,,,,,,,,,,
161504,H. Johansson,Sweden,RB,35,31,2317.0,26,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2133.0,2317.0
161533,,,,1,1,90.0,1,0,,,,,,,,,,
161561,,,,1,1,66.0,1,0,,,,,,,,,,
161585,F. Conceicao,Portugal,RW,50,46,2827.0,33,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2827.0,2694.0
161663,,,,1,0,0.0,0,0,,,,,,,,,,
161670,,,,1,0,0.0,0,0,,,,,,,,,,
161671,,,,3,1,15.0,0,0,,,,,,,,,,
161672,,,,1,1,90.0,1,0,,,,,,,,,,
161692,,,,1,0,0.0,0,0,,,,,,,,,,
161702,,,,1,1,68.0,1,0,,,,,,,,,,
161747,G. Doue,Ivory Coast,RB,43,43,3470.0,38,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3470.0,3193.0
161764,,,,1,0,0.0,0,0,,,,,,,,,,
161864,,,,1,1,90.0,1,0,,,,,,,,,,
161882,,,,1,1,63.0,0,0,,,,,,,,,,
161883,,,,1,1,85.0,1,0,,,,,,,,,,
161884,S. Hansen,Curaçao,RW,51,24,801.0,8,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,801.0,756.0
161897,I. Saibari,Morocco,RW,49,48,3863.0,47,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3863.0,3478.0
161898,,,,1,0,0.0,0,0,,,,,,,,,,
161904,B. Barcola,France,RW,64,62,3600.0,41,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3316.0,3261.0
161907,M. Gusto,France,RB,66,60,3853.0,43,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3348.0,3809.0
161919,,,,2,2,111.0,1,0,,,,,,,,,,
161920,,,,1,1,90.0,1,0,,,,,,,,,,
161921,G. Reyna,USA,ST,38,26,737.0,6,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,725.0,606.0
161925,,,,2,0,0.0,1,1,,,,,,,,,,
161928,,,,2,2,154.0,2,0,,,,,,,,,,
161933,,,,1,0,0.0,0,0,,,,,,,,,,
161935,,,,1,1,120.0,1,0,,,,,,,,,,
161939,T. Araujo,Portugal,RCB,48,36,2708.0,30,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2708.0,2618.0
161948,,,,2,2,36.0,0,0,,,,,,,,,,
161972,,,,1,1,90.0,1,0,,,,,,,,,,
161977,,,,1,0,0.0,1,1,,,,,,,,,,
162000,,,,1,0,0.0,0,0,,,,,,,,,,
162002,,,,1,1,89.0,1,0,,,,,,,,,,
162004,,,,1,0,0.0,0,0,,,,,,,,,,
162007,M. De Cuyper,Belgium,LB,44,37,1953.0,23,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1953.0,1510.0
162012,,,,2,2,107.0,1,0,,,,,,,,,,
162016,,,,1,1,90.0,1,0,,,,,,,,,,
162022,,,,1,1,67.0,1,0,,,,,,,,,,
162032,,,,2,2,31.0,0,0,,,,,,,,,,
162033,,,,1,1,90.0,1,0,,,,,,,,,,
162037,M. Tillman,USA,RW,53,53,3268.0,34,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2716.0,2903.0
162086,,,,1,1,75.0,1,0,,,,,,,,,,
162128,,,,1,1,21.0,0,0,,,,,,,,,,
162136,,,,1,0,0.0,0,0,,,,,,,,,,
162141,K. De Winter,Belgium,RB,48,29,2054.0,22,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2054.0,2054.0
162142,,,,1,1,38.0,0,0,,,,,,,,,,
162168,,,,1,1,17.0,0,0,,,,,,,,,,
162194,L. Cerv,Czech Republic,CM,48,47,3966.0,46,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3966.0,3801.0
162199,A. Martha,Curaçao,RB,17,7,330.0,3,0,0.2419354838709677,0.2419354838709677,False,False,1.0,1.0,0.0,0.0,330.0,330.0
162228,,,,1,0,0.0,1,1,,,,,,,,,,
162267,,,,1,1,90.0,1,0,,,,,,,,,,
162272,,,,2,1,85.0,2,1,,,,,,,,,,
162281,,,,1,1,90.0,1,0,,,,,,,,,,
162333,,,,1,1,5.0,0,0,,,,,,,,,,
162389,,,,1,0,0.0,0,0,,,,,,,,,,
162403,,,,1,0,0.0,0,0,,,,,,,,,,
162409,,,,1,1,120.0,1,0,,,,,,,,,,
162434,,,,1,0,0.0,0,0,,,,,,,,,,
162445,,,,1,1,90.0,1,0,,,,,,,,,,
162446,,,,1,1,17.0,0,0,,,,,,,,,,
162451,A. Salah-Eddine,Morocco,LB,41,33,2066.0,22,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2066.0,1854.0
162452,,,,1,1,90.0,1,0,,,,,,,,,,
162453,,,,4,2,194.0,2,0,,,,,,,,,,
162463,,,,1,0,0.0,0,0,,,,,,,,,,
162465,,,,2,2,124.0,2,0,,,,,,,,,,
162470,,,,1,0,0.0,0,0,,,,,,,,,,
162473,,,,2,1,90.0,1,0,,,,,,,,,,
162481,,,,1,1,16.0,0,0,,,,,,,,,,
162489,,,,3,2,180.0,2,0,,,,,,,,,,
162511,S. Lammens,Belgium,GK,46,38,3349.0,37,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3349.0,3330.0
162548,,,,1,1,69.0,1,0,,,,,,,,,,
162570,,,,1,1,75.0,1,0,,,,,,,,,,
162594,,,,1,1,101.0,1,0,,,,,,,,,,
162707,E. Wahi,Ivory Coast,RW,43,36,1851.0,19,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1851.0,1742.0
162714,A. Onana,Belgium,DM,44,42,2755.0,34,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2755.0,2649.0
162718,,,,1,1,25.0,0,0,,,,,,,,,,
162719,,,,1,1,90.0,1,0,,,,,,,,,,
162733,R. Providence,Haiti,RW,51,39,1845.0,20,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1658.0,1622.0
162761,,,,1,1,90.0,1,0,,,,,,,,,,
162770,,,,1,0,0.0,1,1,,,,,,,,,,
162839,,,,1,1,64.0,1,0,,,,,,,,,,
162848,,,,1,1,78.0,1,0,,,,,,,,,,
162887,,,,1,1,62.0,1,0,,,,,,,,,,
162891,J. Sanabria,Uruguay,RB,37,34,2928.0,33,1,1.0,1.0,True,True,0.9692622950819672,0.9680056878777106,1.0,1.0,2838.0,2723.0
162901,,,,1,1,90.0,1,0,,,,,,,,,,
162931,,,,1,0,0.0,0,0,,,,,,,,,,
162948,,,,1,0,0.0,0,0,,,,,,,,,,
162952,,,,1,1,90.0,1,0,,,,,,,,,,
162964,R. Hranac,Czech Republic,RCB,37,34,2693.0,31,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2693.0,2423.0
162965,,,,1,1,90.0,1,0,,,,,,,,,,
162994,,,,2,2,28.0,0,0,,,,,,,,,,
163022,,,,1,0,0.0,0,0,,,,,,,,,,
163032,F. Rieder,Switzerland,RW,42,41,2847.0,34,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2847.0,2543.0
163041,B. Cross,South Africa,RB,12,6,338.0,4,0,0.3409090909090909,0.275,False,False,1.0,1.0,0.0,0.0,338.0,338.0
163078,,,,1,1,120.0,1,0,,,,,,,,,,
163184,,,,1,1,120.0,1,0,,,,,,,,,,
163188,,,,1,1,11.0,0,0,,,,,,,,,,
163189,M. Thiaw,Germany,RB,61,56,4688.0,51,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4688.0,4648.0
163200,C. J. dos Santos,Cape Verde Islands,GK,39,17,1495.0,18,1,1.0,1.0,True,True,0.9258649093904447,0.943217665615142,1.0,1.0,1124.0,1495.0
163220,J. Antonisse,Curaçao,RW,40,38,2479.0,30,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2336.0,2405.0
163258,,,,1,0,0.0,0,0,,,,,,,,,,
163260,,,,1,1,79.0,1,0,,,,,,,,,,
163338,,,,2,1,84.0,1,1,,,,,,,,,,
163367,,,,1,1,90.0,1,0,,,,,,,,,,
163469,,,,1,0,0.0,1,1,,,,,,,,,,
163481,,,,2,2,147.0,2,0,,,,,,,,,,
163497,,,,1,1,90.0,1,0,,,,,,,,,,
163580,,,,2,1,90.0,1,0,,,,,,,,,,
163621,,,,1,1,90.0,0,0,,,,,,,,,,
164026,A. Olwan,Jordan,RW,5,5,394.0,5,0,0.72,0.6818181818181818,False,False,1.0,1.0,0.0,0.0,394.0,126.0
164093,,,,1,0,0.0,1,1,,,,,,,,,,
164216,,,,1,0,0.0,0,0,,,,,,,,,,
166701,,,,1,0,0.0,0,0,,,,,,,,,,
166807,,,,1,1,45.0,0,0,,,,,,,,,,
166883,,,,1,1,55.0,1,0,,,,,,,,,,
166967,,,,1,0,0.0,1,1,,,,,,,,,,
166981,,,,1,1,77.0,1,0,,,,,,,,,,
166984,,,,1,1,26.0,0,0,,,,,,,,,,
167651,,,,1,1,74.0,1,0,,,,,,,,,,
167655,,,,1,1,2.0,0,0,,,,,,,,,,
167656,,,,1,0,0.0,0,0,,,,,,,,,,
167659,,,,2,1,77.0,1,0,,,,,,,,,,
167701,,,,1,0,0.0,0,0,,,,,,,,,,
167800,,,,1,1,90.0,1,0,,,,,,,,,,
169143,,,,1,0,0.0,0,0,,,,,,,,,,
169223,,,,1,1,90.0,1,0,,,,,,,,,,
169297,,,,1,1,90.0,1,0,,,,,,,,,,
169339,,,,1,1,90.0,1,0,,,,,,,,,,
169349,,,,1,1,90.0,1,0,,,,,,,,,,
169928,,,,1,1,44.0,0,0,,,,,,,,,,
170127,,,,1,1,75.0,1,0,,,,,,,,,,
170161,,,,1,1,90.0,1,0,,,,,,,,,,
170829,,,,1,1,20.0,0,0,,,,,,,,,,
171059,,,,1,1,90.0,1,0,,,,,,,,,,
173405,,,,2,0,0.0,1,1,,,,,,,,,,
173669,,,,1,0,0.0,0,0,,,,,,,,,,
173852,,,,1,1,24.0,0,0,,,,,,,,,,
173931,,,,1,1,52.0,0,0,,,,,,,,,,
174403,,,,1,1,90.0,1,0,,,,,,,,,,
174565,,,,2,2,143.0,2,0,,,,,,,,,,
174596,,,,1,1,90.0,1,0,,,,,,,,,,
174605,,,,1,1,95.0,1,0,,,,,,,,,,
174607,,,,1,1,90.0,1,0,,,,,,,,,,
174638,,,,1,1,90.0,1,0,,,,,,,,,,
174693,,,,1,0,0.0,0,0,,,,,,,,,,
174743,,,,1,1,46.0,1,0,,,,,,,,,,
174775,,,,1,1,34.0,0,0,,,,,,,,,,
174801,,,,1,1,21.0,0,0,,,,,,,,,,
174829,,,,1,0,0.0,0,0,,,,,,,,,,
174842,,,,1,1,90.0,1,0,,,,,,,,,,
174915,J. Casimir,Haiti,RW,39,38,2035.0,22,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2035.0,1854.0
174939,,,,1,1,42.0,1,0,,,,,,,,,,
174957,,,,1,0,0.0,0,0,,,,,,,,,,
175037,,,,1,1,90.0,1,0,,,,,,,,,,
175131,,,,1,1,56.0,1,0,,,,,,,,,,
175419,,,,1,1,90.0,1,0,,,,,,,,,,
175439,H. Al Amin,Qatar,RB,36,27,1399.0,18,2,1.0,1.0,True,True,0.8860037998733375,0.8763736263736264,2.0,2.0,1399.0,1276.0
177230,,,,1,1,98.0,1,0,,,,,,,,,,
177285,,,,1,0,0.0,0,0,,,,,,,,,,
177733,,,,1,0,0.0,1,1,,,,,,,,,,
177752,,,,1,1,86.0,0,0,,,,,,,,,,
177781,,,,1,0,0.0,0,0,,,,,,,,,,
177891,,,,1,1,90.0,1,0,,,,,,,,,,
177988,,,,1,0,0.0,0,0,,,,,,,,,,
178084,,,,1,1,21.0,0,0,,,,,,,,,,
178092,,,,1,1,21.0,0,0,,,,,,,,,,
178107,,,,1,0,0.0,0,0,,,,,,,,,,
178217,,,,1,0,0.0,0,0,,,,,,,,,,
178295,,,,1,1,12.0,0,0,,,,,,,,,,
178346,,,,1,1,69.0,1,0,,,,,,,,,,
178362,,,,1,1,90.0,1,0,,,,,,,,,,
178375,,,,1,0,0.0,0,0,,,,,,,,,,
178403,,,,1,1,74.0,1,0,,,,,,,,,,
178424,,,,1,1,90.0,1,0,,,,,,,,,,
178723,,,,1,1,61.0,1,0,,,,,,,,,,
178768,,,,1,1,90.0,1,0,,,,,,,,,,
178769,,,,1,1,90.0,1,0,,,,,,,,,,
178832,,,,1,1,78.0,1,0,,,,,,,,,,
178855,,,,1,1,81.0,1,0,,,,,,,,,,
178878,,,,1,1,71.0,1,0,,,,,,,,,,
179051,,,,1,1,29.0,0,0,,,,,,,,,,
179075,,,,1,1,90.0,1,0,,,,,,,,,,
179183,,,,1,1,90.0,1,0,,,,,,,,,,
179399,,,,1,1,90.0,1,0,,,,,,,,,,
179414,,,,1,1,84.0,1,0,,,,,,,,,,
179429,,,,1,1,89.0,1,0,,,,,,,,,,
179480,,,,1,1,95.0,1,0,,,,,,,,,,
179490,,,,1,0,0.0,0,0,,,,,,,,,,
179540,,,,1,1,1.0,0,0,,,,,,,,,,
179685,,,,1,1,20.0,0,0,,,,,,,,,,
179699,F. Mayele,Congo DR,RW,46,41,2654.0,30,0,0.9607843137254902,0.9574468085106383,True,True,1.0,1.0,0.0,0.0,2654.0,2607.0
179839,,,,1,1,15.0,0,0,,,,,,,,,,
179856,B. Old,New Zealand,RB,39,35,2176.0,22,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2176.0,2085.0
179862,M. Stamenic,New Zealand,CM,43,41,2913.0,34,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2913.0,2644.0
179893,,,,1,1,13.0,0,0,,,,,,,,,,
180125,,,,2,0,0.0,0,0,,,,,,,,,,
180173,,,,1,0,0.0,0,0,,,,,,,,,,
180236,,,,2,2,121.0,1,0,,,,,,,,,,
180316,,,,1,1,90.0,1,0,,,,,,,,,,
180404,,,,1,0,0.0,0,0,,,,,,,,,,
180496,,,,1,1,89.0,1,0,,,,,,,,,,
180560,H. Mejbri,Tunisia,RW,39,37,2012.0,23,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2012.0,1742.0
180583,,,,1,1,65.0,1,0,,,,,,,,,,
180586,,,,1,1,81.0,1,0,,,,,,,,,,
180728,,,,1,1,90.0,1,0,,,,,,,,,,
180731,,,,2,1,10.0,0,0,,,,,,,,,,
180866,,,,1,0,0.0,0,0,,,,,,,,,,
180917,,,,1,1,95.0,1,0,,,,,,,,,,
180921,,,,1,0,0.0,0,0,,,,,,,,,,
180937,H. Falchener,Norway,RB,37,30,2587.0,31,1,1.0,1.0,True,True,0.9611566681053086,0.9655304481041748,1.0,1.0,2227.0,2521.0
180997,,,,1,1,90.0,1,0,,,,,,,,,,
181135,,,,2,0,0.0,0,0,,,,,,,,,,
181143,,,,1,0,0.0,0,0,,,,,,,,,,
181145,,,,1,0,0.0,0,0,,,,,,,,,,
181421,,,,2,2,146.0,1,0,,,,,,,,,,
181598,,,,1,1,9.0,0,0,,,,,,,,,,
181698,,,,1,1,1.0,0,0,,,,,,,,,,
181701,,,,2,2,41.0,0,0,,,,,,,,,,
181734,,,,2,2,180.0,2,0,,,,,,,,,,
181786,,,,1,1,25.0,0,0,,,,,,,,,,
181802,,,,1,1,60.0,1,0,,,,,,,,,,
