player_id,player_name,world_cup_team,squad_position,resolved_role,role_stability,role_observations,role_distribution,minutes_num,overall,uncertainty,conservative_score,build_up,progression,creation,finishing,defending,duels,retention,goalkeeping,profile_scored,identity_rows_before_deduplication,formation_primary_role,formation_primary_role_raw,formation_role_stability_minutes,formation_precise_minutes,formation_role_observations,formation_role_distribution,canonical_name,allowed_roles,preferred_role,public_position,source_type,source_url,checked_at_utc,evidence_note,high_impact_current_release,public_anchor_available,current_role_publicly_compatible,formation_role_publicly_compatible,audited_role,audited_role_source,audited_role_publicly_compatible,role_changed,public_conflict_current,public_conflict_formation,formation_evidence_stable,profile_scored_bool,audited_role_eligible,overall_audited,conservative_score_audited,audited_role_rank
2489,L. Diaz,Colombia,Midfielder,CM,0.8490566037735849,53,CM:45 | LW:5 | ST:1 | DM:1 | AM:1,4720.0,0.7521635370401455,0.067929424991391,0.6842341120487545,0.595745303460046,0.8093498369572664,0.8155188006498966,0.8587883232559071,0.3453542702446861,0.5079136420921947,0.5298007239581655,0.5477284988150108,True,1,AM,AM,0.6694542253521126,4544.0,53.0,AM:3042m/36 | LW:1406m/16 | ST:96m/1,Luis Diaz,LW|ST,LW,forward or left wing,official_club,https://fcbayern.com/en/teams/first-team/luis-diaz,2026-07-20,Bayern says Diaz is a forward comfortable on the left wing and centrally,True,True,False,False,LW,public_preferred_override,True,True,True,True,True,True,True,0.7463359463885896,0.6784065213971986,2
909,M. Rashford,England,Attacker,LW,0.7142857142857143,28,LW:20 | RW:6 | ST:2,2820.0,0.683823961586197,0.0878829008130657,0.5959410607731312,0.5395512781441095,0.7424163284614242,0.7939566590659047,0.8440330419620903,0.2812518844772779,0.3520661634389584,0.4141284707349353,0.4783012749348689,True,1,LW,LW,0.4303679552864462,2147.0,28.0,LW:924m/13 | AM:708m/9 | ST:335m/4 | DM:90m/1 | RW:90m/1,Marcus Rashford,LW|ST,,forward,public_role_anchor,https://www.englandfootball.com/england/mens-senior-team/squad/marcus-rashford,2026-07-20,Restricted to left-forward or striker roles,True,True,True,True,LW,formation_and_public_agree,True,False,False,False,False,True,True,0.683823961586197,0.5959410607731312,3
127769,G. Martinelli,Brazil,Midfielder,LW,0.9230769230769232,26,LW:24 | RW:1 | ST:1,2608.0,0.6517366636486723,0.0913850479775823,0.5603516156710899,0.3701581665489916,0.7212403385711623,0.6767241628843684,0.7744948129115893,0.337362701966257,0.4368878922885165,0.4579643006032776,0.3659479346198653,True,1,LW,LW,0.6946107784431138,1837.0,26.0,LW:1276m/19 | ST:141m/2 | AM:90m/1 | DM:90m/1 | LCB:90m/1 | CM:77m/1 | RW:73m/1,,,,,,,,,True,False,True,True,LW,formation_only,True,False,False,False,True,True,True,0.6517366636486723,0.56035161567109,4
1946,L. Trossard,Belgium,Midfielder,LW,0.868421052631579,38,LW:33 | RW:4 | ST:1,3436.0,0.629068337810408,0.0796163677078078,0.5494519701026002,0.4454630938460648,0.6836988683282965,0.7322665891119569,0.6419865383508305,0.4422171292243499,0.5026708847007754,0.4344057564155446,0.3512528563151479,True,1,LW,LW,0.7894912985274432,2988.0,38.0,LW:2359m/30 | RW:259m/3 | ST:243m/3 | AM:89m/1 | CB:38m/1,,,,,,,,,True,False,True,True,LW,formation_only,True,False,False,False,True,True,True,0.629068337810408,0.5494519701026003,5
9,A. Hakimi,Morocco,Defender,RB,1.0,45,RB:45,3641.0,0.6166255062180419,0.0773425698550447,0.5392829363629972,0.7854154226682013,0.6202568645891138,0.7436578122773441,0.5275097644346476,0.4855071389875899,0.4350630804687288,0.4877911177253077,0.6176376636586756,True,2,RB,RB,0.5102589154860772,4094.0,46.0,RB:2089m/23 | RCB:2005m/23,Achraf Hakimi,RB,RB,right-back,official_club,https://www.psg.fr/en/players/achraf-hakimi,2026-07-20,PSG describes Hakimi as a right-back,True,True,True,True,RB,formation_and_public_agree,True,False,False,False,False,True,True,0.6166255062180419,0.5392829363629972,1
24845,J. Ryerson,Norway,Defender,RB,0.9523809523809524,42,RB:40 | LB:2,3290.0,0.470412794274078,0.0813637559990537,0.3890490382750243,0.5292215904993282,0.6793417802458315,0.8476911444315229,0.3406207192780682,0.5238676339178956,0.3990380232997116,0.406741096731962,0.4551662743178541,True,1,RB,RB,0.8497041420118343,1690.0,21.0,RB:1436m/18 | RCB:254m/3,,,,,,,,,False,False,True,True,RB,formation_only,True,False,False,False,True,True,True,0.6091761934802826,0.527812437481229,2
81,K. Diatta,Senegal,Defender,RB,1.0,22,RB:22,2180.0,0.6156527392907735,0.0999541179145381,0.5156986213762353,0.5720322579519451,0.5663149015097847,0.6003252592768554,0.3421309400198761,0.6704834844749327,0.7039560513026037,0.6352850856089071,0.4654904088876548,True,1,RB,RB,0.93,1000.0,11.0,RB:930m/10 | RCB:70m/1,,,,,,,,,True,False,True,True,RB,formation_only,True,False,False,False,True,True,True,0.6156527392907735,0.5156986213762353,3
41621,M. Nunes,Portugal,Midfielder,RB,1.0,45,RB:45,4016.0,0.5755755453836039,0.0736431040417795,0.5019324413418244,0.726052776373111,0.5168077399691764,0.5166716308997681,0.4084410639326062,0.5754330741509316,0.5755979183565088,0.6002339525885556,0.6126676826377404,True,2,RB,RB,0.9444169960474308,4048.0,48.0,RB:3823m/45 | RCB:135m/2 | DM:90m/1,,,,,,,,,False,False,True,True,RB,formation_only,True,False,False,False,True,True,True,0.5755755453836039,0.5019324413418244,4
303362,R. Belghali,Algeria,Defender,RB,1.0,33,RB:33,2874.0,0.4417178844710248,0.0870533635203647,0.3546645209506601,0.4038840096919023,0.6364017313278325,0.5195619474765761,0.476554528079371,0.480624766669647,0.3770372459629506,0.4999895892354256,0.4238367498289611,True,1,RB,RB,0.7161354581673307,1004.0,12.0,RB:719m/8 | RCB:285m/4,,,,,,,,,False,False,True,True,RB,formation_only,True,False,False,False,True,True,True,0.5029354201642546,0.41588205664388994,5
474630,K. Ndamane,South Africa,Defender,RB,0.4545454545454545,33,RB:15 | LCB:15 | RCB:2 | LB:1,2967.0,0.4853901696047805,0.0856781665918213,0.3997120030129591,0.6275412244658548,0.3656384171571706,0.3659594966986403,0.376485481533541,0.5231423886985545,0.6363568391248687,0.591581885738028,0.4907349420497974,True,1,,CB,0.7332528666264333,1657.0,19.0,CB:1215m/14 | LCB:352m/4 | RCB:90m/1,,,,,,,,,False,False,True,True,RB,current_fallback_no_precise_minutes,True,False,False,False,True,True,True,0.4853901696047805,0.39971200301295917,6
226,D. Dumfries,Netherlands,Midfielder,CM,0.8461538461538461,26,CM:22 | RB:4,2172.0,0.4233762301166988,0.1001380262906767,0.3232382038260221,0.3888347409109313,0.4550293634068611,0.535438248227684,0.5594489341140476,0.4155897162130104,0.4520155228075995,0.3335804215556886,0.4374418781181154,True,1,RB,RB,0.5790139064475348,791.0,9.0,RB:458m/5 | RCB:333m/4,Denzel Dumfries,RB,RB,right wing-back,official_club_news,https://www.inter.it/en/news/denzel-dumfries-birthday-2026,2026-07-20,Inter describes his work on the right flank as a wing-back,False,True,False,True,RB,formation_and_public_agree,True,True,True,False,False,True,True,0.44848927055879817,0.3483512442681215,7
30776,C. Romero,Argentina,Defender,RCB,0.8421052631578947,38,RCB:32 | RB:4 | LCB:2,3294.0,0.5734513172832274,0.081314339805003,0.4921369774782244,0.6479725278088158,0.4128485758789084,0.4344362687784674,0.5435188067844113,0.7297470616385934,0.7319698506495108,0.8008776261446082,0.6371402625618443,True,2,RCB,RCB,0.6292609351432881,3315.0,38.0,RCB:2086m/24 | CB:1049m/12 | LCB:180m/2,,,,,,,,,True,False,True,True,RCB,formation_only,True,False,False,False,True,True,True,0.7265384743499747,0.6452241345449716,1
359561,K. Sebelebele,South Africa,Midfielder,RB,0.95,20,RB:19 | RCB:1,1797.0,0.6325457241126848,0.1100917814093759,0.5224539427033089,0.4578736944043022,0.5723259650180097,0.4407048811704805,0.60492617882173,0.8648077862356128,0.8592328380881876,0.5408588903403324,0.5096053785687524,True,1,RCB,RCB,0.7316198445905558,1673.0,20.0,RCB:1224m/14 | AM:300m/4 | DM:90m/1 | CM:59m/1,,,,,,,,,True,False,True,True,RCB,formation_only,True,True,False,False,True,True,True,0.7090987698168121,0.5990069884074362,2
25368,W. Anton,Germany,Defender,RB,0.9387755102040816,49,RB:46 | RCB:3,3981.0,0.5367102686890255,0.073966121901506,0.4627441467875194,0.7554844295303091,0.3796410095008285,0.350502266478649,0.4701681755988041,0.6523135086394447,0.6273157774750233,0.6529304734519706,0.6235519277675214,True,1,RCB,RCB,0.9383139136394791,4377.0,49.0,RCB:4107m/46 | CB:270m/3,,,,,,,,,False,False,True,True,RCB,formation_only,True,True,False,False,True,True,True,0.6688850714068347,0.5949189495053288,3
126949,C. Richards,USA,Defender,RB,0.7636363636363637,55,RB:42 | RCB:10 | LB:2 | LCB:1,4581.0,0.5103776731880174,0.0689523054887945,0.4414253676992229,0.5856413937981545,0.3521823860638758,0.3582766014211316,0.3977140133088239,0.6703700495223522,0.6741425361124521,0.7067453287017428,0.5297293259287501,True,1,RCB,RCB,0.776329402027726,4833.0,55.0,RCB:3752m/42 | LCB:630m/7 | CB:451m/5 | RB:0m/1,,,,,,,,,False,False,True,True,RCB,formation_only,True,True,False,False,True,True,True,0.6599479227464319,0.5909956172576374,4
38695,J. P. van Hecke,Netherlands,Defender,RCB,0.6904761904761905,42,RCB:29 | RB:13,3801.0,0.5414076411371815,0.0756972326702795,0.465710408466902,0.7443827546167822,0.3742766655902005,0.3958494205172114,0.5128768249518577,0.6186231275765567,0.6805092512926005,0.6394946811644635,0.58025172736557,True,1,RCB,CB,0.6125782738905526,3673.0,41.0,CB:2250m/25 | RCB:1333m/15 | LCB:90m/1,,,,,,,,,True,False,True,True,RCB,formation_only,True,False,False,False,True,True,True,0.6659360871719987,0.5902388545017192,5
1115,A. Ralston,Scotland,Defender,RB,1.0,16,RB:16,1654.0,0.5675782382687826,0.1147522434994189,0.4528259947693637,0.7360378354518133,0.4460906714013894,0.4016371633365604,0.4136991437549653,0.6182607028245486,0.727671399093468,0.7722991242092547,0.5378104688777022,True,1,RCB,RCB,1.0,914.0,11.0,RCB:914m/11,,,,,,,,,False,False,True,True,RCB,formation_only,True,True,False,False,True,True,True,0.7023320303467179,0.587579786847299,6
1257,J. Kounde,France,Defender,RB,1.0,46,RB:46,4139.0,0.5925302850872165,0.0725406135463079,0.5199896715409085,0.771617257551821,0.511129952757873,0.5158500304902379,0.4356533527293777,0.6309363745026477,0.5633127434061359,0.6833943840970419,0.6600400078589128,True,1,RCB,RCB,0.8020754239433054,3951.0,46.0,RCB:3169m/37 | RB:782m/9,Jules Kounde,RB|RCB,,defender,official_club,https://www.fcbarcelona.com/en/football/first-team/jugadores/15552/jules-kounde,2026-07-20,Barcelona classifies Kounde as a defender; right-back and right centre-back allowed,True,True,True,True,RCB,formation_and_public_agree,True,True,False,False,True,True,True,0.6554718629182167,0.5829312493719088,7
1145,I. Konate,France,Defender,RB,1.0,48,RB:48,4294.0,0.5023755162183127,0.0712193355678997,0.4311561806504129,0.6474882029755821,0.3640751835907697,0.3370089037349414,0.4241738409362094,0.5685593937386177,0.7010137070179069,0.7408658305005407,0.6205576035060469,True,2,RCB,RCB,1.0,4241.0,49.0,RCB:4241m/49,,,,,,,,,False,False,True,True,RCB,formation_only,True,True,False,False,True,True,True,0.6534985974429567,0.582279261875057,8
1149,D. Upamecano,France,Defender,RCB,0.8125,48,RCB:39 | RB:8 | LCB:1,3956.0,0.5478303158216311,0.0741994688181925,0.4736308470034386,0.7583311042660223,0.3677877324812789,0.4084477017318217,0.4280655509865222,0.7254228834670083,0.5374037948894227,0.5101753837513889,0.6670188613906501,True,1,RCB,RCB,0.8351399042097303,3967.0,47.0,RCB:3313m/39 | CB:564m/7 | LCB:90m/1,,,,,,,,,True,False,True,True,RCB,formation_only,True,False,False,False,True,True,True,0.6426084199552711,0.5684089511370786,9
18967,L. Ostigard,Norway,Defender,RB,0.967741935483871,31,RB:30 | LCB:1,2799.0,0.4929743315265273,0.0882119633741088,0.4047623681524185,0.6510503593900167,0.3464888644182599,0.3750091322758739,0.5986488512269967,0.5599385407358113,0.6291447287691133,0.8475956494160174,0.6041041286964276,True,1,RCB,RCB,0.9644690090801421,2533.0,29.0,RCB:2443m/28 | LCB:90m/1,,,,,,,,,False,False,True,True,RCB,formation_only,True,True,False,False,True,True,True,0.6548161095841032,0.5666041462099944,10
32858,T. Watanabe,Japan,Defender,RB,1.0,38,RB:38,3410.0,0.5062411264321256,0.0799193141499196,0.4263218122822059,0.675146767444077,0.3840421630813716,0.375634415405239,0.5575916137380257,0.552102979014246,0.6293289462380751,0.7862053205075928,0.606665121209455,True,1,RCB,RCB,1.0,1902.0,22.0,RCB:1902m/22,,,,,,,,,False,False,True,True,RCB,formation_only,True,True,False,False,True,True,True,0.6452995725734355,0.5653802584235159,11
163189,M. Thiaw,Germany,Defender,RB,1.0,51,RB:51,4688.0,0.4815288624386171,0.0681608717436922,0.4133679906949248,0.5947808888387586,0.3540626929699672,0.3545357067874569,0.5211529390862499,0.586310385949413,0.5894716877531194,0.8032136104034779,0.6290935055922844,True,1,RCB,RCB,1.0,2784.0,32.0,RCB:2784m/32,,,,,,,,,False,False,True,True,RCB,formation_only,True,True,False,False,True,True,True,0.6323448669268087,0.5641839951831165,12
44362,H. Tambakti,Saudi Arabia,Defender,RB,0.5405405405405406,37,RB:20 | RCB:11 | LCB:6,3102.0,0.5127239262236658,0.0837930581596392,0.4289308680640266,0.60773961367693,0.3558665332249552,0.3380666046710357,0.4271576267515108,0.7834694116341555,0.5033779075609305,0.6382229952629971,0.6231222392408637,True,2,RCB,RCB,0.6717932943709628,3251.0,39.0,RCB:2184m/25 | CB:736m/9 | LCB:303m/4 | RB:28m/1,,,,,,,,,False,False,True,True,RCB,formation_only,True,True,False,False,True,True,True,0.645736696791028,0.5619436386313887,13
22149,I. Sangare,Ivory Coast,Midfielder,AM,0.4358974358974359,39,AM:17 | CM:13 | DM:9,3440.0,0.609794894816196,0.0795700656581179,0.530224829158078,0.6004032340022153,0.4402478463242348,0.4488281509970928,0.4109036523938291,0.7628611828845976,0.5761490544766124,0.5622110961489719,0.5747140784598265,True,1,RCB,RCB,0.7274991106367841,2811.0,34.0,RCB:2045m/25 | DM:586m/7 | LCB:180m/2,,,,,,,,,False,False,True,True,RCB,formation_only,True,True,False,False,True,True,True,0.640312384681352,0.5607423190232341,14
360114,A. Khusanov,Uzbekistan,Defender,RCB,0.5428571428571428,35,RCB:19 | RB:14 | LCB:2,3087.0,0.5079143152672219,0.0839963903153333,0.4239179249518885,0.7126262361197995,0.3660636259164527,0.3528104735359966,0.3386692895541502,0.7200615071739835,0.3944597192449668,0.7502692075142932,0.6927745009373308,True,1,RCB,RCB,0.6631178707224334,2630.0,32.0,RCB:1744m/21 | RB:441m/6 | CB:270m/3 | LCB:175m/2,,,,,,,,,False,False,True,True,RCB,formation_only,True,False,False,False,True,True,True,0.6430668406278708,0.5590704503125374,15
25916,M. Niakhate,Senegal,Defender,RB,0.803921568627451,51,RB:41 | LCB:10,4637.0,0.5026804400605669,0.0685346800694613,0.4341457599911055,0.7601925162376443,0.3781295725659988,0.3932789189689363,0.3739274599683434,0.4952484122137102,0.5730332194134748,0.751459419941856,0.6512899011251088,True,1,RCB,RCB,0.6306271642939593,2599.0,29.0,RCB:1639m/19 | LCB:960m/10,,,,,,,,,False,False,True,True,RCB,formation_only,True,True,False,False,True,True,True,0.6242245184445461,0.5556898383750848,16
237218,Lee Han-Beom,South Korea,Defender,RB,1.0,32,RB:32,3126.0,0.5097145395694509,0.0834707759725446,0.4262437635969063,0.6361943009380603,0.3639665956148578,0.3828883200060097,0.3527869928057724,0.5950536061421691,0.667551626257721,0.6712969012530234,0.5060150276632939,True,1,RCB,RCB,1.0,990.0,11.0,RCB:990m/11,,,,,,,,,False,False,True,True,RCB,formation_only,True,True,False,False,True,True,True,0.6374777230483241,0.5540069470757795,17
2252,T. Holes,Czech Republic,Defender,RB,0.88,25,RB:22 | RCB:3,2344.0,0.5415152342291837,0.0963940292431026,0.445121204986081,0.5438152270792962,0.4151733866230027,0.425205105179148,0.4114187161106064,0.6911863412181501,0.7055859364302137,0.5968869066254259,0.3902671201859603,True,1,RCB,RCB,0.8503401360544217,1323.0,16.0,RCB:1125m/13 | LCB:180m/2 | CB:18m/1,,,,,,,,,False,False,True,True,RCB,formation_only,True,True,False,False,True,True,True,0.6435047079920733,0.5471106787489707,18
403087,M. Abu Al Shamat,Saudi Arabia,Midfielder,CM,0.56,25,CM:14 | RB:9 | DM:2,2560.0,0.6296577577550165,0.0922378040718663,0.5374199536831502,0.609654306368175,0.664096462708748,0.67849171941004,0.5077646475649914,0.7239722238996472,0.6489487648298707,0.5138862197016711,0.4379752440580685,True,1,RCB,RCB,0.9432773109243697,1428.0,17.0,RCB:1347m/16 | RW:81m/1,,,,,,,,,False,False,True,True,RCB,formation_only,True,True,False,False,True,True,True,0.638049216435684,0.5458114123638177,19
355994,A. Freeman,USA,Defender,RB,1.0,24,RB:24,1752.0,0.6425064349952756,0.1114966674359151,0.5310097675593605,0.5883214340451246,0.663263943923181,0.5909574651377947,0.5561853718584602,0.6201748942814066,0.7720275150139281,0.6464568239667312,0.5475124505774962,True,1,RCB,RCB,0.9102564102564102,1092.0,12.0,RCB:994m/11 | RB:98m/1,,,,,,,,,True,False,True,True,RCB,formation_only,True,True,False,False,True,True,True,0.6563866741496198,0.5448900067137047,20
1460,B. Saka,England,Midfielder,RW,0.9487179487179488,39,RW:37 | ST:2,3522.0,0.7243643272539229,0.0786383263515946,0.6457260009023282,0.4480204375315807,0.8077726324186476,0.806317224733033,0.7432109943259242,0.4818863004567994,0.6950769817828163,0.4124403257019732,0.3433467596218838,True,1,RW,RW,0.9039639058975185,3103.0,39.0,RW:2805m/35 | ST:180m/2 | AM:118m/2,,,,,,,,,True,False,True,True,RW,formation_only,True,False,False,False,True,True,True,0.7243643272539229,0.6457260009023282,1
136723,N. Madueke,England,Midfielder,RW,0.9090909090909092,33,RW:30 | LW:3,2553.0,0.6693068341957171,0.0923641696519146,0.5769426645438025,0.4275036367847223,0.7940996073246473,0.6794164942276828,0.6796378180830943,0.4105991862762363,0.5982853279483272,0.4388399647651596,0.3444814542961456,True,1,RW,RW,0.665,2200.0,33.0,RW:1463m/23 | ST:217m/3 | AM:132m/2 | LW:125m/2 | CM:90m/1 | RCB:90m/1 | DM:83m/1,,,,,,,,,False,False,True,True,RW,formation_only,True,False,False,False,True,True,True,0.6693068341957171,0.5769426645438025,2
278,K. Mbappe,France,Attacker,RW,0.8723404255319149,47,RW:41 | ST:5 | LW:1,4228.0,0.7652669971779251,0.0717730576679086,0.6934939395100165,0.5103376224444001,0.8389728071545359,0.7889353649265,0.9778309582408936,0.2274829287792701,0.4079832050523204,0.5459210982195699,0.5322806446313325,True,2,ST,ST,0.6836638338054769,4236.0,48.0,ST:2896m/33 | AM:711m/8 | DM:629m/7,Kylian Mbappe,ST|LW,ST,forward,official_club,https://www.realmadrid.com/en-US/football/first-team/players/kylian-mbappe,2026-07-20,Real Madrid lists Mbappe as a forward; preferred central attacking role for this ontology,True,True,False,True,ST,formation_and_public_agree,True,True,True,False,True,True,True,0.7754605329358748,0.7036874752679662,1
184,H. Kane,England,Attacker,RW,0.9444444444444444,54,RW:51 | ST:3,4702.0,0.6749721831511387,0.0680593230862138,0.606912860064925,0.3709159378274648,0.6277061470534656,0.6211142928561909,0.9884464067142844,0.3167711087061316,0.5108510025909473,0.5094341668618113,0.3362661160757912,True,1,ST,ST,0.9287694604393261,4689.0,54.0,ST:4355m/50 | AM:334m/4,Harry Kane,ST,ST,forward,official_club,https://fcbayern.com/en/teams/first-team/harry-kane,2026-07-20,Bayern lists Kane in attack and he is the central number nine,False,True,False,True,ST,formation_and_public_agree,True,True,True,False,True,True,True,0.748048835570468,0.6799895124842542,2
513776,Y. Diomande,Ivory Coast,Midfielder,RW,0.8205128205128205,39,RW:32 | LW:7,3400.0,0.7845734829412211,0.0800367562619898,0.7045367266792312,0.5416687283778754,0.9297626901775506,0.7567142755262543,0.7391897768417726,0.4581863305793924,0.7896507794992524,0.5965583926685193,0.505680165636793,True,1,ST,ST,0.6279497395035244,3263.0,39.0,ST:2049m/24 | LW:450m/6 | DM:249m/3 | AM:245m/3 | RW:180m/2 | CM:90m/1,,,,,,,,,True,False,True,True,ST,formation_only,True,True,False,False,True,True,True,0.7532760529782947,0.6732392967163049,3
153,O. Dembele,France,Midfielder,ST,0.6666666666666666,30,ST:20 | RW:10,2764.0,0.7411214479612049,0.0887687119753338,0.6523527359858712,0.662777051096792,0.7724913943194567,0.8884879084590284,0.9280927764430096,0.2624359420664008,0.2571288022121382,0.5550775541433375,0.4467863423695978,True,3,ST,ST,0.7557768924302789,2510.0,34.0,ST:1897m/26 | RW:533m/7 | AM:80m/1,Ousmane Dembele,RW|LW|ST,,forward,official_club,https://www.psg.fr/en/players/ousmane-dembele,2026-07-20,PSG classifies Dembele as a forward without forcing one exact attacking lane,True,True,True,True,ST,formation_and_public_agree,True,False,False,False,True,True,True,0.7316723799465946,0.6429036679712609,4
21509,M. Thuram,France,Midfielder,RW,0.8333333333333334,36,RW:30 | ST:6,2882.0,0.6655505316538511,0.0869324560126823,0.5786180756411688,0.3308536613805126,0.608795831516806,0.6396786188331626,0.851043738207538,0.3494335906192068,0.7153416219079441,0.4914502939124162,0.2992873553787459,True,1,ST,ST,0.9376840039254171,2038.0,26.0,ST:1911m/24 | RCB:127m/2,,,,,,,,,False,False,True,True,ST,formation_only,True,True,False,False,True,True,True,0.7218407119444812,0.6349082559317989,5
41585,G. Ramos,Portugal,Attacker,RW,0.5333333333333333,15,RW:8 | ST:7,1769.0,0.6464835661567362,0.1109596354579492,0.5355239306987869,0.3711911129541814,0.6258410660020794,0.5365103138716404,0.9183806738574484,0.3610654391749356,0.5856469283444277,0.494792179826327,0.4674254863644833,True,1,ST,ST,1.0,1183.0,15.0,ST:1183m/15,,,,,,,,,False,False,True,True,ST,formation_only,True,True,False,False,True,True,True,0.7182570143598064,0.6072973789018572,6
217,L. Martinez,Argentina,Attacker,ST,0.55,40,ST:22 | RW:18,3169.0,0.6292101888097221,0.0829025364262972,0.5463076523834249,0.3624991096769053,0.5932959636564107,0.6486429877809423,0.9192021876759704,0.370360375554831,0.4986540419750448,0.3278821845287677,0.3193249047658137,True,2,ST,ST,1.0,2251.0,30.0,ST:2251m/30,Lautaro Martinez,ST,ST,striker,official_club_news,https://www.inter.it/en/news/lautaro-martinez-best-striker-serie-a-2025-26,2026-07-20,Inter and Serie A identify Lautaro as Best Striker 2025-26,False,True,True,True,ST,formation_and_public_agree,True,False,False,False,True,True,True,0.6891428701394449,0.6062403337131477,7
17,C. Pulisic,USA,Midfielder,RW,0.5217391304347826,23,RW:12 | ST:9 | LW:2,2030.0,0.714018285658918,0.1035811953947668,0.6104370902641512,0.5279471287384508,0.7804176406332358,0.7560577563265367,0.8212797963332744,0.3072062192275597,0.4896314334055892,0.5311897051298932,0.5365745757983381,True,1,ST,ST,0.8810975609756098,984.0,13.0,ST:867m/11 | LW:117m/2,,,,,,,,,False,False,True,True,ST,formation_only,True,True,False,False,True,True,True,0.7082403747530047,0.6046591793582379,8
818,T. Chory,Czech Republic,Attacker,RW,0.7777777777777778,27,RW:21 | ST:6,2319.0,0.6100361514023511,0.0969122247264143,0.5131239266759369,0.2795728366014577,0.5157958772856073,0.5911804665614276,0.8867339693622339,0.2441623427493531,0.7630285531722879,0.2702781431430769,0.1082505163386102,True,1,ST,ST,0.6622058144900784,2167.0,27.0,ST:1435m/18 | AM:642m/8 | DM:90m/1,,,,,,,,,False,False,True,True,ST,formation_only,True,True,False,False,True,True,True,0.6981841873920697,0.6012719626656554,9
161904,B. Barcola,France,Midfielder,RW,0.35,40,RW:14 | LW:13 | ST:13,3316.0,0.6889555098063382,0.0810441509480792,0.607911358858259,0.5037877123647961,0.7649584926268373,0.7486780741072747,0.7966076006068601,0.4539752250981534,0.4515217778310867,0.4677521744760188,0.4878260800720436,True,2,ST,ST,0.6713426853707415,2994.0,41.0,ST:2010m/27 | LW:984m/14,,,,,,,,,False,False,True,True,ST,formation_only,True,True,False,False,True,True,True,0.67890295671135,0.5978588057632709,10
6009,J. Alvarez,Argentina,Midfielder,RW,0.6041666666666666,48,RW:29 | ST:18 | LW:1,4147.0,0.6692120470558203,0.0724706105253738,0.5967414365304464,0.4802219117108968,0.7107137498651014,0.7485063415573833,0.8251583772571317,0.3289645343525915,0.3256769181537846,0.5023751990122832,0.4571327111558749,True,1,ST,ST,0.848759669245132,3749.0,48.0,ST:3182m/41 | AM:387m/5 | DM:90m/1 | LW:90m/1,,,,,,,,,False,False,True,True,ST,formation_only,True,True,False,False,True,True,True,0.6671304700932369,0.594659859567863,11
72155,A. Ueda,Japan,Attacker,RW,0.6511627906976745,43,RW:28 | ST:15,3549.0,0.6661808859836367,0.0783386238269082,0.5878422621567285,0.2418997577732957,0.4673019165491573,0.4610129262325504,0.9029353711960292,0.2549189455937359,0.6735970387772297,0.2588862467405543,0.198601995015872,True,1,ST,ST,0.6579693703913784,3526.0,43.0,ST:2320m/28 | AM:715m/9 | DM:491m/6,,,,,,,,,False,False,True,True,ST,formation_only,True,True,False,False,True,True,True,0.6661808859836367,0.5878422621567285,12
73868,R. Pepi,USA,Attacker,RW,0.75,20,RW:15 | ST:5,1913.0,0.6913722916849966,0.106701727989198,0.5846705636957985,0.3220442160860091,0.5577253189682326,0.520484029668421,0.9533293014109302,0.272930211121391,0.329289760201472,0.5946437170823136,0.4444032077222403,True,1,ST,ST,0.7563517915309447,1535.0,20.0,ST:1161m/15 | AM:293m/4 | DM:81m/1,,,,,,,,,False,False,True,True,ST,formation_only,True,True,False,False,True,True,True,0.6913722916849966,0.5846705636957986,13
1100,E. Haaland,Norway,Attacker,RW,0.7636363636363637,55,RW:42 | ST:13,4608.0,0.6447046275764612,0.0687499999999999,0.5759546275764612,0.2062473418534946,0.4473226845447448,0.5191049425054232,0.9535050726692728,0.2581780819289713,0.3813993343502814,0.2895657155207883,0.1162973956089225,True,1,ST,ST,0.8678844519966016,4708.0,55.0,ST:4086m/48 | AM:622m/7,,,,,,,,,False,False,True,True,ST,formation_only,True,True,False,False,True,True,True,0.6447046275764612,0.5759546275764613,14
8492,A. Sorloth,Norway,Attacker,RW,0.8064516129032258,31,RW:25 | ST:6,3164.0,0.6473468807838829,0.0829680151004544,0.5643788656834285,0.2797543394852838,0.4611817184077131,0.4326296497059491,0.8767391806379791,0.2615320174131394,0.6748061025173133,0.2347084191172596,0.1662111919052623,True,2,ST,ST,0.8178694158075601,2328.0,32.0,ST:1904m/25 | RW:268m/4 | AM:90m/2 | DM:66m/1,,,,,,,,,False,False,True,True,ST,formation_only,True,True,False,False,True,True,True,0.6473468807838829,0.5643788656834285,15
794,P. Schick,Czech Republic,Attacker,RW,1.0,33,RW:33,3043.0,0.648558133232588,0.0846014801892591,0.5639566530433289,0.2870812504093159,0.4600817261182128,0.4518261613854049,0.8950790126118675,0.2664856114429324,0.4986945389162986,0.3966386012714171,0.3651030734948279,True,1,ST,ST,0.701650444350402,2363.0,29.0,ST:1658m/20 | AM:649m/8 | DM:56m/1,,,,,,,,,False,False,True,True,ST,formation_only,True,True,False,False,True,True,True,0.648558133232588,0.563956653043329,16
