player_id,player_name,world_cup_team,squad_position,resolved_role,role_stability,role_observations,role_distribution,reported_minutes,orientation_mapping,fixture_endpoint_coverage,coverage_pass_80pct,stable_role_60pct,scientific_role_eligible,minutes_num,overall,uncertainty,conservative_score,build_up,progression,creation,finishing,defending,duels,retention,goalkeeping,profile_scored,lower_95,upper_95,role_rank_conservative,top30_lower_threshold,best_lower_threshold,plausible_top30,plausible_real_xi,guardrail_top35,insufficient_evidence_guardrail,in_selection_frontier,frontier_reason,cov_annual_current,pass_annual_current,miss_annual_current,known_minute_cov_annual_current,missing_startXI_annual_current,exact_minutes_annual_current,coverage_version_annual_current,cov_pre_world_cup,pass_pre_world_cup,miss_pre_world_cup,known_minute_cov_pre_world_cup,missing_startXI_pre_world_cup,exact_minutes_pre_world_cup,coverage_version_pre_world_cup,covered,lo90,hi90,stable,rank,urank,needed,reason
25282,G. Kobel,Switzerland,Goalkeeper,GK,1.0,58,GK:58,6210.0,low_is_left,1.0,False,True,False,4860.0,0.6973390464384657,0.0669438681395203,0.6303951782989454,0.3494560866969057,0.3051358257156907,0.3127524771905375,0.3215983069298614,0.2076515707299293,0.1552602951439283,0.1842151444722737,0.9996646498695336,True,0.5661290648850059,0.8285490279919254,46.0,0.589972475664744,0.6652816201691438,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,4860.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,4710.0,exact_window_known_minutes_v2_event_bounded,True,0.5872261821270146,0.8074519107499167,True,46.0,95.0,False,outside_decision_frontier
25287,K. Danso,Austria,Defender,RCB,0.7407407407407407,27,RCB:20 | LCB:4 | RB:3,2696.0,low_is_left,1.0,True,True,True,2590.0,0.5203839412560222,0.0917020523721601,0.428681888883862,0.6187615150597218,0.3923029183614238,0.3733018186125223,0.3715262466982791,0.5889745859151048,0.7313808225178318,0.6342017071716126,0.5579254802368263,True,0.3406479186065882,0.700119963905456,19.0,0.2888160648935492,0.5805399022955131,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,2590.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,2351.0,exact_window_known_minutes_v2_event_bounded,True,0.3695474878127808,0.6712203946992635,True,18.0,17.0,False,outside_decision_frontier
25297,M. Gregoritsch,Austria,Midfielder,RW,1.0,17,RW:17,1677.0,low_is_left,1.0,True,True,True,1541.0,0.516160498739371,0.1188851522644532,0.3972753464749177,0.2262615112483718,0.4431047619165489,0.5567079001143951,0.8039912405976892,0.3589443523726056,0.5524169108574439,0.1174942751634,0.0669065926620683,True,0.2831456003010425,0.7491753971776994,227.0,0.5129506006993587,0.6854695334585559,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,1541.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,1351.0,exact_window_known_minutes_v2_event_bounded,True,0.3206118248465071,0.7117091726322349,True,222.0,201.0,False,outside_decision_frontier
25300,R. Khedira,Tunisia,Midfielder,AM,0.9655172413793104,29,AM:28 | RW:1,3368.0,low_is_left,0.85,True,True,True,2718.0,0.3322211505915041,0.0895167304648275,0.2427044201266766,0.2520054846138546,0.3632663025203076,0.387489548320109,0.540679697059653,0.6339885681571567,0.3954316942135306,0.1397041011848104,0.1228400507879729,True,0.1567683588804421,0.5076739423025661,161.0,0.4583156981188975,0.5944349510352618,True,False,False,False,True,plausible_top30,0.85,True,6,1.0,0,2808.0,exact_window_known_minutes_v2_event_bounded,0.8378378378378378,True,6,1.0,0,2657.0,exact_window_known_minutes_v2_event_bounded,True,0.18497923181359524,0.47946306936941296,True,154.0,155.0,False,outside_decision_frontier
25314,M. Friedl,Austria,Defender,RB,0.3793103448275862,29,RB:11 | LB:8 | LCB:6 | RCB:4,2834.0,low_is_left,0.9743589743589745,True,False,False,2572.0,0.4875937551459212,0.0920223787779714,0.3955713763679497,0.6879427594811692,0.3471877296180918,0.3381626364008198,0.3902180947755193,0.6284800334577733,0.4815472302384816,0.6115408088372005,0.6146690429246565,True,0.3072298927410971,0.6679576175507453,151.0,0.4140762867709887,0.537777630667353,True,True,False,True,True,insufficient_evidence_guardrail,0.9743589743589745,True,1,1.0,0,2572.0,exact_window_known_minutes_v2_event_bounded,0.9714285714285714,True,1,1.0,0,2549.0,exact_window_known_minutes_v2_event_bounded,True,0.33623041165227274,0.6389570986395696,False,149.0,152.0,False,outside_decision_frontier
25341,D. Luckassen,Ghana,Defender,RB,0.9545454545454546,44,RB:42 | RCB:1 | LCB:1,3512.0,low_is_left,1.0,False,True,False,2128.0,0.4388482421718009,0.1011679910150193,0.3376802511567816,0.5790758485213351,0.3716411533036906,0.3372044893382229,0.4306007217245237,0.4647141527879163,0.4830081772764674,0.6208404110990021,0.5536883480189022,True,0.2405589797823629,0.6371375045612389,226.0,0.4140762867709887,0.537777630667353,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,3864.0,exact_window_known_minutes_v3_complete_lineup_event_reconstruction,1.0,True,0,1.0,0,3684.0,exact_window_known_minutes_v3_complete_lineup_event_reconstruction,True,0.27244170521935246,0.6052547791242493,True,224.0,209.0,False,outside_decision_frontier
25348,V. Darida,Czech Republic,Midfielder,AM,1.0,32,AM:32,2830.0,low_is_left,1.0,True,True,True,2830.0,0.5556878827618895,0.0877274932629728,0.4679603894989166,0.5318080017034668,0.5424624655966316,0.538587104457234,0.7057775782328222,0.6793669784484162,0.6563907665515814,0.4905320306707809,0.3679952817483074,True,0.3837419959664627,0.7276337695573163,82.0,0.4583156981188975,0.5944349510352618,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2830.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,2775.0,exact_window_known_minutes_v2_event_bounded,True,0.41138899728492784,0.6999867682388512,True,82.0,107.0,False,outside_decision_frontier
25368,W. Anton,Germany,Defender,RB,0.9387755102040816,49,RB:46 | RCB:3,4910.0,low_is_left,1.0,True,True,True,3981.0,0.536794823701308,0.073966121901506,0.4628287017998019,0.7554088063209182,0.3798465380059121,0.3504800802773463,0.4722614887054203,0.6523397644081984,0.6275931807297241,0.6506400681239183,0.6262955631399242,True,0.3918212247743561,0.68176842262826,65.0,0.4140762867709887,0.537777630667353,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,3981.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,4377.0,exact_window_known_minutes_v2_event_bounded,True,0.4151313798200812,0.6584582675825349,True,64.0,118.0,False,outside_decision_frontier
25414,J. Yeboah,Ecuador,Attacker,RW,1.0,33,RW:33,3950.0,low_is_left,1.0,False,True,False,3079.0,0.7645732564066509,0.0841054411763356,0.6804678152303152,0.4527727299958993,0.8734019038539177,0.778041631695107,0.7931073467876258,0.2955934427382724,0.6556041091333824,0.5655787114989758,0.4603459090507147,True,0.5997265917010329,0.9294199211122688,5.0,0.5129506006993587,0.6854695334585559,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,3079.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,2841.0,exact_window_known_minutes_v2_event_bounded,True,0.6262321164414015,0.9029143963719002,True,5.0,13.0,False,outside_decision_frontier
25416,W. Weghorst,Netherlands,Attacker,RW,1.0,23,RW:23,2332.0,low_is_left,1.0,True,True,True,2250.0,0.6218409054740262,0.0983869910099907,0.5234539144640354,0.3585811574547221,0.5935502441938032,0.7250054822756621,0.7201424479736401,0.2965428147457669,0.7376401153744598,0.2572280095377497,0.1985725913582053,True,0.4290024030944443,0.8146794078536079,120.0,0.5129506006993587,0.6854695334585559,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2250.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,2201.0,exact_window_known_minutes_v2_event_bounded,True,0.4600087064664011,0.7836731044816512,True,120.0,116.0,False,outside_decision_frontier
25458,D. Lukebakio,Belgium,Midfielder,RW,0.9333333333333332,15,RW:14 | LW:1,1550.0,low_is_left,1.0,True,True,True,1430.0,0.7080933179091221,0.1234130026811163,0.5846803152280058,0.4828946786084211,0.84934717317355,0.7897075662527984,0.5761562406188913,0.3468278755117002,0.6228649293269436,0.5617980928232833,0.4272648571451181,True,0.466203832654134,0.9499828031641102,44.0,0.5129506006993587,0.6854695334585559,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,1430.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,1267.0,exact_window_known_minutes_v2_event_bounded,True,0.5050969928361162,0.911089642982128,True,44.0,8.0,False,outside_decision_frontier
25915,P. Mwene,Austria,Defender,LB,0.8,35,LB:28 | RB:6 | LCB:1,3100.0,low_is_left,1.0,True,True,True,2928.0,0.4245176246796548,0.0862468816257372,0.3382707430539176,0.3609282987467997,0.4614129699549906,0.4726817874097556,0.376518257343955,0.4885273212899046,0.3814834767294598,0.4426425687366269,0.3015868812815796,True,0.2554737366932098,0.5935615126660998,40.0,0.3170630071570786,0.5537089048331636,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2928.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,2780.0,exact_window_known_minutes_v2_event_bounded,True,0.2826541286243067,0.5663811207350029,True,39.0,41.0,False,outside_decision_frontier
25916,M. Niakhate,Senegal,Defender,RB,0.803921568627451,51,RB:41 | LCB:10,5020.0,low_is_left,1.0,True,True,True,4637.0,0.5028922307872383,0.0685346800694613,0.434357550717777,0.7601099567006643,0.3783280862361212,0.3933546347520963,0.3766213548806994,0.4955168712207945,0.5737359179360904,0.7478388441911938,0.6540783429592933,True,0.3685642578510941,0.6372202037233825,91.0,0.4140762867709887,0.537777630667353,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,4637.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,4247.0,exact_window_known_minutes_v2_event_bounded,True,0.39016271370302613,0.6156217478714505,True,89.0,192.0,False,outside_decision_frontier
25927,J. Mateta,France,Attacker,RW,0.7435897435897436,39,RW:29 | ST:9 | LW:1,3481.0,low_is_left,1.0,True,True,True,3430.0,0.5699249621581338,0.0796859725886887,0.4902389895694451,0.2060033085587218,0.4446207216931714,0.4437049819664224,0.8022837720398899,0.2798844036959612,0.449839747819461,0.2096418815280566,0.0932687748353478,True,0.4137404558843039,0.7261094684319637,158.0,0.5129506006993587,0.6854695334585559,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,3430.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,3399.0,exact_window_known_minutes_v2_event_bounded,True,0.4388532011284736,0.700996723187794,True,157.0,208.0,False,outside_decision_frontier
26161,L. Rogerson,New Zealand,Attacker,RW,1.0,14,RW:14,1449.0,low_is_left,1.0,True,True,True,1346.0,0.5033969929866724,0.1272056518411304,0.376191341145542,0.30216799665864,0.5009320206809588,0.4386339429269316,0.5906963802226162,0.6393738809350941,0.6981299945848188,0.3108006936917586,0.1722948034080052,True,0.2540739153780567,0.7527200705952881,240.0,0.5129506006993587,0.6854695334585559,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,1346.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,1346.0,exact_window_known_minutes_v2_event_bounded,True,0.2941623151870629,0.7126316707862819,True,234.0,200.0,False,outside_decision_frontier
26232,M. Flekken,Netherlands,Goalkeeper,GK,1.0,34,GK:34,3263.0,low_is_left,1.0,True,True,True,3060.0,0.7527640583678318,0.0843661487732107,0.6683979095946211,0.3389763643714967,0.3147865834903701,0.3191999223235654,0.3215983069298614,0.210290948505118,0.1653111070135683,0.567688187101926,0.9996646498695336,True,0.5874064067723387,0.9181217099633248,30.0,0.589972475664744,0.6652816201691438,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,3060.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,3060.0,exact_window_known_minutes_v2_event_bounded,True,0.6139940925662887,0.8915340241693749,True,30.0,41.0,False,outside_decision_frontier
26240,P. Lienhart,Austria,Defender,RB,0.925925925925926,27,RB:25 | RCB:2,2789.0,low_is_left,0.9482758620689656,True,True,True,2454.0,0.4689164479832426,0.0942088404740865,0.3747076075091561,0.6795966943228346,0.349765923583834,0.3518363485597399,0.4141645280034541,0.5524396093635404,0.4556237685780483,0.4994846186725421,0.6084666458189416,True,0.284267120654033,0.6535657753124522,181.0,0.4140762867709887,0.537777630667353,True,True,False,False,True,plausible_real_xi,0.9482758620689656,True,3,1.0,0,2454.0,exact_window_known_minutes_v2_event_bounded,0.9444444444444444,True,3,1.0,0,2274.0,exact_window_known_minutes_v2_event_bounded,True,0.3139566950385488,0.6238762009279364,True,179.0,179.0,False,outside_decision_frontier
26243,N. Schlotterbeck,Germany,Defender,LCB,0.5789473684210527,38,LCB:22 | RCB:11 | RB:3 | LB:2,3995.0,low_is_left,1.0,True,False,False,3425.0,0.6656134566789846,0.0797441163195833,0.5858693403594013,0.7536525150543252,0.4360099021485689,0.3854528620285262,0.536007755046384,0.6269941787305005,0.6519488176869611,0.6495730998211382,0.5892109809121813,True,0.5093149886926013,0.821911924665368,4.0,0.1977891624684348,0.5686669344450404,True,True,True,True,True,insufficient_evidence_guardrail,1.0,True,0,1.0,0,3425.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,3290.0,exact_window_known_minutes_v2_event_bounded,True,0.534446057722678,0.7967808556352913,False,4.0,5.0,False,outside_decision_frontier
26300,O. Kabak,Türkiye,Defender,RCB,0.5789473684210527,19,RCB:11 | LCB:7 | RB:1,2023.0,low_is_left,1.0,True,False,False,1888.0,0.6523047889483065,0.1074058515591796,0.5448989373891268,0.6230422221687013,0.3931035208237184,0.3814378983435166,0.582109945540533,0.5592303708436839,0.8312733363030204,0.6143557180851064,0.4900184169171984,True,0.4417893198923143,0.8628202580042986,6.0,0.2888160648935492,0.5805399022955131,True,True,True,True,True,insufficient_evidence_guardrail,1.0,True,0,1.0,0,1888.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,1798.0,exact_window_known_minutes_v2_event_bounded,True,0.47563788445537847,0.8289716934412344,False,6.0,1.0,False,outside_decision_frontier
26315,N. Gonzalez,Argentina,Attacker,LW,0.782608695652174,23,LW:18 | LB:3 | ST:1 | RW:1,3465.0,low_is_left,1.0,False,True,False,2275.0,0.5916702272635402,0.0978449097992653,0.4938253174642749,0.4166864656598223,0.608304154551387,0.5149585179747821,0.640320762600657,0.5350339521783807,0.8318597947712116,0.4009130011767734,0.3067585496764049,True,0.3998942040569801,0.7834462504701003,10.0,0.3207813027734048,0.5966203093952415,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,2275.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,2256.0,exact_window_known_minutes_v2_event_bounded,True,0.4307296725014791,0.7526107820256014,True,10.0,9.0,False,outside_decision_frontier
26475,D. Undav,Germany,Attacker,RW,0.6829268292682927,41,RW:28 | ST:13,3927.0,low_is_left,1.0,True,True,True,3792.0,0.642799864426212,0.0757870100088131,0.5670128544173988,0.3838925691352716,0.5973687815556563,0.8186557983909523,0.9042014501537023,0.294453360949276,0.3014339635345899,0.3298263534799086,0.2335312830290331,True,0.4942573248089381,0.7913424040434858,59.0,0.5129506006993587,0.6854695334585559,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,3792.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,3643.0,exact_window_known_minutes_v2_event_bounded,True,0.5181413261374082,0.7674584027150158,True,59.0,138.0,False,outside_decision_frontier
28382,H. Tabakovic,Bosnia & Herzegovina,Attacker,RW,0.967741935483871,31,RW:30 | ST:1,2806.0,low_is_left,1.0,True,True,True,2674.0,0.593793181988798,0.0902502131428292,0.5035429688459688,0.2574809674660895,0.4101351245959673,0.4654676610402736,0.8202135665766119,0.2517272097300541,0.525940764822997,0.2368395767900027,0.1601048148841465,True,0.4169027642288527,0.7706835997487433,144.0,0.5129506006993587,0.6854695334585559,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2674.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,2659.0,exact_window_known_minutes_v2_event_bounded,True,0.44534479156767204,0.742241572409924,True,143.0,174.0,False,outside_decision_frontier
29704,S. Khalilzadeh,Iran,Defender,RB,0.9166666666666666,12,RB:11 | RCB:1,1850.0,low_is_left,1.0,False,True,False,1075.0,0.489103181833208,0.1423392606285387,0.3467639212046693,0.5852301864621686,0.3354994664428158,0.3680167121759812,0.439763175787627,0.6947227453041834,0.5052848964816589,0.438161350751852,0.5408296625266336,True,0.2101182310012722,0.7680881326651439,216.0,0.4140762867709887,0.537777630667353,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,1075.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,805.0,exact_window_known_minutes_v2_event_bounded,True,0.25497593273076524,0.7232304309356508,True,214.0,48.0,False,outside_decision_frontier
29781,M. Ghaedi,Iran,Attacker,RW,1.0,10,RW:10,1475.0,low_is_left,1.0,False,True,False,999.0,0.565722984027376,0.1476543321470853,0.4180686518802906,0.3752246751467144,0.5790809184763047,0.7513902410890789,0.7703630422300511,0.2436746647068594,0.1426815793540112,0.2740578814690482,0.4211733298443488,True,0.2763204930190887,0.8551254750356632,215.0,0.5129506006993587,0.6854695334585559,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,1292.0,exact_window_known_minutes_v3_complete_lineup_event_reconstruction,1.0,True,0,1.0,0,1247.0,exact_window_known_minutes_v3_complete_lineup_event_reconstruction,True,0.3228532202601454,0.8085927477946065,True,210.0,86.0,False,outside_decision_frontier
30393,A. Lafont,Ivory Coast,Goalkeeper,GK,1.0,33,GK:33,3053.0,low_is_left,1.0,True,True,True,2963.0,0.750426310316728,0.0857359791264644,0.6646903311902637,0.2697444181163301,0.3159029522496503,0.3098140524348434,0.3215983069298614,0.2134375639259993,0.1914466334474475,0.644412461768123,0.9996646498695336,True,0.5823837912288579,0.9184688294045982,32.0,0.589972475664744,0.6652816201691438,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,2963.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,2963.0,exact_window_known_minutes_v2_event_bounded,True,0.6094031740903274,0.8914494465431286,True,32.0,42.0,False,outside_decision_frontier
30424,Ibanez,Brazil,Defender,LCB,0.65,40,LCB:26 | RCB:8 | RB:6,3602.0,low_is_left,1.0,True,True,True,3476.0,0.5915525374395458,0.0791569503253512,0.5123955871141945,0.5774472964883479,0.4541234552251561,0.3897463547880751,0.4652627832519266,0.5583276944822219,0.6307467565798831,0.6128965194400262,0.504073487736616,True,0.4364049148018574,0.7467001600772343,11.0,0.1977891624684348,0.5686669344450404,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,3476.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,3431.0,exact_window_known_minutes_v2_event_bounded,True,0.46135094059847437,0.7217541342806173,True,11.0,15.0,False,outside_decision_frontier
30432,M. De Roon,Netherlands,Midfielder,CM,0.782608695652174,46,CM:36 | AM:6 | DM:3 | RB:1,3953.0,low_is_left,1.0,True,True,True,3928.0,0.5242649558957084,0.0744634575970765,0.4498014982986319,0.6731071602519815,0.3883913084637992,0.4812167441966145,0.418842933253569,0.6372158913421124,0.4561078796511337,0.4863087607193949,0.51934351035591,True,0.3783165790054384,0.6702133327859784,85.0,0.4698174469315781,0.6752213663290523,True,False,False,False,True,plausible_top30,1.0,True,0,1.0,0,3928.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,3918.0,exact_window_known_minutes_v2_event_bounded,True,0.40178346759181,0.6467464441996069,True,85.0,96.0,False,outside_decision_frontier
30484,M. Svanberg,Sweden,Midfielder,AM,0.6,10,AM:6 | CM:4,1362.0,low_is_left,1.0,False,True,False,1049.0,0.3830706466074808,0.1440924393478589,0.2389782072596219,0.3062356605475367,0.449413480326054,0.4460166183954708,0.719935683842576,0.5087209971366582,0.5298252932826925,0.2133014681060998,0.2244300611394856,True,0.1006494654856774,0.6654918277292843,162.0,0.4583156981188975,0.5944349510352618,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,1049.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,1028.0,exact_window_known_minutes_v2_event_bounded,True,0.14605967512987006,0.6200816180850915,True,155.0,144.0,False,outside_decision_frontier
30497,Bremer,Brazil,Defender,RB,1.0,30,RB:30,2748.0,low_is_left,1.0,True,True,True,2569.0,0.4743130319149693,0.0920760935673172,0.382236938347652,0.6151643414886121,0.3466947871611301,0.4021559814120433,0.513754244081046,0.5684061001105005,0.4933677954530343,0.4284955629825557,0.6241198403600784,True,0.2938438885230274,0.6547821753069112,171.0,0.4140762867709887,0.537777630667353,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2569.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,2569.0,exact_window_known_minutes_v2_event_bounded,True,0.32286133545524454,0.6257647283746941,True,169.0,178.0,False,outside_decision_frontier
30504,W. Singo,Ivory Coast,Defender,RB,0.8421052631578947,19,RB:16 | RCB:3,2053.0,low_is_left,1.0,True,True,True,1697.0,0.5839475592881904,0.1132890712786738,0.4706584880095166,0.6399222170042868,0.5009484243366662,0.4336080526022465,0.4394001060084865,0.6539141661291824,0.761324538545199,0.7616885935223422,0.5664764972573533,True,0.3619009795819896,0.8059941389943912,58.0,0.4140762867709887,0.537777630667353,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,1697.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,1525.0,exact_window_known_minutes_v2_event_bounded,True,0.39760361950149997,0.7702914990748808,True,57.0,17.0,False,outside_decision_frontier
30521,M. Demiral,Türkiye,Defender,RCB,0.7037037037037037,27,RCB:19 | RB:7 | LCB:1,2392.0,low_is_left,1.0,True,True,True,2229.0,0.4264124787722575,0.0988493694798705,0.3275631092923869,0.5395815521685404,0.3490965949665598,0.3493991321074871,0.4880895471129571,0.4542598889494599,0.4907980960218185,0.4334586372507578,0.5223890442113356,True,0.2326677145917112,0.6201572429528038,35.0,0.2888160648935492,0.5805399022955131,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,2229.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,2049.0,exact_window_known_minutes_v2_event_bounded,True,0.2638197348614264,0.5890052226830886,True,34.0,35.0,False,outside_decision_frontier
30776,C. Romero,Argentina,Defender,RCB,0.8421052631578947,38,RCB:32 | RB:4 | LCB:2,4796.0,low_is_left,1.0,False,True,False,3294.0,0.5735178866714505,0.081314339805003,0.4922035468664475,0.6480794282424709,0.4132093525096334,0.4346086393541526,0.5450336103412504,0.7296637421769497,0.7314956608745137,0.7968890193052461,0.6399087340672225,True,0.4141417806536446,0.7328939926892564,12.0,0.2888160648935492,0.5805399022955131,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,3294.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,2849.0,exact_window_known_minutes_v2_event_bounded,True,0.4397676999200269,0.7072680734228742,True,12.0,13.0,False,outside_decision_frontier
30807,S. Fofana,Ivory Coast,Midfielder,CM,0.6,15,CM:9 | AM:6,1947.0,low_is_left,1.0,True,True,True,1567.0,0.6027273982509267,0.1178947428398691,0.4848326554110576,0.565584827867827,0.7290653077195632,0.5650672443005464,0.5866412838008067,0.4024972702616128,0.561594153070592,0.687879605007898,0.6419448953898527,True,0.3716537022847831,0.8338010942170702,63.0,0.4698174469315781,0.6752213663290523,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,1567.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,1475.0,exact_window_known_minutes_v2_event_bounded,True,0.40880780289225693,0.7966469936095965,True,63.0,24.0,False,outside_decision_frontier
30827,M. Erlic,Croatia,Defender,RB,0.5925925925925926,27,RB:16 | RCB:11,2260.0,low_is_left,1.0,True,False,False,2156.0,0.4852380895237875,0.1005089091390734,0.384729180384714,0.5512918303717078,0.3360421031527661,0.3592698590907136,0.6290721554156459,0.6421298557964558,0.6141187733039779,0.2525986476037519,0.5616446265530249,True,0.2882406276112035,0.6822355514363716,168.0,0.4140762867709887,0.537777630667353,True,True,False,True,True,insufficient_evidence_guardrail,1.0,True,0,0.8887056883759274,3,2156.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,0.8887056883759274,3,2156.0,exact_window_known_minutes_v2_event_bounded,True,0.3199156457854466,0.6505605332621284,False,166.0,135.0,False,outside_decision_frontier
32858,T. Watanabe,Japan,Defender,RB,1.0,38,RB:38,4127.0,low_is_left,1.0,True,True,True,3410.0,0.5063977817315327,0.0799193141499196,0.426478467581613,0.6752044146582923,0.3842681533844683,0.3756692577504054,0.5589881941491044,0.5522851357457546,0.629590770616071,0.7822988102524476,0.6093705123422882,True,0.3497559259976902,0.6630396374653752,103.0,0.4140762867709887,0.537777630667353,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,3410.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,3320.0,exact_window_known_minutes_v2_event_bounded,True,0.37494220798856337,0.6378533554745021,True,101.0,157.0,False,outside_decision_frontier
32862,T. Kubo,Japan,Attacker,RW,1.0,20,RW:20,2833.0,low_is_left,1.0,False,True,False,1820.0,0.6808443667325832,0.1093939347817463,0.5714504319508369,0.4261328237964034,0.7953472839540142,0.7437649924948897,0.5633321412397451,0.5086175944449226,0.7712211637617663,0.4474863956281332,0.3707344024802882,True,0.4664322545603604,0.895256478904806,53.0,0.5129506006993587,0.6854695334585559,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,1820.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,1745.0,exact_window_known_minutes_v2_event_bounded,True,0.500907356340335,0.8607813771248314,True,53.0,31.0,False,outside_decision_frontier
32887,Y. Sugawara,Japan,Midfielder,RB,1.0,31,RB:31,3238.0,low_is_left,1.0,True,True,True,2735.0,0.4398076155771465,0.0892380912430449,0.3505695243341016,0.4850045991820581,0.4360891383151669,0.5201604068369573,0.4535550299913182,0.4323595802648647,0.2975274864800485,0.4049354027877969,0.3679966493705364,True,0.2649009567407785,0.6147142744135146,213.0,0.4140762867709887,0.537777630667353,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2735.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,2590.0,exact_window_known_minutes_v2_event_bounded,True,0.2930240175337977,0.5865912136204953,True,211.0,226.0,False,outside_decision_frontier
32893,H. Ito,Japan,Defender,LB,0.5333333333333333,15,LB:8 | LCB:7,4890.0,low_is_left,1.0,False,False,False,1431.0,0.4545200313046162,0.1233698739002497,0.3311501574043665,0.7335659584067403,0.3873076470447422,0.4442892696480745,0.4362590656043451,0.4030907131705061,0.3241428013193602,0.7678243156086659,0.6409977826349993,True,0.2127150784601268,0.6963249841491057,41.0,0.3170630071570786,0.5537089048331636,True,True,False,True,True,insufficient_evidence_guardrail,1.0,True,0,1.0,0,1431.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,1071.0,exact_window_known_minutes_v2_event_bounded,True,0.2515946467632447,0.6574454158459877,False,40.0,30.0,False,outside_decision_frontier
