player_id,player_name,world_cup_team,squad_position,resolved_role,role_stability,role_observations,role_distribution,reported_minutes,orientation_mapping,fixture_endpoint_coverage,coverage_pass_80pct,stable_role_60pct,scientific_role_eligible
19549,A. Robinson,USA,Midfielder,LB,0.75,24,LB:18 | RB:6,2360.0,low_is_left,1.0,True,True,True
19586,E. Eze,England,Midfielder,CM,0.7894736842105263,38,CM:30 | LW:5 | ST:2 | RW:1,3544.0,low_is_left,1.0,True,True,True
19599,E. Martinez,Argentina,Goalkeeper,GK,1.0,53,GK:53,6597.0,low_is_left,1.0,False,True,False
19614,S. Ezatolahi,Iran,Midfielder,AM,0.8571428571428571,21,AM:18 | CM:3,2565.0,low_is_left,1.0,False,True,False
19617,M. Olise,France,Midfielder,CM,1.0,52,CM:52,5181.0,low_is_left,1.0,True,True,True
19720,T. Chalobah,England,Defender,RCB,0.4666666666666667,45,RCB:21 | LCB:17 | RB:7,4219.0,low_is_left,1.0,True,False,False
19974,I. Toney,England,Attacker,RW,0.7692307692307693,39,RW:30 | ST:9,3612.0,low_is_left,1.0,True,True,True
19987,D. Hyam,Scotland,Defender,RB,1.0,47,RB:47,4425.0,low_is_left,1.0,True,True,True
20079,H. Souttar,Australia,Defender,RCB,0.6666666666666666,6,RCB:4 | RB:2,1737.0,low_is_left,1.0,False,True,False
20457,C. Burgess,Australia,Defender,RB,0.9615384615384616,52,RB:50 | LCB:2,6296.0,low_is_left,1.0,False,True,False
20566,Y. Diouf,Senegal,Goalkeeper,GK,1.0,38,GK:38,3784.0,low_is_left,1.0,True,True,True
20649,Y. Wissa,Congo DR,Attacker,RW,0.7692307692307693,13,RW:10 | ST:3,1426.0,low_is_left,1.0,True,True,True
20655,J. Duverne,Haiti,Defender,RB,0.6842105263157895,19,RB:13 | RCB:3 | LCB:3,2329.0,low_is_left,1.0,False,True,False
20665,J. Bellegarde,Haiti,Midfielder,CM,0.4444444444444444,27,CM:12 | RW:5 | DM:3 | AM:3 | ST:2 | LW:2,2346.0,low_is_left,1.0,True,False,False
20696,P. Gueye,Senegal,Midfielder,CM,0.5609756097560976,41,CM:23 | AM:15 | DM:3,3871.0,low_is_left,1.0,True,False,False
20836,C. Operi,Ivory Coast,Defender,LCB,0.6774193548387096,31,LCB:21 | RB:8 | LB:2,2466.0,low_is_left,1.0,True,True,True
20844,H. Hassan,Egypt,Midfielder,RW,1.0,20,RW:20,2318.0,low_is_left,1.0,True,True,True
20850,C. Arcus,Haiti,Defender,RB,1.0,35,RB:35,3327.0,low_is_left,1.0,True,True,True
20869,S. Chergui,Algeria,Defender,RB,1.0,14,RB:14,1234.0,low_is_left,1.0,True,True,True
20995,M. Lacroix,France,Defender,RCB,0.8214285714285714,56,RCB:46 | RB:9 | LCB:1,5216.0,low_is_left,1.0,True,True,True
21010,E. Owusu,Ghana,Midfielder,AM,0.7931034482758621,29,AM:23 | CM:5 | DM:1,2694.0,low_is_left,1.0,True,True,True
21098,J. Kayembe,Congo DR,Defender,LB,0.7272727272727273,33,LB:24 | RB:9,3210.0,low_is_left,1.0,True,True,True
21101,S. Moutoussamy,Congo DR,Midfielder,AM,0.7837837837837838,37,AM:29 | CM:4 | DM:4,3357.0,low_is_left,1.0,True,True,True
21138,R. Ait Nouri,Algeria,Defender,LB,1.0,7,LB:7,2887.0,low_is_left,1.0,False,True,False
21138,R. Ait-Nouri,Algeria,Defender,LB,0.9047619047619048,21,LB:19 | RB:2,2887.0,low_is_left,1.0,False,True,False
21138,R. Aït-Nouri,Algeria,Defender,LB,1.0,3,LB:3,2887.0,low_is_left,1.0,False,True,False
21509,M. Thuram,France,Midfielder,RW,0.8333333333333334,36,RW:30 | ST:6,3269.0,low_is_left,1.0,True,True,True
21587,E. Skhiri,Tunisia,Defender,RB,0.6842105263157895,19,RB:13 | LCB:3 | RCB:3,2786.0,low_is_left,1.0,True,True,True
21613,L. Joseph,Haiti,Attacker,RW,1.0,20,RW:20,1976.0,low_is_left,1.0,True,True,True
21628,B. Samba,France,Goalkeeper,GK,1.0,34,GK:34,3156.0,low_is_left,1.0,True,True,True
21996,A. R. Baba,Ghana,Defender,RB,0.8181818181818182,33,RB:27 | LB:6,2760.0,low_is_left,1.0,True,True,True
22002,G. Konan,Ivory Coast,Defender,RB,0.8108108108108109,37,RB:30 | LB:7,3521.0,low_is_left,1.0,True,True,True
22090,W. Saliba,France,Defender,RB,0.8703703703703703,54,RB:47 | LCB:6 | RCB:1,4779.0,low_is_left,1.0,True,True,True
22139,S. Moreira,Cape Verde Islands,Defender,RB,1.0,38,RB:38,8049.0,low_is_left,1.0,False,True,False
22147,M. Kone,France,Midfielder,AM,0.6216216216216216,37,AM:23 | DM:12 | CM:2,3182.0,low_is_left,1.0,True,True,True
22149,I. Sangare,Ivory Coast,Midfielder,AM,0.4358974358974359,39,AM:17 | CM:13 | DM:9,3566.0,low_is_left,1.0,True,False,False
22221,M. Maignan,France,Goalkeeper,GK,1.0,48,GK:48,4748.0,low_is_left,1.0,True,True,True
22222,Z. Celik,Türkiye,Defender,RB,0.9555555555555556,45,RB:43 | LCB:2,5541.0,low_is_left,1.0,False,True,False
22224,Gabriel,Brazil,Defender,RCB,0.8431372549019608,51,RCB:43 | RB:7 | LCB:1,6241.0,low_is_left,1.0,False,True,False
22236,R. Leao,Portugal,Midfielder,RW,0.5769230769230769,26,RW:15 | ST:10 | LW:1,2271.0,low_is_left,1.0,True,False,False
22265,N. Da Costa,Cape Verde Islands,Attacker,RW,0.9166666666666666,12,RW:11 | ST:1,1340.0,low_is_left,1.0,True,True,True
24012,L. Mpasi-Nzau,Congo DR,Goalkeeper,GK,1.0,12,GK:12,1275.0,low_is_left,1.0,True,True,True
24810,J. Cordoba,Colombia,Attacker,RW,0.9354838709677419,31,RW:29 | ST:2,3377.0,low_is_left,1.0,False,True,False
24845,J. Ryerson,Norway,Defender,RB,0.9523809523809523,42,RB:40 | LB:2,4416.0,low_is_left,1.0,False,True,False
24866,D. Santos,Brazil,Defender,RB,1.0,22,RB:22,2733.0,low_is_left,1.0,True,True,True
24866,Douglas Santos,Brazil,Defender,LB,1.0,5,LB:5,2733.0,low_is_left,1.0,True,True,True
24888,Hwang Hee-Chan,South Korea,Attacker,RW,0.7272727272727273,22,RW:16 | ST:3 | LW:3,2665.0,low_is_left,1.0,False,True,False
25129,D. Burnic,Bosnia & Herzegovina,Midfielder,AM,1.0,24,AM:24,2366.0,low_is_left,1.0,True,True,True
25158,D. Raum,Germany,Midfielder,RB,0.9411764705882353,34,RB:32 | LB:1 | LCB:1,3178.0,low_is_left,1.0,True,True,True
25282,G. Kobel,Switzerland,Goalkeeper,GK,1.0,58,GK:58,6210.0,low_is_left,1.0,False,True,False
25287,K. Danso,Austria,Defender,RCB,0.7407407407407407,27,RCB:20 | LCB:4 | RB:3,2696.0,low_is_left,1.0,True,True,True
25287,Kevin Danso,Austria,Defender,RCB,1.0,1,RCB:1,2696.0,low_is_left,1.0,True,True,True
25297,M. Gregoritsch,Austria,Midfielder,RW,1.0,17,RW:17,1677.0,low_is_left,1.0,True,True,True
25300,R. Khedira,Tunisia,Midfielder,AM,0.9655172413793104,29,AM:28 | RW:1,3368.0,low_is_left,0.85,True,True,True
25314,M. Friedl,Austria,Defender,RB,0.3793103448275862,29,RB:11 | LB:8 | LCB:6 | RCB:4,2834.0,low_is_left,0.9743589743589745,True,False,False
25341,D. Luckassen,Ghana,Defender,RB,0.9545454545454546,44,RB:42 | RCB:1 | LCB:1,3512.0,low_is_left,1.0,False,True,False
25348,V. Darida,Czech Republic,Midfielder,AM,1.0,32,AM:32,2830.0,low_is_left,1.0,True,True,True
25368,W. Anton,Germany,Defender,RB,0.9387755102040817,49,RB:46 | RCB:3,4910.0,low_is_left,1.0,True,True,True
25414,J. Yeboah,Ecuador,Attacker,RW,1.0,33,RW:33,3950.0,low_is_left,1.0,False,True,False
25416,W. Weghorst,Netherlands,Attacker,RW,1.0,23,RW:23,2332.0,low_is_left,1.0,True,True,True
25458,D. Lukebakio,Belgium,Midfielder,RW,0.9333333333333333,15,RW:14 | LW:1,1550.0,low_is_left,1.0,True,True,True
25915,P. Mwene,Austria,Defender,LB,0.8,35,LB:28 | RB:6 | LCB:1,3100.0,low_is_left,1.0,True,True,True
25916,M. Niakhate,Senegal,Defender,RB,0.803921568627451,51,RB:41 | LCB:10,5020.0,low_is_left,1.0,True,True,True
25927,J. Mateta,France,Attacker,RW,0.7435897435897436,39,RW:29 | ST:9 | LW:1,3481.0,low_is_left,1.0,True,True,True
26161,L. Rogerson,New Zealand,Attacker,RW,1.0,14,RW:14,1449.0,low_is_left,1.0,True,True,True
26232,M. Flekken,Netherlands,Goalkeeper,GK,1.0,34,GK:34,3263.0,low_is_left,1.0,True,True,True
26240,P. Lienhart,Austria,Defender,RB,0.9259259259259259,27,RB:25 | RCB:2,2789.0,low_is_left,0.9482758620689656,True,True,True
26243,N. Schlotterbeck,Germany,Defender,LCB,0.5789473684210527,38,LCB:22 | RCB:11 | RB:3 | LB:2,3995.0,low_is_left,1.0,True,False,False
26300,O. Kabak,Türkiye,Defender,RCB,0.5789473684210527,19,RCB:11 | LCB:7 | RB:1,2023.0,low_is_left,1.0,True,False,False
26315,N. Gonzalez,Argentina,Attacker,LW,0.782608695652174,23,LW:18 | LB:3 | ST:1 | RW:1,3465.0,low_is_left,1.0,False,True,False
26315,N. González,Argentina,Attacker,RW,1.0,1,RW:1,3465.0,low_is_left,1.0,False,True,False
26475,D. Undav,Germany,Attacker,RW,0.6829268292682927,41,RW:28 | ST:13,3927.0,low_is_left,1.0,True,True,True
28382,H. Tabakovic,Bosnia & Herzegovina,Attacker,RW,0.967741935483871,31,RW:30 | ST:1,2806.0,low_is_left,1.0,True,True,True
29704,S. Khalilzadeh,Iran,Defender,RB,0.9166666666666666,12,RB:11 | RCB:1,1850.0,low_is_left,1.0,False,True,False
29781,M. Ghaedi,Iran,Attacker,RW,1.0,10,RW:10,1475.0,low_is_left,1.0,False,True,False
30393,A. Lafont,Ivory Coast,Goalkeeper,GK,1.0,33,GK:33,3053.0,low_is_left,1.0,True,True,True
30424,Ibanez,Brazil,Defender,LCB,0.65,40,LCB:26 | RCB:8 | RB:6,3602.0,low_is_left,1.0,True,True,True
30432,M. De Roon,Netherlands,Midfielder,CM,0.782608695652174,46,CM:36 | AM:6 | DM:3 | RB:1,3953.0,low_is_left,1.0,True,True,True
30484,M. Svanberg,Sweden,Midfielder,AM,0.6,10,AM:6 | CM:4,1362.0,low_is_left,1.0,False,True,False
30497,Bremer,Brazil,Defender,RB,1.0,30,RB:30,2748.0,low_is_left,1.0,True,True,True
30504,W. Singo,Ivory Coast,Defender,RB,0.8421052631578947,19,RB:16 | RCB:3,2053.0,low_is_left,1.0,True,True,True
30521,M. Demiral,Türkiye,Defender,RCB,0.7037037037037037,27,RCB:19 | RB:7 | LCB:1,2392.0,low_is_left,1.0,True,True,True
30776,C. Romero,Argentina,Defender,RCB,0.8421052631578947,38,RCB:32 | RB:4 | LCB:2,4796.0,low_is_left,1.0,False,True,False
30776,Cristian Romero,Argentina,Defender,RCB,1.0,1,RCB:1,4796.0,low_is_left,1.0,False,True,False
30807,S. Fofana,Ivory Coast,Midfielder,CM,0.6,15,CM:9 | AM:6,1947.0,low_is_left,1.0,True,True,True
30827,M. Erlic,Croatia,Defender,RB,0.5925925925925926,27,RB:16 | RCB:11,2260.0,low_is_left,1.0,True,False,False
32858,T. Watanabe,Japan,Defender,RB,1.0,38,RB:38,4127.0,low_is_left,1.0,True,True,True
32862,T. Kubo,Japan,Attacker,RW,1.0,20,RW:20,2833.0,low_is_left,1.0,False,True,False
32887,Y. Sugawara,Japan,Midfielder,RB,1.0,31,RB:31,3238.0,low_is_left,1.0,True,True,True
32893,H. Ito,Japan,Defender,LB,0.5333333333333333,15,LB:8 | LCB:7,4890.0,low_is_left,1.0,False,False,False
32954,S. Taniguchi,Japan,Defender,RB,0.9705882352941176,34,RB:33 | RCB:1,4218.0,low_is_left,1.0,False,True,False
32966,A. Tanaka,Japan,Midfielder,CM,0.5238095238095238,21,CM:11 | AM:7 | DM:3,2987.0,low_is_left,1.0,False,False,False
33165,A. Seko,Japan,Defender,RB,1.0,30,RB:30,3442.0,low_is_left,1.0,False,True,False
33224,D. Maeda,Japan,Attacker,RW,0.5555555555555556,45,RW:25 | ST:11 | LW:9,4394.0,low_is_left,1.0,True,False,False
33289,K. Ogawa,Japan,Attacker,RW,1.0,18,RW:18,2004.0,low_is_left,1.0,False,True,False
33321,K. Nakamura,Japan,Midfielder,AM,0.6060606060606061,33,AM:20 | RW:8 | DM:4 | RB:1,3648.0,low_is_left,1.0,False,True,False
33847,J. Geria,Australia,Defender,RB,1.0,4,RB:4,2245.0,low_is_left,1.0,False,True,False
33889,K. Sano,Japan,Midfielder,AM,0.6122448979591837,49,AM:30 | CM:12 | DM:7,5049.0,low_is_left,1.0,True,True,True
34168,Kim Jin-Gyu,South Korea,Midfielder,AM,1.0,1,AM:1,2665.0,low_is_left,1.0,False,True,False
34168,Kim Jin-gyu,South Korea,Midfielder,AM,1.0,33,AM:33,2665.0,low_is_left,1.0,False,True,False
34211,Cho Gue-Sung,South Korea,Attacker,RW,0.9545454545454546,22,RW:21 | ST:1,2327.0,low_is_left,1.0,True,True,True
34374,Song Bum-Keun,South Korea,Goalkeeper,GK,1.0,36,GK:36,2475.0,low_is_left,1.0,True,True,True
34418,Kim Tae-Hyeon,South Korea,Defender,RB,1.0,33,RB:33,4204.0,low_is_left,1.0,False,True,False
34431,Lee Dong-Gyeong,South Korea,Attacker,RW,1.0,28,RW:28,2714.0,low_is_left,1.0,False,True,False
34710,Oh Hyeon-Gyu,South Korea,Attacker,RW,1.0,34,RW:34,3676.0,low_is_left,0.979591836734694,True,True,True
35532,J. Quinones,Mexico,Midfielder,RW,0.84375,32,RW:27 | LW:5,3625.0,low_is_left,1.0,True,True,True
35533,E. Valencia,Ecuador,Attacker,RW,1.0,19,RW:19,3881.0,low_is_left,1.0,False,True,False
35544,J. Vasquez,Mexico,Defender,LCB,0.5813953488372093,43,LCB:25 | RB:11 | RCB:6 | LB:1,4844.0,low_is_left,1.0,False,False,False
35544,J. Vásquez,Mexico,Defender,RCB,0.5,4,RCB:2 | LCB:2,4844.0,low_is_left,1.0,False,False,False
35570,S. Eustaquio,Canada,Midfielder,CM,0.5333333333333333,15,CM:8 | DM:5 | AM:2,2087.0,low_is_left,1.0,False,False,False
35576,O. Pineda,Mexico,Midfielder,AM,0.7727272727272727,44,AM:34 | CM:5 | DM:5,4052.0,low_is_left,1.0,True,True,True
35769,C. Acevedo,Mexico,Goalkeeper,GK,1.0,34,GK:34,3081.0,low_is_left,1.0,True,True,True
35885,A. Zendejas,USA,Attacker,RW,0.9285714285714286,28,RW:26 | ST:1 | LW:1,3234.0,low_is_left,1.0,False,True,False
35970,L. Romo,Mexico,Midfielder,RB,0.8529411764705882,34,RB:29 | LB:2 | LCB:2 | RCB:1,3586.0,low_is_left,1.0,True,True,True
36088,G. Martinez,Mexico,Attacker,RW,0.8,15,RW:12 | ST:3,2041.0,low_is_left,1.0,False,True,False
36111,C. S. Huerta Valera,Mexico,Midfielder,AM,0.7272727272727273,11,AM:8 | RW:1 | LW:1 | CM:1,918.0,low_is_left,1.0,False,True,False
36579,S. Rahimi,Morocco,Attacker,RW,0.8571428571428571,14,RW:12 | ST:1 | LW:1,2185.0,low_is_left,1.0,False,True,False
36777,M. Woud,New Zealand,Goalkeeper,GK,1.0,27,GK:27,2481.0,low_is_left,1.0,True,True,True
36842,G. Roemeratoe,Curaçao,Midfielder,AM,0.967741935483871,31,AM:30 | CM:1,2769.0,low_is_left,1.0,True,True,True
36857,J. Gaari,Curaçao,Defender,RCB,0.8333333333333334,6,RCB:5 | RB:1,1282.0,low_is_left,1.0,False,True,False
36899,T. Koopmeiners,Netherlands,Midfielder,CM,0.3793103448275862,29,CM:11 | RB:10 | DM:3 | RW:2 | LCB:2 | ST:1,3238.0,low_is_left,1.0,True,False,False
36902,T. Reijnders,Netherlands,Midfielder,CM,0.7297297297297297,37,CM:27 | DM:9 | RW:1,3807.0,low_is_left,1.0,False,True,False
36905,G. Til,Netherlands,Midfielder,CM,0.47058823529411764,34,CM:16 | RW:15 | ST:3,3050.0,low_is_left,1.0,True,False,False
36970,S. Floranus,Curaçao,Defender,RB,0.8095238095238095,42,RB:34 | LB:7 | LCB:1,4349.0,low_is_left,1.0,True,True,True
36980,M. Thorsby,Norway,Midfielder,AM,0.875,16,AM:14 | RW:1 | CM:1,1602.0,low_is_left,1.0,True,True,True
37066,R. van Eijma,Curaçao,Defender,RB,0.8148148148148148,27,RB:22 | LCB:3 | RCB:2,2941.0,low_is_left,1.0,True,True,True
37127,M. Odegaard,Norway,Midfielder,CM,1.0,28,CM:28,2911.0,low_is_left,1.0,True,True,True
37143,L. Geertruida,Netherlands,Defender,RB,0.8421052631578947,19,RB:16 | LCB:3,1993.0,low_is_left,1.0,True,True,True
37155,O. Kokcu,Türkiye,Midfielder,AM,0.6052631578947368,38,AM:23 | CM:13 | DM:2,3582.0,low_is_left,0.9591836734693876,True,True,True
37155,O. Kökçü,Türkiye,Midfielder,CM,1.0,2,CM:2,3582.0,low_is_left,0.9591836734693876,True,True,True
37175,R. Bazoer,Curaçao,Defender,RB,0.9090909090909091,11,RB:10 | RCB:1,1230.0,low_is_left,1.0,True,True,True
37272,B. Kuwas,Curaçao,Attacker,RW,1.0,25,RW:25,2376.0,low_is_left,1.0,True,True,True
37435,D. Duarte,Cape Verde Islands,Midfielder,AM,0.9354838709677419,31,AM:29 | CM:2,3100.0,low_is_left,1.0,True,True,True
37436,L. Duarte,Cape Verde Islands,Midfielder,AM,0.9,20,AM:18 | CM:2,4102.0,low_is_left,1.0,False,True,False
37461,K. Felida,Curaçao,Midfielder,AM,1.0,34,AM:34,3449.0,low_is_left,1.0,True,True,True
37724,C. Summerville,Netherlands,Attacker,RW,0.4838709677419355,31,RW:15 | LW:11 | ST:5,3252.0,low_is_left,0.9565217391304348,True,False,False
37892,D. Eckert Ayensa,Iran,Attacker,RW,1.0,23,RW:23,1987.0,low_is_left,1.0,True,True,True
38114,K. Itakura,Japan,Defender,RB,0.9,20,RB:18 | RCB:2,3158.0,low_is_left,1.0,False,True,False
38123,A. Hrustic,Australia,Midfielder,AM,0.9629629629629629,27,AM:26 | RW:1,3042.0,low_is_left,1.0,True,True,True
38695,J. P. van Hecke,Netherlands,Defender,RCB,0.6904761904761905,42,RCB:29 | RB:13,4093.0,low_is_left,1.0,True,True,True
38735,S. Dest,USA,Attacker,RB,0.8974358974358975,39,RB:35 | LCB:4,3524.0,low_is_left,1.0,True,True,True
38747,Q. Timber,Netherlands,Midfielder,CM,0.37142857142857144,35,CM:13 | DM:13 | AM:7 | RW:2,3247.0,low_is_left,1.0,True,False,False
38750,B. Brobbey,Netherlands,Attacker,RW,0.88,25,RW:22 | ST:3,2387.0,low_is_left,1.0,True,True,True
39043,F. Aursnes,Norway,Defender,RB,0.7755102040816326,49,RB:38 | LCB:6 | LB:5,4870.0,low_is_left,1.0,True,True,True
39058,F. Bjorkan,Norway,Defender,RB,0.972972972972973,37,RB:36 | LB:1,4308.0,low_is_left,1.0,False,True,False
39064,P. Berg,Norway,Midfielder,CM,0.813953488372093,43,CM:35 | AM:7 | DM:1,5174.0,low_is_left,1.0,False,True,False
39073,J. Hauge,Norway,Midfielder,RW,0.575,40,RW:23 | AM:17,4267.0,low_is_left,1.0,False,False,False
39082,E. Selvik,Norway,Goalkeeper,GK,1.0,41,GK:41,3891.0,low_is_left,1.0,True,True,True
39143,K. Thorstvedt,Norway,Midfielder,AM,0.6428571428571429,28,AM:18 | CM:9 | RW:1,3787.0,low_is_left,1.0,False,True,False
39254,T. Heggem,Norway,Defender,RB,0.8157894736842105,38,RB:31 | LCB:6 | RCB:1,3666.0,low_is_left,1.0,True,True,True
39362,M. Pedersen,Norway,Defender,RB,1.0,27,RB:27,2713.0,low_is_left,1.0,True,True,True
41112,Trincao,Portugal,Midfielder,CM,0.8723404255319149,47,CM:41 | AM:5 | RW:1,4291.0,low_is_left,1.0,True,True,True
41552,P. Ciss,Senegal,Defender,RB,0.9696969696969697,33,RB:32 | RCB:1,3321.0,low_is_left,1.0,True,True,True
41585,G. Ramos,Portugal,Attacker,RW,0.5333333333333333,15,RW:8 | ST:7,1906.0,low_is_left,1.0,True,False,False
41608,D. Borges,Cape Verde Islands,Defender,RB,0.7333333333333333,15,RB:11 | LCB:4,1740.0,low_is_left,1.0,False,True,False
41621,M. Nunes,Portugal,Midfielder,RB,1.0,45,RB:45,4364.0,low_is_left,1.0,True,True,True
41621,Matheus Nunes,Portugal,Midfielder,RB,1.0,3,RB:3,4364.0,low_is_left,1.0,True,True,True
41627,K. Gorre,Curaçao,Attacker,RW,0.8461538461538461,13,RW:11 | LW:2,2007.0,low_is_left,1.0,False,True,False
41627,K. Gorré,Curaçao,Attacker,ST,1.0,3,ST:3,2007.0,low_is_left,1.0,False,True,False
41764,M. Rosa,Cape Verde Islands,Goalkeeper,GK,1.0,13,GK:13,1170.0,low_is_left,1.0,True,True,True
42012,E. Achouri,Tunisia,Midfielder,AM,0.875,24,AM:21 | RW:3,2586.0,low_is_left,1.0,True,True,True
42021,M. Barsham,Qatar,Goalkeeper,GK,1.0,20,GK:20,3149.0,low_is_left,1.0,False,True,False
42060,S. Al Brake,Qatar,Defender,RB,0.8421052631578947,19,RB:16 | LB:3,1728.0,low_is_left,1.0,True,True,True
42075,Edmilson Junior,Qatar,Attacker,RW,0.6956521739130435,23,RW:16 | LW:6 | ST:1,2489.0,low_is_left,1.0,False,True,False
42207,M. Abunada,Qatar,Goalkeeper,GK,1.0,16,GK:16,1665.0,low_is_left,1.0,True,True,True
42261,R. Sulaka,Iraq,Defender,RB,0.8461538461538461,13,RB:11 | RCB:1 | LCB:1,1886.0,low_is_left,1.0,False,True,False
42286,A. Al Ganehi,Qatar,Attacker,RW,1.0,7,RW:7,1262.0,low_is_left,1.0,False,True,False
42288,Lucas Mendes,Qatar,Defender,RB,0.8181818181818182,11,RB:9 | RCB:2,2005.0,low_is_left,1.0,False,True,False
42315,M. Taremi,Iran,Attacker,RW,0.9523809523809523,21,RW:20 | ST:1,2944.0,low_is_left,1.0,False,True,False
44315,A. Al Khaibari,Saudi Arabia,Midfielder,DM,0.5909090909090909,22,DM:13 | CM:7 | RB:1 | AM:1,3489.0,low_is_left,1.0,False,False,False
44324,F. Al Buraikan,Saudi Arabia,Attacker,RW,0.68,25,RW:17 | LW:4 | ST:4,4130.0,low_is_left,1.0,False,True,False
44324,Feras Al Brikan,Saudi Arabia,Attacker,RW,1.0,2,RW:2,4130.0,low_is_left,1.0,False,True,False
44335,H. Kadesh,Saudi Arabia,Defender,RB,0.90625,32,RB:29 | LCB:3,3617.0,low_is_left,1.0,False,True,False
44335,Hassan Kadish,Saudi Arabia,Defender,LCB,1.0,1,LCB:1,3617.0,low_is_left,1.0,False,True,False
44339,N. Al Dawsari,Saudi Arabia,Midfielder,CM,0.6363636363636364,22,CM:14 | DM:3 | LB:2 | AM:2 | RB:1,3505.0,low_is_left,1.0,False,True,False
44339,Nasser Al Dawsari,Saudi Arabia,Midfielder,CM,0.6,5,CM:3 | AM:2,3505.0,low_is_left,1.0,False,True,False
44340,S. Al Dawsari,Saudi Arabia,Midfielder,RW,0.3333333333333333,30,RW:10 | CM:9 | AM:8 | ST:3,4080.0,low_is_left,1.0,False,False,False
44340,Salem Al Dawsari,Saudi Arabia,Midfielder,AM,1.0,3,AM:3,4080.0,low_is_left,1.0,False,True,False
44349,M. Kanno,Saudi Arabia,Attacker,ST,0.5151515151515151,33,ST:17 | RW:16,4754.0,low_is_left,1.0,False,False,False
44349,Mohamed Kanno,Saudi Arabia,Attacker,RW,1.0,2,RW:2,4754.0,low_is_left,1.0,False,True,False
44362,H. Tambakti,Saudi Arabia,Defender,RB,0.5405405405405406,37,RB:20 | RCB:11 | LCB:6,5068.0,low_is_left,1.0,False,False,False
44362,Hassan Al Tambakti,Saudi Arabia,Defender,RCB,1.0,3,RCB:3,5068.0,low_is_left,1.0,False,True,False
44367,A. Majrashi,Saudi Arabia,Defender,RB,1.0,33,RB:33,3223.0,low_is_left,1.0,True,True,True
44367,Ali Majrashi,Saudi Arabia,Defender,RB,1.0,2,RB:2,3223.0,low_is_left,1.0,True,True,True
44382,A. Al Hamdan,Saudi Arabia,Attacker,RW,0.8571428571428571,7,RW:6 | ST:1,1611.0,low_is_left,1.0,False,True,False
44411,M. Al Owais,Saudi Arabia,Goalkeeper,GK,1.0,3,GK:3,1213.0,low_is_left,1.0,False,True,False
44475,A. Al Amri,Saudi Arabia,Defender,LCB,0.43333333333333335,30,LCB:13 | RB:13 | RCB:4,3149.0,low_is_left,1.0,True,False,False
44475,Abdulelah Al Amri,Saudi Arabia,Defender,RCB,1.0,3,RCB:3,3149.0,low_is_left,1.0,True,True,True
44507,A. Lajami,Saudi Arabia,Defender,RCB,0.6,10,RCB:6 | RB:3 | LCB:1,2139.0,low_is_left,1.0,False,True,False
44551,S. Al Shehri,Saudi Arabia,Attacker,RW,1.0,5,RW:5,1179.0,low_is_left,1.0,False,True,False
44551,Saleh Al Shehri,Saudi Arabia,Attacker,ST,0.6666666666666666,3,ST:2 | RW:1,1179.0,low_is_left,1.0,False,True,False
44594,S. Abdulhamid,Saudi Arabia,Defender,RB,1.0,24,RB:24,6126.0,low_is_left,1.0,False,True,False
44594,Saud Abdulhamid,Saudi Arabia,Defender,RB,0.6666666666666666,3,RB:2 | LB:1,6126.0,low_is_left,1.0,False,True,False
44701,K. Al Ghannam,Saudi Arabia,Attacker,RW,1.0,25,RW:25,2285.0,low_is_left,1.0,True,True,True
44791,A. Tshibola,Congo DR,Midfielder,AM,0.7857142857142857,14,AM:11 | CM:3,1276.0,low_is_left,1.0,True,True,True
44798,L. Millar,Canada,Midfielder,AM,0.7931034482758621,29,AM:23 | RW:4 | CM:2,2481.0,low_is_left,1.0,True,True,True
44811,S. McKenna,Scotland,Defender,RB,1.0,40,RB:40,3887.0,low_is_left,1.0,True,True,True
44814,L. Ferguson,Scotland,Midfielder,AM,0.96875,32,AM:31 | CM:1,3602.0,low_is_left,1.0,True,True,True
44865,J. Souttar,Scotland,Defender,RB,1.0,32,RB:32,3879.0,low_is_left,1.0,False,True,False
44871,A. Hickey,Scotland,Defender,RB,0.8333333333333334,12,RB:10 | LB:2,1241.0,low_is_left,1.0,True,True,True
45020,D. Nazon,Haiti,Attacker,RW,0.5714285714285714,7,RW:4 | ST:2 | LW:1,1807.0,low_is_left,1.0,False,False,False
45078,R. Stewart,Scotland,Attacker,RW,1.0,10,RW:10,1388.0,low_is_left,1.0,True,True,True
45307,L. Dykes,Scotland,Attacker,RW,1.0,19,RW:19,2550.0,low_is_left,1.0,True,True,True
46245,R. Goss,South Africa,Goalkeeper,GK,1.0,29,GK:29,2718.0,low_is_left,1.0,True,True,True
46334,A. Modiba,South Africa,Defender,LB,0.8285714285714286,35,LB:29 | RB:5 | LCB:1,3891.0,low_is_left,1.0,True,True,True
46417,S. Chaine,South Africa,Goalkeeper,GK,1.0,30,GK:30,2954.0,low_is_left,1.0,True,True,True
46458,N. Sibisi,South Africa,Defender,LCB,0.5416666666666666,24,LCB:13 | RB:10 | RCB:1,2778.0,low_is_left,1.0,False,False,False
46601,K. Mudau,South Africa,Defender,RB,1.0,37,RB:37,4137.0,low_is_left,1.0,True,True,True
46672,R. Silva,Portugal,Goalkeeper,GK,1.0,46,GK:46,4350.0,low_is_left,1.0,True,True,True
46731,P. Estupinan,Ecuador,Midfielder,LB,1.0,18,LB:18,3104.0,low_is_left,1.0,False,True,False
