player_id,player_name,fixtures,starts,minutes_num,shots_total,shots_on,goals_total,assists,saves,passes_total,passes_completed,passes_key,tackles_total,blocks,interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,yellow,red,pass_completion_rate,window
2741,Mathew Ryan,23,23,2070.0,1.0,0.0,0.0,0.0,94.0,734.0,514.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,3,0,0.7002724795640327,pre_world_cup
2742,Miloš Degenek,2,2,180.0,0.0,0.0,0.0,0.0,0.0,64.0,49.0,0.0,5.0,2.0,5.0,15.0,8.0,0.0,0.0,1.0,1.0,1,0,0.765625,pre_world_cup
2749,Jackson Irvine,26,19,1744.0,14.0,5.0,0.0,1.0,0.0,764.0,553.0,13.0,38.0,8.0,28.0,206.0,109.0,18.0,10.0,12.0,20.0,3,1,0.7238219895287958,pre_world_cup
2763,Mario Pašalić,46,29,2776.0,40.0,17.0,10.0,5.0,0.0,1856.0,1652.0,49.0,41.0,5.0,21.0,227.0,97.0,21.0,9.0,10.0,30.0,4,0,0.8900862068965517,pre_world_cup
2803,Nico Elvedi,36,36,3237.0,10.0,2.0,2.0,2.0,0.0,2000.0,1831.0,13.0,45.0,30.0,45.0,236.0,143.0,2.0,1.0,17.0,19.0,5,0,0.9155,pre_world_cup
2807,Remo Freuler,40,36,3107.0,8.0,2.0,1.0,2.0,0.0,1861.0,1612.0,27.0,80.0,12.0,34.0,253.0,138.0,8.0,2.0,29.0,39.0,6,0,0.8662009672219237,pre_world_cup
2810,Denis Zakaria,33,32,2810.0,20.0,8.0,2.0,3.0,0.0,1451.0,1349.0,9.0,57.0,25.0,54.0,202.0,108.0,25.0,14.0,12.0,34.0,9,1,0.9297036526533425,pre_world_cup
2860,Ken Sema,6,2,261.0,0.0,0.0,0.0,1.0,0.0,60.0,47.0,4.0,11.0,0.0,2.0,44.0,19.0,12.0,5.0,2.0,5.0,1,0,0.7833333333333333,pre_world_cup
2864,Alexander Isak,21,12,999.0,23.0,12.0,3.0,1.0,0.0,137.0,95.0,4.0,11.0,1.0,1.0,86.0,26.0,16.0,2.0,2.0,6.0,0,0,0.6934306569343066,pre_world_cup
2869,Edson Álvarez,23,19,1629.0,17.0,10.0,2.0,2.0,0.0,1064.0,921.0,16.0,57.0,9.0,32.0,236.0,117.0,18.0,7.0,24.0,36.0,6,0,0.8656015037593985,pre_world_cup
2873,César Montes,5,5,451.0,3.0,3.0,3.0,0.0,0.0,354.0,307.0,1.0,6.0,1.0,9.0,37.0,21.0,1.0,1.0,2.0,7.0,3,0,0.867231638418079,pre_world_cup
2878,Jorge Sánchez,31,26,2328.0,9.0,2.0,1.0,1.0,0.0,788.0,652.0,28.0,63.0,7.0,16.0,266.0,121.0,46.0,18.0,18.0,39.0,3,0,0.8274111675126904,pre_world_cup
2879,Roberto Alvarado,37,33,2883.0,54.0,26.0,4.0,5.0,0.0,1521.0,1296.0,65.0,32.0,5.0,13.0,314.0,158.0,76.0,40.0,67.0,36.0,1,0,0.8520710059171598,pre_world_cup
2881,Jesús Gallardo,35,31,2928.0,35.0,13.0,6.0,6.0,0.0,1483.0,1186.0,48.0,62.0,4.0,35.0,333.0,177.0,60.0,33.0,19.0,59.0,12,0,0.7997302764666218,pre_world_cup
2887,Raul Jimenez,2,1,89.0,1.0,1.0,0.0,0.0,0.0,21.0,11.0,2.0,0.0,0.0,0.0,19.0,9.0,1.0,0.0,4.0,2.0,0,0,0.5238095238095238,pre_world_cup
2887,Raúl Jiménez,47,36,2932.0,71.0,29.0,13.0,3.0,0.0,709.0,458.0,33.0,49.0,3.0,10.0,485.0,211.0,35.0,16.0,41.0,61.0,6,0,0.6459802538787024,pre_world_cup
2889,Alexis Vega,26,19,1760.0,35.0,20.0,4.0,9.0,0.0,824.0,669.0,72.0,36.0,0.0,6.0,246.0,130.0,81.0,40.0,48.0,20.0,3,0,0.8118932038834952,pre_world_cup
2890,Hyeon-woo Jo,2,2,180.0,0.0,0.0,0.0,0.0,15.0,72.0,49.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0,0,0.6805555555555556,pre_world_cup
2892,Seung-gyu Kim,1,1,96.0,0.0,0.0,0.0,0.0,2.0,26.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.8076923076923077,pre_world_cup
2897,Kim Min-jae,3,2,157.0,1.0,1.0,0.0,0.0,0.0,167.0,156.0,2.0,3.0,4.0,7.0,17.0,10.0,1.0,1.0,0.0,0.0,0,0,0.9341317365269461,pre_world_cup
2897,Min-jae Kim,34,21,1922.0,5.0,2.0,1.0,1.0,0.0,1840.0,1740.0,5.0,26.0,17.0,40.0,144.0,87.0,2.0,0.0,4.0,16.0,4,1,0.9456521739130435,pre_world_cup
2901,In-Beom Hwang,24,18,1392.0,15.0,6.0,1.0,5.0,0.0,799.0,672.0,31.0,30.0,6.0,23.0,156.0,85.0,19.0,12.0,19.0,22.0,3,0,0.8410513141426783,pre_world_cup
2906,Jae-sung Lee,39,32,2787.0,25.0,13.0,6.0,4.0,0.0,876.0,693.0,31.0,53.0,3.0,32.0,302.0,137.0,19.0,6.0,27.0,28.0,4,0,0.791095890410959,pre_world_cup
2909,Seung-Ho Paik,30,26,2312.0,17.0,8.0,2.0,1.0,0.0,1160.0,977.0,23.0,48.0,6.0,25.0,214.0,115.0,23.0,13.0,23.0,32.0,4,0,0.8422413793103448,pre_world_cup
2920,Timothy Castagne,36,26,2392.0,12.0,6.0,0.0,1.0,0.0,1123.0,972.0,23.0,49.0,13.0,39.0,181.0,100.0,10.0,4.0,12.0,22.0,6,0,0.8655387355298308,pre_world_cup
2926,Youri Tielemans,35,28,2584.0,24.0,11.0,2.0,7.0,0.0,1530.0,1317.0,50.0,73.0,16.0,23.0,290.0,165.0,24.0,14.0,50.0,37.0,2,0,0.8607843137254902,pre_world_cup
2932,Jordan Pickford,39,39,3540.0,0.0,0.0,0.0,0.0,105.0,1491.0,915.0,2.0,2.0,0.0,0.0,17.0,13.0,0.0,0.0,6.0,1.0,4,0,0.613682092555332,pre_world_cup
2937,Declan Rice,55,49,4468.0,34.0,17.0,5.0,9.0,0.0,3020.0,2657.0,99.0,91.0,25.0,57.0,310.0,180.0,35.0,18.0,12.0,42.0,7,0,0.8798013245033113,pre_world_cup
2945,Dylan Bronn,8,6,495.0,1.0,1.0,0.0,1.0,0.0,231.0,214.0,2.0,2.0,7.0,6.0,31.0,18.0,1.0,1.0,5.0,5.0,2,0,0.9264069264069265,pre_world_cup
2968,Orlando Mosquera,23,23,2085.0,0.0,0.0,0.0,0.0,64.0,785.0,567.0,3.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,5.0,0.0,0,0,0.7222929936305732,pre_world_cup
2971,Fidel Escobar,11,11,989.0,4.0,2.0,0.0,0.0,0.0,812.0,716.0,6.0,9.0,8.0,14.0,71.0,47.0,8.0,7.0,8.0,4.0,0,0,0.8817733990147784,pre_world_cup
2973,Amir Murillo,47,37,3358.0,24.0,13.0,3.0,8.0,0.0,1501.0,1269.0,53.0,56.0,7.0,21.0,347.0,178.0,62.0,27.0,60.0,53.0,9,0,0.8454363757495004,pre_world_cup
2975,César Blackman,5,4,361.0,4.0,2.0,1.0,0.0,0.0,149.0,126.0,4.0,7.0,0.0,1.0,37.0,22.0,10.0,4.0,7.0,1.0,0,0,0.8456375838926175,pre_world_cup
2977,Aníbal Godoy,17,16,1258.0,9.0,1.0,0.0,0.0,0.0,1194.0,1121.0,7.0,27.0,3.0,6.0,121.0,70.0,13.0,8.0,20.0,17.0,6,0,0.9388609715242882,pre_world_cup
2979,José Luis Rodríguez,27,22,2024.0,23.0,8.0,2.0,5.0,0.0,596.0,503.0,37.0,28.0,1.0,7.0,229.0,126.0,83.0,51.0,33.0,17.0,3,0,0.8439597315436241,pre_world_cup
2983,José Fajardo,26,9,1070.0,41.0,22.0,11.0,1.0,0.0,194.0,142.0,15.0,5.0,4.0,1.0,115.0,42.0,22.0,8.0,15.0,15.0,4,0,0.7319587628865979,pre_world_cup
2986,Edouard Mendy,42,42,3870.0,0.0,0.0,0.0,0.0,86.0,1182.0,908.0,2.0,1.0,0.0,0.0,21.0,18.0,2.0,2.0,9.0,0.0,6,0,0.7681895093062606,pre_world_cup
2990,Idrissa Gana Gueye,2,2,176.0,0.0,0.0,0.0,0.0,0.0,74.0,69.0,0.0,0.0,0.0,1.0,12.0,5.0,2.0,1.0,4.0,2.0,0,0,0.9324324324324325,pre_world_cup
2990,Idrissa Gueye,30,30,2585.0,21.0,8.0,2.0,4.0,0.0,1472.0,1292.0,22.0,63.0,10.0,35.0,219.0,129.0,23.0,9.0,32.0,31.0,1,1,0.8777173913043478,pre_world_cup
3033,Cedric Bakambu,3,1,103.0,2.0,1.0,0.0,1.0,0.0,15.0,10.0,1.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,5.0,1,0,0.6666666666666666,pre_world_cup
3033,Cédric Bakambu,26,14,1325.0,34.0,17.0,5.0,2.0,0.0,170.0,124.0,13.0,10.0,1.0,2.0,149.0,49.0,7.0,2.0,14.0,32.0,4,0,0.7294117647058823,pre_world_cup
3034,Meschack Elia,12,5,455.0,7.0,3.0,0.0,0.0,0.0,124.0,100.0,4.0,7.0,0.0,3.0,55.0,24.0,13.0,6.0,8.0,5.0,0,0,0.8064516129032258,pre_world_cup
3246,Nicolas Pépé,46,36,3182.0,62.0,32.0,8.0,9.0,0.0,1164.0,948.0,85.0,44.0,1.0,22.0,433.0,197.0,165.0,76.0,58.0,31.0,5,0,0.8144329896907216,pre_world_cup
3275,Ronwen Williams,44,44,3969.0,0.0,0.0,0.0,0.0,71.0,1930.0,1655.0,2.0,1.0,0.0,0.0,27.0,24.0,0.0,0.0,14.0,1.0,2,0,0.8575129533678757,pre_world_cup
3287,Teboho Mokoena,39,34,3071.0,46.0,21.0,6.0,2.0,0.0,2212.0,1940.0,37.0,55.0,4.0,38.0,274.0,143.0,23.0,10.0,50.0,50.0,11,1,0.8770343580470162,pre_world_cup
3428,Jordan Ayew,32,17,1710.0,26.0,15.0,4.0,3.0,0.0,400.0,329.0,21.0,19.0,3.0,7.0,298.0,116.0,34.0,18.0,47.0,39.0,3,0,0.8225,pre_world_cup
3608,Kwasi Sibo,27,22,1809.0,6.0,2.0,0.0,0.0,0.0,761.0,665.0,4.0,36.0,7.0,15.0,140.0,59.0,5.0,4.0,4.0,30.0,3,1,0.873850197109067,pre_world_cup
4399,Hicham Boudaoui,36,27,2455.0,22.0,9.0,1.0,3.0,0.0,1034.0,877.0,25.0,43.0,11.0,24.0,255.0,139.0,44.0,22.0,53.0,31.0,8,0,0.8481624758220503,pre_world_cup
4561,Zineddine Belaid,5,3,349.0,4.0,2.0,1.0,0.0,0.0,191.0,164.0,0.0,3.0,1.0,5.0,13.0,10.0,0.0,0.0,0.0,1.0,0,0,0.8586387434554974,pre_world_cup
5994,Jorge Carrascal,49,34,2743.0,39.0,17.0,6.0,9.0,0.0,1067.0,878.0,70.0,63.0,2.0,13.0,446.0,220.0,112.0,57.0,69.0,52.0,6,2,0.8228678537956888,pre_world_cup
5996,Enzo Fernández,62,56,4962.0,83.0,46.0,16.0,10.0,0.0,3179.0,2729.0,109.0,86.0,5.0,28.0,513.0,225.0,69.0,22.0,82.0,70.0,14,1,0.8584460522176786,pre_world_cup
6002,Exequiel Palacios,27,18,1614.0,7.0,2.0,0.0,2.0,0.0,1676.0,1530.0,17.0,43.0,8.0,19.0,142.0,87.0,16.0,7.0,30.0,12.0,5,0,0.9128878281622912,pre_world_cup
6005,Juan Fernando Quintero,37,19,1871.0,50.0,30.0,5.0,9.0,0.0,1431.0,1188.0,71.0,8.0,1.0,2.0,102.0,47.0,50.0,24.0,14.0,3.0,0,0,0.8301886792452831,pre_world_cup
6009,Julián Alvarez,46,39,3280.0,90.0,52.0,19.0,7.0,0.0,1207.0,1001.0,80.0,35.0,1.0,7.0,336.0,131.0,109.0,57.0,28.0,38.0,2,0,0.8293289146644574,pre_world_cup
6009,Julián Álvarez,6,5,464.0,7.0,6.0,1.0,3.0,0.0,159.0,130.0,13.0,3.0,0.0,1.0,43.0,13.0,13.0,5.0,3.0,6.0,0,0,0.8176100628930818,pre_world_cup
6067,Thiago Almada,42,20,1876.0,27.0,15.0,5.0,3.0,0.0,1090.0,962.0,47.0,41.0,3.0,12.0,221.0,97.0,54.0,27.0,22.0,24.0,4,1,0.8825688073394495,pre_world_cup
6168,Omar Alderete,37,36,3175.0,20.0,11.0,1.0,1.0,0.0,1471.0,1188.0,11.0,37.0,33.0,36.0,299.0,169.0,25.0,20.0,12.0,36.0,6,0,0.8076138681169273,pre_world_cup
6231,Facundo Medina,27,25,2110.0,6.0,1.0,0.0,1.0,0.0,1615.0,1480.0,11.0,32.0,15.0,27.0,135.0,72.0,7.0,4.0,20.0,31.0,9,0,0.9164086687306502,pre_world_cup
6236,Andrés Cubas,28,27,2157.0,7.0,2.0,0.0,1.0,0.0,1169.0,1036.0,14.0,91.0,8.0,40.0,266.0,137.0,20.0,15.0,15.0,69.0,12,0,0.8862275449101796,pre_world_cup
6503,Nahuel Molina,49,26,2572.0,16.0,6.0,2.0,4.0,0.0,1403.0,1144.0,29.0,64.0,6.0,23.0,210.0,103.0,43.0,26.0,5.0,21.0,6,0,0.8153955808980755,pre_world_cup
6610,Marcos Senesi,39,37,3371.0,13.0,5.0,0.0,5.0,0.0,2364.0,1837.0,24.0,64.0,47.0,56.0,385.0,202.0,12.0,7.0,39.0,34.0,8,0,0.7770727580372251,pre_world_cup
6716,Alexis Mac Allister,56,45,3988.0,50.0,22.0,5.0,7.0,0.0,2210.0,1924.0,55.0,87.0,15.0,32.0,394.0,185.0,46.0,20.0,54.0,54.0,9,0,0.8705882352941177,pre_world_cup
6865,Kosta Barbarouses,4,4,301.0,6.0,4.0,1.0,0.0,0.0,66.0,51.0,3.0,3.0,0.0,0.0,26.0,9.0,4.0,2.0,1.0,4.0,0,0,0.7727272727272727,pre_world_cup
6870,Paul Izzo,10,10,900.0,0.0,0.0,0.0,0.0,33.0,353.0,250.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,1.0,1.0,0.0,1,0,0.7082152974504249,pre_world_cup
6904,Connor Metcalfe,27,4,682.0,13.0,6.0,0.0,2.0,0.0,222.0,160.0,11.0,15.0,0.0,7.0,83.0,32.0,17.0,8.0,2.0,10.0,2,0,0.7207207207207207,pre_world_cup
6932,Callan Elliot,27,20,1762.0,9.0,2.0,0.0,1.0,0.0,611.0,464.0,17.0,53.0,11.0,24.0,214.0,126.0,23.0,13.0,18.0,22.0,2,0,0.7594108019639935,pre_world_cup
6934,Alex Rufer,5,5,450.0,5.0,2.0,1.0,0.0,0.0,302.0,228.0,0.0,20.0,1.0,9.0,58.0,34.0,6.0,1.0,7.0,1.0,1,0,0.7549668874172185,pre_world_cup
6935,Sarpreet Singh,2,1,81.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,1.0,2.0,0.0,0.0,11.0,4.0,0.0,0.0,1.0,3.0,1,0,0.8823529411764706,pre_world_cup
6938,Ben Waine,2,2,153.0,1.0,1.0,1.0,0.0,0.0,17.0,11.0,0.0,2.0,0.0,0.0,17.0,5.0,2.0,1.0,0.0,6.0,1,0,0.6470588235294118,pre_world_cup
7050,Aiden O'Neill,22,21,1841.0,5.0,1.0,0.0,1.0,0.0,1196.0,1071.0,14.0,58.0,9.0,18.0,182.0,101.0,16.0,9.0,20.0,38.0,4,0,0.8954849498327759,pre_world_cup
7090,Michael Svoboda,3,3,270.0,0.0,0.0,0.0,1.0,0.0,151.0,128.0,3.0,4.0,2.0,4.0,26.0,19.0,1.0,1.0,3.0,1.0,0,0,0.847682119205298,pre_world_cup
7197,Andrés Andrade,14,14,1274.0,7.0,2.0,0.0,1.0,0.0,882.0,752.0,10.0,27.0,11.0,16.0,102.0,57.0,5.0,2.0,6.0,9.0,1,0,0.8526077097505669,pre_world_cup
7318,Amar Dedić,40,36,3262.0,16.0,5.0,1.0,4.0,0.0,1572.0,1332.0,35.0,66.0,3.0,28.0,340.0,180.0,115.0,61.0,34.0,35.0,7,2,0.8473282442748091,pre_world_cup
7327,Alexander Prass,34,13,1438.0,17.0,11.0,3.0,2.0,0.0,579.0,443.0,19.0,36.0,3.0,7.0,189.0,93.0,31.0,17.0,23.0,26.0,4,0,0.7651122625215889,pre_world_cup
7328,Nicolas Seiwald,37,35,3052.0,14.0,8.0,0.0,2.0,0.0,1602.0,1426.0,17.0,73.0,12.0,60.0,205.0,122.0,11.0,8.0,7.0,21.0,3,0,0.8901373283395755,pre_world_cup
7332,Luka Sučić,27,12,1260.0,24.0,11.0,4.0,2.0,0.0,556.0,447.0,12.0,26.0,2.0,6.0,150.0,69.0,29.0,16.0,7.0,13.0,1,0,0.8039568345323741,pre_world_cup
7525,Alexander Schlager,11,11,990.0,0.0,0.0,0.0,0.0,43.0,398.0,282.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7085427135678392,pre_world_cup
7562,Romano Schmid,30,30,2629.0,33.0,18.0,3.0,5.0,0.0,1307.0,1000.0,77.0,42.0,3.0,9.0,296.0,118.0,87.0,33.0,28.0,18.0,4,0,0.7651109410864575,pre_world_cup
7578,Gideon Mensah,31,27,2423.0,1.0,0.0,0.0,2.0,0.0,1158.0,950.0,17.0,57.0,4.0,32.0,236.0,124.0,34.0,21.0,34.0,37.0,8,0,0.8203799654576857,pre_world_cup
7598,Patrick Pentz,10,10,938.0,0.0,0.0,0.0,0.0,42.0,345.0,220.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,0.0,0,0,0.6376811594202898,pre_world_cup
7722,Saša Kalajdžić,5,3,252.0,4.0,2.0,2.0,0.0,0.0,76.0,48.0,4.0,2.0,0.0,2.0,47.0,21.0,10.0,5.0,2.0,3.0,0,0,0.631578947368421,pre_world_cup
8450,Abdoulaye Seck,3,2,223.0,4.0,3.0,1.0,0.0,0.0,120.0,102.0,0.0,3.0,2.0,1.0,26.0,15.0,0.0,0.0,3.0,3.0,0,0,0.85,pre_world_cup
8486,Eric Smith,29,28,2524.0,11.0,5.0,2.0,3.0,0.0,1619.0,1371.0,20.0,35.0,18.0,29.0,183.0,109.0,15.0,9.0,30.0,15.0,4,1,0.8468190240889438,pre_world_cup
8489,Jonathan David,50,31,2650.0,46.0,24.0,11.0,6.0,0.0,780.0,626.0,49.0,24.0,0.0,8.0,271.0,96.0,38.0,12.0,36.0,41.0,0,0,0.8025641025641026,pre_world_cup
8492,Alexander Sorloth,3,1,162.0,7.0,3.0,2.0,0.0,0.0,38.0,26.0,2.0,1.0,0.0,0.0,32.0,18.0,3.0,3.0,2.0,4.0,0,0,0.6842105263157895,pre_world_cup
8492,Alexander Sørloth,52,25,2681.0,82.0,51.0,18.0,1.0,0.0,607.0,413.0,17.0,13.0,3.0,2.0,406.0,181.0,47.0,17.0,20.0,45.0,5,1,0.6803953871499177,pre_world_cup
8601,Frantzdy Pierrot,24,11,1016.0,15.0,7.0,2.0,0.0,0.0,171.0,106.0,8.0,7.0,2.0,2.0,172.0,83.0,20.0,10.0,22.0,21.0,2,0,0.6198830409356725,pre_world_cup
8794,George Hirst,18,12,1007.0,28.0,18.0,6.0,1.0,0.0,148.0,98.0,9.0,5.0,0.0,1.0,122.0,50.0,18.0,7.0,11.0,18.0,4,0,0.6621621621621622,pre_world_cup
9026,Nikola Vasilj,36,35,3150.0,0.0,0.0,0.0,0.0,130.0,1164.0,811.0,0.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,0.0,0,0,0.6967353951890034,pre_world_cup
10097,Éderson,41,37,3169.0,31.0,15.0,3.0,2.0,0.0,1849.0,1638.0,32.0,89.0,10.0,45.0,374.0,202.0,46.0,22.0,58.0,45.0,4,0,0.8858842617631152,pre_world_cup
10135,Bruno Guimarães,44,40,3597.0,52.0,31.0,10.0,7.0,0.0,2150.0,1843.0,72.0,86.0,5.0,30.0,469.0,239.0,70.0,31.0,104.0,65.0,11,0,0.8572093023255813,pre_world_cup
12303,Ricardo Adé,15,15,1306.0,1.0,0.0,0.0,0.0,0.0,587.0,511.0,3.0,14.0,20.0,14.0,83.0,52.0,1.0,1.0,6.0,4.0,0,0,0.8705281090289608,pre_world_cup
13151,Camilo Portilla,5,1,138.0,2.0,1.0,0.0,0.0,0.0,79.0,68.0,2.0,2.0,1.0,5.0,9.0,4.0,0.0,0.0,1.0,2.0,1,0,0.8607594936708861,pre_world_cup
13376,Jaminton Campaz,4,2,194.0,2.0,1.0,0.0,0.0,0.0,48.0,37.0,2.0,0.0,1.0,1.0,33.0,9.0,10.0,3.0,4.0,3.0,0,0,0.7708333333333334,pre_world_cup
13571,Willer Ditta,48,47,4275.0,28.0,7.0,0.0,2.0,0.0,2563.0,2272.0,21.0,71.0,29.0,56.0,335.0,208.0,19.0,15.0,39.0,61.0,14,0,0.8864611783066718,pre_world_cup
13708,Jhon Arias,58,41,3505.0,58.0,33.0,8.0,2.0,0.0,1392.0,1233.0,63.0,90.0,7.0,23.0,489.0,219.0,108.0,51.0,53.0,68.0,6,0,0.8857758620689655,pre_world_cup
13736,Daniel Muñoz,48,47,4066.0,33.0,19.0,5.0,4.0,0.0,1463.0,1158.0,62.0,130.0,2.0,45.0,457.0,246.0,24.0,7.0,27.0,67.0,7,0,0.7915242652084757,pre_world_cup
14268,Ivor Pandur,39,39,3510.0,0.0,0.0,0.0,0.0,114.0,1346.0,685.0,1.0,1.0,0.0,0.0,21.0,18.0,0.0,0.0,4.0,1.0,6,0,0.5089153046062407,pre_world_cup
14301,Stjepan Radeljić,32,29,2624.0,25.0,4.0,2.0,4.0,0.0,1715.0,1461.0,18.0,43.0,19.0,45.0,215.0,128.0,13.0,8.0,21.0,34.0,10,0,0.8518950437317784,pre_world_cup
14379,Cherif Ndiaye,22,12,1214.0,22.0,13.0,7.0,2.0,0.0,236.0,171.0,20.0,12.0,1.0,0.0,183.0,84.0,18.0,3.0,50.0,32.0,3,1,0.7245762711864406,pre_world_cup
14395,Kristijan Jakić,21,13,1260.0,12.0,5.0,2.0,1.0,0.0,540.0,439.0,11.0,27.0,7.0,11.0,108.0,56.0,9.0,4.0,11.0,14.0,3,0,0.812962962962963,pre_world_cup
14701,Josip Šutalo,29,22,2112.0,3.0,0.0,0.0,0.0,0.0,1742.0,1591.0,3.0,12.0,15.0,41.0,147.0,91.0,23.0,19.0,10.0,10.0,1,0,0.9133180252583237,pre_world_cup
15286,Mousa Tamari,34,26,2314.0,48.0,25.0,6.0,6.0,0.0,663.0,541.0,34.0,29.0,2.0,11.0,243.0,94.0,96.0,35.0,29.0,19.0,4,0,0.8159879336349924,pre_world_cup
15769,Frans Putros,1,0,35.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,1.0,0,0,0.9,pre_world_cup
16360,Alan Franco,33,31,2862.0,8.0,2.0,0.0,1.0,0.0,1022.0,896.0,16.0,53.0,18.0,41.0,185.0,95.0,6.0,4.0,10.0,49.0,8,1,0.8767123287671232,pre_world_cup
16367,Willian Pacho,52,50,4568.0,10.0,3.0,2.0,1.0,0.0,3499.0,3281.0,9.0,94.0,30.0,49.0,318.0,199.0,6.0,4.0,22.0,20.0,2,1,0.9376964847099171,pre_world_cup
16369,Gonzalo Plata,56,35,3117.0,48.0,28.0,5.0,8.0,0.0,1239.0,992.0,57.0,66.0,1.0,20.0,455.0,206.0,134.0,67.0,44.0,46.0,8,3,0.8006456820016142,pre_world_cup
16470,Jordy Alcivar,6,5,353.0,1.0,0.0,0.0,0.0,0.0,129.0,108.0,7.0,6.0,2.0,7.0,21.0,10.0,1.0,1.0,2.0,2.0,0,0,0.8372093023255814,pre_world_cup
16482,Rodrigo Aguirre,29,20,1735.0,44.0,21.0,6.0,2.0,0.0,279.0,188.0,10.0,14.0,1.0,1.0,250.0,88.0,21.0,10.0,15.0,44.0,5,0,0.6738351254480287,pre_world_cup
16590,Jordy Caicedo,1,1,74.0,5.0,3.0,1.0,0.0,0.0,6.0,3.0,2.0,1.0,0.0,0.0,8.0,3.0,1.0,0.0,1.0,1.0,0,0,0.5,pre_world_cup
16642,Gonzalo Valle,3,3,184.0,0.0,0.0,0.0,0.0,7.0,71.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7746478873239436,pre_world_cup
16797,Mohamed El-Shenawy,21,21,1909.0,0.0,0.0,0.0,0.0,45.0,437.0,324.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,3.0,1.0,3,0,0.7414187643020596,pre_world_cup
16804,Yasser Ibrahim,32,31,2801.0,17.0,8.0,3.0,0.0,0.0,1665.0,1466.0,2.0,63.0,13.0,30.0,249.0,159.0,8.0,4.0,31.0,19.0,7,0,0.8804804804804804,pre_world_cup
16805,Rami Rabia,5,5,471.0,2.0,2.0,1.0,0.0,0.0,211.0,189.0,0.0,13.0,1.0,6.0,38.0,26.0,1.0,0.0,2.0,4.0,1,0,0.8957345971563981,pre_world_cup
16813,Hamdy Fathy,8,7,645.0,3.0,0.0,0.0,0.0,0.0,365.0,317.0,6.0,20.0,6.0,7.0,72.0,42.0,4.0,2.0,9.0,16.0,1,0,0.8684931506849315,pre_world_cup
16831,Mahdi Soliman,4,4,360.0,0.0,0.0,0.0,0.0,10.0,80.0,68.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2,0,0.85,pre_world_cup
16841,Mohanad Lasheen,36,33,2878.0,18.0,4.0,0.0,2.0,0.0,1498.0,1270.0,23.0,78.0,12.0,32.0,283.0,188.0,42.0,25.0,45.0,26.0,0,0,0.8477970627503337,pre_world_cup
16871,Zizo,32,24,2056.0,34.0,18.0,5.0,9.0,0.0,820.0,709.0,65.0,18.0,1.0,7.0,152.0,76.0,46.0,18.0,34.0,14.0,1,0,0.8646341463414634,pre_world_cup
17269,Emam Ashour,24,18,1649.0,40.0,12.0,2.0,7.0,0.0,797.0,656.0,32.0,33.0,3.0,16.0,225.0,119.0,59.0,28.0,43.0,17.0,0,0,0.823086574654956,pre_world_cup
18110,Max Crocombe,11,11,995.0,0.0,0.0,0.0,0.0,39.0,292.0,119.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0,0,0.4075342465753425,pre_world_cup
18592,Iliman Ndiaye,39,38,3258.0,38.0,26.0,7.0,3.0,0.0,1103.0,940.0,39.0,73.0,4.0,16.0,466.0,214.0,155.0,85.0,43.0,35.0,2,0,0.8522212148685403,pre_world_cup
18776,Çağlar Söyüncü,17,12,1072.0,3.0,0.0,0.0,1.0,0.0,761.0,674.0,6.0,25.0,13.0,11.0,110.0,74.0,3.0,3.0,9.0,20.0,2,0,0.885676741130092,pre_world_cup
18814,Issa Diop,18,13,1277.0,2.0,1.0,1.0,0.0,0.0,901.0,820.0,0.0,9.0,9.0,13.0,77.0,44.0,1.0,1.0,6.0,13.0,3,0,0.9100998890122086,pre_world_cup
18816,Arthur Masuaku,10,8,602.0,2.0,1.0,0.0,1.0,0.0,327.0,274.0,7.0,15.0,1.0,6.0,63.0,27.0,9.0,5.0,1.0,9.0,2,0,0.8379204892966361,pre_world_cup
18830,Marko Arnautović,25,19,1501.0,45.0,22.0,9.0,8.0,0.0,449.0,349.0,36.0,9.0,1.0,3.0,144.0,66.0,15.0,6.0,28.0,22.0,1,0,0.77728285077951,pre_world_cup
