player_id,player_name,active_fixtures,active_minutes,starts,modal_provider_position,provider_position_stability,modal_lineup_position,lineup_position_stability,modal_grid_row,grid_row_stability,modal_grid_band,grid_band_stability,modal_formation,world_cup_team,squad_position,rank_entry_precheck,benchmark_precheck
18814,Issa Diop,16,1284.0,13,D,1.0,D,1.0,2.0,1.0,outer_high,1.0,4-2-3-1,Morocco,Defender,True,True
18816,Arthur Masuaku,10,691.0,9,D,1.0,D,1.0,2.0,1.0,outer_low,0.7777777777777778,4-1-4-1,Congo DR,Defender,True,False
18830,Marko Arnautović,4,142.0,1,F,1.0,F,1.0,5.0,1.0,outer_high,1.0,4-2-3-1,Austria,Attacker,True,True
18846,Aaron Wan-Bissaka,28,2530.0,28,D,0.75,D,0.75,2.0,0.75,outer_high,1.0,4-1-4-1,Congo DR,Defender,True,True
18861,Nathan Ake,2,91.0,1,D,1.0,D,1.0,2.0,1.0,center,1.0,4-2-3-1,Netherlands,Defender,True,True
18861,Nathan Aké,35,1900.0,19,D,1.0,D,1.0,2.0,1.0,center,0.5,4-1-4-1,Netherlands,Defender,True,True
18931,Chris Wood,13,891.0,10,F,1.0,F,1.0,5.0,0.5714285714285714,outer_high,1.0,4-2-3-1,New Zealand,Attacker,True,True
18942,Yan Valery,3,252.0,3,D,0.6666666666666666,D,0.6666666666666666,,0.0,,0.0,,Tunisia,Midfielder,True,True
18961,Dan Burn,35,2582.0,28,D,1.0,D,1.0,2.0,1.0,outer_low,0.4444444444444444,4-3-3,England,Defender,True,True
18967,Leo Østigård,6,245.0,2,D,1.0,D,1.0,2.0,1.0,center,0.5,4-3-3,Norway,Defender,True,True
18970,Pascal Gross,1,90.0,1,M,1.0,M,1.0,3.0,1.0,center,1.0,4-2-3-1,Germany,Midfielder,True,True
18970,Pascal Groß,37,2463.0,27,M,1.0,M,1.0,3.0,1.0,outer_high,0.8148148148148148,4-2-3-1,Germany,Midfielder,True,True
18979,Viktor Gyökeres,59,3863.0,44,F,1.0,F,1.0,4.0,0.6046511627906976,center,0.5813953488372093,4-3-3,Sweden,Attacker,True,True
18997,Leandro Bacuna,11,946.0,11,M,1.0,M,1.0,3.0,1.0,center,0.625,4-3-3,Curaçao,Midfielder,True,True
19047,Juninho Bacuna,13,1085.0,13,M,0.9230769230769231,M,0.9230769230769231,3.0,0.7,outer_low,0.6,4-3-3,Curaçao,Midfielder,True,True
19066,Grant Hanley,2,180.0,2,D,1.0,D,1.0,,0.0,,0.0,,Scotland,Defender,True,True
19077,Kenny McLean,3,124.0,1,M,1.0,M,1.0,,0.0,,0.0,,Scotland,Midfielder,True,True
19088,Dean Henderson,52,4680.0,52,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,3-4-2-1,England,Goalkeeper,True,True
19170,Morgan Rogers,60,4798.0,53,M,0.9,M,0.9,4.0,1.0,center,0.4716981132075472,4-2-3-1,England,Midfielder,True,True
19172,Ørjan Nyland,5,480.0,5,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-3-3,Norway,Goalkeeper,True,False
19182,Axel Tuanzebe,18,1635.0,18,D,1.0,D,1.0,2.0,1.0,outer_high,0.5555555555555556,4-2-3-1,Congo DR,Defender,True,True
19191,John McGinn,46,3210.0,40,M,1.0,M,1.0,4.0,0.7837837837837838,outer_high,0.8648648648648649,4-2-3-1,Scotland,Midfielder,True,True
19235,Djed Spence,50,3309.0,36,D,0.86,D,0.86,2.0,0.8055555555555556,outer_low,0.75,4-2-3-1,England,Defender,True,True
19281,Antoine Semenyo,46,3731.0,43,M,0.8043478260869565,M,0.7777777777777778,4.0,0.8571428571428571,outer_high,0.7380952380952381,4-2-3-1,Ghana,Midfielder,True,True
19354,Ezri Konsa,54,4650.0,51,D,1.0,D,1.0,2.0,1.0,outer_high,1.0,4-2-3-1,England,Defender,True,True
19366,Ollie Watkins,55,3826.0,43,F,1.0,F,1.0,5.0,0.9534883720930233,outer_high,0.9302325581395349,4-2-3-1,England,Midfielder,True,True
19465,David Raya,51,4620.0,51,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-3-3,Spain,Goalkeeper,True,True
19524,Che Adams,9,430.0,4,F,1.0,F,1.0,4.0,1.0,center,0.5,3-5-2,Scotland,Attacker,True,True
19545,Reece James,47,3177.0,35,D,0.6595744680851063,D,0.6595744680851063,2.0,0.5428571428571428,outer_high,0.9714285714285714,4-2-3-1,England,Defender,True,True
19549,Antonee Robinson,21,1502.0,17,D,0.8571428571428571,D,0.8571428571428571,2.0,0.7058823529411765,outer_low,0.8235294117647058,4-2-3-1,USA,Midfielder,True,True
19586,Eberechi Eze,58,3421.0,38,M,0.8620689655172413,M,0.8596491228070176,4.0,0.6216216216216216,center,0.4864864864864865,4-3-3,England,Midfielder,True,True
19599,Emiliano Martinez,3,270.0,3,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-2-3-1,Argentina,Goalkeeper,True,True
19599,Emiliano Martínez,51,4567.0,50,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-2-3-1,Argentina,Goalkeeper,True,True
19614,Saeid Ezatolahi,4,355.0,4,M,1.0,M,1.0,3.0,1.0,center,0.75,5-4-1,Iran,Midfielder,True,True
19617,Michael Olise,64,4929.0,53,M,1.0,M,1.0,4.0,0.9807692307692307,outer_high,0.8846153846153846,4-2-3-1,France,Midfielder,True,True
19720,Trevoh Chalobah,50,4013.0,44,D,1.0,D,1.0,2.0,1.0,outer_high,0.5813953488372093,4-2-3-1,England,Defender,True,True
19974,Ivan Toney,15,1212.0,13,F,1.0,F,1.0,5.0,0.5384615384615384,outer_high,0.7692307692307693,4-2-3-1,England,Attacker,True,True
20079,Harry Souttar,4,390.0,4,D,1.0,D,1.0,2.0,1.0,center,1.0,3-4-2-1,Australia,Defender,True,False
20457,Cameron Burgess,3,225.0,3,D,1.0,D,1.0,2.0,1.0,center,0.6666666666666666,5-4-1,Australia,Defender,True,True
20566,Yehvann Diouf,13,1170.0,13,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,3-4-1-2,Senegal,Goalkeeper,True,True
20649,Yoane Wissa,25,1076.0,10,F,1.0,F,1.0,4.0,1.0,outer_high,0.7,4-3-3,Congo DR,Attacker,True,False
20655,Jean-Kévin Duverne,6,535.0,6,D,1.0,D,1.0,2.0,1.0,center,0.5,4-4-2,Haiti,Defender,True,True
20665,Jean-Ricner Bellegarde,39,2245.0,27,M,0.7692307692307693,M,0.7692307692307693,3.0,0.6296296296296297,outer_high,0.6296296296296297,3-4-2-1,Haiti,Midfielder,True,True
20696,Pape Gueye,31,2197.0,26,M,1.0,M,1.0,3.0,0.9615384615384616,center,0.6538461538461539,4-4-2,Senegal,Midfielder,True,True
20836,Christopher Operi,6,540.0,6,D,1.0,D,1.0,2.0,1.0,center,0.5,4-1-4-1,Ivory Coast,Defender,True,True
20844,Haissem Hassan,10,557.0,6,M,0.6,M,0.6,4.0,0.6666666666666666,outer_high,1.0,4-2-3-1,Egypt,Midfielder,True,True
20850,Carlens Arcus,13,979.0,12,D,1.0,D,1.0,2.0,1.0,outer_high,1.0,4-4-2,Haiti,Defender,True,True
20869,Samir Sophian Chergui,3,169.0,2,D,1.0,D,1.0,2.0,1.0,outer_high,1.0,4-2-3-1,Algeria,Defender,True,False
20995,Maxence Lacroix,57,4992.0,56,D,1.0,D,1.0,2.0,1.0,center,0.8363636363636363,3-4-2-1,France,Defender,True,True
21010,Elisha Owusu,12,850.0,10,M,1.0,M,1.0,3.0,0.9,outer_high,0.9,5-4-1,Ghana,Midfielder,True,True
21098,Joris Kayembe,9,322.0,2,D,1.0,D,1.0,2.0,1.0,outer_low,1.0,4-1-4-1,Congo DR,Defender,True,True
21101,Samuel Moutoussamy,8,742.0,8,M,1.0,M,1.0,3.0,1.0,outer_high,0.625,4-1-4-1,Congo DR,Midfielder,True,True
21138,Rayan Aït-Nouri,40,2545.0,31,D,0.925,D,0.9487179487179487,2.0,0.9333333333333333,outer_low,0.9333333333333333,4-2-3-1,Algeria,Defender,True,True
21509,Marcus Thuram,20,1469.0,18,F,1.0,F,1.0,4.0,1.0,outer_high,0.7777777777777778,3-5-2,France,Midfielder,True,True
21587,Ellyes Skhiri,24,1447.0,16,M,0.9166666666666666,M,0.9166666666666666,3.0,0.9166666666666666,outer_high,0.75,3-4-2-1,Tunisia,Defender,True,True
21613,Lenny Joseph,3,116.0,1,F,1.0,F,1.0,5.0,1.0,outer_high,1.0,4-4-1-1,Haiti,Attacker,True,True
21628,Brice Samba,11,990.0,11,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,3-5-2,France,Goalkeeper,True,True
21996,Rahman Baba,1,1.0,0,D,1.0,D,1.0,,0.0,,0.0,4-1-4-1,Ghana,Defender,True,True
22002,Ghislain Konan,7,629.0,7,D,1.0,D,1.0,2.0,1.0,outer_low,1.0,4-3-3,Ivory Coast,Defender,True,True
22090,William Saliba,56,4734.0,54,D,1.0,D,1.0,2.0,1.0,outer_high,0.8867924528301887,4-3-3,France,Defender,True,True
22139,Steven Moreira,4,301.0,3,D,1.0,D,1.0,2.0,1.0,outer_high,1.0,4-1-4-1,Cape Verde Islands,Defender,True,True
22147,Manu Koné,16,1194.0,14,M,1.0,M,1.0,3.0,1.0,center,0.5,3-4-2-1,France,Midfielder,True,True
22149,Ibrahim Sangaré,28,2092.0,24,M,1.0,M,1.0,3.0,1.0,outer_high,0.7916666666666666,4-2-3-1,Ivory Coast,Midfielder,True,True
22221,Mike Maignan,27,2396.0,27,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,3-5-2,France,Goalkeeper,True,True
22222,Zeki Çelik,16,1344.0,16,M,0.6875,M,0.6875,3.0,0.6875,outer_high,0.9375,3-4-2-1,Türkiye,Defender,True,True
22224,Gabriel Magalhães,57,4750.0,52,D,1.0,D,1.0,2.0,1.0,center,0.86,4-3-3,Brazil,Defender,True,True
22236,Rafael Leão,20,1048.0,13,F,0.95,F,0.95,4.0,1.0,outer_high,0.6153846153846154,3-5-2,Portugal,Midfielder,True,True
22265,Nuno Da Costa,9,323.0,2,F,1.0,F,1.0,4.0,0.5,outer_high,1.0,4-1-4-1,Cape Verde Islands,Attacker,True,False
24012,Lionel M'Pasi,5,510.0,5,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-1-4-1,Congo DR,Goalkeeper,True,False
24012,Lionel Mpasi Nzau,4,360.0,4,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,5-3-2,Congo DR,Goalkeeper,True,False
24810,Jhon Córdoba,5,203.0,3,F,1.0,F,1.0,5.0,0.6666666666666666,center,0.6666666666666666,4-3-3,Colombia,Attacker,True,True
24845,Julian Ryerson,46,3332.0,38,M,0.6956521739130435,M,0.6956521739130435,3.0,0.8421052631578947,outer_high,0.9473684210526315,3-4-2-1,Norway,Defender,True,True
24866,Douglas Santos,6,532.0,6,D,1.0,D,1.0,2.0,1.0,outer_low,1.0,4-3-3,Brazil,Defender,True,True
24888,Hee-Chan Hwang,27,1435.0,18,F,0.9259259259259259,F,0.9259259259259259,4.0,0.9444444444444444,outer_high,0.6666666666666666,3-5-2,South Korea,Attacker,True,True
24888,Hwang Hee-chan,6,364.0,4,F,0.8333333333333334,F,0.8333333333333334,4.0,0.6666666666666666,outer_high,1.0,3-4-2-1,South Korea,Attacker,True,True
25129,Dženis Burnić,2,21.0,0,M,1.0,M,1.0,,0.0,,0.0,4-4-2,Bosnia & Herzegovina,Midfielder,True,True
25158,David Raum,18,1437.0,16,D,0.9444444444444444,D,0.9444444444444444,2.0,0.9375,outer_high,0.9375,4-3-3,Germany,Midfielder,True,True
25282,Gregor Kobel,51,4680.0,51,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,3-4-2-1,Switzerland,Goalkeeper,True,True
25287,Kevin Danso,39,2500.0,27,D,1.0,D,1.0,2.0,1.0,outer_high,0.8518518518518519,4-2-3-1,Austria,Defender,True,True
25297,Michael Gregoritsch,7,306.0,2,F,1.0,F,1.0,5.0,1.0,outer_high,1.0,4-2-3-1,Austria,Midfielder,True,False
25300,Rani Khedira,8,601.0,7,M,0.875,M,0.875,3.0,0.8,outer_high,1.0,3-5-2,Tunisia,Midfielder,True,True
25314,Marco Friedl,7,485.0,5,D,1.0,D,1.0,2.0,1.0,outer_high,0.8,4-2-3-1,Austria,Defender,True,True
25341,Derrick Luckassen,4,360.0,4,D,1.0,D,1.0,2.0,1.0,outer_high,0.75,3-4-2-1,Ghana,Defender,True,True
25348,Vladimír Darida,1,55.0,1,M,1.0,M,1.0,,0.0,,0.0,,Czech Republic,Midfielder,True,True
25368,Waldemar Anton,44,3801.0,42,D,1.0,D,1.0,2.0,1.0,outer_high,0.9523809523809523,3-4-2-1,Germany,Defender,True,True
25414,John Yeboah,6,440.0,5,M,0.6666666666666666,M,0.6666666666666666,4.0,1.0,outer_high,1.0,4-4-1-1,Ecuador,Attacker,True,True
25416,Wout Weghorst,5,329.0,4,F,1.0,F,1.0,4.0,0.5,outer_high,1.0,3-4-3,Netherlands,Attacker,True,True
25458,Dodi Lukebakio,11,560.0,5,F,0.6363636363636364,F,0.7272727272727273,4.0,0.8,outer_high,0.8,4-2-3-1,Belgium,Midfielder,True,False
25915,Phillipp Mwene,20,1448.0,17,M,0.75,M,0.75,3.0,0.8823529411764706,outer_low,0.7647058823529411,3-5-2,Austria,Defender,True,True
25916,Moussa Niakhaté,19,1770.0,19,D,1.0,D,1.0,2.0,1.0,center,0.5263157894736842,4-3-3,Senegal,Defender,True,True
25927,Jean Philippe Mateta,8,359.0,4,F,1.0,F,1.0,4.0,1.0,center,0.75,3-4-3,France,Attacker,True,True
25927,Jean-Philippe Mateta,45,3071.0,35,F,1.0,F,1.0,5.0,0.8235294117647058,outer_high,0.8235294117647058,3-4-2-1,France,Attacker,True,True
26232,Mark Flekken,27,2400.0,27,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,3-4-2-1,Netherlands,Goalkeeper,True,True
26240,Philipp Lienhart,10,793.0,9,D,1.0,D,1.0,2.0,1.0,outer_high,1.0,4-2-3-1,Austria,Defender,True,True
26243,Nico Schlotterbeck,36,3155.0,35,D,1.0,D,1.0,2.0,1.0,center,0.8571428571428571,3-4-2-1,Germany,Defender,True,True
26300,Ozan Kabak,11,838.0,9,D,1.0,D,1.0,2.0,1.0,outer_high,0.5555555555555556,4-2-3-1,Türkiye,Defender,True,True
26315,Nicolás González,48,2423.0,24,F,0.5416666666666666,F,0.5416666666666666,3.0,0.5833333333333334,outer_low,0.875,4-4-2,Argentina,Attacker,True,True
26475,Deniz Undav,39,2953.0,33,F,0.8205128205128205,F,0.8205128205128205,5.0,0.71875,outer_high,0.6875,4-2-3-1,Germany,Attacker,True,True
28382,Haris Tabakovic,1,87.0,1,F,1.0,F,1.0,5.0,1.0,outer_high,1.0,3-5-1-1,Bosnia & Herzegovina,Attacker,True,True
28382,Haris Tabaković,15,1013.0,12,F,1.0,F,1.0,4.0,0.5,outer_high,1.0,3-4-2-1,Bosnia & Herzegovina,Attacker,True,True
29704,Shoja Khalilzadeh,3,270.0,3,D,1.0,D,1.0,2.0,1.0,outer_high,0.6666666666666666,5-4-1,Iran,Defender,True,True
29781,Mehdi Ghayedi,1,45.0,0,F,1.0,F,1.0,,0.0,,0.0,4-4-2,Iran,Attacker,True,False
30393,Alban Lafont,1,90.0,1,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-3-3,Ivory Coast,Goalkeeper,True,True
30424,Roger Ibañez,16,1425.0,16,D,1.0,D,1.0,2.0,1.0,center,0.8125,4-2-3-1,Brazil,Defender,True,True
30432,Marten de Roon,27,2082.0,25,M,1.0,M,1.0,3.0,1.0,outer_high,0.7916666666666666,3-4-2-1,Netherlands,Midfielder,True,True
30484,Mattias Svanberg,9,256.0,2,M,1.0,M,1.0,3.0,1.0,outer_high,1.0,4-2-3-1,Sweden,Midfielder,True,False
30497,Bremer,17,1353.0,16,D,1.0,D,1.0,2.0,1.0,outer_high,1.0,3-4-2-1,Brazil,Defender,True,True
30504,Wilfried Singo,22,1117.0,12,D,1.0,D,1.0,2.0,1.0,outer_high,0.9166666666666666,4-2-3-1,Ivory Coast,Defender,True,True
30521,Merih Demiral,10,900.0,10,D,1.0,D,1.0,2.0,1.0,outer_high,1.0,4-2-3-1,Türkiye,Defender,True,True
30776,Cristian Romero,40,3390.0,39,D,1.0,D,1.0,2.0,1.0,outer_high,0.8461538461538461,4-2-3-1,Argentina,Defender,True,True
30807,Seko Fofana,11,536.0,6,M,1.0,M,1.0,3.0,1.0,outer_high,0.5,4-3-3,Ivory Coast,Midfielder,True,True
32858,Tsuyoshi Watanabe,13,1018.0,11,D,1.0,D,1.0,2.0,1.0,outer_high,1.0,4-3-3,Japan,Defender,True,True
32862,Takefusa Kubo,7,407.0,4,F,0.5714285714285714,F,0.5714285714285714,3.0,0.5,outer_high,1.0,4-2-3-1,Japan,Attacker,True,True
32887,Yukinari Sugawara,11,685.0,7,D,0.6363636363636364,D,0.6363636363636364,3.0,0.5714285714285714,outer_high,1.0,3-4-2-1,Japan,Midfielder,True,True
32893,Hiroki Itō,27,1431.0,15,D,1.0,D,1.0,2.0,1.0,outer_low,0.5333333333333333,4-2-3-1,Japan,Defender,True,True
32954,Shogo Taniguchi,3,231.0,2,D,1.0,D,1.0,2.0,1.0,center,0.5,3-4-2-1,Japan,Defender,True,True
32966,Ao Tanaka,20,1044.0,11,M,1.0,M,1.0,3.0,0.9090909090909091,outer_high,0.8181818181818182,3-5-2,Japan,Midfielder,True,True
33165,Ayumu Seko,5,287.0,3,D,0.8,D,0.8,2.0,0.6666666666666666,outer_high,1.0,3-4-2-1,Japan,Defender,True,True
33224,Daizen Maeda,6,487.0,6,F,0.6666666666666666,F,0.6666666666666666,4.0,0.8333333333333334,center,0.5,3-4-2-1,Japan,Attacker,True,True
33289,Koki Ogawa,6,127.0,1,F,1.0,F,1.0,5.0,1.0,outer_high,1.0,3-4-2-1,Japan,Attacker,True,True
33321,Keito Nakamura,4,310.0,4,M,1.0,M,1.0,3.0,1.0,outer_low,1.0,3-4-2-1,Japan,Midfielder,True,True
33847,Jason Geria,2,61.0,0,D,1.0,D,1.0,,0.0,,0.0,5-4-1,Australia,Defender,True,True
33889,Kaishu Sano,22,1980.0,22,M,1.0,M,1.0,3.0,1.0,center,0.5454545454545454,3-4-2-1,Japan,Midfielder,True,True
34168,Jin-gyu Kim,2,58.0,0,M,1.0,M,1.0,,0.0,,0.0,,South Korea,Midfielder,True,True
34211,Gue-sung Cho,2,29.0,0,F,1.0,F,1.0,,0.0,,0.0,,South Korea,Attacker,True,True
34710,Hyeon-gyu Oh,5,307.0,3,F,1.0,F,1.0,5.0,1.0,outer_high,1.0,4-1-4-1,South Korea,Attacker,True,True
34710,Hyun-gyu Oh,1,86.0,1,F,1.0,F,1.0,5.0,1.0,outer_high,1.0,4-1-4-1,South Korea,Attacker,True,True
35532,Julián Quiñones,14,981.0,11,F,0.9285714285714286,F,0.9285714285714286,4.0,0.6666666666666666,outer_low,0.5555555555555556,4-3-3,Mexico,Midfielder,True,True
35533,Enner Valencia,7,441.0,6,F,1.0,F,1.0,5.0,1.0,outer_high,1.0,4-4-1-1,Ecuador,Attacker,True,True
35544,Johan Vásquez,11,997.0,11,D,1.0,D,1.0,2.0,1.0,center,0.9,4-3-3,Mexico,Defender,True,True
35570,Stephen Eustaquio,6,407.0,4,M,1.0,M,1.0,3.0,1.0,center,1.0,4-4-2,Canada,Midfielder,True,True
35576,Orbelín Pineda,6,115.0,1,M,1.0,M,1.0,3.0,1.0,outer_low,1.0,4-3-3,Mexico,Midfielder,True,True
35885,Alejandro Zendejas,1,90.0,1,M,1.0,M,1.0,3.0,1.0,outer_high,1.0,5-4-1,USA,Attacker,True,True
35885,Alex Zendejas,1,13.0,0,F,1.0,F,1.0,,0.0,,0.0,4-3-3,USA,Attacker,True,True
35970,Luis Romo,5,358.0,5,M,0.8,D,0.6,3.0,0.4,center,0.4,4-1-2-3,Mexico,Midfielder,True,True
36088,Guillermo Martínez,2,85.0,1,F,1.0,F,1.0,4.0,1.0,center,1.0,4-1-2-3,Mexico,Attacker,True,True
36111,César Huerta,6,91.0,0,F,0.8333333333333334,F,0.8333333333333334,,0.0,,0.0,4-3-3,Mexico,Midfielder,True,False
36579,Soufiane Rahimi,10,303.0,2,F,1.0,F,1.0,4.0,1.0,center,0.5,4-2-3-1,Morocco,Attacker,True,True
36842,Godfried Roemeratoe,8,215.0,1,M,1.0,M,1.0,3.0,1.0,center,1.0,4-2-3-1,Curaçao,Midfielder,True,True
36857,Jurien Gaari,10,731.0,8,D,1.0,D,1.0,2.0,1.0,outer_high,1.0,4-2-3-1,Curaçao,Defender,True,False
36899,Teun Koopmeiners,30,1664.0,17,M,0.7333333333333333,M,0.7241379310344828,3.0,0.5294117647058824,outer_high,0.8823529411764706,3-4-2-1,Netherlands,Midfielder,True,True
36902,Tijjani Reijnders,53,3285.0,37,M,0.9811320754716981,M,0.9807692307692307,3.0,0.5,outer_high,0.5,4-1-4-1,Netherlands,Midfielder,True,True
36905,Guus Til,18,1293.0,15,F,0.6111111111111112,F,0.6111111111111112,4.0,0.6666666666666666,outer_high,0.6666666666666666,4-2-3-1,Netherlands,Midfielder,True,True
36970,Sherel Constancio Floranus,3,270.0,3,D,1.0,D,1.0,2.0,1.0,center,0.3333333333333333,5-4-1,Curaçao,Defender,True,True
36970,Sherel Floranus,10,916.0,10,D,0.9,D,0.9,2.0,1.0,outer_low,0.75,4-2-3-1,Curaçao,Defender,True,True
36980,Morten Thorsby,2,108.0,1,M,1.0,M,1.0,3.0,1.0,outer_high,1.0,3-5-2,Norway,Midfielder,True,False
37066,Roshon van Eijma,9,657.0,7,D,1.0,D,1.0,2.0,1.0,center,0.6,4-2-3-1,Curaçao,Defender,True,True
37127,Martin Odegaard,2,180.0,2,M,1.0,M,1.0,3.0,1.0,outer_high,1.0,4-3-3,Norway,Midfielder,True,True
37127,Martin Ødegaard,39,2274.0,26,M,1.0,M,1.0,3.0,0.9615384615384616,outer_high,0.9615384615384616,4-3-3,Norway,Midfielder,True,True
37143,Lutsharel Geertruida,29,1792.0,18,D,0.8275862068965517,D,0.8275862068965517,2.0,0.7222222222222222,outer_high,0.8333333333333334,4-2-3-1,Netherlands,Defender,True,True
37155,Orkun Kökçü,11,758.0,9,M,1.0,M,1.0,3.0,0.5555555555555556,outer_high,0.7777777777777778,4-2-3-1,Türkiye,Midfielder,True,True
37175,Riechedly Bazoer,4,280.0,3,D,1.0,D,1.0,2.0,1.0,outer_high,1.0,4-2-3-1,Curaçao,Defender,True,False
37272,Brandley Kuwas,5,169.0,2,F,0.8,F,0.8,3.0,0.5,outer_high,1.0,4-2-3-1,Curaçao,Attacker,True,True
37435,Deroy Duarte,4,264.0,2,M,1.0,M,1.0,4.0,1.0,center,0.5,4-1-4-1,Cape Verde Islands,Midfielder,True,True
37436,Laros Duarte,4,166.0,2,M,1.0,M,1.0,4.0,1.0,outer_high,1.0,4-1-4-1,Cape Verde Islands,Midfielder,True,True
37724,Crysencio Summerville,25,1949.0,22,M,0.52,M,0.52,4.0,0.5,outer_high,0.5,4-3-3,Netherlands,Attacker,True,True
38114,Ko Itakura,6,489.0,6,D,0.8333333333333334,D,0.8333333333333334,2.0,1.0,outer_high,0.75,3-4-2-1,Japan,Defender,True,True
38114,Kou Itakura,1,82.0,1,M,1.0,M,1.0,3.0,1.0,outer_high,1.0,4-3-3,Japan,Defender,True,True
38123,Ajdin Hrustić,2,78.0,0,M,1.0,M,1.0,,0.0,,0.0,3-4-2-1,Australia,Midfielder,True,True
38695,Jan Paul van Hecke,43,3776.0,42,D,1.0,D,1.0,2.0,1.0,outer_high,0.9761904761904762,4-2-3-1,Netherlands,Defender,True,True
38735,Sergiño Dest,20,1454.0,17,D,0.8,D,0.9,2.0,0.7647058823529411,outer_high,0.9411764705882353,4-2-3-1,USA,Attacker,True,True
38747,Quinten Timber,18,1163.0,13,M,0.9444444444444444,M,0.9444444444444444,3.0,0.6923076923076923,outer_high,0.8461538461538461,4-2-3-1,Netherlands,Midfielder,True,True
38750,Brian Brobbey,36,2210.0,25,F,1.0,F,1.0,5.0,0.72,outer_high,0.88,4-2-3-1,Netherlands,Attacker,True,True
39043,Fredrik Aursnes,27,2180.0,24,M,0.8148148148148148,M,0.8148148148148148,3.0,0.5416666666666666,outer_high,0.75,4-2-3-1,Norway,Defender,True,True
39058,Fredrik André Bjørkan,5,396.0,5,D,1.0,D,1.0,2.0,1.0,outer_high,0.8,4-3-3,Norway,Defender,True,True
39064,Patrick Berg,11,894.0,9,M,1.0,M,1.0,3.0,1.0,outer_high,0.5555555555555556,4-3-3,Norway,Midfielder,True,True
39073,Jens Petter Hauge,6,463.0,5,F,0.5,F,0.5,4.0,0.8,outer_high,0.8,4-3-3,Norway,Midfielder,True,True
39082,Egil Selvik,1,90.0,1,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-3-3,Norway,Goalkeeper,True,True
39143,Kristian Thorstvedt,9,573.0,7,M,0.8888888888888888,M,0.8888888888888888,3.0,0.8571428571428571,outer_high,0.5714285714285714,4-3-3,Norway,Midfielder,True,True
39254,Torbjørn Heggem,18,1280.0,14,D,1.0,D,1.0,2.0,1.0,outer_high,0.5714285714285714,4-3-3,Norway,Defender,True,True
39362,Marcus Pedersen,9,579.0,5,D,0.5555555555555556,D,0.5555555555555556,3.0,0.8,outer_high,1.0,4-3-3,Norway,Defender,True,True
41112,Francisco Trincão,8,647.0,7,M,0.75,M,0.75,4.0,1.0,outer_high,1.0,4-2-3-1,Portugal,Midfielder,True,True
41552,Pathé Ismaël Ciss,15,715.0,6,M,0.8,M,0.8,2.0,0.5,outer_high,1.0,4-2-3-1,Senegal,Defender,True,True
41585,Gonçalo Ramos,47,1769.0,15,F,1.0,F,1.0,4.0,1.0,outer_high,0.5333333333333333,4-3-3,Portugal,Attacker,True,True
41608,Diney Borges,4,390.0,4,D,1.0,D,1.0,2.0,1.0,center,1.0,4-1-4-1,Cape Verde Islands,Defender,True,False
41621,Matheus Nunes,54,4250.0,48,D,0.8703703703703703,D,0.8679245283018868,2.0,0.9787234042553191,outer_high,1.0,4-1-4-1,Portugal,Midfielder,True,True
41627,Kenji Gorré,8,541.0,6,F,0.625,F,0.625,4.0,1.0,center,0.5,4-2-3-1,Curaçao,Attacker,True,True
42012,Elias Achouri,6,263.0,3,M,1.0,M,1.0,3.0,1.0,outer_high,1.0,4-4-2,Tunisia,Midfielder,True,True
42021,Meshaal Aissa Barsham,3,300.0,3,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-2-3-1,Qatar,Goalkeeper,True,True
42060,Sultan Al Brake,5,399.0,4,D,1.0,D,1.0,2.0,1.0,outer_high,0.5,4-1-4-1,Qatar,Defender,True,False
42060,Sultan Al-Brake,2,140.0,1,D,1.0,D,1.0,2.0,1.0,outer_low,1.0,4-3-3,Qatar,Defender,True,False
42075,Edmilson Junior,7,597.0,7,M,0.5714285714285714,M,0.5714285714285714,4.0,0.8571428571428571,outer_high,0.8571428571428571,4-3-3,Qatar,Attacker,True,True
42207,Mahmud Abunad,2,180.0,2,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-2-2-2,Qatar,Goalkeeper,True,False
42207,Mahmud Abunada,3,270.0,3,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-3-3,Qatar,Goalkeeper,True,False
42261,Rebin Sulaka,3,133.0,2,D,1.0,D,1.0,2.0,1.0,center,0.5,4-1-4-1,Iraq,Defender,True,True
42286,Ahmed Al Ganehi,3,110.0,1,F,0.6666666666666666,F,0.6666666666666666,4.0,1.0,outer_high,1.0,3-4-3,Qatar,Attacker,True,False
