player_id,player_name,world_cup_team,squad_position,reported_minutes,benchmark_precheck,window,expected_official_fixtures,processed_fixture_endpoints,fixture_endpoint_coverage,missing_fixture_endpoints,detailed_appearance_fixtures,detailed_minutes,aggregate_reported_minutes,minute_reconciliation_ratio_raw,minute_reconciliation_ratio_clipped,coverage_pass_80pct,denominator_note
36111,C. Huerta,Mexico,Midfielder,918.0,False,pre_world_cup,50,36,0.72,14,16,586.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
36579,S. Rahimi,Morocco,Attacker,2185.0,True,annual_current,39,13,0.3333333333333333,26,13,258.0,2185.0,0.11807780320366133,0.11807780320366133,False,provider aggregate minutes plus exact fixture inventory
36579,S. Rahimi,Morocco,Attacker,2185.0,True,pre_world_cup,36,9,0.25,27,9,217.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
36777,M. Woud,New Zealand,Goalkeeper,2481.0,True,annual_current,33,33,1.0,0,33,2481.0,2481.0,1.0,1.0,True,provider aggregate minutes plus exact fixture inventory
36777,M. Woud,New Zealand,Goalkeeper,2481.0,True,pre_world_cup,30,30,1.0,0,30,2481.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
36842,G. Roemeratoe,Curaçao,Midfielder,2769.0,True,annual_current,54,9,0.16666666666666666,45,8,81.0,2769.0,0.02925243770314193,0.02925243770314193,False,provider aggregate minutes plus exact fixture inventory
36842,G. Roemeratoe,Curaçao,Midfielder,2769.0,True,pre_world_cup,54,9,0.16666666666666666,45,8,203.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
36857,J. Gaari,Curaçao,Defender,1282.0,False,annual_current,9,9,1.0,0,8,468.0,1282.0,0.36505460218408736,0.36505460218408736,False,provider aggregate minutes plus exact fixture inventory
36857,J. Gaari,Curaçao,Defender,1282.0,False,pre_world_cup,9,9,1.0,0,8,564.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
36899,T. Koopmeiners,Netherlands,Midfielder,3238.0,True,annual_current,54,54,1.0,0,53,2803.0,3238.0,0.865657813465102,0.865657813465102,True,provider aggregate minutes plus exact fixture inventory
36899,T. Koopmeiners,Netherlands,Midfielder,3238.0,True,pre_world_cup,54,54,1.0,0,53,2834.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
36902,T. Reijnders,Netherlands,Midfielder,3807.0,True,annual_current,64,64,1.0,0,63,3015.0,3807.0,0.7919621749408984,0.7919621749408984,False,provider aggregate minutes plus exact fixture inventory
36902,T. Reijnders,Netherlands,Midfielder,3807.0,True,pre_world_cup,64,64,1.0,0,63,3084.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
36905,G. Til,Netherlands,Midfielder,3050.0,True,annual_current,50,50,1.0,0,44,2990.0,3050.0,0.980327868852459,0.980327868852459,True,provider aggregate minutes plus exact fixture inventory
36905,G. Til,Netherlands,Midfielder,3050.0,True,pre_world_cup,46,46,1.0,0,40,2959.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
36970,S. Floranus,Curaçao,Defender,4349.0,True,annual_current,45,19,0.4222222222222222,26,18,1631.0,4349.0,0.3750287422395953,0.3750287422395953,False,provider aggregate minutes plus exact fixture inventory
36970,S. Floranus,Curaçao,Defender,4349.0,True,pre_world_cup,45,19,0.4222222222222222,26,18,1636.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
36980,M. Thorsby,Norway,Midfielder,1602.0,False,annual_current,83,65,0.7831325301204819,18,36,1242.0,1602.0,0.7752808988764045,0.7752808988764045,False,provider aggregate minutes plus exact fixture inventory
36980,M. Thorsby,Norway,Midfielder,1602.0,False,pre_world_cup,77,59,0.7662337662337663,18,30,1197.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
37066,R. van Eijma,Curaçao,Defender,2941.0,True,annual_current,54,9,0.16666666666666666,45,9,382.0,2941.0,0.12988779326759606,0.12988779326759606,False,provider aggregate minutes plus exact fixture inventory
37066,R. van Eijma,Curaçao,Defender,2941.0,True,pre_world_cup,54,9,0.16666666666666666,45,9,643.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
37127,M. Ødegaard,Norway,Midfielder,2911.0,True,annual_current,69,69,1.0,0,44,2454.0,2911.0,0.8430092751631741,0.8430092751631741,True,provider aggregate minutes plus exact fixture inventory
37127,M. Ødegaard,Norway,Midfielder,2911.0,True,pre_world_cup,63,63,1.0,0,38,1983.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
37143,L. Geertruida,Netherlands,Defender,1993.0,True,annual_current,83,83,1.0,0,44,1882.0,1993.0,0.9443050677370798,0.9443050677370798,True,provider aggregate minutes plus exact fixture inventory
37143,L. Geertruida,Netherlands,Defender,1993.0,True,pre_world_cup,79,79,1.0,0,40,1882.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
37155,O. Kokçu,Türkiye,Midfielder,3582.0,True,annual_current,49,43,0.8775510204081632,6,37,2983.0,3582.0,0.8327749860413177,0.8327749860413177,True,provider aggregate minutes plus exact fixture inventory
37155,O. Kokçu,Türkiye,Midfielder,3582.0,True,pre_world_cup,50,44,0.88,6,38,3030.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
37175,R. Bazoer,Curaçao,Defender,1230.0,False,annual_current,52,20,0.38461538461538464,32,15,532.0,1230.0,0.432520325203252,0.432520325203252,False,provider aggregate minutes plus exact fixture inventory
37175,R. Bazoer,Curaçao,Defender,1230.0,False,pre_world_cup,49,17,0.3469387755102041,32,12,442.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
37272,B. Kuwas,Curaçao,Attacker,2376.0,True,annual_current,47,19,0.40425531914893614,28,12,652.0,2376.0,0.27441077441077444,0.27441077441077444,False,provider aggregate minutes plus exact fixture inventory
37272,B. Kuwas,Curaçao,Attacker,2376.0,True,pre_world_cup,47,19,0.40425531914893614,28,12,669.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
37435,Deroy Duarte,Cape Verde Islands,Midfielder,3100.0,True,annual_current,57,7,0.12280701754385964,50,6,432.0,3100.0,0.1393548387096774,0.1393548387096774,False,provider aggregate minutes plus exact fixture inventory
37435,Deroy Duarte,Cape Verde Islands,Midfielder,3100.0,True,pre_world_cup,55,3,0.05454545454545454,52,2,168.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
37436,L. Duarte,Cape Verde Islands,Midfielder,4102.0,True,annual_current,39,4,0.10256410256410256,35,4,166.0,4102.0,0.040468064358849344,0.040468064358849344,False,provider aggregate minutes plus exact fixture inventory
37436,L. Duarte,Cape Verde Islands,Midfielder,4102.0,True,pre_world_cup,35,0,0.0,35,0,0.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
37461,K. Felida,Curaçao,Midfielder,3449.0,True,annual_current,52,10,0.19230769230769232,42,9,90.0,3449.0,0.02609452015076834,0.02609452015076834,False,provider aggregate minutes plus exact fixture inventory
37461,K. Felida,Curaçao,Midfielder,3449.0,True,pre_world_cup,52,10,0.19230769230769232,42,9,90.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
37724,C. Summerville,Netherlands,Attacker,3252.0,True,annual_current,46,44,0.9565217391304348,2,36,2808.0,3252.0,0.8634686346863468,0.8634686346863468,True,provider aggregate minutes plus exact fixture inventory
37724,C. Summerville,Netherlands,Attacker,3252.0,True,pre_world_cup,42,40,0.9523809523809523,2,32,2555.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
37892,D. Eckert Ayensa,Iran,Attacker,1987.0,True,annual_current,43,31,0.7209302325581395,12,27,1461.0,1987.0,0.7352793155510821,0.7352793155510821,False,provider aggregate minutes plus exact fixture inventory
37892,D. Eckert Ayensa,Iran,Attacker,1987.0,True,pre_world_cup,40,28,0.7,12,24,1461.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
38114,K. Itakura,Japan,Defender,3158.0,True,annual_current,50,45,0.9,5,33,1731.0,3158.0,0.5481317289423686,0.5481317289423686,False,provider aggregate minutes plus exact fixture inventory
38114,K. Itakura,Japan,Defender,3158.0,True,pre_world_cup,46,41,0.8913043478260869,5,29,1602.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
38123,A. Hrustic,Australia,Midfielder,3042.0,True,annual_current,41,10,0.24390243902439024,31,8,349.0,3042.0,0.11472715318869164,0.11472715318869164,False,provider aggregate minutes plus exact fixture inventory
38123,A. Hrustic,Australia,Midfielder,3042.0,True,pre_world_cup,37,6,0.16216216216216217,31,4,271.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
38695,J. van Hecke,Netherlands,Defender,4093.0,True,annual_current,47,47,1.0,0,44,3801.0,4093.0,0.9286586855607134,0.9286586855607134,True,provider aggregate minutes plus exact fixture inventory
38695,J. van Hecke,Netherlands,Defender,4093.0,True,pre_world_cup,43,43,1.0,0,40,3411.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
38735,S. Dest,USA,Attacker,3524.0,True,annual_current,51,51,1.0,0,42,3217.0,3524.0,0.912883087400681,0.912883087400681,True,provider aggregate minutes plus exact fixture inventory
38735,S. Dest,USA,Attacker,3524.0,True,pre_world_cup,46,46,1.0,0,37,2919.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
38747,Q. Timber,Netherlands,Midfielder,3247.0,True,annual_current,87,87,1.0,0,43,3032.0,3247.0,0.9337850323375424,0.9337850323375424,True,provider aggregate minutes plus exact fixture inventory
38747,Q. Timber,Netherlands,Midfielder,3247.0,True,pre_world_cup,83,83,1.0,0,40,2978.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
38750,B. Brobbey,Netherlands,Attacker,2387.0,True,annual_current,81,79,0.9753086419753086,2,40,2210.0,2387.0,0.9258483452031839,0.9258483452031839,True,provider aggregate minutes plus exact fixture inventory
38750,B. Brobbey,Netherlands,Attacker,2387.0,True,pre_world_cup,77,75,0.974025974025974,2,36,1978.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
39043,F. Aursnes,Norway,Defender,4870.0,True,annual_current,58,58,1.0,0,51,4061.0,4870.0,0.8338809034907597,0.8338809034907597,True,provider aggregate minutes plus exact fixture inventory
39043,F. Aursnes,Norway,Defender,4870.0,True,pre_world_cup,56,56,1.0,0,49,4088.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
39058,F. Bjørkan,Norway,Defender,4308.0,True,annual_current,50,48,0.96,2,44,3070.0,4308.0,0.712627669452182,0.712627669452182,False,provider aggregate minutes plus exact fixture inventory
39058,F. Bjørkan,Norway,Defender,4308.0,True,pre_world_cup,47,42,0.8936170212765957,5,38,3025.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
39064,P. Berg,Norway,Midfielder,5174.0,True,annual_current,50,48,0.96,2,47,3890.0,5174.0,0.7518361035948976,0.7518361035948976,False,provider aggregate minutes plus exact fixture inventory
39064,P. Berg,Norway,Midfielder,5174.0,True,pre_world_cup,47,42,0.8936170212765957,5,41,3446.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
39073,J. Hauge,Norway,Midfielder,4267.0,True,annual_current,50,48,0.96,2,46,3190.0,4267.0,0.7475978439184439,0.7475978439184439,False,provider aggregate minutes plus exact fixture inventory
39073,J. Hauge,Norway,Midfielder,4267.0,True,pre_world_cup,47,42,0.8936170212765957,5,40,3177.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
39082,E. Selvik,Norway,Goalkeeper,3891.0,True,annual_current,70,44,0.6285714285714286,26,38,2925.0,3891.0,0.7517347725520431,0.7517347725520431,False,provider aggregate minutes plus exact fixture inventory
39082,E. Selvik,Norway,Goalkeeper,3891.0,True,pre_world_cup,68,38,0.5588235294117647,30,32,2835.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
39143,K. Thorstvedt,Norway,Midfielder,3787.0,True,annual_current,46,41,0.8913043478260869,5,35,2262.0,3787.0,0.5973065751254291,0.5973065751254291,False,provider aggregate minutes plus exact fixture inventory
39143,K. Thorstvedt,Norway,Midfielder,3787.0,True,pre_world_cup,40,35,0.875,5,29,2200.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
39254,T. Heggem,Norway,Defender,3666.0,True,annual_current,108,82,0.7592592592592593,26,56,3324.0,3666.0,0.9067103109656302,0.9067103109656302,False,provider aggregate minutes plus exact fixture inventory
39254,T. Heggem,Norway,Defender,3666.0,True,pre_world_cup,102,76,0.7450980392156863,26,50,2880.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
39362,M. Pedersen,Norway,Defender,2713.0,True,annual_current,48,42,0.875,6,35,2197.0,2713.0,0.8098046443051972,0.8098046443051972,True,provider aggregate minutes plus exact fixture inventory
39362,M. Pedersen,Norway,Defender,2713.0,True,pre_world_cup,42,36,0.8571428571428571,6,30,1961.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
41112,Trincão,Portugal,Midfielder,4291.0,True,annual_current,58,58,1.0,0,54,4194.0,4291.0,0.9773945467257049,0.9773945467257049,True,provider aggregate minutes plus exact fixture inventory
41112,Trincão,Portugal,Midfielder,4291.0,True,pre_world_cup,53,53,1.0,0,49,4167.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
41552,P. Ciss,Senegal,Defender,3321.0,True,annual_current,68,40,0.5882352941176471,28,37,2333.0,3321.0,0.7024992472146944,0.7024992472146944,False,provider aggregate minutes plus exact fixture inventory
41552,P. Ciss,Senegal,Defender,3321.0,True,pre_world_cup,64,36,0.5625,28,33,2142.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
41585,Gonçalo Ramos,Portugal,Attacker,1906.0,True,annual_current,61,61,1.0,0,60,1769.0,1906.0,0.9281217208814271,0.9281217208814271,True,provider aggregate minutes plus exact fixture inventory
41585,Gonçalo Ramos,Portugal,Attacker,1906.0,True,pre_world_cup,56,56,1.0,0,55,1730.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
41608,Diney Borges,Cape Verde Islands,Defender,1740.0,False,annual_current,30,4,0.13333333333333333,26,4,390.0,1740.0,0.22413793103448276,0.22413793103448276,False,provider aggregate minutes plus exact fixture inventory
41608,Diney Borges,Cape Verde Islands,Defender,1740.0,False,pre_world_cup,26,0,0.0,26,0,0.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
41621,Matheus Nunes,Portugal,Midfielder,4364.0,True,annual_current,65,65,1.0,0,63,4016.0,4364.0,0.9202566452795601,0.9202566452795601,True,provider aggregate minutes plus exact fixture inventory
41621,Matheus Nunes,Portugal,Midfielder,4364.0,True,pre_world_cup,64,64,1.0,0,62,4249.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
41627,K. Gorré,Curaçao,Attacker,2007.0,True,annual_current,45,9,0.2,36,7,313.0,2007.0,0.15595416043846538,0.15595416043846538,False,provider aggregate minutes plus exact fixture inventory
41627,K. Gorré,Curaçao,Attacker,2007.0,True,pre_world_cup,45,9,0.2,36,7,526.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
41764,Márcio Rosa,Cape Verde Islands,Goalkeeper,1170.0,False,annual_current,41,4,0.0975609756097561,37,4,0.0,1170.0,0.0,0.0,False,provider aggregate minutes plus exact fixture inventory
41764,Márcio Rosa,Cape Verde Islands,Goalkeeper,1170.0,False,pre_world_cup,37,0,0.0,37,0,0.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
42012,E. Achouri,Tunisia,Midfielder,2586.0,True,annual_current,54,53,0.9814814814814815,1,39,2338.0,2586.0,0.9040989945862336,0.9040989945862336,True,provider aggregate minutes plus exact fixture inventory
42012,E. Achouri,Tunisia,Midfielder,2586.0,True,pre_world_cup,51,50,0.9803921568627451,1,36,2297.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
42021,Meshaal Barsham,Qatar,Goalkeeper,3149.0,True,annual_current,37,37,1.0,0,26,1860.0,3149.0,0.5906637027627818,0.5906637027627818,False,provider aggregate minutes plus exact fixture inventory
42021,Meshaal Barsham,Qatar,Goalkeeper,3149.0,True,pre_world_cup,34,34,1.0,0,23,1860.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
42060,Sultan Al Braik,Qatar,Defender,1728.0,False,annual_current,37,21,0.5675675675675675,16,12,888.0,1728.0,0.5138888888888888,0.5138888888888888,False,provider aggregate minutes plus exact fixture inventory
42060,Sultan Al Braik,Qatar,Defender,1728.0,False,pre_world_cup,34,18,0.5294117647058824,16,9,748.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
42075,Edmilson Junior,Qatar,Attacker,2489.0,True,annual_current,37,21,0.5675675675675675,16,13,1106.0,2489.0,0.44435516271595016,0.44435516271595016,False,provider aggregate minutes plus exact fixture inventory
42075,Edmilson Junior,Qatar,Attacker,2489.0,True,pre_world_cup,34,18,0.5294117647058824,16,10,894.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
42207,Mahmud Abunada,Qatar,Goalkeeper,1665.0,False,annual_current,27,7,0.25925925925925924,20,6,540.0,1665.0,0.32432432432432434,0.32432432432432434,False,provider aggregate minutes plus exact fixture inventory
42207,Mahmud Abunada,Qatar,Goalkeeper,1665.0,False,pre_world_cup,24,4,0.16666666666666666,20,3,270.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
42261,Rebin Solaka,Iraq,Defender,1886.0,True,annual_current,37,7,0.1891891891891892,30,5,143.0,1886.0,0.07582184517497349,0.07582184517497349,False,provider aggregate minutes plus exact fixture inventory
42261,Rebin Solaka,Iraq,Defender,1886.0,True,pre_world_cup,34,4,0.11764705882352941,30,2,100.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
42286,Ahmed Al Ganehi,Qatar,Attacker,1262.0,False,annual_current,35,13,0.37142857142857144,22,8,293.0,1262.0,0.23217115689381934,0.23217115689381934,False,provider aggregate minutes plus exact fixture inventory
42286,Ahmed Al Ganehi,Qatar,Attacker,1262.0,False,pre_world_cup,32,10,0.3125,22,5,259.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
42288,Lucas Mendes,Qatar,Defender,2005.0,True,annual_current,27,9,0.3333333333333333,18,6,121.0,2005.0,0.06034912718204489,0.06034912718204489,False,provider aggregate minutes plus exact fixture inventory
42288,Lucas Mendes,Qatar,Defender,2005.0,True,pre_world_cup,24,6,0.25,18,3,108.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
42315,M. Taremi,Iran,Attacker,2944.0,True,annual_current,83,66,0.7951807228915663,17,28,1398.0,2944.0,0.4748641304347826,0.4748641304347826,False,provider aggregate minutes plus exact fixture inventory
42315,M. Taremi,Iran,Attacker,2944.0,True,pre_world_cup,84,67,0.7976190476190477,17,25,1138.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
44315,Abdullah Al Khaibari,Saudi Arabia,Midfielder,3489.0,True,annual_current,50,50,1.0,0,44,2388.0,3489.0,0.6844368013757524,0.6844368013757524,False,provider aggregate minutes plus exact fixture inventory
44315,Abdullah Al Khaibari,Saudi Arabia,Midfielder,3489.0,True,pre_world_cup,51,51,1.0,0,41,2208.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
44324,Feras Al Brikan,Saudi Arabia,Attacker,4130.0,True,annual_current,52,52,1.0,0,50,2637.0,4130.0,0.6384987893462469,0.6384987893462469,False,provider aggregate minutes plus exact fixture inventory
44324,Feras Al Brikan,Saudi Arabia,Attacker,4130.0,True,pre_world_cup,53,53,1.0,0,51,2691.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
44335,Hassan Kadesh,Saudi Arabia,Defender,3617.0,True,annual_current,49,49,1.0,0,37,2745.0,3617.0,0.7589162289189937,0.7589162289189937,False,provider aggregate minutes plus exact fixture inventory
44335,Hassan Kadesh,Saudi Arabia,Defender,3617.0,True,pre_world_cup,50,50,1.0,0,35,2777.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
44339,Nasser Al Dawsari,Saudi Arabia,Midfielder,3505.0,True,annual_current,48,48,1.0,0,40,2246.0,3505.0,0.6407988587731812,0.6407988587731812,False,provider aggregate minutes plus exact fixture inventory
44339,Nasser Al Dawsari,Saudi Arabia,Midfielder,3505.0,True,pre_world_cup,54,54,1.0,0,42,2482.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
44340,Salem Al Dawsari,Saudi Arabia,Midfielder,4080.0,True,annual_current,48,48,1.0,0,36,2597.0,4080.0,0.6365196078431372,0.6365196078431372,False,provider aggregate minutes plus exact fixture inventory
44340,Salem Al Dawsari,Saudi Arabia,Midfielder,4080.0,True,pre_world_cup,54,54,1.0,0,36,2607.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
44349,Mohamed Kanno,Saudi Arabia,Attacker,4754.0,True,annual_current,48,48,1.0,0,45,2856.0,4754.0,0.6007572570466975,0.6007572570466975,False,provider aggregate minutes plus exact fixture inventory
44349,Mohamed Kanno,Saudi Arabia,Attacker,4754.0,True,pre_world_cup,54,54,1.0,0,47,2839.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
44362,Hassan Tambakti,Saudi Arabia,Defender,5068.0,True,annual_current,48,48,1.0,0,40,3102.0,5068.0,0.6120757695343331,0.6120757695343331,False,provider aggregate minutes plus exact fixture inventory
44362,Hassan Tambakti,Saudi Arabia,Defender,5068.0,True,pre_world_cup,54,54,1.0,0,40,3144.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
44367,Ali Majrashi,Saudi Arabia,Defender,3223.0,True,annual_current,52,52,1.0,0,41,2723.0,3223.0,0.8448650325783431,0.8448650325783431,True,provider aggregate minutes plus exact fixture inventory
44367,Ali Majrashi,Saudi Arabia,Defender,3223.0,True,pre_world_cup,53,53,1.0,0,41,2972.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
44382,Abdullah Al Hamdan,Saudi Arabia,Attacker,1611.0,False,annual_current,91,91,1.0,0,42,823.0,1611.0,0.5108628181253879,0.5108628181253879,False,provider aggregate minutes plus exact fixture inventory
44382,Abdullah Al Hamdan,Saudi Arabia,Attacker,1611.0,False,pre_world_cup,97,97,1.0,0,42,753.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
44411,Mohammed Al Owais,Saudi Arabia,Goalkeeper,1213.0,False,annual_current,5,5,1.0,0,3,270.0,1213.0,0.2225886232481451,0.2225886232481451,False,provider aggregate minutes plus exact fixture inventory
44411,Mohammed Al Owais,Saudi Arabia,Goalkeeper,1213.0,False,pre_world_cup,2,2,1.0,0,0,0.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
44475,Abdulelah Al Amri,Saudi Arabia,Defender,3149.0,True,annual_current,50,50,1.0,0,39,2682.0,3149.0,0.8516989520482693,0.8516989520482693,True,provider aggregate minutes plus exact fixture inventory
44475,Abdulelah Al Amri,Saudi Arabia,Defender,3149.0,True,pre_world_cup,51,51,1.0,0,40,2765.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
44507,Ali Lajami,Saudi Arabia,Defender,2139.0,True,annual_current,48,48,1.0,0,43,1189.0,2139.0,0.5558672276764843,0.5558672276764843,False,provider aggregate minutes plus exact fixture inventory
44507,Ali Lajami,Saudi Arabia,Defender,2139.0,True,pre_world_cup,50,50,1.0,0,45,1100.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
44551,Saleh Al Shehri,Saudi Arabia,Attacker,1179.0,False,annual_current,49,49,1.0,0,33,564.0,1179.0,0.47837150127226463,0.47837150127226463,False,provider aggregate minutes plus exact fixture inventory
44551,Saleh Al Shehri,Saudi Arabia,Attacker,1179.0,False,pre_world_cup,50,50,1.0,0,34,808.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
44594,Saud Abdulhamid,Saudi Arabia,Defender,6126.0,True,annual_current,83,79,0.9518072289156626,4,38,1919.0,6126.0,0.31325497877897485,0.31325497877897485,False,provider aggregate minutes plus exact fixture inventory
44594,Saud Abdulhamid,Saudi Arabia,Defender,6126.0,True,pre_world_cup,84,80,0.9523809523809523,4,39,2010.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
44701,Khalid Al Ghannam,Saudi Arabia,Attacker,2285.0,True,annual_current,39,19,0.48717948717948717,20,16,848.0,2285.0,0.37111597374179434,0.37111597374179434,False,provider aggregate minutes plus exact fixture inventory
44701,Khalid Al Ghannam,Saudi Arabia,Attacker,2285.0,True,pre_world_cup,41,21,0.5121951219512195,20,18,847.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
44791,A. Tshibola,Congo DR,Midfielder,1276.0,False,annual_current,74,7,0.0945945945945946,67,5,27.0,1276.0,0.02115987460815047,0.02115987460815047,False,provider aggregate minutes plus exact fixture inventory
44791,A. Tshibola,Congo DR,Midfielder,1276.0,False,pre_world_cup,70,3,0.04285714285714286,67,1,27.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
44798,L. Millar,Canada,Midfielder,2481.0,True,annual_current,56,45,0.8035714285714286,11,37,2037.0,2481.0,0.8210399032648126,0.8210399032648126,True,provider aggregate minutes plus exact fixture inventory
44798,L. Millar,Canada,Midfielder,2481.0,True,pre_world_cup,51,40,0.7843137254901961,11,32,1874.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
44811,S. McKenna,Scotland,Defender,3887.0,True,annual_current,49,49,1.0,0,45,3638.0,3887.0,0.9359403138667353,0.9359403138667353,True,provider aggregate minutes plus exact fixture inventory
44811,S. McKenna,Scotland,Defender,3887.0,True,pre_world_cup,46,46,1.0,0,42,3548.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
44814,L. Ferguson,Scotland,Midfielder,3602.0,True,annual_current,59,59,1.0,0,57,3219.0,3602.0,0.893670183231538,0.893670183231538,True,provider aggregate minutes plus exact fixture inventory
44814,L. Ferguson,Scotland,Midfielder,3602.0,True,pre_world_cup,56,56,1.0,0,54,2949.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
44865,J. Souttar,Scotland,Defender,3879.0,True,annual_current,55,28,0.509090909090909,27,23,1482.0,3879.0,0.3820572312451663,0.3820572312451663,False,provider aggregate minutes plus exact fixture inventory
44865,J. Souttar,Scotland,Defender,3879.0,True,pre_world_cup,52,25,0.4807692307692308,27,20,1482.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
44871,A. Hickey,Scotland,Defender,1241.0,False,annual_current,48,45,0.9375,3,35,943.0,1241.0,0.7598710717163578,0.7598710717163578,False,provider aggregate minutes plus exact fixture inventory
44871,A. Hickey,Scotland,Defender,1241.0,False,pre_world_cup,45,42,0.9333333333333333,3,32,868.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
45020,D. Nazon,Haiti,Attacker,1807.0,True,annual_current,17,9,0.5294117647058824,8,9,262.0,1807.0,0.14499169894853348,0.14499169894853348,False,provider aggregate minutes plus exact fixture inventory
45020,D. Nazon,Haiti,Attacker,1807.0,True,pre_world_cup,17,9,0.5294117647058824,8,9,435.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
45078,R. Stewart,Scotland,Attacker,1388.0,False,annual_current,59,40,0.6779661016949152,19,24,875.0,1388.0,0.6304034582132565,0.6304034582132565,False,provider aggregate minutes plus exact fixture inventory
45078,R. Stewart,Scotland,Attacker,1388.0,False,pre_world_cup,56,37,0.6607142857142857,19,21,867.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
45307,L. Dykes,Scotland,Attacker,2550.0,True,annual_current,95,54,0.5684210526315789,41,30,1017.0,2550.0,0.3988235294117647,0.3988235294117647,False,provider aggregate minutes plus exact fixture inventory
45307,L. Dykes,Scotland,Attacker,2550.0,True,pre_world_cup,92,51,0.5543478260869565,41,27,983.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
46245,R. Goss,South Africa,Goalkeeper,2718.0,True,annual_current,38,12,0.3157894736842105,26,12,360.0,2718.0,0.13245033112582782,0.13245033112582782,False,provider aggregate minutes plus exact fixture inventory
46245,R. Goss,South Africa,Goalkeeper,2718.0,True,pre_world_cup,34,8,0.23529411764705882,26,8,360.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
