player_id,player_name,role,role_minutes,role_observations,role_share
114436,Matheuzinho,LW,0.0,1,
114944,M. Schuster,CM,0.0,1,
115525,Joao Victor,RCB,0.0,1,
115587,M. Kjaergaard,AM,0.0,2,
115588,B. Okoh,LCB,0.0,9,
115588,B. Okoh,RCB,0.0,1,
115589,B. Sesko,ST,0.0,19,
116117,M. Caicedo,CM,445.0,6,0.10392340028024288
116117,M. Caicedo,DM,3837.0,44,0.8960765997197572
118307,D. Petrovic,GK,0.0,40,
118343,J. Kiilerich,LCB,0.0,2,
118345,A. Francis,CM,0.0,1,
118954,M. Beran,CM,0.0,2,
118954,M. Beran,DM,0.0,1,
118956,L. Banda,LW,0.0,5,
119002,J. Tolkin,LB,0.0,2,
119077,S. Baiaram,AM,0.0,1,
119121,T. Hume,LB,0.0,10,
119121,T. Hume,RB,0.0,16,
119121,T. Hume,RW,0.0,10,
119132,D. Rivas,LB,0.0,2,
119167,B. A. Voll,GK,0.0,2,
119170,Y. Osee,RCB,0.0,1,
119176,J. Behounek,CM,0.0,1,
119194,P. Medina,RB,0.0,1,
119213,A. Gonzalez,LW,0.0,4,
119223,M. El Ghezouani,ST,0.0,2,
119237,I. Bance,DM,0.0,1,
119273,Thiaguinho,ST,0.0,1,
119485,B. Rollheiser,AM,0.0,1,
119633,Kiko Bondoso,RW,0.0,1,
119741,M. Justo,ST,0.0,1,
119742,J. Iglesias,LB,0.0,5,
119742,J. Iglesias,RB,0.0,5,
119742,J. Iglesias,RCB,0.0,3,
119742,J. Iglesias,RW,0.0,1,
119780,B. Kramer,ST,0.0,2,
119853,M. Diaw,GK,1020.0,11,1.0
119872,F. Cihak,RCB,0.0,1,
119883,S. Obeng,ST,0.0,1,
119906,J. Cernin,LCB,0.0,1,
119948,C. Hall,LCB,0.0,3,
120310,T. Ostrak,AM,0.0,1,
122061,K. Keresztes,LCB,0.0,2,
122094,C. Bishop,ST,0.0,1,
122259,B. Wdowik,LB,0.0,1,
122305,F. Grau,LCB,0.0,1,
122393,A. Sivri,LW,0.0,1,
122418,M. Rakhimov,RW,0.0,1,
122428,K. Kangwa,LW,0.0,1,
122437,L. Simmons,RB,0.0,1,
122448,M. Phillip,GK,0.0,2,
122468,S. Coco,LCB,0.0,9,
122468,S. Coco,RCB,0.0,8,
122500,K. Chongo,RCB,0.0,1,
122507,T. Islomov,LB,0.0,1,
122509,E. Pandzhshanbe,CM,0.0,1,
122734,F. Jutgla,AM,0.0,1,
122734,F. Jutgla,LW,0.0,2,
122734,F. Jutgla,RW,0.0,8,
122734,F. Jutgla,ST,0.0,5,
122776,J. Ramos,CM,0.0,1,
122806,S. Maestre,DM,0.0,1,
123047,S. Gonzalez,CM,0.0,1,
123047,S. Gonzalez,LCB,0.0,2,
123061,Agus Medina,ST,0.0,1,
123435,J. Caicedo,DM,0.0,2,
123468,M. Keller,GK,360.0,4,1.0
123476,F. Stojilkovic,ST,0.0,2,
123530,M. Al Mardi,AM,76.0,1,1.0
123546,J. López,CM,0.0,1,
123641,To Carneiro,LB,0.0,1,
123759,Hugo Souza,GK,0.0,6,
123813,I. Lee,ST,0.0,1,
124083,M. Hussein,LB,0.0,2,
124160,M. Dandjinou,GK,0.0,1,
124613,E. Cafarquliyev,LB,0.0,6,
125171,J. Stanisic,LB,1010.0,12,0.31651519899717956
125171,J. Stanisic,RB,2181.0,26,0.6834848010028204
125171,J. Stanišić,LB,0.0,2,0.0
125171,J. Stanišić,LCB,0.0,2,0.0
125171,J. Stanišić,RCB,0.0,1,0.0
125173,J. Adamu,ST,0.0,15,
125200,P. Blahut,LW,0.0,1,
125200,P. Blahut,ST,0.0,1,
125239,K. Arriaga,CM,0.0,4,
125239,K. Arriaga,DM,0.0,5,
125264,J. Golz,GK,0.0,1,
125405,B. Diaz,LW,0.0,1,
125555,Pitu,CM,0.0,1,
125617,T. Lutonda,CM,0.0,1,
125617,T. Lutonda,LB,0.0,2,
125618,M. Karbownik,LB,0.0,1,
125674,J. Cabal,LB,0.0,5,
125705,T. Perry,CM,0.0,1,
125715,F. Daniliuc,LCB,0.0,2,
125723,T. Keller,RCB,0.0,1,
125726,F. Bilbija,AM,0.0,1,
125743,Beto,ST,0.0,15,
126530,D. Peretz,GK,0.0,2,
126622,B. Gil,ST,0.0,1,
126640,D. Affengruber,RCB,508.0,6,1.0
126642,P. Wimmer,AM,137.0,2,0.13047619047619047
126642,P. Wimmer,CM,139.0,2,0.13238095238095238
126642,P. Wimmer,LW,565.0,8,0.5380952380952381
126642,P. Wimmer,RW,136.0,2,0.1295238095238095
126642,P. Wimmer,ST,73.0,1,0.06952380952380953
126665,M. Lacava,ST,0.0,1,
126690,K. Bowie,ST,0.0,6,
126741,B. Amione,LB,0.0,2,
126741,B. Amione,LCB,0.0,1,
126751,K. Alvarez,RB,0.0,6,
126756,M. Soomets,CM,0.0,1,
126757,L. Brassier,LCB,0.0,17,
126761,Adriano Firmino,CM,0.0,2,
126778,D. Kother,LW,0.0,1,
126791,N. Broadhead,AM,0.0,1,
126868,F. Dominguez,CM,0.0,1,
126868,F. Dominguez,RB,0.0,1,
126889,M. Collocolo,CM,0.0,2,
126899,Zaidu,LB,0.0,7,
126900,Nene,DM,0.0,1,
126901,B. Langa,LB,0.0,1,
126936,Samuel Lino,LW,0.0,18,
126949,C. Richards,LCB,270.0,3,0.06423982869379015
126949,C. Richards,RCB,3933.0,44,0.9357601713062098
126969,O. Davida,RW,0.0,1,
126974,O. Gandelman,AM,0.0,3,
126974,O. Gandelman,CM,0.0,3,
126979,A. Carlen,DM,0.0,2,
126980,T. Barbieri,RB,0.0,3,
127011,A. Cambiaso,AM,0.0,1,
127011,A. Cambiaso,LB,0.0,39,
127011,A. Cambiaso,RB,0.0,7,
127025,G. Quagliata,LB,0.0,1,
127035,F. Baschirotto,RCB,0.0,1,
127167,Z. Fdaouch,AM,0.0,1,
127207,F. Blake-Tracy,LCB,0.0,2,
127226,A. Lopez,CM,0.0,1,
127227,I. Reyes,DM,180.0,2,0.19047619047619047
127227,I. Reyes,LCB,180.0,2,0.19047619047619047
127227,I. Reyes,RB,90.0,1,0.09523809523809523
127227,I. Reyes,RCB,495.0,6,0.5238095238095238
127280,D. Makarov,RW,0.0,2,
127298,J. Zuniga,ST,0.0,3,
127357,A. Tanko,RW,0.0,1,
127357,A. Tanko,ST,0.0,1,
127372,Tiago Esgaio,RB,0.0,1,
127413,A. Vranckx,CM,0.0,6,
127414,A. Ait El Hadj,AM,0.0,23,
127414,A. Ait El Hadj,DM,0.0,1,
127414,A. Ait El Hadj,LW,0.0,2,
127414,A. Ait El Hadj,ST,0.0,3,
127416,G. Magnee,LB,0.0,1,
127416,G. Magnee,RB,0.0,3,
127417,M. Kana,DM,0.0,1,
127417,M. Kana,LCB,0.0,8,
127417,M. Kana,RCB,0.0,1,
127418,K. Sardella,RB,0.0,5,
127418,K. Sardella,RCB,0.0,2,
127426,P. Lozano,CM,0.0,5,
127426,P. Lozano,DM,0.0,8,
127429,I. Rayners,ST,0.0,3,
127433,D. van Rooyen,RB,0.0,6,
127435,T. Monyane,RB,0.0,2,
127438,L. Nku,ST,0.0,1,
127469,D. Thompson,LB,0.0,2,
127470,T. Dele-Bashiru,DM,0.0,3,
127471,C. Klaus,GK,0.0,1,
127546,M. Huard,LB,0.0,1,
127606,R. Deas,LCB,0.0,2,
127609,L. Mercan,LB,0.0,9,
127609,L. Mercan,LCB,0.0,1,
127609,L. Mercan,RB,0.0,1,
127619,J. Schoppner,CM,0.0,10,
127619,J. Schoppner,DM,0.0,4,
127769,G. Martinelli,LW,1674.0,24,0.9582140812821981
127769,G. Martinelli,RW,73.0,1,0.04178591871780195
127801,K. van der Kaap,RCB,0.0,2,
127803,S. El Karouani,LB,0.0,6,
127817,P. Hincapie,LB,1699.0,21,0.6280961182994454
127817,P. Hincapie,LCB,1006.0,12,0.37190388170055455
127885,S. Appelkamp,AM,0.0,1,
127909,K. Schulz,LCB,0.0,1,
128142,Q. Fornos,RCB,0.0,1,
128167,P. Pedraza,DM,0.0,2,
128287,J. Chotard,CM,0.0,2,
128287,J. Chotard,DM,0.0,11,
128311,R. Meerveld,AM,0.0,2,
128311,R. Meerveld,LW,0.0,3,
128311,R. Meerveld,ST,0.0,1,
128338,W. Coulibaly,LB,0.0,2,
128338,W. Coulibaly,RB,0.0,8,
128342,R. Ndiaye,AM,0.0,2,
128342,R. Ndiaye,CM,0.0,7,
128342,R. Ndiaye,RW,0.0,1,
128350,E. Yardimci,ST,0.0,1,
128353,M. Braunoder,DM,0.0,1,
128359,L. Mikic,LW,0.0,2,
128365,G. Larrazabal,LB,0.0,1,
128365,G. Larrazabal,RB,0.0,3,
128380,R. Pinheiro,RB,0.0,2,
128382,A. Torres,RW,0.0,1,
128384,Vitinha,CM,39.0,1,0.00794459156651049
128384,Vitinha,DM,4870.0,56,0.9920554084334895
128385,G. Borges,LW,0.0,4,
128385,G. Borges,RW,0.0,4,
128398,O. Sancet,AM,0.0,27,
128398,O. Sancet,ST,0.0,1,
128461,N. Zortea,RB,0.0,13,
128478,W. Cheddira,ST,0.0,6,
128533,J. Leweling,AM,415.0,5,0.13539967373572595
128533,J. Leweling,LB,160.0,2,0.052202283849918436
128533,J. Leweling,LW,1345.0,16,0.43882544861337686
128533,J. Leweling,RB,545.0,6,0.17781402936378465
128533,J. Leweling,RW,600.0,7,0.19575856443719414
128582,J. de Frutos,RW,0.0,10,
128582,J. de Frutos,ST,0.0,7,
128640,M. Kochalski,GK,0.0,6,
128762,M. Woledzi,LCB,0.0,1,
128763,O. Villadsen,RB,0.0,2,
128765,S. Tengstedt,RW,0.0,1,
128766,L. Deedson,RW,377.0,6,1.0
128768,J. Markovic,GK,0.0,13,
128772,D. Zima,LCB,537.0,7,0.5946843853820598
128772,D. Zima,RCB,366.0,4,0.4053156146179402
128782,F. Cech,LCB,0.0,1,
128782,F. Cech,RCB,0.0,1,
128791,L. Krobot,ST,0.0,1,
128793,D. Jurasek,LB,1073.0,12,1.0
128803,N. Tarnat,CM,0.0,1,
128819,A. Lyska,GK,0.0,1,
128853,D. Kohn,LB,0.0,13,
128895,O. Sonne,RB,0.0,4,
128903,B. Ince,LW,0.0,2,
128903,B. Ince,RW,0.0,1,
128903,B. Ince,ST,0.0,1,
128951,V. Parada,LB,0.0,7,
128951,V. Parada,LCB,0.0,9,
128955,C. Keles,RW,0.0,3,
128968,U. Gunes,CM,0.0,1,
128968,U. Gunes,DM,0.0,8,
128985,I. Losada,CM,0.0,2,
128985,I. Losada,LW,0.0,1,
128987,S. Abdul Samed,CM,0.0,8,
128987,S. Abdul Samed,DM,0.0,1,
128992,D. Meddah,DM,0.0,1,
128993,N. Zohore,LCB,0.0,1,
129000,M. Essimi,LW,0.0,1,
129000,M. Essimi,RW,0.0,4,
129033,J. Gvardiol,LB,283.0,4,0.20687134502923976
129033,J. Gvardiol,LCB,1085.0,13,0.7931286549707602
129047,R. Zerrouki,AM,58.0,1,0.1070110701107011
129047,R. Zerrouki,DM,484.0,7,0.8929889298892989
129054,G. Crettaz,GK,0.0,4,
129058,B. Verbruggen,GK,3810.0,42,1.0
129067,B. Lucassen,CM,0.0,1,
129067,B. Lucassen,DM,0.0,1,
129067,B. Lucassen,RB,0.0,1,
129072,Y. Vertessen,AM,0.0,1,
129072,Y. Vertessen,ST,0.0,2,
129075,N. Amadin,RW,0.0,1,
129084,S. Karamoko,LCB,0.0,1,
129119,I. Van der Brempt,RB,0.0,8,
129125,S. Adewoye,LB,0.0,1,
129125,S. Adewoye,RCB,0.0,2,
129126,A. Bertaccini,RW,0.0,4,
129126,A. Bertaccini,ST,0.0,1,
129135,R. Johansson,LW,0.0,1,
129139,T. Schreiber,GK,0.0,1,
129142,I. Gruev,CM,0.0,12,
129142,I. Gruev,DM,0.0,3,
129169,A. Zaroury,AM,0.0,1,
129547,M. Nzita,LB,0.0,7,
129643,E. Ferguson,ST,0.0,9,
129656,C. Moreno,CM,0.0,1,
129670,N. Mbuku,LW,142.0,2,0.5107913669064749
129670,N. Mbuku,RW,136.0,2,0.4892086330935252
129671,S. Agouzoul,LCB,0.0,1,
129678,A. Ounahi,AM,943.0,11,0.4404483886034563
129678,A. Ounahi,CM,652.0,8,0.30453059318075665
129678,A. Ounahi,DM,172.0,2,0.08033629145259225
129678,A. Ounahi,LW,314.0,4,0.1466604390471742
129678,A. Ounahi,ST,60.0,1,0.02802428771602055
129681,A. Rouault,LCB,0.0,7,
129681,A. Rouault,RCB,0.0,5,
129682,A. Adli,LW,0.0,9,
129682,A. Adli,RW,0.0,4,
129683,S. Sanna,CM,0.0,1,
129683,S. Sanna,LW,0.0,1,
129687,M. Ake,LW,0.0,2,
129688,I. Lihadji,LW,0.0,1,
129693,R. Philippe,AM,0.0,2,
129693,R. Philippe,RW,0.0,6,
129693,R. Philippe,ST,0.0,1,
129695,D. Bakwa,AM,0.0,1,
129695,D. Bakwa,LB,0.0,1,
129695,D. Bakwa,LW,0.0,3,
129695,D. Bakwa,RB,0.0,1,
129695,D. Bakwa,RW,0.0,4,
129706,M. Fossey,RB,0.0,3,
129710,J. Richardson,RB,0.0,2,
129711,B. Johnson,AM,0.0,10,
129711,B. Johnson,LW,0.0,4,
129711,B. Johnson,RB,0.0,3,
129711,B. Johnson,RW,0.0,9,
129718,J. Bellingham,AM,1130.0,13,0.33205994710549513
129718,J. Bellingham,CM,1724.0,21,0.5066118131060828
129718,J. Bellingham,LW,370.0,6,0.10872759330002939
129718,J. Bellingham,RW,89.0,1,0.02615339406406112
129718,J. Bellingham,ST,90.0,1,0.026447252424331474
129728,J. Holsgrove,CM,0.0,1,
129728,J. Holsgrove,DM,0.0,2,
129788,C. Brym,RW,0.0,1,
129788,C. Brym,ST,0.0,3,
129791,F. Silva,AM,0.0,3,
129791,F. Silva,ST,0.0,6,
129867,A. Kadri,AM,0.0,1,
129867,A. Kadri,CM,0.0,1,
129875,F. Kruspzky,LW,0.0,1,
129875,F. Kruspzky,ST,0.0,1,
129880,S. Ramos,LCB,0.0,2,
129882,J. Nardoni,CM,0.0,1,
129886,D. Ayala,DM,0.0,2,
129901,M. Perez,LCB,0.0,2,
129902,A. Bernabei,LB,0.0,1,
129913,M. Watters,ST,0.0,2,
129941,R. Inzunza,RB,0.0,3,
129943,V. Guzman,RCB,0.0,1,
129959,A. Chernev,LCB,0.0,1,
129964,Busanello,LB,0.0,1,
129976,Dudu,LW,0.0,1,
129976,Dudu,RW,0.0,1,
130256,A. Franco,CM,0.0,1,
130417,A. Idah,ST,0.0,4,
130422,D. N'Lundulu,ST,0.0,1,
130423,B. Gilmour,CM,0.0,3,
130423,B. Gilmour,DM,0.0,4,
131258,T. Devlin,RB,0.0,1,
131494,E. Tagseth,CM,0.0,3,
131494,E. Tagseth,DM,0.0,1,
131503,S. Kvile,RCB,0.0,1,
131546,I. Palazon,AM,0.0,11,
131546,I. Palazon,CM,0.0,1,
131546,I. Palazon,RW,0.0,1,
131546,I. Palazon,ST,0.0,4,
131548,L. Ahijado,RB,0.0,7,
131582,M. Cartagena,DM,0.0,1,
131659,W. Faye,RCB,0.0,2,
131664,M. Sambu,RB,0.0,4,
133110,T. Nianzou,RCB,0.0,3,
133183,Jose Aldo,DM,0.0,1,
133185,J. Cardoso,CM,0.0,15,
133185,J. Cardoso,DM,0.0,5,
133193,Vinicius Paiva,LW,0.0,2,
133194,Lucas Calegari,RB,0.0,1,
133196,Romulo,RCB,0.0,1,
133199,D. Burns,RW,0.0,1,
133246,E. Sorensen,LW,0.0,1,
133330,Lucas Ramon,RB,0.0,1,
133391,S. Erakovic,RCB,0.0,1,
133453,B. Sainz,LW,0.0,8,
133602,S. I. Sigurdarson,ST,0.0,2,
133608,J. Cherta,CM,0.0,1,
133609,Pedri,CM,551.0,7,0.1684500152858453
133609,Pedri,DM,2720.0,33,0.8315499847141546
133638,S. Davi,LB,0.0,1,
133729,T. Noslin,LW,0.0,1,
133729,T. Noslin,ST,0.0,4,
133910,Paulo Henrique,RB,0.0,10,
134217,M. Mohebi,LW,155.0,2,0.6326530612244898
134217,M. Mohebi,RW,90.0,1,0.3673469387755102
134241,A. Aranzabe,RW,0.0,1,
134264,M. Diop,GK,0.0,1,
134320,Leandro Andrade,AM,0.0,1,
134320,Leandro Andrade,RW,0.0,4,
134431,L. Pirola,LCB,0.0,12,
134564,O. Bayrak,LCB,0.0,1,
134590,O. Aydin,CM,63.0,1,0.16153846153846155
134590,O. Aydin,LW,90.0,1,0.23076923076923078
134590,O. Aydin,RB,237.0,3,0.6076923076923076
134756,N. Kasanwirjo,RB,0.0,1,
134756,N. Kasanwirjo,RCB,0.0,1,
134763,A. Al Salem,LB,0.0,4,
134764,S. Al Abbas,ST,0.0,1,
134766,A. Al Safari,RB,0.0,1,
134822,R. Brito,CM,0.0,2,
134926,D. Maldini,AM,0.0,3,
134926,D. Maldini,ST,0.0,6,
134995,N. Boushal,LB,487.0,6,0.2678767876787679
134995,N. Boushal,RB,1151.0,14,0.6331133113311331
134995,Nawaf Bu Washl,LB,180.0,2,0.09900990099009901
135068,E. Agbadou,DM,90.0,1,0.058823529411764705
135068,E. Agbadou,LCB,450.0,5,0.29411764705882354
135068,E. Agbadou,RCB,990.0,11,0.6470588235294118
135148,P. Sequeira,GK,0.0,3,
135157,P. Bellon,LCB,0.0,7,
135273,D. Sturm,LW,0.0,1,
135334,S. Bueno,LCB,187.0,2,0.17203311867525298
135334,S. Bueno,RCB,900.0,10,0.827966881324747
135505,S. Dahl,LB,0.0,41,
135515,J. Karlsson,RB,0.0,1,
135519,G. Isaksen,RW,0.0,10,
135525,C. Ramsay,RB,0.0,1,
135526,J. Doig,LB,0.0,19,
135749,F. Correia,LW,0.0,25,
135749,F. Correia,RW,0.0,9,
135775,A. Fati,AM,0.0,10,
135775,A. Fati,LW,0.0,1,
135839,G. Vagiannidis,RB,0.0,3,
135841,V. Zagaritis,LB,0.0,6,
135882,R. Postema,ST,0.0,1,
135883,R. Hendriks,LB,0.0,7,
135883,R. Hendriks,LCB,0.0,21,
135883,R. Hendriks,RCB,0.0,9,
135965,D. Males,AM,0.0,1,
135965,D. Males,RW,0.0,2,
135973,M. Ramirez,RW,0.0,1,
136087,F. Parisi,LB,0.0,2,
136087,F. Parisi,RW,0.0,3,
136117,R. Riquelme,AM,0.0,1,
136117,R. Riquelme,LW,0.0,7,
136138,L. Abada,LW,0.0,1,
136503,S. Zakaria,GK,1115.0,12,1.0
136723,N. Madueke,LW,189.0,3,0.09255631733594515
136723,N. Madueke,RW,1853.0,28,0.9074436826640548
136880,S. Hardani,RB,45.0,1,1.0
137073,D. Toshevski,ST,0.0,4,
137098,A. Giorgini,LCB,0.0,1,
137129,A. Aouchiche,AM,0.0,1,
137129,A. Aouchiche,CM,0.0,1,
137129,A. Aouchiche,LW,0.0,1,
137131,C. Rosler,LCB,0.0,1,
137131,C. Rosler,RCB,0.0,1,
137209,M. Kjolo,DM,0.0,2,
137210,A. Stiller,CM,1607.0,18,0.3979692917285785
137210,A. Stiller,DM,2431.0,28,0.6020307082714215
137223,J. Opoku,LCB,1031.0,12,1.0
137296,Kwon Hyeok-Kyu,DM,0.0,1,
137303,E. Guessand,AM,215.0,3,0.1263219741480611
137303,E. Guessand,LW,366.0,5,0.21504112808460635
137303,E. Guessand,RW,966.0,12,0.5675675675675675
137303,E. Guessand,ST,155.0,2,0.09106933019976499
137384,T. Chukwuani,CM,0.0,2,
137384,T. Chukwuani,DM,0.0,2,
137403,A. Muja,AM,0.0,1,
137403,A. Muja,RW,0.0,4,
137510,M. Koskela,RCB,0.0,1,
137531,I. Shahar,CM,0.0,1,
137620,R. Rivas,LB,0.0,1,
137621,C. Araujo,CM,0.0,1,
137621,C. Araujo,DM,0.0,1,
137721,G. Lagerbielke,RCB,2242.0,25,1.0
137787,H. Sletsjoe,CM,0.0,1,
137837,V. Edvardsen,AM,0.0,1,
137837,V. Edvardsen,ST,0.0,1,
137976,I. Hien,LCB,90.0,1,0.5
137976,I. Hien,RCB,90.0,1,0.5
138215,D. Tait,DM,0.0,4,
138258,H. Milne,LB,0.0,2,
138258,H. Milne,RW,0.0,1,
138380,L. McCann,LB,0.0,3,
138416,D. Finlayson,LB,0.0,1,
138416,D. Finlayson,RB,0.0,2,
138417,N. Patterson,RB,0.0,2,
138460,C. Barron,CM,0.0,1,
138460,C. Barron,DM,0.0,3,
138524,R. Paton,ST,0.0,1,
138753,O. Edvardsen,RW,0.0,2,
138776,L. Ramazani,AM,0.0,1,
138776,L. Ramazani,LW,0.0,1,
138776,L. Ramazani,RW,0.0,2,
138776,L. Ramazani,ST,0.0,1,
138777,F. Anjorin,CM,0.0,2,
138780,N. Williams,LB,0.0,33,
138780,N. Williams,RB,0.0,9,
138783,Z. Swanson,LB,0.0,1,
138787,A. Gordon,AM,0.0,1,0.0
138787,A. Gordon,LW,2024.0,28,0.6744418527157614
138787,A. Gordon,ST,977.0,12,0.3255581472842386
138790,R. Longman,RB,0.0,1,
138796,R. Longelo-Mbule,RB,0.0,1,
138804,M. Kovar,GK,3780.0,42,1.0
138814,E. Galbraith,CM,0.0,1,
138816,I. Maatsen,LB,0.0,24,
138822,A. Broja,ST,0.0,7,
138823,H. Lawrence,CM,0.0,1,
138823,H. Lawrence,RB,0.0,1,
138823,H. Lawrence,RCB,0.0,1,
138835,F. Balogun,ST,2767.0,34,1.0
138849,Kyle John,RCB,0.0,2,
138850,R. Astley,RCB,0.0,2,
138859,C. Klarer,RCB,0.0,1,
138873,R. Jones,ST,0.0,3,
138874,A. Tsoungui,LCB,0.0,1,
138884,E. Khouri,CM,0.0,1,
138903,O. McEntee,DM,0.0,1,
138904,O. Bailey,DM,0.0,1,
138908,E. Anderson,CM,875.0,10,0.21043771043771045
138908,E. Anderson,DM,3283.0,37,0.7895622895622896
138935,C. Chukwuemeka,AM,448.0,6,0.6239554317548747
138935,C. Chukwuemeka,CM,64.0,1,0.08913649025069638
138935,C. Chukwuemeka,LW,144.0,2,0.20055710306406685
138935,C. Chukwuemeka,RW,62.0,1,0.08635097493036212
139001,P. Ibanez,CM,0.0,13,
139001,P. Ibanez,DM,0.0,2,
139603,E. Engqvist,LCB,0.0,1,
140272,M. Cupak,CM,0.0,1,
140450,Lucao,GK,0.0,2,
140507,Felipinho,DM,0.0,1,
140576,M. Suroor,CM,0.0,1,
140607,Y. Abulaila,GK,270.0,3,1.0
140609,N. Al Rawabdeh,CM,270.0,3,1.0
140615,D. Eve,GK,0.0,2,
140747,I. Bayesh,CM,0.0,1,
140747,I. Bayesh,LW,0.0,3,
140831,Z. Luvumbo,RW,0.0,1,
140831,Z. Luvumbo,ST,0.0,2,
140894,Y. Oumarou,CM,0.0,1,
140956,I. Al Mukhaini,GK,0.0,1,
140965,A. Al Alawi,CM,0.0,1,
141155,D. Campillo Del Campo,CM,0.0,3,
141155,D. Campillo Del Campo,RCB,0.0,8,
141289,S. Lima,RCB,0.0,3,
141841,F. Relvas,LCB,0.0,5,
141890,D. Pinto,RB,0.0,1,
141890,D. Pinto,RCB,0.0,1,
141994,C. Braga,AM,0.0,1,
141994,C. Braga,LW,0.0,1,
142016,Joao Paulo,LB,90.0,1,1.0
142024,Ze Carlos,RB,0.0,4,
142096,P. Moreira,AM,0.0,1,
142096,P. Moreira,DM,0.0,1,
142231,A. Hbouch,ST,0.0,1,
142323,T. Manso,RB,0.0,2,
142410,D. Grilo,GK,0.0,1,
142484,L. Lelo,LB,0.0,19,
142484,L. Lelo,LCB,0.0,3,
142620,Jorginho,AM,0.0,4,
142620,Jorginho,LW,0.0,1,
142620,Jorginho,ST,0.0,1,
142691,Alexsandro,LCB,0.0,8,
142959,K. Akturkoglu,AM,84.0,1,0.03259604190919674
142959,K. Akturkoglu,LW,2064.0,27,0.8009313154831199
142959,K. Akturkoglu,ST,367.0,5,0.14241365929375244
142959,K. Aktürkoğlu,LW,62.0,1,0.02405898331393093
143295,O. Ozcicek,CM,0.0,2,
143295,O. Ozcicek,DM,0.0,1,
143368,Bruno Gomes,RCB,0.0,1,
143641,Baianinho,RW,0.0,1,
143648,M. Okoye,GK,0.0,7,
143831,R. Fellhauer,AM,0.0,1,
143831,R. Fellhauer,CM,0.0,6,
143831,R. Fellhauer,LB,0.0,2,
143831,R. Fellhauer,RB,0.0,19,
144303,T. Segovia,AM,0.0,1,
144303,T. Segovia,CM,0.0,2,
144303,T. Segovia,LW,0.0,8,
144319,S. Soumano,ST,0.0,3,
144656,J. Muleka,AM,0.0,1,
144656,J. Muleka,RW,0.0,1,
144656,J. Muleka,ST,0.0,4,
144691,L. Kulenovic,ST,0.0,2,
144722,S. Nebyla,AM,0.0,1,
144727,N. Ogbeta,LB,0.0,1,
144729,T. Harwood-Bellis,RCB,0.0,1,
144732,T. Doyle,DM,0.0,1,
144734,N. Touaizi,RB,0.0,2,
144740,F. Dele-Bashiru,CM,0.0,7,
144879,M. Benabid,GK,0.0,2,
145057,K. Karatas,LB,0.0,6,
145465,H. Ali,RB,145.0,2,1.0
145548,T. Velthuis,LCB,0.0,1,
145677,A. Fawaz,CM,0.0,1,
145948,K. Navarro,GK,0.0,2,
145953,E. Kornvig,CM,0.0,3,
146008,M. Cham,AM,0.0,2,
146018,Erick Farias,ST,0.0,1,
146328,C. Raatsie,GK,0.0,1,
146586,J. Fujita,AM,0.0,14,
146586,J. Fujita,CM,0.0,17,
146586,J. Fujita,RW,0.0,3,
146751,R. Garcia,ST,0.0,7,
146785,J. Harkass,LCB,0.0,1,
146785,J. Harkass,RCB,0.0,6,
147682,P. Maswanganyi,AM,0.0,13,
147812,A. Yahya,LB,675.0,9,0.7903981264637002
147812,A. Yahya,LW,121.0,2,0.14168618266978922
147812,A. Yahya,RW,58.0,1,0.06791569086651054
147831,A. Kalimuendo,AM,0.0,2,
147831,A. Kalimuendo,LW,0.0,2,
147831,A. Kalimuendo,RW,0.0,3,
147831,A. Kalimuendo,ST,0.0,12,
147835,A. Omobamidele,LCB,0.0,6,
147835,A. Omobamidele,RCB,0.0,12,
147847,L. Schleimer,RW,0.0,1,
147859,C. De Ketelaere,AM,2351.0,30,0.7489646384198789
147859,C. De Ketelaere,RW,232.0,3,0.07390888818094934
147859,C. De Ketelaere,ST,556.0,8,0.1771264733991717
148099,K. Dewsbury-Hall,AM,0.0,25,
148099,K. Dewsbury-Hall,DM,0.0,2,
148099,K. Dewsbury-Hall,LW,0.0,1,
148100,J. Lawrence-Gabriel,RB,0.0,3,
148128,T. Quintero,LB,0.0,2,
148351,L. Lakomy,CM,0.0,2,
148448,A. Pyrka,LB,0.0,8,
148448,A. Pyrka,RB,0.0,25,
148676,N. Wojtuszek,RB,0.0,1,
148879,B. Moumouni,DM,0.0,1,
148903,Geovane Maranhao,ST,0.0,1,
149164,J. Potjes,LB,0.0,1,
149177,Q. Veenhof,CM,0.0,1,
149225,T. Owusu,CM,0.0,3,
149550,J. Tanganga,RCB,0.0,1,
149551,T. Parrott,ST,0.0,4,
149552,C. McJannet,LCB,0.0,1,
149557,K. Paredes,LW,0.0,1,
151137,E. Hagen,DM,0.0,1,
151166,D. Karlsbakk,ST,0.0,3,
151191,K. Eriksen,LW,0.0,1,
151231,A. Sanyang,RW,0.0,1,
151240,J. Taaje,RCB,0.0,2,
151242,S. Ottesen,LB,0.0,1,
151261,S. Westerlund,LB,0.0,2,
151311,C. Wallem,RB,0.0,1,
151406,E. Saunes,LB,0.0,1,
151510,O. Blomberg,LW,0.0,1,
151510,O. Blomberg,RW,0.0,11,
151510,O. Blomberg,ST,0.0,6,
151688,M. Grundetjern,ST,0.0,2,
151752,W. O'Hora,RCB,0.0,4,
151797,K. Abramovic,RW,0.0,2,
151943,M. Pala,LB,0.0,2,
