player_id,player_name,primary_role,primary_role_minutes,primary_role_observations,classified_role_minutes,primary_role_share,primary_role_eligible,exact_window_total_minutes,positional_gate_passed,total_minutes_gate_passed
48828,G. Morandi,LW,0.0,2,0.0,0.0,False,0.0,False,False
49404,M. Ben Romdhane,CM,0.0,1,0.0,0.0,False,0.0,False,False
49451,A. Hussein,ST,0.0,2,0.0,0.0,False,0.0,False,False
49468,F. Ben Larbi,RW,0.0,1,0.0,0.0,False,0.0,False,False
49469,M. Ben Ouanes,LW,679.0,8,1472.0,0.4612771739130434,False,2307.0,False,True
49583,A. Abdi,LB,771.0,10,771.0,1.0,False,2316.0,False,True
49603,C. Labidi,CM,0.0,3,0.0,0.0,False,0.0,False,False
49622,A. Zouhir,RB,0.0,3,0.0,0.0,False,0.0,False,False
49835,V. Babacan,GK,0.0,1,0.0,0.0,False,0.0,False,False
49837,M. Gunok,GK,180.0,2,180.0,1.0,False,1381.0,False,False
49839,M. Celik,LCB,0.0,1,0.0,0.0,False,0.0,False,False
49857,I. C. Kahveci,RW,1098.0,13,1583.0,0.693619709412508,False,1764.0,True,False
49860,E. Visca,RW,0.0,1,0.0,0.0,False,0.0,False,False
49866,U. Cakir,GK,3788.0,42,3788.0,1.0,True,4058.0,True,True
49870,K. Corekci,LB,0.0,5,0.0,0.0,False,0.0,False,False
49874,F. Novak,LCB,0.0,5,0.0,0.0,False,0.0,False,False
49876,H. Turkmen,LCB,0.0,3,0.0,0.0,False,0.0,False,False
49881,T. Ergul,CM,0.0,1,0.0,0.0,False,0.0,False,False
49883,A. Omur,RW,0.0,4,0.0,0.0,False,0.0,False,False
49885,A. Parmak,DM,0.0,1,0.0,0.0,False,0.0,False,False
49888,Y. Yazici,RW,0.0,1,0.0,0.0,False,0.0,False,False
49891,A. Nwakaeme,LW,0.0,3,0.0,0.0,False,0.0,False,False
49908,Guilherme,RW,0.0,1,0.0,0.0,False,0.0,False,False
49913,A. Ildiz,CM,0.0,1,0.0,0.0,False,0.0,False,False
49915,E. Kas,LB,0.0,1,0.0,0.0,False,0.0,False,False
49917,R. Yalcin,RCB,0.0,9,0.0,0.0,False,0.0,False,False
49925,E. Tozlu,ST,0.0,2,0.0,0.0,False,0.0,False,False
49941,E. Karaca,AM,0.0,1,0.0,0.0,False,0.0,False,False
49942,O. Tufan,DM,0.0,2,0.0,0.0,False,0.0,False,False
49943,L. Villafanez,CM,0.0,1,0.0,0.0,False,0.0,False,False
49960,S. Dursun,DM,0.0,1,0.0,0.0,False,0.0,False,False
49964,N. Sangare,RCB,0.0,2,0.0,0.0,False,0.0,False,False
49969,B. Balci,RB,0.0,5,0.0,0.0,False,0.0,False,False
49979,D. Sinik,LW,0.0,3,0.0,0.0,False,0.0,False,False
49986,Fredy,CM,0.0,2,0.0,0.0,False,0.0,False,False
49987,Amilton,RW,0.0,2,0.0,0.0,False,0.0,False,False
49991,E. Taskiran,GK,0.0,5,0.0,0.0,False,0.0,False,False
50006,A. Hadziahmetovic,DM,87.0,1,151.0,0.5761589403973509,False,2350.0,False,True
50008,M. Jevtovic,DM,0.0,2,0.0,0.0,False,0.0,False,False
50015,M. Fofana,LW,0.0,16,0.0,0.0,False,0.0,False,False
50018,O. Sahiner,RB,0.0,17,0.0,0.0,False,0.0,False,False
50020,G. Akkan,GK,0.0,1,0.0,0.0,False,0.0,False,False
50021,Z. Gorgen,GK,0.0,2,0.0,0.0,False,0.0,False,False
50022,Cihan Topaloğlu,GK,0.0,1,0.0,0.0,False,0.0,False,False
50026,C. Awaziem,RCB,0.0,8,0.0,0.0,False,0.0,False,False
50029,O. Ovacikli,RB,0.0,2,0.0,0.0,False,0.0,False,False
50039,E. Karadag,LW,0.0,1,0.0,0.0,False,0.0,False,False
50042,M. Saadane,LCB,360.0,4,360.0,1.0,False,2509.0,False,True
50043,B. Samudio,ST,0.0,1,0.0,0.0,False,0.0,False,False
50046,E. Topcu,LCB,0.0,4,0.0,0.0,False,0.0,False,False
50048,V. Muriqi,ST,0.0,20,0.0,0.0,False,0.0,False,False
50054,S. Scuffet,GK,0.0,4,0.0,0.0,False,0.0,False,False
50057,E. Elmali,LB,1748.0,21,1838.0,0.9510337323177368,True,2176.0,True,True
50059,C. Kurukalip,LB,0.0,3,0.0,0.0,False,0.0,False,False
50061,V. Sari,RCB,0.0,4,0.0,0.0,False,0.0,False,False
50063,U. Yazgili,RCB,0.0,7,0.0,0.0,False,0.0,False,False
50067,H. Hajradinovic,CM,0.0,2,0.0,0.0,False,0.0,False,False
50068,T. Heintz,AM,0.0,1,0.0,0.0,False,0.0,False,False
50072,T. Serbest,DM,0.0,2,0.0,0.0,False,0.0,False,False
50074,F. Koita,ST,0.0,7,0.0,0.0,False,0.0,False,False
50077,S. Rochet,GK,563.0,8,563.0,1.0,False,2715.0,False,True
50079,F. Aksoy,RCB,0.0,3,0.0,0.0,False,0.0,False,False
50082,U. Ciftci,LB,0.0,2,0.0,0.0,False,0.0,False,False
50091,E. Kilinc,LW,0.0,3,0.0,0.0,False,0.0,False,False
50098,E. Yesilyurt,RB,0.0,1,0.0,0.0,False,0.0,False,False
50101,F. Diabate,AM,0.0,8,0.0,0.0,False,0.0,False,False
50120,T. Chery,AM,0.0,10,0.0,0.0,False,0.0,False,False
50126,D. Turuc,RW,0.0,10,0.0,0.0,False,0.0,False,False
50132,A. Bayindir,GK,0.0,6,0.0,0.0,False,0.0,False,False
50141,C. Karayel,RB,0.0,1,0.0,0.0,False,0.0,False,False
50142,S. Kitsiou,RB,0.0,1,0.0,0.0,False,0.0,False,False
50157,T. Boyd,RW,0.0,4,0.0,0.0,False,0.0,False,False
50163,G. Bakirbas,GK,0.0,2,0.0,0.0,False,0.0,False,False
50165,A. Ozcimen,GK,0.0,2,0.0,0.0,False,0.0,False,False
50167,H. Cinemre,RCB,0.0,1,0.0,0.0,False,0.0,False,False
50176,T. Bingol,LW,0.0,3,0.0,0.0,False,0.0,False,False
50177,A. Poko,RW,0.0,1,0.0,0.0,False,0.0,False,False
50180,S. Gurler,LB,0.0,2,0.0,0.0,False,0.0,False,False
50181,Y. Kayan,CM,0.0,2,0.0,0.0,False,0.0,False,False
50192,I. Sehic,GK,0.0,2,0.0,0.0,False,0.0,False,False
50200,I. Akdag,DM,0.0,2,0.0,0.0,False,0.0,False,False
50201,S. Akgun,CM,0.0,2,0.0,0.0,False,0.0,False,False
50202,T. Antalyali,DM,0.0,3,0.0,0.0,False,0.0,False,False
50217,O. Kocuk,GK,0.0,12,0.0,0.0,False,0.0,False,False
50218,M. Sengezer,GK,0.0,33,0.0,0.0,False,0.0,False,False
50223,U. Meras,LB,0.0,4,0.0,0.0,False,0.0,False,False
50231,J. Atanasov,CM,0.0,1,0.0,0.0,False,0.0,False,False
50237,H. Saivet,DM,0.0,1,0.0,0.0,False,0.0,False,False
50239,F. Soyalp,CM,0.0,2,0.0,0.0,False,0.0,False,False
50244,K. Kanatsizkus,ST,0.0,2,0.0,0.0,False,0.0,False,False
50246,U. Nayir,ST,0.0,4,0.0,0.0,False,0.0,False,False
50248,A. Al Hosani,GK,0.0,2,0.0,0.0,False,0.0,False,False
50268,Igor Coronado,CM,0.0,1,0.0,0.0,False,0.0,False,False
50270,R. Mendes,RW,1085.0,13,2140.0,0.5070093457943925,False,2475.0,False,True
50272,O. Shukurov,CM,238.0,3,328.0,0.725609756097561,False,1191.0,False,False
50298,S. Khamis,CM,0.0,2,0.0,0.0,False,0.0,False,False
50308,M. Fahad,RB,0.0,4,0.0,0.0,False,0.0,False,False
50323,M. Jumaa,RW,0.0,4,0.0,0.0,False,0.0,False,False
50326,A. Al Ameri,GK,0.0,5,0.0,0.0,False,0.0,False,False
50351,S. Rashid,RB,0.0,1,0.0,0.0,False,0.0,False,False
50366,M. Al Shamsi,GK,0.0,2,0.0,0.0,False,0.0,False,False
50372,Khaled Ebraheim,RB,0.0,1,0.0,0.0,False,0.0,False,False
50391,Y. Al Ghassani,RW,0.0,1,0.0,0.0,False,0.0,False,False
50395,M. Batna,RW,0.0,4,0.0,0.0,False,0.0,False,False
50413,K. Al Hammadi,RB,0.0,1,0.0,0.0,False,0.0,False,False
50457,M. Sabeel,LCB,0.0,1,0.0,0.0,False,0.0,False,False
50464,M. Thiam,LW,0.0,1,0.0,0.0,False,0.0,False,False
50467,A. Shambih,GK,0.0,1,0.0,0.0,False,0.0,False,False
50532,Lima,AM,0.0,7,0.0,0.0,False,0.0,False,False
50542,Caio Canedo,LW,0.0,2,0.0,0.0,False,0.0,False,False
50605,M. Rashid,CM,0.0,1,0.0,0.0,False,0.0,False,False
50649,A. Al Tamimi,GK,0.0,1,0.0,0.0,False,0.0,False,False
50710,D. Fettouhi,CM,0.0,1,0.0,0.0,False,0.0,False,False
50725,A. Blake,GK,0.0,4,0.0,0.0,False,0.0,False,False
50728,M. Freese,GK,1459.0,17,1459.0,1.0,True,3525.0,True,True
50732,J. Elliott,RCB,0.0,3,0.0,0.0,False,0.0,False,False
50735,M. McKenzie,RCB,858.0,10,1038.0,0.8265895953757225,False,2855.0,False,True
50737,A. Trusty,RCB,0.0,25,0.0,0.0,False,0.0,False,False
50738,K. Wagner,LB,0.0,4,0.0,0.0,False,0.0,False,False
50739,B. Aaronson,RW,794.0,10,2471.0,0.3213273978146499,False,2771.0,False,True
50740,A. Bedoya,RB,0.0,1,0.0,0.0,False,0.0,False,False
50745,J. Monteiro,CM,344.0,5,421.0,0.8171021377672208,False,1738.0,False,False
50749,F. Picault,LW,0.0,1,0.0,0.0,False,0.0,False,False
50756,C. Durkin,CM,0.0,1,0.0,0.0,False,0.0,False,False
50758,J. Mora,LB,0.0,1,0.0,0.0,False,0.0,False,False
50763,L. Acosta,AM,0.0,32,0.0,0.0,False,0.0,False,False
50768,L. Rodriguez,RW,0.0,2,0.0,0.0,False,0.0,False,False
50774,G. Yow,RW,0.0,1,0.0,0.0,False,0.0,False,False
50776,E. Bush,GK,0.0,1,0.0,0.0,False,0.0,False,False
50778,J. Pantemis,GK,0.0,2,0.0,0.0,False,0.0,False,False
50781,R. Camacho,RCB,0.0,2,0.0,0.0,False,0.0,False,False
50788,M. Choiniere,CM,342.0,5,921.0,0.3713355048859935,False,2171.0,False,True
50790,D. Lovitz,LB,0.0,5,0.0,0.0,False,0.0,False,False
50792,S. Piette,CM,0.0,1,0.0,0.0,False,0.0,False,False
50814,M. Delgado,CM,0.0,6,0.0,0.0,False,0.0,False,False
50816,R. Laryea,LB,959.0,11,1883.0,0.5092936802973977,False,2278.0,False,True
50817,J. Osorio,CM,825.0,9,1374.0,0.6004366812227074,False,2189.0,False,True
50824,G. Dorsey,RB,0.0,11,0.0,0.0,False,0.0,False,False
50826,J. Shaffelburg,LW,264.0,4,619.0,0.4264943457189014,False,1212.0,False,False
50828,Z. Steffen,GK,0.0,3,0.0,0.0,False,0.0,False,False
50829,L. Abubakar,LCB,0.0,2,0.0,0.0,False,0.0,False,False
50836,Artur,DM,0.0,2,0.0,0.0,False,0.0,False,False
50842,W. Trapp,CM,0.0,7,0.0,0.0,False,0.0,False,False
50847,L. Barraza,GK,0.0,2,0.0,0.0,False,0.0,False,False
50848,S. Johnson,GK,0.0,7,0.0,0.0,False,0.0,False,False
50849,B. Stuver,GK,0.0,4,0.0,0.0,False,0.0,False,False
50851,S. Ibeagha,RCB,0.0,6,0.0,0.0,False,0.0,False,False
50852,J. Scally,RB,1919.0,22,2279.0,0.8420359806932866,True,2879.0,True,True
50854,K. Parks,DM,0.0,2,0.0,0.0,False,0.0,False,False
50856,T. Castellanos,ST,0.0,13,0.0,0.0,False,0.0,False,False
50857,J. Haak,LCB,0.0,5,0.0,0.0,False,0.0,False,False
50858,J. Medina,RW,0.0,2,0.0,0.0,False,0.0,False,False
50859,M. Moralez,AM,0.0,6,0.0,0.0,False,0.0,False,False
50863,J. Sands,CM,0.0,24,0.0,0.0,False,0.0,False,False
50869,B. Guzan,GK,0.0,10,0.0,0.0,False,0.0,False,False
50874,F. Escobar,LB,0.0,1,0.0,0.0,False,0.0,False,False
50875,L. Gonzalez Pirez,LCB,0.0,1,0.0,0.0,False,0.0,False,False
50879,M. Robinson,RCB,180.0,2,180.0,1.0,False,2123.0,False,True
50887,D. Nagbe,CM,0.0,6,0.0,0.0,False,0.0,False,False
50890,J. Gallagher,LW,0.0,1,0.0,0.0,False,0.0,False,False
50900,Marcelo,RCB,0.0,1,0.0,0.0,False,0.0,False,False
50905,B. Bronico,DM,0.0,3,0.0,0.0,False,0.0,False,False
50906,R. Edwards,LB,0.0,8,0.0,0.0,False,0.0,False,False
50910,A. Katai,LW,0.0,1,0.0,0.0,False,0.0,False,False
50913,D. Mihailovic,AM,0.0,5,0.0,0.0,False,0.0,False,False
50924,R. Jansson,LCB,0.0,16,0.0,0.0,False,0.0,False,False
50925,K. Miller,LCB,0.0,3,0.0,0.0,False,0.0,False,False
50928,K. Smith,CM,0.0,5,0.0,0.0,False,0.0,False,False
50944,E. Louro,GK,0.0,1,0.0,0.0,False,0.0,False,False
50949,K. Duncan,RB,0.0,4,0.0,0.0,False,0.0,False,False
50952,A. Long,LCB,0.0,4,0.0,0.0,False,0.0,False,False
50956,C. Casseres,CM,0.0,12,0.0,0.0,False,0.0,False,False
50958,D. Etienne,LW,343.0,5,718.0,0.4777158774373259,False,1136.0,False,False
50963,A. Muyl,LW,0.0,5,0.0,0.0,False,0.0,False,False
50968,M. Jorgensen,RW,0.0,5,0.0,0.0,False,0.0,False,False
50969,B. White,ST,0.0,11,0.0,0.0,False,0.0,False,False
50974,P. Tyton,GK,0.0,1,0.0,0.0,False,0.0,False,False
50977,N. Hagglund,RCB,0.0,3,0.0,0.0,False,0.0,False,False
50999,M. Turner,GK,180.0,2,180.0,1.0,False,2262.0,False,True
51001,B. Bye,RB,0.0,2,0.0,0.0,False,0.0,False,False
51010,D. Fagundez,CM,0.0,2,0.0,0.0,False,0.0,False,False
51012,C. Gil,AM,0.0,1,0.0,0.0,False,0.0,False,False
51013,D. Jones,LB,0.0,1,0.0,0.0,False,0.0,False,False
51016,T. Buchanan,RW,2127.0,30,2512.0,0.8467356687898089,True,2725.0,True,True
51023,P. Sisniega,GK,0.0,6,0.0,0.0,False,0.0,False,False
51027,T. Blackmon,LCB,0.0,5,0.0,0.0,False,0.0,False,False
51028,N. Hamalainen,LB,0.0,1,0.0,0.0,False,0.0,False,False
51031,E. Segura,LB,0.0,7,0.0,0.0,False,0.0,False,False
51032,W. Zimmerman,RCB,0.0,8,0.0,0.0,False,0.0,False,False
51033,E. Atuesta,CM,0.0,19,0.0,0.0,False,0.0,False,False
51035,M. Kaye,CM,0.0,1,0.0,0.0,False,0.0,False,False
51044,C. Ramirez,ST,0.0,2,0.0,0.0,False,0.0,False,False
51045,D. Rossi,ST,0.0,6,0.0,0.0,False,0.0,False,False
51048,D. Bingham,GK,0.0,1,0.0,0.0,False,0.0,False,False
51051,J. Araujo,RB,0.0,13,0.0,0.0,False,0.0,False,False
51055,D. Romney,LCB,0.0,1,0.0,0.0,False,0.0,False,False
51062,J. Corona,DM,0.0,1,0.0,0.0,False,0.0,False,False
51066,S. Lletget,AM,0.0,1,0.0,0.0,False,0.0,False,False
51068,E. Alvarez,AM,0.0,16,0.0,0.0,False,0.0,False,False
51069,U. Antuna,RW,0.0,3,0.0,0.0,False,0.0,False,False
51075,J. Willis,GK,0.0,5,0.0,0.0,False,0.0,False,False
51083,A. Lundkvist,LB,0.0,1,0.0,0.0,False,0.0,False,False
51088,D. Cerén,CM,0.0,1,0.0,0.0,False,0.0,False,False
51098,R. Quioto,LW,0.0,3,0.0,0.0,False,0.0,False,False
51099,S. Frei,GK,0.0,7,0.0,0.0,False,0.0,False,False
51103,Kim Kee-Hee,LCB,0.0,1,0.0,0.0,False,0.0,False,False
51107,Nouhou,LB,0.0,6,0.0,0.0,False,0.0,False,False
51111,D. Leyva,CM,0.0,2,0.0,0.0,False,0.0,False,False
51113,A. Roldan,RB,0.0,7,0.0,0.0,False,0.0,False,False
51114,C. Roldan,DM,695.0,8,875.0,0.7942857142857143,False,2618.0,False,True
51118,J. Morris,RW,0.0,2,0.0,0.0,False,0.0,False,False
51123,R. Cannon,RB,0.0,3,0.0,0.0,False,0.0,False,False
51126,J. Nelson,LB,0.0,2,0.0,0.0,False,0.0,False,False
51129,B. Acosta,CM,0.0,1,0.0,0.0,False,0.0,False,False
51132,E. Cerrillo,CM,0.0,2,0.0,0.0,False,0.0,False,False
51134,R. Hollingshead,LB,0.0,6,0.0,0.0,False,0.0,False,False
51138,B. Servania,CM,0.0,3,0.0,0.0,False,0.0,False,False
51142,J. Ferreira,AM,0.0,3,0.0,0.0,False,0.0,False,False
51144,B. Reynolds,RB,0.0,5,0.0,0.0,False,0.0,False,False
51148,D. St.Clair,GK,817.0,10,1095.0,0.7461187214611872,False,2893.0,False,True
51149,M. Boxall,RCB,0.0,1,0.0,0.0,False,1916.0,False,True
51150,H. Dotson,CM,0.0,1,0.0,0.0,False,0.0,False,False
51160,K. Molino,ST,0.0,1,0.0,0.0,False,0.0,False,False
51162,R. Schuller,DM,0.0,1,0.0,0.0,False,0.0,False,False
51166,J. Marcinkowski,GK,0.0,1,0.0,0.0,False,0.0,False,False
51177,C. Espinoza,RW,0.0,7,0.0,0.0,False,0.0,False,False
51186,C. Cowell,ST,0.0,4,0.0,0.0,False,0.0,False,False
51197,A. Herrera,RB,0.0,2,0.0,0.0,False,0.0,False,False
51204,C. Baird,LW,0.0,1,0.0,0.0,False,0.0,False,False
51212,A. Rusnak,AM,0.0,4,0.0,0.0,False,0.0,False,False
51214,J. Savarino,LW,0.0,12,0.0,0.0,False,0.0,False,False
51218,B. Lennon,RB,0.0,4,0.0,0.0,False,0.0,False,False
51222,A. Ivacic,GK,0.0,1,0.0,0.0,False,0.0,False,False
51226,M. Farfan,LB,0.0,2,0.0,0.0,False,0.0,False,False
51233,D. Chara,CM,0.0,1,0.0,0.0,False,0.0,False,False
51236,B. Tuiloma,RB,0.0,2,0.0,0.0,False,0.0,False,False
51241,T. Conechny,LW,0.0,2,0.0,0.0,False,0.0,False,False
51242,J. Ebobisse,ST,0.0,2,0.0,0.0,False,0.0,False,False
51263,I. Sanchez,DM,0.0,2,0.0,0.0,False,0.0,False,False
51266,G. Busio,DM,0.0,1,0.0,0.0,False,0.0,False,False
51272,D. Salloi,LW,0.0,6,0.0,0.0,False,0.0,False,False
51274,M. Crepeau,GK,0.0,16,0.0,0.0,False,0.0,False,False
51295,D. Cornelius,LCB,0.0,7,0.0,0.0,False,0.0,False,False
51305,K. Rosenberry,RB,0.0,1,0.0,0.0,False,0.0,False,False
51308,S. Vines,LB,0.0,2,0.0,0.0,False,0.0,False,False
51309,D. Wilson,LCB,0.0,2,0.0,0.0,False,0.0,False,False
51312,C. Bassett,DM,0.0,2,0.0,0.0,False,0.0,False,False
51334,F. Queiroz,LCB,0.0,1,0.0,0.0,False,0.0,False,False
51419,L. Costa,RCB,0.0,2,0.0,0.0,False,0.0,False,False
51426,J. Rodriguez,LB,0.0,11,0.0,0.0,False,0.0,False,False
51449,G. Alvarez,LCB,0.0,13,0.0,0.0,False,0.0,False,False
51464,I. Laquintana,RW,0.0,1,0.0,0.0,False,0.0,False,False
51466,J. Piquerez,LB,2805.0,32,2805.0,1.0,True,3341.0,True,True
51468,A. Rodriguez,DM,0.0,2,0.0,0.0,False,0.0,False,False
51470,E. Gomez,LW,0.0,3,0.0,0.0,False,0.0,False,False
51478,R. Abascal,LCB,0.0,8,0.0,0.0,False,0.0,False,False
51494,M. Ugarte,DM,694.0,9,1048.0,0.6622137404580153,False,1322.0,False,False
51503,S. Britos,GK,0.0,2,0.0,0.0,False,0.0,False,False
51530,F. Vinas,ST,1733.0,21,2325.0,0.7453763440860215,True,2723.0,True,True
51535,S. Caceres,RCB,1641.0,19,2406.0,0.6820448877805486,True,3204.0,True,True
51545,Nicolas Acevedo,DM,0.0,7,0.0,0.0,False,0.0,False,False
51565,F. Carvalho,LCB,0.0,1,0.0,0.0,False,0.0,False,False
51569,M. Laborda,LB,0.0,8,0.0,0.0,False,0.0,False,False
51571,A. Sant'Anna,RB,0.0,1,0.0,0.0,False,0.0,False,False
51572,M. Vina,LB,267.0,5,267.0,1.0,False,1293.0,False,False
51580,Gabriel Neves,DM,0.0,1,0.0,0.0,False,0.0,False,False
51581,S. Rodriguez,RW,0.0,4,0.0,0.0,False,0.0,False,False
51603,A. Canobbio,RW,3501.0,45,4139.0,0.8458564870741725,True,4649.0,True,True
51616,G. Fernandez,ST,0.0,5,0.0,0.0,False,0.0,False,False
51617,D. Nunez,ST,1256.0,15,1604.0,0.7830423940149626,True,1838.0,True,True
51618,B. Rodriguez,LW,1503.0,20,1928.0,0.7795643153526971,True,2845.0,True,True
51620,F. Torres,RW,0.0,11,0.0,0.0,False,0.0,False,False
51648,C. Waterman,ST,0.0,1,0.0,0.0,False,0.0,False,False
51689,A. Oliveros,LCB,0.0,2,0.0,0.0,False,0.0,False,False
51701,Michel Araujo,RW,0.0,1,0.0,0.0,False,0.0,False,False
51739,E. Hernandez,RCB,0.0,1,0.0,0.0,False,0.0,False,False
51762,I. De Arruabarrena,GK,0.0,2,0.0,0.0,False,0.0,False,False
51764,M. Silveira,GK,0.0,1,0.0,0.0,False,0.0,False,False
51776,M. Araujo,LB,2887.0,33,3522.0,0.8197047132311187,True,3756.0,True,True
51841,G. del Prete,AM,0.0,1,0.0,0.0,False,0.0,False,False
51892,M. Coccaro,ST,0.0,1,0.0,0.0,False,0.0,False,False
52537,D. Osio,LCB,0.0,1,0.0,0.0,False,0.0,False,False
52673,M. Navarro,LB,0.0,3,0.0,0.0,False,0.0,False,False
52709,J. Bueno,DM,0.0,3,0.0,0.0,False,0.0,False,False
52723,G. Di Renzo,ST,0.0,1,0.0,0.0,False,0.0,False,False
52727,J. J. Moreno Ciorciari,ST,0.0,1,0.0,0.0,False,0.0,False,False
52732,C. Varela,GK,0.0,1,0.0,0.0,False,0.0,False,False
52764,Y. Chacon,LW,0.0,1,0.0,0.0,False,0.0,False,False
52977,Y. Rivas,RW,0.0,1,0.0,0.0,False,0.0,False,False
53128,G. Paiva,ST,0.0,1,0.0,0.0,False,0.0,False,False
53148,J. Martinez,CM,0.0,4,0.0,0.0,False,0.0,False,False
53326,W. Evans,AM,0.0,1,0.0,0.0,False,0.0,False,False
53511,O. Ozegovic,ST,0.0,2,0.0,0.0,False,0.0,False,False
53525,M. Normann,CM,0.0,1,0.0,0.0,False,0.0,False,False
53535,E. Shomurodov,AM,1698.0,20,3037.0,0.5591043793216991,False,3532.0,False,True
53539,W. Angel,LCB,0.0,5,0.0,0.0,False,0.0,False,False
53546,Ravanelli,LW,0.0,1,0.0,0.0,False,0.0,False,False
53551,O. Roshi,RW,0.0,2,0.0,0.0,False,0.0,False,False
53597,E. Sorokin,LCB,0.0,7,0.0,0.0,False,0.0,False,False
53649,S. Holmen,RCB,0.0,4,0.0,0.0,False,0.0,False,False
53659,M. Cardoso,LW,0.0,6,0.0,0.0,False,0.0,False,False
53778,A. Al Busaidi,LB,0.0,1,0.0,0.0,False,0.0,False,False
53791,J. Al Yahmadi,RW,0.0,1,0.0,0.0,False,0.0,False,False
53834,D. Khamdamov,AM,0.0,1,0.0,0.0,False,0.0,False,False
53835,O. Khamrobekov,CM,0.0,2,0.0,0.0,False,0.0,False,False
53882,Yusuf,ST,0.0,3,0.0,0.0,False,0.0,False,False
53886,J. Hassan,GK,270.0,3,450.0,0.6,False,1155.0,False,False
53894,Meme,ST,0.0,2,0.0,0.0,False,0.0,False,False
53902,E. Haddad,RB,261.0,3,261.0,1.0,False,0.0,False,False
53924,M. Al Battat,RB,0.0,1,0.0,0.0,False,0.0,False,False
53961,C. Ebere,ST,0.0,2,0.0,0.0,False,0.0,False,False
54002,Mota,GK,0.0,1,0.0,0.0,False,0.0,False,False
54046,Raphael,RB,0.0,1,0.0,0.0,False,0.0,False,False
54061,Lucas Braga,RB,0.0,1,0.0,0.0,False,0.0,False,False
54097,Wenderson,CM,0.0,8,0.0,0.0,False,0.0,False,False
54238,Edson Carioca,LW,0.0,2,0.0,0.0,False,0.0,False,False
54453,Pedro Henrique,ST,0.0,2,0.0,0.0,False,0.0,False,False
54582,Gabriel Bahia,RCB,0.0,1,0.0,0.0,False,0.0,False,False
54689,Bruno Ferreira,GK,0.0,7,0.0,0.0,False,0.0,False,False
54692,Camutanga,RCB,0.0,1,0.0,0.0,False,0.0,False,False
54699,Rhaldney,CM,0.0,3,0.0,0.0,False,0.0,False,False
54894,Jaja,LW,0.0,1,0.0,0.0,False,0.0,False,False
55319,N. Skytta,AM,0.0,1,0.0,0.0,False,0.0,False,False
55368,V. Soldo,LCB,0.0,2,0.0,0.0,False,0.0,False,False
55375,I. Niskanen,RB,0.0,1,0.0,0.0,False,0.0,False,False
55404,K. Kairinen,CM,0.0,5,0.0,0.0,False,0.0,False,False
55405,L. Lappalainen,AM,0.0,1,0.0,0.0,False,0.0,False,False
55410,S. Vaananen,CM,0.0,3,0.0,0.0,False,0.0,False,False
55533,T. Stavitski,LB,0.0,1,0.0,0.0,False,0.0,False,False
55720,T. Varmanen,RB,0.0,1,0.0,0.0,False,0.0,False,False
55819,T. Ollila,LB,0.0,2,0.0,0.0,False,0.0,False,False
55878,A. Moris,GK,0.0,8,0.0,0.0,False,0.0,False,False
55882,E. Mahmutovic,RCB,0.0,2,0.0,0.0,False,0.0,False,False
55900,M. Vorobjovas,DM,0.0,1,0.0,0.0,False,0.0,False,False
55904,D. Ballard,RCB,0.0,19,0.0,0.0,False,0.0,False,False
55948,V. Chanturishvili,LB,0.0,4,0.0,0.0,False,0.0,False,False
55949,L. Satka,RCB,0.0,10,0.0,0.0,False,0.0,False,False
55976,Z. Muscat,RCB,0.0,1,0.0,0.0,False,0.0,False,False
56003,E. Dasa,RCB,0.0,8,0.0,0.0,False,0.0,False,False
56009,D. Glazer,DM,0.0,3,0.0,0.0,False,0.0,False,False
56011,D. Peretz,ST,0.0,2,0.0,0.0,False,0.0,False,False
56025,A. Gnezda Cerin,CM,0.0,4,0.0,0.0,False,0.0,False,False
56114,M. Siopis,DM,0.0,3,0.0,0.0,False,0.0,False,False
56266,F. Israel,GK,0.0,5,0.0,0.0,False,0.0,False,False
56283,L. Rosa,RB,0.0,2,0.0,0.0,False,0.0,False,False
56290,C. Makoun,LCB,0.0,1,0.0,0.0,False,0.0,False,False
56293,I. Toure,RB,0.0,12,0.0,0.0,False,0.0,False,False
56299,K. Monzialo,ST,0.0,1,0.0,0.0,False,0.0,False,False
56303,M. K. Sene,AM,0.0,1,0.0,0.0,False,0.0,False,False
56374,J. Petris,RB,0.0,1,0.0,0.0,False,0.0,False,False
56390,M. Venturi,RCB,0.0,1,0.0,0.0,False,0.0,False,False
56396,Junior Messias,AM,0.0,1,0.0,0.0,False,0.0,False,False
56459,W. Falcone,GK,0.0,11,0.0,0.0,False,0.0,False,False
56560,Y. Maleh,CM,0.0,7,0.0,0.0,False,0.0,False,False
56620,D. Casiraghi,ST,0.0,1,0.0,0.0,False,0.0,False,False
56851,M. Folorunsho,CM,0.0,6,0.0,0.0,False,0.0,False,False
56877,N. Bellomo,CM,0.0,1,0.0,0.0,False,0.0,False,False
57053,M. Cerofolini,GK,0.0,1,0.0,0.0,False,0.0,False,False
57141,D. L. Gretarsson,LB,0.0,1,0.0,0.0,False,0.0,False,False
57152,M. Karlsbakk,CM,0.0,1,0.0,0.0,False,0.0,False,False
57153,I. Maatta,LB,0.0,3,0.0,0.0,False,0.0,False,False
57159,S. Fet,CM,0.0,23,0.0,0.0,False,0.0,False,False
57160,N. Castro,LW,0.0,1,0.0,0.0,False,0.0,False,False
