player_name,world_cup_team,squad_position,reported_minutes,benchmark_precheck,player_id,window,expected_official_fixtures,processed_fixture_endpoints,fixture_endpoint_coverage,missing_fixture_endpoints,detailed_appearance_fixtures,detailed_minutes,aggregate_reported_minutes,minute_reconciliation_ratio_raw,minute_reconciliation_ratio_clipped,coverage_pass_80pct,denominator_note,original_coverage_pass_80pct,exact_detailed_appearance_fixtures,exact_detailed_minutes,known_startXI_fixtures,startXI_with_detailed_row,known_missing_startXI_fixtures,known_missing_minutes_upper_bound,missing_startXI_with_exit_event,missing_minutes_inferred_from_events,known_minute_coverage_lower_bound,coverage_definition_version,pass_changed_false_to_true,pass_changed_true_to_false
Gonçalo Ramos,Portugal,Attacker,1906.0,True,41585,annual_current,61,61,1.0,0,47,1769.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,47,1769.0,15,15,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Gonçalo Ramos,Portugal,Attacker,1906.0,True,41585,pre_world_cup,56,56,1.0,0,45,1730.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,45,1730.0,15,15,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Diney Borges,Cape Verde Islands,Defender,1740.0,False,41608,annual_current,30,30,1.0,0,15,1380.0,,0.5227272727272727,0.5227272727272727,False,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,15,1380.0,29,15,14,1260.0,0,0.0,0.5227272727272727,exact_window_known_minutes_v2_event_bounded,False,False
Diney Borges,Cape Verde Islands,Defender,1740.0,False,41608,pre_world_cup,26,26,1.0,0,11,990.0,,0.44,0.44,False,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,11,990.0,25,11,14,1260.0,0,0.0,0.44,exact_window_known_minutes_v2_event_bounded,False,False
Matheus Nunes,Portugal,Midfielder,4364.0,True,41621,annual_current,65,65,1.0,0,50,4016.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,50,4016.0,45,45,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Matheus Nunes,Portugal,Midfielder,4364.0,True,41621,pre_world_cup,64,64,1.0,0,53,4249.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,53,4249.0,48,48,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
K. Gorré,Curaçao,Attacker,2007.0,True,41627,annual_current,45,45,1.0,0,23,1435.0,,0.7265822784810126,0.7265822784810126,False,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,23,1435.0,21,15,6,540.0,0,0.0,0.7265822784810126,exact_window_known_minutes_v2_event_bounded,False,False
K. Gorré,Curaçao,Attacker,2007.0,True,41627,pre_world_cup,45,45,1.0,0,25,1648.0,,0.753199268738574,0.753199268738574,False,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,25,1648.0,24,18,6,540.0,0,0.0,0.753199268738574,exact_window_known_minutes_v2_event_bounded,False,False
Márcio Rosa,Cape Verde Islands,Goalkeeper,1170.0,False,41764,annual_current,41,6,0.14634146341463414,35,1,90.0,,0.5,0.5,False,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,1,90.0,2,1,1,90.0,0,0.0,0.5,exact_window_known_minutes_v2_event_bounded,False,False
Márcio Rosa,Cape Verde Islands,Goalkeeper,1170.0,False,41764,pre_world_cup,37,2,0.05405405405405406,35,1,90.0,,0.5,0.5,False,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,1,90.0,2,1,1,90.0,0,0.0,0.5,exact_window_known_minutes_v2_event_bounded,False,False
E. Achouri,Tunisia,Midfielder,2586.0,True,42012,annual_current,54,54,1.0,0,39,2422.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,39,2422.0,27,27,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
E. Achouri,Tunisia,Midfielder,2586.0,True,42012,pre_world_cup,51,51,1.0,0,36,2381.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,36,2381.0,27,27,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Meshaal Barsham,Qatar,Goalkeeper,3149.0,True,42021,annual_current,37,37,1.0,0,20,1860.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,20,1860.0,20,20,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Meshaal Barsham,Qatar,Goalkeeper,3149.0,True,42021,pre_world_cup,34,34,1.0,0,20,1860.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,20,1860.0,20,20,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Sultan Al Braik,Qatar,Defender,1728.0,False,42060,annual_current,37,37,1.0,0,21,1693.0,,0.9038974906567004,0.9038974906567004,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,21,1693.0,21,19,2,180.0,0,0.0,0.9038974906567004,exact_window_known_minutes_v2_event_bounded,False,False
Sultan Al Braik,Qatar,Defender,1728.0,False,42060,pre_world_cup,34,34,1.0,0,19,1553.0,,0.896133871898442,0.896133871898442,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,19,1553.0,20,18,2,180.0,0,0.0,0.896133871898442,exact_window_known_minutes_v2_event_bounded,False,False
Edmilson Junior,Qatar,Attacker,2489.0,True,42075,annual_current,37,37,1.0,0,23,1945.0,,0.8438177874186551,0.8438177874186551,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,23,1945.0,27,23,4,360.0,0,0.0,0.8438177874186551,exact_window_known_minutes_v2_event_bounded,False,False
Edmilson Junior,Qatar,Attacker,2489.0,True,42075,pre_world_cup,34,34,1.0,0,20,1733.0,,0.8279980888676541,0.8279980888676541,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,20,1733.0,24,20,4,360.0,0,0.0,0.8279980888676541,exact_window_known_minutes_v2_event_bounded,False,False
Mahmud Abunada,Qatar,Goalkeeper,1665.0,False,42207,annual_current,27,27,1.0,0,16,1440.0,,0.6666666666666666,0.6666666666666666,False,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,16,1440.0,24,16,8,720.0,0,0.0,0.6666666666666666,exact_window_known_minutes_v2_event_bounded,False,False
Mahmud Abunada,Qatar,Goalkeeper,1665.0,False,42207,pre_world_cup,24,24,1.0,0,13,1170.0,,0.6190476190476191,0.6190476190476191,False,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,13,1170.0,21,13,8,720.0,0,0.0,0.6190476190476191,exact_window_known_minutes_v2_event_bounded,False,False
Rebin Solaka,Iraq,Defender,1886.0,True,42261,annual_current,37,7,0.1891891891891892,30,4,143.0,,0.44272445820433437,0.44272445820433437,False,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,4,143.0,4,2,2,180.0,0,0.0,0.44272445820433437,exact_window_known_minutes_v2_event_bounded,False,False
Rebin Solaka,Iraq,Defender,1886.0,True,42261,pre_world_cup,34,4,0.11764705882352941,30,2,100.0,,0.35714285714285715,0.35714285714285715,False,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,2,100.0,3,1,2,180.0,0,0.0,0.35714285714285715,exact_window_known_minutes_v2_event_bounded,False,False
Ahmed Al Ganehi,Qatar,Attacker,1262.0,False,42286,annual_current,35,35,1.0,0,10,627.0,,0.6352583586626139,0.6352583586626139,False,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,10,627.0,11,7,4,360.0,0,0.0,0.6352583586626139,exact_window_known_minutes_v2_event_bounded,False,False
Ahmed Al Ganehi,Qatar,Attacker,1262.0,False,42286,pre_world_cup,32,32,1.0,0,9,593.0,,0.6222455403987408,0.6222455403987408,False,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,9,593.0,11,7,4,360.0,0,0.0,0.6222455403987408,exact_window_known_minutes_v2_event_bounded,False,False
Lucas Mendes,Qatar,Defender,2005.0,True,42288,annual_current,27,27,1.0,0,14,1021.0,,0.7393193338160753,0.7393193338160753,False,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,14,1021.0,15,11,4,360.0,0,0.0,0.7393193338160753,exact_window_known_minutes_v2_event_bounded,False,False
Lucas Mendes,Qatar,Defender,2005.0,True,42288,pre_world_cup,24,24,1.0,0,13,1008.0,,0.7368421052631579,0.7368421052631579,False,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,13,1008.0,15,11,4,360.0,0,0.0,0.7368421052631579,exact_window_known_minutes_v2_event_bounded,False,False
M. Taremi,Iran,Attacker,2944.0,True,42315,annual_current,83,83,1.0,0,37,2006.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,37,2006.0,21,21,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
M. Taremi,Iran,Attacker,2944.0,True,42315,pre_world_cup,84,84,1.0,0,34,1746.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,34,1746.0,18,18,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Abdullah Al Khaibari,Saudi Arabia,Midfielder,3489.0,True,44315,annual_current,50,50,1.0,0,44,2388.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,44,2388.0,22,22,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Abdullah Al Khaibari,Saudi Arabia,Midfielder,3489.0,True,44315,pre_world_cup,51,51,1.0,0,41,2208.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,2208.0,19,19,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Feras Al Brikan,Saudi Arabia,Attacker,4130.0,True,44324,annual_current,52,52,1.0,0,50,2637.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,50,2637.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Feras Al Brikan,Saudi Arabia,Attacker,4130.0,True,44324,pre_world_cup,53,53,1.0,0,51,2691.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,51,2691.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Hassan Kadesh,Saudi Arabia,Defender,3617.0,True,44335,annual_current,49,49,1.0,0,33,2745.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,33,2745.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Hassan Kadesh,Saudi Arabia,Defender,3617.0,True,44335,pre_world_cup,50,50,1.0,0,34,2777.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,34,2777.0,33,33,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Nasser Al Dawsari,Saudi Arabia,Midfielder,3505.0,True,44339,annual_current,48,48,1.0,0,39,2246.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,39,2246.0,22,22,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Nasser Al Dawsari,Saudi Arabia,Midfielder,3505.0,True,44339,pre_world_cup,54,54,1.0,0,41,2482.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,2482.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Salem Al Dawsari,Saudi Arabia,Midfielder,4080.0,True,44340,annual_current,48,48,1.0,0,36,2597.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,36,2597.0,30,30,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Salem Al Dawsari,Saudi Arabia,Midfielder,4080.0,True,44340,pre_world_cup,54,54,1.0,0,36,2607.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,36,2607.0,30,30,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Mohamed Kanno,Saudi Arabia,Attacker,4754.0,True,44349,annual_current,48,48,1.0,0,43,2856.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,43,2856.0,33,33,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Mohamed Kanno,Saudi Arabia,Attacker,4754.0,True,44349,pre_world_cup,54,54,1.0,0,45,2839.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,45,2839.0,33,33,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Hassan Tambakti,Saudi Arabia,Defender,5068.0,True,44362,annual_current,48,48,1.0,0,38,3102.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,3102.0,37,37,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Hassan Tambakti,Saudi Arabia,Defender,5068.0,True,44362,pre_world_cup,54,54,1.0,0,38,3144.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,3144.0,37,37,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Ali Majrashi,Saudi Arabia,Defender,3223.0,True,44367,annual_current,52,52,1.0,0,36,2723.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,36,2723.0,33,33,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Ali Majrashi,Saudi Arabia,Defender,3223.0,True,44367,pre_world_cup,53,53,1.0,0,39,2972.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,39,2972.0,36,36,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Abdullah Al Hamdan,Saudi Arabia,Attacker,1611.0,False,44382,annual_current,91,91,1.0,0,34,823.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,34,823.0,7,7,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Abdullah Al Hamdan,Saudi Arabia,Attacker,1611.0,False,44382,pre_world_cup,97,97,1.0,0,31,753.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,31,753.0,7,7,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Mohammed Al Owais,Saudi Arabia,Goalkeeper,1213.0,False,44411,annual_current,5,5,1.0,0,3,270.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,3,270.0,3,3,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Mohammed Al Owais,Saudi Arabia,Goalkeeper,1213.0,False,44411,pre_world_cup,2,2,1.0,0,0,0.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,0,0.0,0,0,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Abdulelah Al Amri,Saudi Arabia,Defender,3149.0,True,44475,annual_current,50,50,1.0,0,36,2682.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,36,2682.0,30,30,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Abdulelah Al Amri,Saudi Arabia,Defender,3149.0,True,44475,pre_world_cup,51,51,1.0,0,37,2765.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,37,2765.0,31,31,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Ali Lajami,Saudi Arabia,Defender,2139.0,True,44507,annual_current,48,48,1.0,0,36,1189.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,36,1189.0,10,10,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Ali Lajami,Saudi Arabia,Defender,2139.0,True,44507,pre_world_cup,50,50,1.0,0,36,1100.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,36,1100.0,9,9,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Saleh Al Shehri,Saudi Arabia,Attacker,1179.0,False,44551,annual_current,49,49,1.0,0,24,564.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,24,564.0,5,5,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Saleh Al Shehri,Saudi Arabia,Attacker,1179.0,False,44551,pre_world_cup,50,50,1.0,0,28,808.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,28,808.0,8,8,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Saud Abdulhamid,Saudi Arabia,Defender,6126.0,True,44594,annual_current,83,83,1.0,0,36,2232.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,36,2232.0,24,24,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Saud Abdulhamid,Saudi Arabia,Defender,6126.0,True,44594,pre_world_cup,84,84,1.0,0,37,2323.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,37,2323.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Khalid Al Ghannam,Saudi Arabia,Attacker,2285.0,True,44701,annual_current,39,39,1.0,0,33,2200.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,33,2200.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Khalid Al Ghannam,Saudi Arabia,Attacker,2285.0,True,44701,pre_world_cup,41,41,1.0,0,33,2199.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,33,2199.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Tshibola,Congo DR,Midfielder,1276.0,False,44791,annual_current,74,74,1.0,0,24,1258.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,24,1258.0,14,14,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Tshibola,Congo DR,Midfielder,1276.0,False,44791,pre_world_cup,70,70,1.0,0,24,1258.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,24,1258.0,14,14,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
L. Millar,Canada,Midfielder,2481.0,True,44798,annual_current,56,56,1.0,0,41,2379.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,2379.0,29,29,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
L. Millar,Canada,Midfielder,2481.0,True,44798,pre_world_cup,51,51,1.0,0,38,2216.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,2216.0,27,27,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
S. McKenna,Scotland,Defender,3887.0,True,44811,annual_current,49,49,1.0,0,41,3638.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,3638.0,41,41,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
S. McKenna,Scotland,Defender,3887.0,True,44811,pre_world_cup,46,46,1.0,0,40,3548.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,40,3548.0,40,40,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
L. Ferguson,Scotland,Midfielder,3602.0,True,44814,annual_current,59,59,1.0,0,48,3219.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,48,3219.0,35,35,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
L. Ferguson,Scotland,Midfielder,3602.0,True,44814,pre_world_cup,56,56,1.0,0,45,2949.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,45,2949.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
J. Souttar,Scotland,Defender,3879.0,True,44865,annual_current,55,55,1.0,0,34,2880.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,34,2880.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
J. Souttar,Scotland,Defender,3879.0,True,44865,pre_world_cup,52,52,1.0,0,34,2880.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,34,2880.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Hickey,Scotland,Defender,1241.0,False,44871,annual_current,48,48,1.0,0,27,1123.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,27,1123.0,13,13,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Hickey,Scotland,Defender,1241.0,False,44871,pre_world_cup,45,45,1.0,0,26,1048.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,26,1048.0,12,12,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
D. Nazon,Haiti,Attacker,1807.0,True,45020,annual_current,17,9,0.5294117647058824,8,6,262.0,,1.0,1.0,False,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,6,262.0,2,2,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
D. Nazon,Haiti,Attacker,1807.0,True,45020,pre_world_cup,17,9,0.5294117647058824,8,8,435.0,,1.0,1.0,False,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,8,435.0,5,5,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
R. Stewart,Scotland,Attacker,1388.0,False,45078,annual_current,59,59,1.0,0,34,1360.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,34,1360.0,15,15,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
R. Stewart,Scotland,Attacker,1388.0,False,45078,pre_world_cup,56,56,1.0,0,33,1352.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,33,1352.0,15,15,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
L. Dykes,Scotland,Attacker,2550.0,True,45307,annual_current,95,95,1.0,0,45,2106.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,45,2106.0,19,19,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
L. Dykes,Scotland,Attacker,2550.0,True,45307,pre_world_cup,92,92,1.0,0,43,2072.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,43,2072.0,19,19,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
R. Goss,South Africa,Goalkeeper,2718.0,True,46245,annual_current,38,38,1.0,0,29,2610.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,29,2610.0,29,29,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
R. Goss,South Africa,Goalkeeper,2718.0,True,46245,pre_world_cup,34,34,1.0,0,29,2610.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,29,2610.0,29,29,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Modiba,South Africa,Defender,3891.0,True,46334,annual_current,52,52,1.0,0,42,3194.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,42,3194.0,35,35,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Modiba,South Africa,Defender,3891.0,True,46334,pre_world_cup,48,48,1.0,0,38,2840.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,2840.0,31,31,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
S. Chaine,South Africa,Goalkeeper,2954.0,True,46417,annual_current,38,38,1.0,0,30,2700.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,30,2700.0,30,30,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
S. Chaine,South Africa,Goalkeeper,2954.0,True,46417,pre_world_cup,34,34,1.0,0,30,2700.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,30,2700.0,30,30,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
N. Sibisi,South Africa,Defender,2778.0,True,46458,annual_current,38,38,1.0,0,25,2135.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,25,2135.0,24,24,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
N. Sibisi,South Africa,Defender,2778.0,True,46458,pre_world_cup,34,34,1.0,0,24,2045.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,24,2045.0,23,23,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
