player_id,player_name,world_cup_team,reported_minutes,detailed_match_minutes,detailed_minutes_share,expected_official_fixtures,processed_fixture_endpoints,fixture_endpoint_coverage,missing_fixture_endpoints,detailed_appearance_fixtures,detailed_minutes,aggregate_reported_minutes,minute_reconciliation_ratio_raw,minute_reconciliation_ratio_clipped,coverage_pass_80pct,minutes_present_precheck_not_current,current_share,precheck_share,precheck_pass80,current_pass80,classification,selection_unresolved
226,D. Dumfries,Netherlands,2653.0,2653.0,1.0,57,57,1.0,0,34,2172.0,2653.0,0.8186958160572936,0.8186958160572936,True,481.0,0.8186958160572936,1.0,True,True,current_ledger_passes,False
311543,N. Angulo,Ecuador,3509.0,3509.0,1.0,91,91,1.0,0,41,3028.0,3509.0,0.8629239099458536,0.8629239099458536,True,481.0,0.8629239099458536,1.0,True,True,current_ledger_passes,False
1157,K. Laimer,Austria,4131.0,4131.0,1.0,59,59,1.0,0,52,3656.0,4131.0,0.8850157346889373,0.8850157346889373,True,475.0,0.8850157346889373,1.0,True,True,current_ledger_passes,False
323935,G. Simeone,Argentina,4464.0,4464.0,1.0,70,70,1.0,0,65,3992.0,4464.0,0.8942652329749103,0.8942652329749103,True,472.0,0.8942652329749103,1.0,True,True,current_ledger_passes,False
135334,S. Bueno,Uruguay,3480.0,3480.0,1.0,49,49,1.0,0,47,3010.0,3480.0,0.8649425287356322,0.8649425287356322,True,470.0,0.8649425287356322,1.0,True,True,current_ledger_passes,False
46930,E. Demirovic,Bosnia & Herzegovina,3206.0,3206.0,1.0,57,57,1.0,0,42,2738.0,3206.0,0.8540237055520898,0.8540237055520898,True,468.0,0.8540237055520898,1.0,True,True,current_ledger_passes,False
44475,Abdulelah Al Amri,Saudi Arabia,3149.0,3149.0,1.0,50,50,1.0,0,39,2682.0,3149.0,0.8516989520482693,0.8516989520482693,True,467.0,0.8516989520482693,1.0,True,True,current_ledger_passes,False
1646,Lucas Paquetá,Brazil,3851.0,3761.0,0.97662944689691,78,78,1.0,0,46,3297.0,3851.0,0.8561412620098676,0.8561412620098676,True,464.0,0.8561412620098676,0.97662944689691,True,True,current_ledger_passes,False
50788,M. Choinière,Canada,2630.0,2630.0,1.0,85,85,1.0,0,41,2171.0,2630.0,0.8254752851711027,0.8254752851711027,True,459.0,0.8254752851711027,1.0,True,True,current_ledger_passes,False
22221,M. Maignan,France,4748.0,4748.0,1.0,49,49,1.0,0,48,4291.0,4748.0,0.9037489469250212,0.9037489469250212,True,457.0,0.9037489469250212,1.0,True,True,current_ledger_passes,False
179862,M. Stamenic,New Zealand,3788.0,3366.0,0.8885955649419218,54,54,1.0,0,43,2913.0,3788.0,0.7690073917634636,0.7690073917634636,False,453.0,0.7690073917634636,0.8885955649419218,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
328033,A. Pavlovic,Germany,3806.0,3806.0,1.0,58,58,1.0,0,56,3356.0,3806.0,0.8817656332107199,0.8817656332107199,True,450.0,0.8817656332107199,1.0,True,True,current_ledger_passes,False
265785,Luiz Henrique,Brazil,2593.0,2593.0,1.0,37,37,1.0,0,35,2148.0,2593.0,0.8283841110682607,0.8283841110682607,True,445.0,0.8283841110682607,1.0,True,True,current_ledger_passes,False
45307,L. Dykes,Scotland,2550.0,2550.0,1.0,95,95,1.0,0,50,2106.0,2550.0,0.8258823529411765,0.8258823529411765,True,444.0,0.8258823529411765,1.0,True,True,current_ledger_passes,False
38123,A. Hrustic,Australia,3042.0,3042.0,1.0,41,41,1.0,0,34,2600.0,3042.0,0.8547008547008547,0.8547008547008547,True,442.0,0.8547008547008547,1.0,True,True,current_ledger_passes,False
18861,N. Aké,Netherlands,2274.0,2274.0,1.0,64,64,1.0,0,60,1834.0,2274.0,0.8065083553210203,0.8065083553210203,True,440.0,0.8065083553210203,1.0,True,True,current_ledger_passes,False
406752,I. Okon,South Africa,2522.0,2522.0,1.0,39,38,0.9743589743589745,1,32,2083.0,2522.0,0.8259318001586042,0.8259318001586042,True,439.0,0.8259318001586042,1.0,True,True,current_ledger_passes,False
301528,A. Schjelderup,Norway,3818.0,3135.0,0.821110529072813,58,58,1.0,0,57,2698.0,3818.0,0.7066526977475118,0.7066526977475118,False,437.0,0.7066526977475118,0.821110529072813,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
36899,T. Koopmeiners,Netherlands,3238.0,3238.0,1.0,54,54,1.0,0,53,2803.0,3238.0,0.865657813465102,0.865657813465102,True,435.0,0.865657813465102,1.0,True,True,current_ledger_passes,False
153,O. Dembélé,France,3192.0,3192.0,1.0,63,63,1.0,0,49,2764.0,3192.0,0.8659147869674185,0.8659147869674185,True,428.0,0.8659147869674185,1.0,True,True,current_ledger_passes,False
138787,A. Gordon,England,3716.0,3716.0,1.0,65,65,1.0,0,57,3291.0,3716.0,0.8856297093649085,0.8856297093649085,True,425.0,0.8856297093649085,1.0,True,True,current_ledger_passes,False
37155,O. Kokçu,Türkiye,3582.0,3582.0,1.0,49,47,0.9591836734693876,2,39,3163.0,3582.0,0.8830262423227248,0.8830262423227248,True,419.0,0.8830262423227248,1.0,True,True,current_ledger_passes,False
1138,T. Weah,USA,3633.0,3633.0,1.0,90,90,1.0,0,47,3215.0,3633.0,0.8849435728048445,0.8849435728048445,True,418.0,0.8849435728048445,1.0,True,True,current_ledger_passes,False
1934,S. Berge,Norway,3916.0,3916.0,1.0,51,51,1.0,0,50,3499.0,3916.0,0.8935137895812053,0.8935137895812053,True,417.0,0.8935137895812053,1.0,True,True,current_ledger_passes,False
142959,K. Aktürkoglu,Türkiye,3657.0,3657.0,1.0,102,102,1.0,0,51,3242.0,3657.0,0.8865190046486191,0.8865190046486191,True,415.0,0.8865190046486191,1.0,True,True,current_ledger_passes,False
2968,O. Mosquera,Panama,4112.0,4112.0,1.0,43,43,1.0,0,41,3699.0,4112.0,0.8995622568093385,0.8995622568093385,True,413.0,0.8995622568093385,1.0,True,True,current_ledger_passes,False
2724,L. Digne,France,3617.0,3617.0,1.0,63,63,1.0,0,62,3205.0,3617.0,0.8860934476085154,0.8860934476085154,True,412.0,0.8860934476085154,1.0,True,True,current_ledger_passes,False
156477,R. Cherki,France,3689.0,3376.0,0.9151531580374084,67,67,1.0,0,60,2970.0,3689.0,0.8050962320412036,0.8050962320412036,True,406.0,0.8050962320412036,0.9151531580374084,True,True,current_ledger_passes,False
61837,A. Bardakci,Türkiye,4365.0,4365.0,1.0,56,56,1.0,0,48,3960.0,4365.0,0.9072164948453608,0.9072164948453608,True,405.0,0.9072164948453608,1.0,True,True,current_ledger_passes,False
16841,Mohanad Lasheen,Egypt,3638.0,3638.0,1.0,54,52,0.9629629629629628,2,43,3237.0,3638.0,0.8897746014293568,0.8897746014293568,True,401.0,0.8897746014293568,1.0,True,True,current_ledger_passes,False
409,N. Bentaleb,Algeria,2702.0,2702.0,1.0,52,52,1.0,0,44,2303.0,2702.0,0.8523316062176166,0.8523316062176166,True,399.0,0.8523316062176166,1.0,True,True,current_ledger_passes,False
1119,K. Ajer,Norway,3030.0,3030.0,1.0,51,51,1.0,0,49,2635.0,3030.0,0.8696369636963697,0.8696369636963697,True,395.0,0.8696369636963697,1.0,True,True,current_ledger_passes,False
2285,A. Rüdiger,Germany,2847.0,2847.0,1.0,58,58,1.0,0,36,2453.0,2847.0,0.8616087109237794,0.8616087109237794,True,394.0,0.8616087109237794,1.0,True,True,current_ledger_passes,False
126642,P. Wimmer,Austria,2105.0,2105.0,1.0,42,42,1.0,0,30,1712.0,2105.0,0.8133016627078384,0.8133016627078384,True,393.0,0.8133016627078384,1.0,True,True,current_ledger_passes,False
19366,O. Watkins,England,4241.0,4241.0,1.0,63,63,1.0,0,62,3849.0,4241.0,0.9075689695826455,0.9075689695826455,True,392.0,0.9075689695826455,1.0,True,True,current_ledger_passes,False
50739,B. Aaronson,USA,3160.0,3160.0,1.0,49,48,0.979591836734694,1,48,2771.0,3160.0,0.8768987341772152,0.8768987341772152,True,389.0,0.8768987341772152,1.0,True,True,current_ledger_passes,False
135068,E. Agbadou,Ivory Coast,3317.0,3317.0,1.0,90,88,0.9777777777777776,2,46,2928.0,3317.0,0.8827253542357552,0.8827253542357552,True,389.0,0.8827253542357552,1.0,True,True,current_ledger_passes,False
203224,F. Wirtz,Germany,4254.0,4254.0,1.0,59,59,1.0,0,53,3865.0,4254.0,0.9085566525622945,0.9085566525622945,True,389.0,0.9085566525622945,1.0,True,True,current_ledger_passes,False
21509,M. Thuram,France,3269.0,3269.0,1.0,61,61,1.0,0,53,2882.0,3269.0,0.8816151728357295,0.8816151728357295,True,387.0,0.8816151728357295,1.0,True,True,current_ledger_passes,False
1631,R. Rodríguez,Switzerland,3273.0,3273.0,1.0,61,61,1.0,0,52,2889.0,3273.0,0.8826764436296975,0.8826764436296975,True,384.0,0.8826764436296975,1.0,True,True,current_ledger_passes,False
25916,M. Niakhaté,Senegal,5020.0,5020.0,1.0,59,59,1.0,0,53,4637.0,5020.0,0.9237051792828684,0.9237051792828684,True,383.0,0.9237051792828684,1.0,True,True,current_ledger_passes,False
44814,L. Ferguson,Scotland,3602.0,3602.0,1.0,59,59,1.0,0,57,3219.0,3602.0,0.893670183231538,0.893670183231538,True,383.0,0.893670183231538,1.0,True,True,current_ledger_passes,False
754,L. Modric,Croatia,3574.0,3574.0,1.0,46,46,1.0,0,44,3193.0,3574.0,0.8933967543368775,0.8933967543368775,True,381.0,0.8933967543368775,1.0,True,True,current_ledger_passes,False
264,T. Meunier,Belgium,3124.0,3124.0,1.0,54,54,1.0,0,41,2744.0,3124.0,0.8783610755441741,0.8783610755441741,True,380.0,0.8783610755441741,1.0,True,True,current_ledger_passes,False
290,V. van Dijk,Netherlands,5711.0,5711.0,1.0,59,59,1.0,0,59,5331.0,5711.0,0.933461740500788,0.933461740500788,True,380.0,0.933461740500788,1.0,True,True,current_ledger_passes,False
30807,S. Fofana,Ivory Coast,1947.0,1947.0,1.0,95,95,1.0,0,42,1567.0,1947.0,0.8048279404211608,0.8048279404211608,True,380.0,0.8048279404211608,1.0,True,True,current_ledger_passes,False
265782,D. Møller Wolfe,Norway,2408.0,2149.0,0.8924418604651163,50,50,1.0,0,49,1770.0,2408.0,0.7350498338870431,0.7350498338870431,False,379.0,0.7350498338870431,0.8924418604651163,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
341642,J. Hato,Netherlands,3082.0,2676.0,0.8682673588578845,63,63,1.0,0,60,2298.0,3082.0,0.745619727449708,0.745619727449708,False,378.0,0.745619727449708,0.8682673588578845,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
377122,Endrick,Brazil,2219.0,2219.0,1.0,109,109,1.0,0,44,1841.0,2219.0,0.8296529968454258,0.8296529968454258,True,378.0,0.8296529968454258,1.0,True,True,current_ledger_passes,False
247,C. Gakpo,Netherlands,4345.0,4345.0,1.0,59,59,1.0,0,56,3972.0,4345.0,0.9141542002301496,0.9141542002301496,True,373.0,0.9141542002301496,1.0,True,True,current_ledger_passes,False
18592,I. Ndiaye,Senegal,3765.0,3753.0,0.996812749003984,51,50,0.9803921568627452,1,44,3381.0,3765.0,0.8980079681274901,0.8980079681274901,True,372.0,0.8980079681274901,0.996812749003984,True,True,current_ledger_passes,False
47296,G. Rulli,Argentina,3888.0,3888.0,1.0,56,56,1.0,0,55,3517.0,3888.0,0.9045781893004116,0.9045781893004116,True,371.0,0.9045781893004116,1.0,True,True,current_ledger_passes,False
163032,F. Rieder,Switzerland,3577.0,3217.0,0.8993570030752027,76,76,1.0,0,42,2847.0,3577.0,0.7959183673469388,0.7959183673469388,False,370.0,0.7959183673469388,0.8993570030752027,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
475575,Caleb Marfo Yirenkyi,Ghana,3255.0,3255.0,1.0,36,36,1.0,0,34,2886.0,3255.0,0.8866359447004608,0.8866359447004608,True,369.0,0.8866359447004608,1.0,True,True,current_ledger_passes,False
744,Brahim Díaz,Morocco,3132.0,3132.0,1.0,67,67,1.0,0,61,2764.0,3132.0,0.8825031928480205,0.8825031928480205,True,368.0,0.8825031928480205,1.0,True,True,current_ledger_passes,False
152849,M. van de Ven,Netherlands,4584.0,4584.0,1.0,56,56,1.0,0,52,4216.0,4584.0,0.9197207678883071,0.9197207678883071,True,368.0,0.9197207678883071,1.0,True,True,current_ledger_passes,False
8492,A. Sørloth,Norway,3528.0,3528.0,1.0,67,67,1.0,0,61,3164.0,3528.0,0.8968253968253969,0.8968253968253969,True,364.0,0.8968253968253969,1.0,True,True,current_ledger_passes,False
20566,Y. Diouf,Senegal,3784.0,3784.0,1.0,63,63,1.0,0,58,3420.0,3784.0,0.9038054968287528,0.9038054968287528,True,364.0,0.9038054968287528,1.0,True,True,current_ledger_passes,False
6870,P. Izzo,Australia,2703.0,2703.0,1.0,36,36,1.0,0,30,2340.0,2703.0,0.8657047724750278,0.8657047724750278,True,363.0,0.8657047724750278,1.0,True,True,current_ledger_passes,False
47969,G. Gudmundsson,Sweden,3633.0,3633.0,1.0,48,47,0.9791666666666666,1,39,3271.0,3633.0,0.9003578309936692,0.9003578309936692,True,362.0,0.9003578309936692,1.0,True,True,current_ledger_passes,False
49866,U. Çakir,Türkiye,4418.0,4418.0,1.0,83,83,1.0,0,47,4058.0,4418.0,0.9185151652331373,0.9185151652331373,True,360.0,0.9185151652331373,1.0,True,True,current_ledger_passes,False
5994,J. Carrascal,Colombia,3100.0,3100.0,1.0,106,106,1.0,0,60,2743.0,3100.0,0.8848387096774194,0.8848387096774194,True,357.0,0.8848387096774194,1.0,True,True,current_ledger_passes,False
19191,J.  McGinn,Scotland,3656.0,3656.0,1.0,59,59,1.0,0,48,3300.0,3656.0,0.9026258205689278,0.9026258205689278,True,356.0,0.9026258205689278,1.0,True,True,current_ledger_passes,False
30504,W. Singo,Ivory Coast,2053.0,2053.0,1.0,89,89,1.0,0,38,1697.0,2053.0,0.826595226497808,0.826595226497808,True,356.0,0.826595226497808,1.0,True,True,current_ledger_passes,False
278,Kylian Mbappé,France,4582.0,4582.0,1.0,63,63,1.0,0,53,4228.0,4582.0,0.9227411610650372,0.9227411610650372,True,354.0,0.9227411610650372,1.0,True,True,current_ledger_passes,False
74,S. Amrabat,Morocco,2721.0,2721.0,1.0,101,101,1.0,0,45,2369.0,2721.0,0.870635795663359,0.870635795663359,True,352.0,0.870635795663359,1.0,True,True,current_ledger_passes,False
7197,A. Andrade,Panama,3958.0,3868.0,0.9772612430520464,41,41,1.0,0,40,3516.0,3958.0,0.8883274381000505,0.8883274381000505,True,352.0,0.8883274381000505,0.9772612430520464,True,True,current_ledger_passes,False
1231,V. Coufal,Czech Republic,3727.0,3727.0,1.0,39,39,1.0,0,38,3377.0,3727.0,0.9060906895626508,0.9060906895626508,True,350.0,0.9060906895626508,1.0,True,True,current_ledger_passes,False
2807,R. Freuler,Switzerland,4049.0,4049.0,1.0,60,60,1.0,0,49,3701.0,4049.0,0.9140528525561868,0.9140528525561868,True,348.0,0.9140528525561868,1.0,True,True,current_ledger_passes,False
41621,Matheus Nunes,Portugal,4364.0,4364.0,1.0,65,65,1.0,0,63,4016.0,4364.0,0.92025664527956,0.92025664527956,True,348.0,0.92025664527956,1.0,True,True,current_ledger_passes,False
283058,N. Jackson,Senegal,2324.0,2324.0,1.0,65,65,1.0,0,54,1977.0,2324.0,0.8506884681583476,0.8506884681583476,True,347.0,0.8506884681583476,1.0,True,True,current_ledger_passes,False
18997,L. Bacuna,Curaçao,4039.0,4039.0,1.0,83,83,1.0,0,44,3695.0,4039.0,0.9148304035652388,0.9148304035652388,True,344.0,0.9148304035652388,1.0,True,True,current_ledger_passes,False
295793,Marc Pubill,Spain,3216.0,3126.0,0.9720149253731344,68,68,1.0,0,64,2783.0,3216.0,0.865360696517413,0.865360696517413,True,343.0,0.865360696517413,0.9720149253731344,True,True,current_ledger_passes,False
340573,B. El Khannouss,Morocco,3890.0,3890.0,1.0,112,112,1.0,0,59,3547.0,3890.0,0.9118251928020564,0.9118251928020564,True,343.0,0.9118251928020564,1.0,True,True,current_ledger_passes,False
190575,Marwan Attia,Egypt,3460.0,3460.0,1.0,48,48,1.0,0,39,3119.0,3460.0,0.9014450867052024,0.9014450867052024,True,341.0,0.9014450867052024,1.0,True,True,current_ledger_passes,False
3608,K. Sibo,Ghana,2397.0,2397.0,1.0,43,43,1.0,0,41,2058.0,2397.0,0.8585732165206508,0.8585732165206508,True,339.0,0.8585732165206508,1.0,True,True,current_ledger_passes,False
51530,F. Viñas,Uruguay,3062.0,3062.0,1.0,44,44,1.0,0,39,2723.0,3062.0,0.8892880470280862,0.8892880470280862,True,339.0,0.8892880470280862,1.0,True,True,current_ledger_passes,False
81,K. Diatta,Senegal,2517.0,2517.0,1.0,58,58,1.0,0,33,2180.0,2517.0,0.8661104489471593,0.8661104489471593,True,337.0,0.8661104489471593,1.0,True,True,current_ledger_passes,False
46855,Y. Bárcenas,Panama,3107.0,3107.0,1.0,42,42,1.0,0,37,2770.0,3107.0,0.8915352429996781,0.8915352429996781,True,337.0,0.8915352429996781,1.0,True,True,current_ledger_passes,False
199143,Y. Suzuki,Japan,3201.0,3201.0,1.0,58,55,0.9482758620689656,3,48,2864.0,3201.0,0.894720399875039,0.894720399875039,True,337.0,0.894720399875039,1.0,True,True,current_ledger_passes,False
374058,L. Camara,Senegal,3285.0,3285.0,1.0,58,58,1.0,0,42,2949.0,3285.0,0.897716894977169,0.897716894977169,True,336.0,0.897716894977169,1.0,True,True,current_ledger_passes,False
26240,P. Lienhart,Austria,2789.0,2789.0,1.0,58,55,0.9482758620689656,3,39,2454.0,2789.0,0.8798852635353173,0.8798852635353173,True,335.0,0.8798852635353173,1.0,True,True,current_ledger_passes,False
194536,R. Roefs,Netherlands,3692.0,3692.0,1.0,45,45,1.0,0,41,3360.0,3692.0,0.9100758396533044,0.9100758396533044,True,332.0,0.9100758396533044,1.0,True,True,current_ledger_passes,False
348205,P. Sucic,Croatia,3544.0,3194.0,0.9012415349887132,58,58,1.0,0,57,2862.0,3544.0,0.8075620767494357,0.8075620767494357,True,332.0,0.8075620767494357,0.9012415349887132,True,True,current_ledger_passes,False
350037,N. Paz,Argentina,3700.0,3700.0,1.0,53,53,1.0,0,51,3370.0,3700.0,0.9108108108108108,0.9108108108108108,True,330.0,0.9108108108108108,1.0,True,True,current_ledger_passes,False
249,D. Malen,Netherlands,3344.0,3344.0,1.0,108,108,1.0,0,53,3016.0,3344.0,0.901913875598086,0.901913875598086,True,328.0,0.901913875598086,1.0,True,True,current_ledger_passes,False
2654,Mohamed Hany,Egypt,4015.0,4015.0,1.0,48,48,1.0,0,42,3689.0,4015.0,0.9188044831880448,0.9188044831880448,True,326.0,0.9188044831880448,1.0,True,True,current_ledger_passes,False
16804,Yasser Ibrahim,Egypt,3591.0,3591.0,1.0,48,48,1.0,0,38,3267.0,3591.0,0.9097744360902256,0.9097744360902256,True,324.0,0.9097744360902256,1.0,True,True,current_ledger_passes,False
6002,E. Palacios,Argentina,2009.0,2009.0,1.0,60,60,1.0,0,35,1686.0,2009.0,0.839223494275759,0.839223494275759,True,323.0,0.839223494275759,1.0,True,True,current_ledger_passes,False
8450,A. Seck,Senegal,2094.0,2004.0,0.9570200573065902,51,47,0.9215686274509804,4,29,1685.0,2094.0,0.8046800382043935,0.8046800382043935,True,319.0,0.8046800382043935,0.9570200573065902,True,True,current_ledger_passes,False
34211,Cho Gue-Sung,South Korea,2327.0,2327.0,1.0,51,51,1.0,0,40,2009.0,2327.0,0.8633433605500644,0.8633433605500644,True,318.0,0.8633433605500644,1.0,True,True,current_ledger_passes,False
153430,A. Elanga,Sweden,2679.0,2679.0,1.0,62,62,1.0,0,57,2361.0,2679.0,0.8812989921612542,0.8812989921612542,True,318.0,0.8812989921612542,1.0,True,True,current_ledger_passes,False
179856,B. Old,New Zealand,2566.0,2494.0,0.9719407638347622,43,43,1.0,0,39,2176.0,2566.0,0.848012470771629,0.848012470771629,True,318.0,0.848012470771629,0.9719407638347622,True,True,current_ledger_passes,False
328,Fabián Ruiz,Spain,2715.0,2715.0,1.0,63,63,1.0,0,41,2398.0,2715.0,0.8832412523020258,0.8832412523020258,True,317.0,0.8832412523020258,1.0,True,True,current_ledger_passes,False
8794,G. Hirst,Scotland,2535.0,2535.0,1.0,52,52,1.0,0,47,2222.0,2535.0,0.8765285996055227,0.8765285996055227,True,313.0,0.8765285996055227,1.0,True,True,current_ledger_passes,False
2803,N. Elvedi,Switzerland,4148.0,4148.0,1.0,43,43,1.0,0,42,3837.0,4148.0,0.9250241080038571,0.9250241080038571,True,311.0,0.9250241080038571,1.0,True,True,current_ledger_passes,False
6231,F. Medina,Argentina,2601.0,2601.0,1.0,88,88,1.0,0,36,2291.0,2601.0,0.8808150711264898,0.8808150711264898,True,310.0,0.8808150711264898,1.0,True,True,current_ledger_passes,False
18814,I. Diop,Morocco,2064.0,2064.0,1.0,51,51,1.0,0,37,1754.0,2064.0,0.8498062015503876,0.8498062015503876,True,310.0,0.8498062015503876,1.0,True,True,current_ledger_passes,False
161904,B. Barcola,France,3814.0,3626.0,0.9507079181961196,63,63,1.0,0,58,3316.0,3814.0,0.8694284216046145,0.8694284216046145,True,310.0,0.8694284216046145,0.9507079181961196,True,True,current_ledger_passes,False
1464,G. Xhaka,Switzerland,3946.0,3946.0,1.0,47,47,1.0,0,42,3637.0,3946.0,0.9216928535225544,0.9216928535225544,True,309.0,0.9216928535225544,1.0,True,True,current_ledger_passes,False
542,R. Gravenberch,Netherlands,4785.0,4785.0,1.0,58,58,1.0,0,55,4478.0,4785.0,0.935841170323929,0.935841170323929,True,307.0,0.935841170323929,1.0,True,True,current_ledger_passes,False
38735,S. Dest,USA,3524.0,3524.0,1.0,51,51,1.0,0,42,3217.0,3524.0,0.912883087400681,0.912883087400681,True,307.0,0.912883087400681,1.0,True,True,current_ledger_passes,False
2945,D. Bronn,Tunisia,1880.0,1880.0,1.0,49,47,0.9591836734693876,2,30,1575.0,1880.0,0.8377659574468085,0.8377659574468085,True,305.0,0.8377659574468085,1.0,True,True,current_ledger_passes,False
162714,A. Onana,Belgium,3059.0,3059.0,1.0,61,61,1.0,0,44,2755.0,3059.0,0.9006211180124224,0.9006211180124224,True,304.0,0.9006211180124224,1.0,True,True,current_ledger_passes,False
37435,Deroy Duarte,Cape Verde Islands,3100.0,3100.0,1.0,57,57,1.0,0,37,2803.0,3100.0,0.9041935483870968,0.9041935483870968,True,297.0,0.9041935483870968,1.0,True,True,current_ledger_passes,False
37724,C. Summerville,Netherlands,3252.0,3105.0,0.9547970479704796,46,44,0.9565217391304348,2,36,2808.0,3252.0,0.8634686346863468,0.8634686346863468,True,297.0,0.8634686346863468,0.9547970479704796,True,True,current_ledger_passes,False
47237,L. Suárez,Colombia,4787.0,4787.0,1.0,60,60,1.0,0,55,4490.0,4787.0,0.9379569667850428,0.9379569667850428,True,297.0,0.9379569667850428,1.0,True,True,current_ledger_passes,False
2001,C. Larin,Canada,2043.0,2043.0,1.0,139,139,1.0,0,47,1748.0,2043.0,0.8556045031815956,0.8556045031815956,True,295.0,0.8556045031815956,1.0,True,True,current_ledger_passes,False
2937,D. Rice,England,5332.0,5242.0,0.9831207801950488,70,70,1.0,0,65,4949.0,5332.0,0.9281695423855963,0.9281695423855963,True,293.0,0.9281695423855963,0.9831207801950488,True,True,current_ledger_passes,False
38695,J. van Hecke,Netherlands,4093.0,4093.0,1.0,47,47,1.0,0,44,3801.0,4093.0,0.9286586855607134,0.9286586855607134,True,292.0,0.9286586855607134,1.0,True,True,current_ledger_passes,False
37127,M. Ødegaard,Norway,2911.0,2745.0,0.9429749227069736,69,69,1.0,0,44,2454.0,2911.0,0.8430092751631741,0.8430092751631741,True,291.0,0.8430092751631741,0.9429749227069736,True,True,current_ledger_passes,False
153622,K. Trewin,Australia,3240.0,3240.0,1.0,56,56,1.0,0,38,2949.0,3240.0,0.9101851851851852,0.9101851851851852,True,291.0,0.9101851851851852,1.0,True,True,current_ledger_passes,False
2664,Trézéguet,Egypt,3042.0,3042.0,1.0,48,48,1.0,0,40,2752.0,3042.0,0.9046679815910584,0.9046679815910584,True,290.0,0.9046679815910584,1.0,True,True,current_ledger_passes,False
511,L. Goretzka,Germany,2748.0,2748.0,1.0,59,59,1.0,0,59,2459.0,2748.0,0.8948326055312955,0.8948326055312955,True,289.0,0.8948326055312955,1.0,True,True,current_ledger_passes,False
629,K. De Bruyne,Belgium,2036.0,2036.0,1.0,52,52,1.0,0,27,1747.0,2036.0,0.8580550098231827,0.8580550098231827,True,289.0,0.8580550098231827,1.0,True,True,current_ledger_passes,False
20696,P. Gueye,Senegal,3871.0,3871.0,1.0,60,60,1.0,0,53,3582.0,3871.0,0.9253422888142598,0.9253422888142598,True,289.0,0.9253422888142598,1.0,True,True,current_ledger_passes,False
410016,P. Adu,Ghana,2503.0,2503.0,1.0,53,53,1.0,0,48,2215.0,2503.0,0.884938074310827,0.884938074310827,True,288.0,0.884938074310827,1.0,True,True,current_ledger_passes,False
1460,B. Saka,England,3928.0,3809.0,0.969704684317719,70,70,1.0,0,59,3522.0,3928.0,0.8966395112016293,0.8966395112016293,True,287.0,0.8966395112016293,0.969704684317719,True,True,current_ledger_passes,False
18942,Y. Valery,Tunisia,3912.0,3912.0,1.0,91,91,1.0,0,44,3626.0,3912.0,0.9268916155419225,0.9268916155419225,True,286.0,0.9268916155419225,1.0,True,True,current_ledger_passes,False
162891,J. Sanabria,Uruguay,3122.0,3122.0,1.0,55,55,1.0,0,35,2838.0,3122.0,0.90903267136451,0.90903267136451,True,284.0,0.90903267136451,1.0,True,True,current_ledger_passes,False
242,R. Thomas,New Zealand,2532.0,2532.0,1.0,39,39,1.0,0,33,2249.0,2532.0,0.8882306477093207,0.8882306477093207,True,283.0,0.8882306477093207,1.0,True,True,current_ledger_passes,False
3246,N. Pépé,Ivory Coast,3709.0,3709.0,1.0,53,53,1.0,0,52,3426.0,3709.0,0.9236991102723106,0.9236991102723106,True,283.0,0.9236991102723106,1.0,True,True,current_ledger_passes,False
21587,E. Skhiri,Tunisia,2786.0,2786.0,1.0,51,51,1.0,0,46,2503.0,2786.0,0.8984206748025844,0.8984206748025844,True,283.0,0.8984206748025844,1.0,True,True,current_ledger_passes,False
269174,Mostafa Shobeir,Egypt,2572.0,2572.0,1.0,48,48,1.0,0,46,2291.0,2572.0,0.890746500777605,0.890746500777605,True,281.0,0.890746500777605,1.0,True,True,current_ledger_passes,False
291713,A. González,Mexico,2855.0,2855.0,1.0,48,48,1.0,0,42,2574.0,2855.0,0.9015761821366024,0.9015761821366024,True,281.0,0.9015761821366024,1.0,True,True,current_ledger_passes,False
24866,Douglas Santos,Brazil,2733.0,2733.0,1.0,37,37,1.0,0,30,2453.0,2733.0,0.8975484815221368,0.8975484815221368,True,280.0,0.8975484815221368,1.0,True,True,current_ledger_passes,False
307123,N. Oreilly,England,4785.0,4785.0,1.0,67,67,1.0,0,64,4505.0,4785.0,0.9414838035527692,0.9414838035527692,True,280.0,0.9414838035527692,1.0,True,True,current_ledger_passes,False
909,M. Rashford,England,3099.0,3099.0,1.0,64,64,1.0,0,61,2820.0,3099.0,0.9099709583736688,0.9099709583736688,True,279.0,0.9099709583736688,1.0,True,True,current_ledger_passes,False
2975,C. Blackman,Panama,2655.0,2655.0,1.0,51,51,1.0,0,33,2377.0,2655.0,0.8952919020715631,0.8952919020715631,True,278.0,0.8952919020715631,1.0,True,True,current_ledger_passes,False
48471,R. Vargas,Switzerland,2173.0,2173.0,1.0,44,44,1.0,0,30,1897.0,2173.0,0.8729866543948458,0.8729866543948458,True,276.0,0.8729866543948458,1.0,True,True,current_ledger_passes,False
