fixture_id,status,rows,updated_at_utc
1388569,completed,40,2026-07-20T15:35:09.746534+00:00
1388570,completed,40,2026-07-20T15:06:00.168298+00:00
1388571,completed,40,2026-07-20T15:38:36.267976+00:00
1388572,completed,40,2026-07-20T15:10:31.922897+00:00
1388573,completed,40,2026-07-20T15:46:36.590995+00:00
1388574,completed,40,2026-07-20T15:07:18.467497+00:00
1388575,completed,40,2026-07-20T15:58:59.337064+00:00
1388576,completed,40,2026-07-20T15:39:29.551971+00:00
1388577,completed,40,2026-07-20T16:24:53.513630+00:00
1388578,completed,40,2026-07-20T15:35:38.571771+00:00
1388579,completed,39,2026-07-20T15:38:51.167391+00:00
1388580,completed,40,2026-07-20T15:37:10.720382+00:00
1388581,completed,40,2026-07-20T15:11:35.698809+00:00
1388582,completed,40,2026-07-20T15:48:28.069605+00:00
1388583,completed,40,2026-07-20T15:05:31.747813+00:00
1388584,completed,40,2026-07-20T15:36:25.534977+00:00
1388585,completed,40,2026-07-20T15:35:08.135733+00:00
1388586,completed,40,2026-07-20T15:47:05.062407+00:00
1388587,completed,40,2026-07-20T15:10:12.026641+00:00
1388588,completed,40,2026-07-20T15:05:46.245562+00:00
1388589,completed,39,2026-07-20T15:38:05.418200+00:00
1388590,completed,40,2026-07-20T15:51:08.190728+00:00
1388591,completed,40,2026-07-20T15:45:14.856451+00:00
1388592,completed,40,2026-07-20T15:09:55.560988+00:00
1388593,completed,40,2026-07-20T15:37:03.296924+00:00
1388595,completed,40,2026-07-20T15:39:13.054458+00:00
1388596,completed,40,2026-07-20T15:47:08.411527+00:00
1388597,completed,40,2026-07-20T15:34:29.233406+00:00
1388599,completed,40,2026-07-20T15:49:02.584201+00:00
1388600,completed,40,2026-07-20T15:09:10.127059+00:00
1388601,completed,40,2026-07-20T15:37:09.135615+00:00
1388602,completed,38,2026-07-20T15:35:28.990487+00:00
1388603,completed,40,2026-07-20T15:34:17.565002+00:00
1388604,completed,40,2026-07-20T15:05:39.242832+00:00
1388605,completed,40,2026-07-20T15:36:39.834948+00:00
1388606,completed,40,2026-07-20T15:05:52.112329+00:00
1388607,completed,40,2026-07-20T15:37:52.787761+00:00
1388608,completed,40,2026-07-20T15:34:54.815170+00:00
1388609,completed,40,2026-07-20T15:45:28.369137+00:00
1388610,completed,40,2026-07-20T15:40:11.264677+00:00
1388611,completed,40,2026-07-20T15:38:44.773171+00:00
1388612,completed,39,2026-07-20T16:23:02.620752+00:00
1388613,completed,40,2026-07-20T15:36:45.134760+00:00
1388772,completed,40,2026-07-20T16:21:06.971697+00:00
1388780,completed,40,2026-07-20T16:20:11.302953+00:00
1388791,completed,40,2026-07-20T16:21:03.324466+00:00
1388798,completed,40,2026-07-20T16:21:04.404334+00:00
1388806,completed,39,2026-07-20T16:21:02.813000+00:00
1388816,completed,40,2026-07-20T16:21:03.852665+00:00
1388821,completed,40,2026-07-20T16:21:05.433408+00:00
1388833,completed,40,2026-07-20T16:21:05.943437+00:00
1388846,completed,40,2026-07-20T16:02:05.874532+00:00
1388860,completed,40,2026-07-20T16:21:07.991571+00:00
1388867,completed,40,2026-07-20T16:21:04.918620+00:00
1388902,completed,40,2026-07-20T16:21:06.460840+00:00
1388915,completed,40,2026-07-20T16:21:08.531949+00:00
1389128,completed,36,2026-07-20T15:59:57.234183+00:00
1389139,completed,36,2026-07-20T15:59:57.740862+00:00
1389152,completed,36,2026-07-20T15:59:59.781492+00:00
1389159,completed,36,2026-07-20T16:00:00.462174+00:00
1389165,completed,36,2026-07-20T16:00:05.029309+00:00
1389182,completed,36,2026-07-20T16:00:02.413287+00:00
1389216,completed,36,2026-07-20T16:00:06.119460+00:00
1389220,completed,36,2026-07-20T16:00:05.599975+00:00
1389232,completed,36,2026-07-20T15:41:01.820059+00:00
1389243,completed,36,2026-07-20T15:59:58.263277+00:00
1389268,completed,36,2026-07-20T15:59:58.769367+00:00
1389278,completed,36,2026-07-20T15:59:59.275257+00:00
1390026,completed,51,2026-07-20T15:10:29.195866+00:00
1390638,completed,46,2026-07-20T15:49:41.907803+00:00
1390639,completed,46,2026-07-20T15:08:50.322428+00:00
1390797,completed,48,2026-07-20T15:04:45.894249+00:00
1390817,completed,50,2026-07-20T15:38:29.360391+00:00
1390818,completed,51,2026-07-20T15:07:15.222090+00:00
1390820,completed,45,2026-07-20T15:46:12.548997+00:00
1390822,completed,42,2026-07-20T15:48:00.385185+00:00
1390823,completed,46,2026-07-20T15:38:35.201487+00:00
1390825,completed,46,2026-07-20T15:06:44.509907+00:00
1390826,completed,44,2026-07-20T15:35:33.231623+00:00
1390827,completed,46,2026-07-20T15:48:26.158214+00:00
1390828,completed,46,2026-07-20T15:35:39.639696+00:00
1390829,completed,46,2026-07-20T15:48:43.414207+00:00
1390830,completed,45,2026-07-20T15:49:58.210286+00:00
1390831,completed,43,2026-07-20T15:48:05.560378+00:00
1390832,completed,43,2026-07-20T15:07:44.614427+00:00
1390834,completed,44,2026-07-20T15:49:20.795385+00:00
1390835,completed,46,2026-07-20T15:47:40.626291+00:00
1390836,completed,46,2026-07-20T15:35:31.104304+00:00
1390837,completed,40,2026-07-20T15:49:05.964848+00:00
1390838,completed,44,2026-07-20T15:36:34.536943+00:00
1390839,completed,46,2026-07-20T15:50:05.516287+00:00
1390840,completed,45,2026-07-20T15:45:16.350175+00:00
1390841,completed,45,2026-07-20T15:36:05.334746+00:00
1390843,completed,42,2026-07-20T15:49:18.887130+00:00
1390844,completed,41,2026-07-20T15:41:05.675570+00:00
1390845,completed,46,2026-07-20T15:07:48.337238+00:00
1390846,completed,46,2026-07-20T15:35:51.894268+00:00
1390847,completed,46,2026-07-20T15:45:13.419297+00:00
1390849,completed,43,2026-07-20T16:00:44.469081+00:00
1390850,completed,46,2026-07-20T15:10:17.959758+00:00
1390851,completed,44,2026-07-20T15:09:18.688719+00:00
1390852,completed,44,2026-07-20T15:40:20.547584+00:00
1390854,completed,41,2026-07-20T15:49:24.160581+00:00
1390855,completed,46,2026-07-20T15:48:03.131531+00:00
1390856,completed,43,2026-07-20T15:48:50.108074+00:00
1390857,completed,43,2026-07-20T15:34:37.744303+00:00
1390860,completed,43,2026-07-20T15:08:00.652233+00:00
1390861,completed,46,2026-07-20T15:45:29.805203+00:00
1390862,completed,46,2026-07-20T16:00:46.135697+00:00
1390863,completed,44,2026-07-20T15:40:59.080018+00:00
1390864,completed,46,2026-07-20T15:49:43.342399+00:00
1390866,completed,46,2026-07-20T15:35:29.518647+00:00
1390867,completed,46,2026-07-20T16:00:42.754021+00:00
1390868,completed,42,2026-07-20T15:35:39.100537+00:00
1390869,completed,43,2026-07-20T15:57:07.583257+00:00
1390870,completed,46,2026-07-20T15:11:42.209549+00:00
1390871,completed,44,2026-07-20T15:46:09.669602+00:00
1390874,completed,46,2026-07-20T15:38:18.723643+00:00
1390875,completed,44,2026-07-20T15:49:11.233753+00:00
1390876,completed,46,2026-07-20T15:46:15.918112+00:00
1390877,completed,45,2026-07-20T15:06:47.179999+00:00
1390878,completed,45,2026-07-20T15:34:48.962990+00:00
1390879,completed,46,2026-07-20T15:08:31.189409+00:00
1390880,completed,45,2026-07-20T15:08:41.267417+00:00
1390881,completed,39,2026-07-20T15:46:32.278375+00:00
1390884,completed,44,2026-07-20T15:40:22.143687+00:00
1390887,completed,46,2026-07-20T15:49:19.364329+00:00
1390888,completed,43,2026-07-20T15:35:59.339739+00:00
1390890,completed,44,2026-07-20T15:46:30.837963+00:00
1390891,completed,45,2026-07-20T15:49:33.753199+00:00
1390892,completed,43,2026-07-20T15:48:05.082889+00:00
1390894,completed,43,2026-07-20T15:49:17.924241+00:00
1390895,completed,42,2026-07-20T15:09:49.652774+00:00
1390896,completed,46,2026-07-20T15:47:23.342002+00:00
1390897,completed,46,2026-07-20T15:49:08.837755+00:00
1390898,completed,44,2026-07-20T15:07:49.393345+00:00
1390900,completed,42,2026-07-20T15:10:50.064842+00:00
1390901,completed,44,2026-07-20T15:09:15.492429+00:00
1390902,completed,46,2026-07-20T15:48:14.697043+00:00
1390903,completed,46,2026-07-20T15:49:02.078803+00:00
1390904,completed,41,2026-07-20T15:35:46.044403+00:00
1390906,completed,46,2026-07-20T15:48:34.781911+00:00
1390907,completed,45,2026-07-20T15:48:23.289719+00:00
1390908,completed,45,2026-07-20T15:35:54.042556+00:00
1390910,completed,46,2026-07-20T15:08:34.889389+00:00
1390912,completed,46,2026-07-20T15:40:21.079454+00:00
1390914,completed,43,2026-07-20T15:46:38.031077+00:00
1390916,completed,45,2026-07-20T15:06:01.954160+00:00
1390917,completed,46,2026-07-20T15:39:28.494612+00:00
1390918,completed,45,2026-07-20T15:37:17.631236+00:00
1390920,completed,46,2026-07-20T15:10:28.661404+00:00
1390921,completed,44,2026-07-20T15:09:13.342457+00:00
1390922,completed,45,2026-07-20T15:47:55.518067+00:00
1390923,completed,45,2026-07-20T15:40:59.608618+00:00
1390925,completed,46,2026-07-20T15:11:09.494120+00:00
1390926,completed,45,2026-07-20T15:46:14.963912+00:00
1390927,completed,44,2026-07-20T15:45:22.599167+00:00
1390928,completed,46,2026-07-20T15:39:03.469625+00:00
1390929,completed,45,2026-07-20T15:46:31.324108+00:00
1390930,completed,45,2026-07-20T15:10:51.665424+00:00
1390931,completed,45,2026-07-20T15:09:03.737271+00:00
1390932,completed,46,2026-07-20T15:47:38.711605+00:00
1390933,completed,45,2026-07-20T15:36:04.793932+00:00
1390934,completed,46,2026-07-20T15:41:01.252090+00:00
1390936,completed,45,2026-07-20T15:36:10.154860+00:00
1390937,completed,41,2026-07-20T15:48:30.949362+00:00
1390938,completed,46,2026-07-20T16:20:12.374335+00:00
1390940,completed,43,2026-07-20T15:08:45.516139+00:00
1390941,completed,44,2026-07-20T15:39:06.144637+00:00
1390942,completed,43,2026-07-20T15:36:20.244217+00:00
1390945,completed,43,2026-07-20T15:45:17.316090+00:00
1390946,completed,45,2026-07-20T15:48:50.585176+00:00
1390948,completed,46,2026-07-20T15:36:03.109834+00:00
1390949,completed,46,2026-07-20T15:10:52.191497+00:00
1390950,completed,45,2026-07-20T15:09:11.186142+00:00
1390953,completed,42,2026-07-20T15:10:35.126910+00:00
1390955,completed,42,2026-07-20T15:46:34.195052+00:00
1390957,completed,46,2026-07-20T15:38:45.836602+00:00
1390959,completed,45,2026-07-20T15:49:09.802135+00:00
1390960,completed,46,2026-07-20T15:10:44.723000+00:00
1390961,completed,46,2026-07-20T15:08:56.716325+00:00
1390964,completed,44,2026-07-20T15:49:05.488663+00:00
1390965,completed,45,2026-07-20T15:37:53.853744+00:00
1390966,completed,46,2026-07-20T15:46:35.157378+00:00
1390968,completed,46,2026-07-20T15:40:21.611885+00:00
1390969,completed,44,2026-07-20T15:35:44.976825+00:00
1390970,completed,46,2026-07-20T15:11:23.401806+00:00
1390971,completed,43,2026-07-20T15:08:44.451123+00:00
1390972,completed,46,2026-07-20T15:46:32.756835+00:00
1390974,completed,43,2026-07-20T15:39:01.286740+00:00
1390976,completed,41,2026-07-20T16:20:14.463232+00:00
1390977,completed,46,2026-07-20T15:39:20.514468+00:00
1390978,completed,44,2026-07-20T15:59:29.337629+00:00
1390979,completed,45,2026-07-20T15:49:06.441729+00:00
1390980,completed,41,2026-07-20T16:20:14.973091+00:00
1390982,completed,44,2026-07-20T15:11:22.342783+00:00
1390983,completed,46,2026-07-20T15:47:34.866181+00:00
1390984,completed,41,2026-07-20T15:49:16.970398+00:00
1390986,completed,46,2026-07-20T15:48:59.654410+00:00
1390988,completed,40,2026-07-20T15:07:31.255435+00:00
1390989,completed,44,2026-07-20T15:49:10.282880+00:00
1390991,completed,43,2026-07-20T16:22:45.183706+00:00
1390992,completed,46,2026-07-20T15:07:52.572965+00:00
1390994,completed,44,2026-07-20T15:45:21.644155+00:00
1390996,completed,44,2026-07-20T15:37:54.927031+00:00
1390997,completed,46,2026-07-20T15:37:43.198781+00:00
1390999,completed,45,2026-07-20T15:35:26.860642+00:00
1391000,completed,45,2026-07-20T15:05:31.214459+00:00
1391001,completed,46,2026-07-20T15:47:37.269352+00:00
1391002,completed,42,2026-07-20T15:49:17.445430+00:00
1391005,completed,45,2026-07-20T15:48:02.583930+00:00
1391006,completed,45,2026-07-20T15:48:27.112409+00:00
1391008,completed,40,2026-07-20T15:39:19.454228+00:00
1391009,completed,41,2026-07-20T15:38:26.683225+00:00
1391010,completed,40,2026-07-20T15:39:55.636769+00:00
1391015,completed,45,2026-07-20T15:46:33.236098+00:00
1391016,completed,44,2026-07-20T15:45:20.680838+00:00
1391017,completed,46,2026-07-20T15:38:17.135089+00:00
1391018,completed,44,2026-07-20T15:07:23.786501+00:00
1391020,completed,45,2026-07-20T15:08:57.766619+00:00
1391021,completed,45,2026-07-20T15:08:42.859351+00:00
1391024,completed,42,2026-07-20T15:48:48.666487+00:00
1391025,completed,46,2026-07-20T15:47:31.467449+00:00
1391028,completed,41,2026-07-20T15:34:15.964387+00:00
1391029,completed,45,2026-07-20T15:45:53.919813+00:00
1391031,completed,44,2026-07-20T15:06:54.177959+00:00
1391034,completed,43,2026-07-20T15:11:11.100014+00:00
1391036,completed,43,2026-07-20T15:36:04.206140+00:00
1391037,completed,44,2026-07-20T15:10:45.248384+00:00
1391038,completed,46,2026-07-20T15:48:27.588436+00:00
1391040,completed,45,2026-07-20T15:48:52.968168+00:00
1391041,completed,43,2026-07-20T15:10:31.368340+00:00
1391042,completed,44,2026-07-20T15:08:58.297303+00:00
1391043,completed,43,2026-07-20T15:46:34.675688+00:00
1391044,completed,45,2026-07-20T15:48:46.754287+00:00
1391047,completed,45,2026-07-20T15:36:20.771934+00:00
1391048,completed,40,2026-07-20T15:36:22.891636+00:00
1391049,completed,44,2026-07-20T15:49:21.755611+00:00
1391051,completed,42,2026-07-20T15:36:58.983051+00:00
1391052,completed,42,2026-07-20T15:07:48.864658+00:00
1391054,completed,45,2026-07-20T15:47:58.845928+00:00
1391055,completed,46,2026-07-20T15:11:07.320973+00:00
1391056,completed,46,2026-07-20T15:35:01.322021+00:00
1391057,completed,45,2026-07-20T15:46:29.874720+00:00
1391059,completed,44,2026-07-20T15:41:02.413814+00:00
1391060,completed,46,2026-07-20T16:00:45.396726+00:00
1391061,completed,44,2026-07-20T15:38:27.234530+00:00
1391062,completed,46,2026-07-20T15:08:48.172782+00:00
1391063,completed,46,2026-07-20T15:47:52.175826+00:00
1391064,completed,46,2026-07-20T15:49:15.063466+00:00
1391066,completed,44,2026-07-20T15:35:31.638465+00:00
1391067,completed,45,2026-07-20T15:46:13.023797+00:00
1391068,completed,44,2026-07-20T15:37:14.973204+00:00
1391069,completed,41,2026-07-20T15:06:36.466870+00:00
1391070,completed,46,2026-07-20T15:47:25.251527+00:00
1391072,completed,43,2026-07-20T15:41:02.971439+00:00
1391074,completed,46,2026-07-20T15:47:30.027057+00:00
1391075,completed,46,2026-07-20T16:00:43.583865+00:00
1391076,completed,44,2026-07-20T15:37:04.886543+00:00
1391077,completed,46,2026-07-20T15:37:38.411521+00:00
1391078,completed,44,2026-07-20T15:49:03.562333+00:00
1391079,completed,45,2026-07-20T15:08:31.717229+00:00
1391080,completed,46,2026-07-20T15:10:16.883376+00:00
1391081,completed,44,2026-07-20T15:36:27.127758+00:00
1391082,completed,42,2026-07-20T15:49:08.359938+00:00
1391083,completed,44,2026-07-20T15:48:07.006442+00:00
1391084,completed,43,2026-07-20T15:40:58.548755+00:00
1391085,completed,45,2026-07-20T15:46:33.712736+00:00
1391088,completed,42,2026-07-20T15:37:15.502267+00:00
1391089,completed,44,2026-07-20T15:36:25.001664+00:00
1391090,completed,44,2026-07-20T15:08:48.730227+00:00
1391091,completed,46,2026-07-20T15:10:33.530254+00:00
1391092,completed,46,2026-07-20T15:46:10.149894+00:00
1391093,completed,42,2026-07-20T15:40:14.049206+00:00
1391096,completed,43,2026-07-20T15:37:05.413408+00:00
1391097,completed,43,2026-07-20T15:45:52.490029+00:00
1391098,completed,46,2026-07-20T15:48:59.177084+00:00
1391099,completed,46,2026-07-20T15:46:30.358756+00:00
1391100,completed,45,2026-07-20T15:07:50.987732+00:00
1391104,completed,44,2026-07-20T15:49:01.592992+00:00
1391105,completed,43,2026-07-20T15:39:19.982462+00:00
1391106,completed,45,2026-07-20T15:07:17.403274+00:00
1391108,completed,44,2026-07-20T15:34:38.803835+00:00
1391109,completed,45,2026-07-20T15:49:23.205880+00:00
1391110,completed,46,2026-07-20T15:05:26.917236+00:00
1391112,completed,44,2026-07-20T15:48:57.261947+00:00
1391113,completed,44,2026-07-20T15:34:31.348599+00:00
1391114,completed,46,2026-07-20T15:37:56.530414+00:00
1391117,completed,43,2026-07-20T15:46:20.752431+00:00
1391119,completed,45,2026-07-20T15:35:58.812827+00:00
1391120,completed,45,2026-07-20T15:07:36.062465+00:00
1391121,completed,45,2026-07-20T15:46:36.113608+00:00
1391125,completed,44,2026-07-20T15:46:09.188563+00:00
1391126,completed,44,2026-07-20T15:11:05.717341+00:00
1391127,completed,46,2026-07-20T15:48:25.678824+00:00
1391128,completed,46,2026-07-20T15:35:52.427619+00:00
1391130,completed,45,2026-07-20T15:41:22.151742+00:00
1391131,completed,46,2026-07-20T15:09:59.820807+00:00
1391133,completed,45,2026-07-20T15:07:01.760275+00:00
1391134,completed,45,2026-07-20T15:46:21.237664+00:00
1391135,completed,46,2026-07-20T15:51:13.471323+00:00
1391136,completed,45,2026-07-20T15:49:00.130507+00:00
1391137,completed,44,2026-07-20T15:41:00.693435+00:00
1391138,completed,45,2026-07-20T15:39:02.935932+00:00
1391139,completed,44,2026-07-20T15:45:20.197846+00:00
1391140,completed,46,2026-07-20T15:07:36.605837+00:00
1391141,completed,46,2026-07-20T15:38:27.767505+00:00
1391142,completed,45,2026-07-20T15:36:22.363930+00:00
1391146,completed,46,2026-07-20T15:35:46.575374+00:00
1391147,completed,46,2026-07-20T15:58:56.800638+00:00
1391148,completed,44,2026-07-20T15:35:32.702560+00:00
1391149,completed,46,2026-07-20T15:48:57.740856+00:00
1391150,completed,46,2026-07-20T15:46:06.777487+00:00
1391152,completed,45,2026-07-20T15:38:32.011782+00:00
1391154,completed,43,2026-07-20T15:40:17.855804+00:00
1391155,completed,45,2026-07-20T15:07:45.674399+00:00
1391156,completed,45,2026-07-20T15:39:27.967014+00:00
1391157,completed,45,2026-07-20T15:48:43.890032+00:00
1391158,completed,46,2026-07-20T15:39:47.611823+00:00
1391159,completed,46,2026-07-20T15:48:54.873989+00:00
1391160,completed,46,2026-07-20T15:38:20.321674+00:00
1391161,completed,44,2026-07-20T15:06:32.729786+00:00
1391164,completed,46,2026-07-20T15:38:41.061877+00:00
1391165,completed,44,2026-07-20T15:40:45.763486+00:00
1391166,completed,46,2026-07-20T15:47:29.071598+00:00
1391167,completed,46,2026-07-20T15:49:07.404255+00:00
1391169,completed,46,2026-07-20T15:11:40.576986+00:00
1391170,completed,46,2026-07-20T16:20:13.395098+00:00
1391172,completed,45,2026-07-20T15:59:26.296901+00:00
1391174,completed,44,2026-07-20T15:36:36.129515+00:00
1391175,completed,46,2026-07-20T15:46:00.169759+00:00
1391176,completed,43,2026-07-20T15:46:40.965517+00:00
1391178,completed,46,2026-07-20T15:34:59.081576+00:00
1391179,completed,46,2026-07-20T15:48:56.785934+00:00
1391180,completed,45,2026-07-20T15:34:43.047520+00:00
1391181,completed,44,2026-07-20T15:07:35.002740+00:00
1391184,completed,45,2026-07-20T15:48:31.904644+00:00
1391185,completed,45,2026-07-20T15:39:18.923749+00:00
1391187,completed,46,2026-07-20T15:49:20.319803+00:00
1391188,completed,45,2026-07-20T15:37:55.990875+00:00
1391190,completed,44,2026-07-20T15:50:55.456836+00:00
1391191,completed,46,2026-07-20T15:48:22.814552+00:00
1391194,completed,45,2026-07-20T15:40:58.021064+00:00
1391195,completed,44,2026-07-20T15:49:24.637895+00:00
1391196,completed,45,2026-07-20T15:35:52.958449+00:00
1391197,completed,46,2026-07-20T15:11:25.002204+00:00
1391198,completed,45,2026-07-20T15:35:51.365755+00:00
1391246,completed,46,2026-07-20T15:07:06.618091+00:00
1392812,completed,50,2026-07-20T15:08:59.904961+00:00
1392813,completed,45,2026-07-20T15:05:02.954234+00:00
1393275,completed,40,2026-07-20T16:23:18.547715+00:00
1393766,completed,43,2026-07-20T15:59:36.437120+00:00
1393783,completed,45,2026-07-20T15:59:37.453974+00:00
1393800,completed,51,2026-07-20T16:19:43.798352+00:00
1393803,completed,46,2026-07-20T16:02:14.259626+00:00
1393807,completed,48,2026-07-20T15:45:11.452425+00:00
1394435,completed,41,2026-07-20T16:23:13.939690+00:00
1394436,completed,42,2026-07-20T15:08:07.804105+00:00
1394437,completed,42,2026-07-20T16:19:54.513797+00:00
1394441,completed,42,2026-07-20T16:20:53.611018+00:00
1394443,completed,42,2026-07-20T16:19:53.498600+00:00
1394445,completed,41,2026-07-20T15:08:09.938441+00:00
1394447,completed,42,2026-07-20T16:23:18.033063+00:00
1394449,completed,42,2026-07-20T16:20:54.120956+00:00
1394452,completed,42,2026-07-20T16:02:05.299677+00:00
1394455,completed,42,2026-07-20T15:09:35.743113+00:00
1394457,completed,42,2026-07-20T16:19:52.472663+00:00
1394462,completed,39,2026-07-20T16:19:14.920428+00:00
1394463,completed,42,2026-07-20T15:09:28.789968+00:00
1394464,completed,42,2026-07-20T16:23:05.239240+00:00
1394466,completed,42,2026-07-20T16:02:32.986663+00:00
1394467,completed,42,2026-07-20T16:21:02.099268+00:00
1394469,completed,42,2026-07-20T16:02:56.631043+00:00
1394470,completed,42,2026-07-20T15:07:02.300916+00:00
1394471,completed,42,2026-07-20T15:39:52.410988+00:00
1394479,completed,42,2026-07-20T16:19:05.191862+00:00
1394480,completed,42,2026-07-20T15:08:07.272346+00:00
1394483,completed,42,2026-07-20T15:38:54.354071+00:00
1394487,completed,42,2026-07-20T15:08:06.736759+00:00
1394490,completed,42,2026-07-20T15:39:16.795327+00:00
1394491,completed,42,2026-07-20T16:02:33.501612+00:00
1394494,completed,42,2026-07-20T16:19:04.152089+00:00
1394497,completed,42,2026-07-20T15:06:20.441098+00:00
1394499,completed,42,2026-07-20T16:19:02.572596+00:00
1394503,completed,41,2026-07-20T15:39:05.084954+00:00
1394506,completed,42,2026-07-20T15:06:23.102641+00:00
1394509,completed,42,2026-07-20T15:39:45.481035+00:00
1394514,completed,42,2026-07-20T16:19:51.965136+00:00
1394515,completed,42,2026-07-20T15:07:04.456906+00:00
1394516,completed,42,2026-07-20T15:39:46.015447+00:00
1394524,completed,42,2026-07-20T16:19:52.982628+00:00
1394525,completed,42,2026-07-20T15:38:50.632272+00:00
1394527,completed,42,2026-07-20T15:06:24.710333+00:00
1394535,completed,42,2026-07-20T16:19:54.007095+00:00
1394538,completed,42,2026-07-20T15:08:08.343303+00:00
1394542,completed,42,2026-07-20T15:51:14.423369+00:00
1394545,completed,42,2026-07-20T16:22:28.171119+00:00
1394549,completed,42,2026-07-20T15:39:32.221389+00:00
1394551,completed,42,2026-07-20T15:06:51.993018+00:00
1394554,completed,42,2026-07-20T16:01:37.799296+00:00
1394560,completed,42,2026-07-20T15:37:55.462227+00:00
1394563,completed,41,2026-07-20T15:09:33.618340+00:00
1394568,completed,41,2026-07-20T15:09:36.822742+00:00
1394569,completed,42,2026-07-20T15:39:34.342077+00:00
1394575,completed,42,2026-07-20T16:01:38.316380+00:00
1394578,completed,42,2026-07-20T16:19:14.402114+00:00
1394580,completed,41,2026-07-20T15:39:44.419407+00:00
1394581,completed,42,2026-07-20T15:11:53.411837+00:00
1394586,completed,40,2026-07-20T15:39:32.761527+00:00
1394587,completed,42,2026-07-20T16:19:01.454518+00:00
1394589,completed,39,2026-07-20T15:08:05.666667+00:00
1394592,completed,42,2026-07-20T16:02:39.717729+00:00
1394597,completed,40,2026-07-20T15:40:37.172898+00:00
1394599,completed,42,2026-07-20T15:08:09.406423+00:00
1394600,completed,42,2026-07-20T16:19:00.899023+00:00
1394603,completed,42,2026-07-20T15:51:13.946611+00:00
1394606,completed,42,2026-07-20T16:19:03.105901+00:00
1394608,completed,42,2026-07-20T15:11:45.954182+00:00
1394611,completed,41,2026-07-20T16:01:02.363679+00:00
1394612,completed,42,2026-07-20T15:40:31.836143+00:00
1394613,completed,42,2026-07-20T15:51:17.766200+00:00
1394614,completed,42,2026-07-20T16:19:03.634178+00:00
1394615,completed,41,2026-07-20T15:39:41.240738+00:00
1394616,completed,42,2026-07-20T16:02:34.520052+00:00
1394620,completed,42,2026-07-20T15:07:51.515236+00:00
1394624,completed,42,2026-07-20T15:49:41.429477+00:00
1394625,completed,42,2026-07-20T15:09:32.010836+00:00
1394628,completed,42,2026-07-20T16:02:38.174684+00:00
1394630,completed,42,2026-07-20T15:36:40.367566+00:00
1394631,completed,42,2026-07-20T16:03:09.363717+00:00
1394634,completed,42,2026-07-20T15:49:57.252973+00:00
1394638,completed,42,2026-07-20T15:08:08.876374+00:00
1394640,completed,42,2026-07-20T15:39:46.549864+00:00
1394641,completed,42,2026-07-20T16:19:02.056231+00:00
1394642,completed,42,2026-07-20T15:09:16.558717+00:00
1394645,completed,42,2026-07-20T16:25:17.888031+00:00
1394650,completed,41,2026-07-20T16:19:15.430725+00:00
1394651,completed,42,2026-07-20T15:06:18.846220+00:00
1394653,completed,42,2026-07-20T15:38:34.670913+00:00
1394656,completed,42,2026-07-20T16:02:35.565638+00:00
1394659,completed,42,2026-07-20T15:10:56.992038+00:00
1394662,completed,42,2026-07-20T15:39:04.546681+00:00
1394663,completed,42,2026-07-20T16:02:37.637136+00:00
1394668,completed,42,2026-07-20T16:19:56.057894+00:00
1394669,completed,42,2026-07-20T15:51:04.833053+00:00
1394671,completed,39,2026-07-20T15:39:48.671116+00:00
1394672,completed,41,2026-07-20T15:09:34.682658+00:00
1394677,completed,42,2026-07-20T15:39:07.739426+00:00
1394681,completed,42,2026-07-20T16:02:36.107534+00:00
1394682,completed,42,2026-07-20T16:19:55.022365+00:00
1394684,completed,41,2026-07-20T15:07:57.376320+00:00
1394686,completed,42,2026-07-20T16:20:47.456515+00:00
1394689,completed,42,2026-07-20T15:08:04.051962+00:00
1394690,completed,42,2026-07-20T16:02:36.619114+00:00
1394691,completed,41,2026-07-20T15:51:02.905559+00:00
1394695,completed,42,2026-07-20T15:38:47.431201+00:00
1394697,completed,42,2026-07-20T15:07:03.391138+00:00
1394699,completed,42,2026-07-20T16:02:38.698700+00:00
1394701,completed,42,2026-07-20T15:51:12.038975+00:00
1394702,completed,41,2026-07-20T15:50:14.088038+00:00
1394704,completed,42,2026-07-20T16:19:16.959174+00:00
1394707,completed,42,2026-07-20T15:05:36.580339+00:00
1394713,completed,42,2026-07-20T15:38:01.430996+00:00
1394716,completed,42,2026-07-20T16:02:37.126354+00:00
1394719,completed,41,2026-07-20T15:09:20.284666+00:00
1394722,completed,39,2026-07-20T16:02:06.416142+00:00
1394723,completed,42,2026-07-20T15:39:49.208940+00:00
1394725,completed,42,2026-07-20T15:07:03.928319+00:00
1394726,completed,42,2026-07-20T16:02:39.207305+00:00
1394729,completed,42,2026-07-20T15:38:55.417227+00:00
1394731,completed,42,2026-07-20T15:38:57.538750+00:00
1394732,completed,41,2026-07-20T16:18:59.781746+00:00
1394734,completed,42,2026-07-20T16:00:57.399677+00:00
1396238,completed,40,2026-07-20T15:40:10.143299+00:00
1396240,completed,40,2026-07-20T16:24:38.100931+00:00
1396247,completed,40,2026-07-20T16:00:27.156355+00:00
1396248,completed,40,2026-07-20T15:39:58.305906+00:00
1396252,completed,40,2026-07-20T16:24:44.246098+00:00
1396256,completed,40,2026-07-20T15:36:50.430526+00:00
1396257,completed,40,2026-07-20T16:00:10.349453+00:00
1396263,completed,40,2026-07-20T16:24:38.612461+00:00
1396265,completed,40,2026-07-20T15:40:33.437365+00:00
