player_id,player_name,world_cup_team_id,world_cup_team,squad_position,age,number,profile_name,season_query,season,team_id,team_name,league_id,league_name,league_country,appearances,lineups,minutes,provider_position,provider_rating
70514,A. Gigovic,1113,Bosnia & Herzegovina,Midfielder,23,8,A. Gigović,2025,2025,565.0,BSC Young Boys,3,UEFA Europa League,World,7.0,6.0,329.0,Midfielder,6.2
70514,A. Gigovic,1113,Bosnia & Herzegovina,Midfielder,23,8,A. Gigović,2025,2025,565.0,BSC Young Boys,207,Super League,Switzerland,31.0,26.0,2117.0,Midfielder,6.76
70514,A. Gigovic,1113,Bosnia & Herzegovina,Midfielder,23,8,A. Gigović,2025,2025,191.0,Holstein Kiel,79,2. Bundesliga,Germany,1.0,1.0,87.0,Attacker,8
70514,A. Gigovic,1113,Bosnia & Herzegovina,Midfielder,23,8,A. Gigović,2026,2026,1113.0,Bosnia & Herzegovina,1,World Cup,World,2.0,1.0,79.0,Midfielder,6.8
70535,Ibrahim Adel,32,Egypt,Attacker,24,20,Ibrahim Adel,2025,2025,32.0,Egypt,6,Africa Cup of Nations,World,4.0,2.0,190.0,Midfielder,6.58
70535,Ibrahim Adel,32,Egypt,Attacker,24,20,Ibrahim Adel,2025,2025,2871.0,Al-Jazira,301,Pro League,United-Arab-Emirates,8.0,7.0,90.0,Midfielder,6
70535,Ibrahim Adel,32,Egypt,Attacker,24,20,Ibrahim Adel,2025,2025,398.0,FC Nordsjaelland,119,Superliga,Denmark,11.0,8.0,629.0,Midfielder,6.83
70535,Ibrahim Adel,32,Egypt,Attacker,24,20,Ibrahim Adel,2026,2026,32.0,Egypt,1,World Cup,World,1.0,0.0,2.0,Attacker,
70535,Ibrahim Adel,32,Egypt,Attacker,24,20,Ibrahim Adel,2026,2026,32.0,Egypt,10,Friendlies,World,3.0,0.0,105.0,Midfielder,6.17
70670,I. Pitta,2380,Paraguay,Attacker,26,25,I. Pitta,2025,2025,1193.0,Cuiaba,630,Matogrossense,Brazil,,,0.0,Attacker,
70670,I. Pitta,2380,Paraguay,Attacker,26,25,I. Pitta,2025,2025,794.0,RB Bragantino,475,Paulista - A1,Brazil,8.0,6.0,547.0,Attacker,6.975000
70670,I. Pitta,2380,Paraguay,Attacker,26,25,I. Pitta,2025,2025,794.0,RB Bragantino,71,Serie A,Brazil,24.0,10.0,1113.0,Attacker,6.96
70670,I. Pitta,2380,Paraguay,Attacker,26,25,I. Pitta,2025,2025,794.0,RB Bragantino,73,Copa Do Brasil,Brazil,4.0,3.0,136.0,Attacker,6.8
70670,I. Pitta,2380,Paraguay,Attacker,26,25,I. Pitta,2026,2026,2380.0,Paraguay,34,World Cup - Qualification South America,World,5.0,3.0,221.0,Attacker,6.62
70670,I. Pitta,2380,Paraguay,Attacker,26,25,I. Pitta,2026,2026,794.0,RB Bragantino,475,Paulista - A1,Brazil,3.0,2.0,185.0,Attacker,6.87
70670,I. Pitta,2380,Paraguay,Attacker,26,25,I. Pitta,2026,2026,794.0,RB Bragantino,73,Copa Do Brasil,Brazil,2.0,2.0,195.0,Attacker,6.5
70670,I. Pitta,2380,Paraguay,Attacker,26,25,I. Pitta,2026,2026,794.0,RB Bragantino,11,CONMEBOL Sudamericana,World,6.0,3.0,319.0,Attacker,6.95
70670,I. Pitta,2380,Paraguay,Attacker,26,25,I. Pitta,2026,2026,2380.0,Paraguay,1,World Cup,World,1.0,1.0,45.0,Attacker,5.9
70670,I. Pitta,2380,Paraguay,Attacker,26,25,I. Pitta,2026,2026,794.0,RB Bragantino,71,Serie A,Brazil,17.0,13.0,1179.0,Attacker,6.8
70732,J. Canale,2380,Paraguay,Defender,29,13,J. Canale,2025,2025,446.0,Lanus,11,CONMEBOL Sudamericana,World,3.0,3.0,584.0,Defender,7.12
70732,J. Canale,2380,Paraguay,Defender,29,13,J. Canale,2025,2025,446.0,Lanus,128,Liga Profesional Argentina,Argentina,11.0,11.0,1010.0,Defender,7.35
70732,J. Canale,2380,Paraguay,Defender,29,13,J. Canale,2026,2026,446.0,Lanus,128,Liga Profesional Argentina,Argentina,13.0,13.0,1188.0,Defender,6.84
70732,J. Canale,2380,Paraguay,Defender,29,13,J. Canale,2026,2026,446.0,Lanus,13,CONMEBOL Libertadores,World,6.0,6.0,547.0,Defender,6.97
70732,J. Canale,2380,Paraguay,Defender,29,13,J. Canale,2026,2026,2380.0,Paraguay,1,World Cup,World,4.0,1.0,165.0,Defender,6.8
70732,J. Canale,2380,Paraguay,Defender,29,13,J. Canale,2026,2026,2380.0,Paraguay,10,Friendlies,World,2.0,0.0,0.0,Defender,
70747,J. Enciso,2380,Paraguay,Attacker,21,19,J. Enciso,2025,2025,2380.0,Paraguay,10,Friendlies,World,2.0,1.0,124.0,Attacker,7.45
70747,J. Enciso,2380,Paraguay,Attacker,21,19,J. Enciso,2025,2025,95.0,Strasbourg,66,Coupe de France,France,5.0,4.0,384.0,Attacker,7.84
70747,J. Enciso,2380,Paraguay,Attacker,21,19,J. Enciso,2025,2025,95.0,Strasbourg,848,UEFA Europa Conference League,World,10.0,8.0,690.0,Midfielder,6.96
70747,J. Enciso,2380,Paraguay,Attacker,21,19,J. Enciso,2025,2025,95.0,Strasbourg,61,Ligue 1,France,27.0,22.0,1892.0,Midfielder,7.06
70747,J. Enciso,2380,Paraguay,Attacker,21,19,J. Enciso,2026,2026,2380.0,Paraguay,34,World Cup - Qualification South America,World,10.0,9.0,812.0,Midfielder,7.08
70747,J. Enciso,2380,Paraguay,Attacker,21,19,J. Enciso,2026,2026,2380.0,Paraguay,1,World Cup,World,5.0,5.0,387.0,Attacker,6.98
70747,J. Enciso,2380,Paraguay,Attacker,21,19,J. Enciso,2026,2026,2380.0,Paraguay,10,Friendlies,World,3.0,3.0,90.0,Attacker,6.9
70767,B. Ojeda,2380,Paraguay,Midfielder,25,20,B. Ojeda,2025,2025,1606.0,Real Salt Lake,772,Leagues Cup,World,3.0,2.0,90.0,Midfielder,9.9
70767,B. Ojeda,2380,Paraguay,Midfielder,25,20,B. Ojeda,2025,2025,1606.0,Real Salt Lake,16,CONCACAF Champions League,World,2.0,1.0,110.0,Midfielder,6.750000
70767,B. Ojeda,2380,Paraguay,Midfielder,25,20,B. Ojeda,2025,2025,1606.0,Real Salt Lake,253,Major League Soccer,USA,31.0,26.0,2192.0,Midfielder,6.96
70767,B. Ojeda,2380,Paraguay,Midfielder,25,20,B. Ojeda,2025,2025,2380.0,Paraguay,10,Friendlies,World,4.0,2.0,199.0,Midfielder,6.73
70767,B. Ojeda,2380,Paraguay,Midfielder,25,20,B. Ojeda,2026,2026,2380.0,Paraguay,34,World Cup - Qualification South America,World,2.0,0.0,40.0,Midfielder,6.65
70767,B. Ojeda,2380,Paraguay,Midfielder,25,20,B. Ojeda,2026,2026,2380.0,Paraguay,1,World Cup,World,1.0,0.0,21.0,Midfielder,6.3
70767,B. Ojeda,2380,Paraguay,Midfielder,25,20,B. Ojeda,2026,2026,2380.0,Paraguay,10,Friendlies,World,3.0,1.0,56.0,Midfielder,6.2
70767,B. Ojeda,2380,Paraguay,Midfielder,25,20,B. Ojeda,2026,2026,1598.0,Orlando City SC,253,Major League Soccer,USA,15.0,15.0,1373.0,Midfielder,6.72
70852,O. Gill,2380,Paraguay,Goalkeeper,25,12,O. Gill,2025,2025,460.0,San Lorenzo,130,Copa Argentina,Argentina,4.0,2.0,90.0,Goalkeeper,6.900000
70852,O. Gill,2380,Paraguay,Goalkeeper,25,12,O. Gill,2025,2025,460.0,San Lorenzo,128,Liga Profesional Argentina,Argentina,34.0,34.0,3105.0,Goalkeeper,6.94
70852,O. Gill,2380,Paraguay,Goalkeeper,25,12,O. Gill,2025,2025,2380.0,Paraguay,10,Friendlies,World,3.0,3.0,275.0,Goalkeeper,6.57
70852,O. Gill,2380,Paraguay,Goalkeeper,25,12,O. Gill,2026,2026,2380.0,Paraguay,34,World Cup - Qualification South America,World,1.0,1.0,95.0,Goalkeeper,7.3
70852,O. Gill,2380,Paraguay,Goalkeeper,25,12,O. Gill,2026,2026,460.0,San Lorenzo,128,Liga Profesional Argentina,Argentina,15.0,15.0,1415.0,Goalkeeper,7.23
70852,O. Gill,2380,Paraguay,Goalkeeper,25,12,O. Gill,2026,2026,460.0,San Lorenzo,11,CONMEBOL Sudamericana,World,6.0,6.0,540.0,Goalkeeper,6.68
70852,O. Gill,2380,Paraguay,Goalkeeper,25,12,O. Gill,2026,2026,2380.0,Paraguay,1,World Cup,World,5.0,5.0,480.0,Goalkeeper,7.56
70852,O. Gill,2380,Paraguay,Goalkeeper,25,12,O. Gill,2026,2026,2380.0,Paraguay,10,Friendlies,World,2.0,1.0,90.0,Goalkeeper,7.3
71230,C. Harvey,11,Panama,Midfielder,25,14,C. Harvey,2025,2025,1612.0,Minnesota United FC,772,Leagues Cup,World,3.0,1.0,90.0,Midfielder,8.5
71230,C. Harvey,11,Panama,Midfielder,25,14,C. Harvey,2025,2025,1612.0,Minnesota United FC,257,US Open Cup,USA,,,0.0,Midfielder,
71230,C. Harvey,11,Panama,Midfielder,25,14,C. Harvey,2025,2025,11.0,Panama,22,CONCACAF Gold Cup,World,2.0,2.0,177.0,Midfielder,6.950000
71230,C. Harvey,11,Panama,Midfielder,25,14,C. Harvey,2025,2025,1612.0,Minnesota United FC,253,Major League Soccer,USA,27.0,17.0,1637.0,Defender,7
71230,C. Harvey,11,Panama,Midfielder,25,14,C. Harvey,2026,2026,11.0,Panama,31,World Cup - Qualification CONCACAF,World,6.0,4.0,422.0,Midfielder,7.1
71230,C. Harvey,11,Panama,Midfielder,25,14,C. Harvey,2026,2026,11.0,Panama,1,World Cup,World,3.0,3.0,268.0,Midfielder,6.37
71230,C. Harvey,11,Panama,Midfielder,25,14,C. Harvey,2026,2026,11.0,Panama,10,Friendlies,World,5.0,4.0,264.0,Midfielder,7.13
71230,C. Harvey,11,Panama,Midfielder,25,14,C. Harvey,2026,2026,1612.0,Minnesota United FC,253,Major League Soccer,USA,4.0,1.0,97.0,Midfielder,6.3
72120,B. Ergashev,1568,Uzbekistan,Goalkeeper,30,16,B. Ergashev,2025,2025,4217.0,Neftchi,369,Super League,Uzbekistan,5.0,4.0,404.0,Goalkeeper,
72120,B. Ergashev,1568,Uzbekistan,Goalkeeper,30,16,B. Ergashev,2025,2025,4217.0,Neftchi,802,Cup,Uzbekistan,2.0,2.0,180.0,Goalkeeper,
72120,B. Ergashev,1568,Uzbekistan,Goalkeeper,30,16,B. Ergashev,2025,2025,1568.0,Uzbekistan,10,Friendlies,World,1.0,0.0,0.0,Goalkeeper,
72120,B. Ergashev,1568,Uzbekistan,Goalkeeper,30,16,B. Ergashev,2026,2026,1568.0,Uzbekistan,30,World Cup - Qualification Asia,World,0.0,0.0,0.0,Goalkeeper,
72120,B. Ergashev,1568,Uzbekistan,Goalkeeper,30,16,B. Ergashev,2026,2026,1568.0,Uzbekistan,1,World Cup,World,0.0,0.0,0.0,Goalkeeper,
72120,B. Ergashev,1568,Uzbekistan,Goalkeeper,30,16,B. Ergashev,2026,2026,1568.0,Uzbekistan,10,Friendlies,World,0.0,0.0,0.0,Goalkeeper,
72122,K. Alijonov,1568,Uzbekistan,Midfielder,28,3,K. Alijonov,2025,2025,4220.0,Pakhtakor,369,Super League,Uzbekistan,9.0,8.0,729.0,Defender,
72122,K. Alijonov,1568,Uzbekistan,Midfielder,28,3,K. Alijonov,2025,2025,4220.0,Pakhtakor,802,Cup,Uzbekistan,2.0,2.0,180.0,Defender,
72122,K. Alijonov,1568,Uzbekistan,Midfielder,28,3,K. Alijonov,2025,2025,1568.0,Uzbekistan,10,Friendlies,World,3.0,3.0,84.0,Midfielder,6.2
72122,K. Alijonov,1568,Uzbekistan,Midfielder,28,3,K. Alijonov,2026,2026,1568.0,Uzbekistan,30,World Cup - Qualification Asia,World,12.0,10.0,745.0,Defender,7.38
72122,K. Alijonov,1568,Uzbekistan,Midfielder,28,3,K. Alijonov,2026,2026,1568.0,Uzbekistan,1,World Cup,World,2.0,1.0,135.0,Defender,6.2
72127,O. Orunov,1568,Uzbekistan,Midfielder,25,11,O. O&apos;runov,2025,2025,2742.0,Persepolis FC,290,Persian Gulf Pro League,Iran,4.0,1.0,52.0,Midfielder,6.500000
72127,O. Orunov,1568,Uzbekistan,Midfielder,25,11,O. O&apos;runov,2025,2025,1568.0,Uzbekistan,10,Friendlies,World,3.0,2.0,0.0,Midfielder,
72127,O. Orunov,1568,Uzbekistan,Midfielder,25,11,O. O&apos;runov,2026,2026,1568.0,Uzbekistan,30,World Cup - Qualification Asia,World,9.0,7.0,181.0,Attacker,6.78
72127,O. Orunov,1568,Uzbekistan,Midfielder,25,11,O. O&apos;runov,2026,2026,1568.0,Uzbekistan,1,World Cup,World,2.0,1.0,62.0,Attacker,6.3
72127,O. Orunov,1568,Uzbekistan,Midfielder,25,11,O. O&apos;runov,2026,2026,1568.0,Uzbekistan,10,Friendlies,World,2.0,2.0,124.0,Attacker,6.3
72128,I. Sergeev,1568,Uzbekistan,Attacker,32,21,I. Sergeev,2025,2025,4220.0,Pakhtakor,369,Super League,Uzbekistan,9.0,9.0,772.0,Attacker,
72128,I. Sergeev,1568,Uzbekistan,Attacker,32,21,I. Sergeev,2025,2025,4220.0,Pakhtakor,802,Cup,Uzbekistan,2.0,2.0,180.0,Attacker,
72128,I. Sergeev,1568,Uzbekistan,Attacker,32,21,I. Sergeev,2025,2025,1568.0,Uzbekistan,10,Friendlies,World,2.0,0.0,11.0,Attacker,6.3
72128,I. Sergeev,1568,Uzbekistan,Attacker,32,21,I. Sergeev,2026,2026,1568.0,Uzbekistan,30,World Cup - Qualification Asia,World,3.0,0.0,7.0,Attacker,7.3
72128,I. Sergeev,1568,Uzbekistan,Attacker,32,21,I. Sergeev,2026,2026,1568.0,Uzbekistan,1,World Cup,World,3.0,0.0,33.0,Attacker,6.4
72128,I. Sergeev,1568,Uzbekistan,Attacker,32,21,I. Sergeev,2026,2026,1568.0,Uzbekistan,10,Friendlies,World,2.0,0.0,22.0,Attacker,7
72140,Saleem Obaid,1548,Jordan,Defender,33,17,Saleem Obaid,2025,2025,1548.0,Jordan,10,Friendlies,World,2.0,2.0,0.0,Defender,
72140,Saleem Obaid,1548,Jordan,Defender,33,17,Saleem Obaid,2025,2025,4532.0,Al Hussein,18,AFC Champions League Two,World,5.0,5.0,168.0,Defender,6.65
72140,Saleem Obaid,1548,Jordan,Defender,33,17,Saleem Obaid,2026,2026,1548.0,Jordan,30,World Cup - Qualification Asia,World,2.0,1.0,135.0,Defender,6.45
72140,Saleem Obaid,1548,Jordan,Defender,33,17,Saleem Obaid,2026,2026,1548.0,Jordan,1,World Cup,World,3.0,0.0,20.0,Defender,5.9
72140,Saleem Obaid,1548,Jordan,Defender,33,17,Saleem Obaid,2026,2026,1548.0,Jordan,10,Friendlies,World,3.0,1.0,89.0,Defender,6.95
72142,Mohammed Abu Zurayq,1548,Jordan,Attacker,28,7,Mohammed Abu Zurayq,2025,2025,1548.0,Jordan,10,Friendlies,World,3.0,1.0,0.0,Attacker,
72142,Mohammed Abu Zurayq,1548,Jordan,Attacker,28,7,Mohammed Abu Zurayq,2026,2026,1548.0,Jordan,30,World Cup - Qualification Asia,World,6.0,0.0,38.0,Midfielder,6.45
72142,Mohammed Abu Zurayq,1548,Jordan,Attacker,28,7,Mohammed Abu Zurayq,2026,2026,1548.0,Jordan,1,World Cup,World,2.0,0.0,2.0,Attacker,
72142,Mohammed Abu Zurayq,1548,Jordan,Attacker,28,7,Mohammed Abu Zurayq,2026,2026,1548.0,Jordan,10,Friendlies,World,2.0,0.0,10.0,Attacker,6.3
72155,A. Ueda,12,Japan,Attacker,27,18,A. Ueda,2025,2025,209.0,Feyenoord,667,Friendlies Clubs,World,1.0,1.0,90.0,Attacker,6.700000
72155,A. Ueda,12,Japan,Attacker,27,18,A. Ueda,2025,2025,12.0,Japan,10,Friendlies,World,5.0,3.0,270.0,Attacker,7.26
72155,A. Ueda,12,Japan,Attacker,27,18,A. Ueda,2025,2025,209.0,Feyenoord,90,KNVB Beker,Netherlands,1.0,1.0,90.0,Attacker,6.7
72155,A. Ueda,12,Japan,Attacker,27,18,A. Ueda,2025,2025,209.0,Feyenoord,3,UEFA Europa League,World,6.0,5.0,435.0,Attacker,6.58
72155,A. Ueda,12,Japan,Attacker,27,18,A. Ueda,2025,2025,209.0,Feyenoord,88,Eredivisie,Netherlands,31.0,31.0,2533.0,Attacker,7.17
72155,A. Ueda,12,Japan,Attacker,27,18,A. Ueda,2025,2025,209.0,Feyenoord,2,UEFA Champions League,World,2.0,2.0,167.0,Attacker,6.85
72155,A. Ueda,12,Japan,Attacker,27,18,A. Ueda,2026,2026,12.0,Japan,30,World Cup - Qualification Asia,World,9.0,9.0,692.0,Attacker,7.49
72155,A. Ueda,12,Japan,Attacker,27,18,A. Ueda,2026,2026,12.0,Japan,1,World Cup,World,4.0,4.0,324.0,Attacker,7.28
72155,A. Ueda,12,Japan,Attacker,27,18,A. Ueda,2026,2026,12.0,Japan,10,Friendlies,World,3.0,2.0,138.0,Attacker,6.37
73418,A. Abdullaev,1568,Uzbekistan,Defender,28,18,A. Abdullayev,2025,2025,4220.0,Pakhtakor,369,Super League,Uzbekistan,6.0,5.0,461.0,Midfielder,
73418,A. Abdullaev,1568,Uzbekistan,Defender,28,18,A. Abdullayev,2025,2025,4220.0,Pakhtakor,802,Cup,Uzbekistan,2.0,1.0,134.0,Midfielder,
73418,A. Abdullaev,1568,Uzbekistan,Defender,28,18,A. Abdullayev,2025,2025,2867.0,Dibba Al-Fujairah,301,Pro League,United-Arab-Emirates,9.0,8.0,570.0,Midfielder,6.57
73418,A. Abdullaev,1568,Uzbekistan,Defender,28,18,A. Abdullayev,2026,2026,1568.0,Uzbekistan,30,World Cup - Qualification Asia,World,8.0,3.0,265.0,Midfielder,6.85
73418,A. Abdullaev,1568,Uzbekistan,Defender,28,18,A. Abdullayev,2026,2026,1568.0,Uzbekistan,1,World Cup,World,2.0,2.0,180.0,Defender,6.45
73418,A. Abdullaev,1568,Uzbekistan,Defender,28,18,A. Abdullayev,2026,2026,1568.0,Uzbekistan,10,Friendlies,World,1.0,1.0,70.0,Defender,6.9
73507,A. Nematov,1568,Uzbekistan,Goalkeeper,24,12,A. Ne&apos;matov,2025,2025,4215.0,Nasaf,369,Super League,Uzbekistan,9.0,9.0,810.0,Goalkeeper,
73507,A. Nematov,1568,Uzbekistan,Goalkeeper,24,12,A. Ne&apos;matov,2025,2025,4215.0,Nasaf,802,Cup,Uzbekistan,1.0,1.0,90.0,Goalkeeper,
73507,A. Nematov,1568,Uzbekistan,Goalkeeper,24,12,A. Ne&apos;matov,2025,2025,1568.0,Uzbekistan,10,Friendlies,World,5.0,5.0,90.0,Goalkeeper,6.3
73507,A. Nematov,1568,Uzbekistan,Goalkeeper,24,12,A. Ne&apos;matov,2025,2025,4215.0,Nasaf,17,AFC Champions League Elite,World,7.0,7.0,630.0,Goalkeeper,6.87
73507,A. Nematov,1568,Uzbekistan,Goalkeeper,24,12,A. Ne&apos;matov,2026,2026,1568.0,Uzbekistan,30,World Cup - Qualification Asia,World,0.0,0.0,0.0,Goalkeeper,
73507,A. Nematov,1568,Uzbekistan,Goalkeeper,24,12,A. Ne&apos;matov,2026,2026,1568.0,Uzbekistan,1,World Cup,World,2.0,2.0,180.0,Goalkeeper,6.2
73507,A. Nematov,1568,Uzbekistan,Goalkeeper,24,12,A. Ne&apos;matov,2026,2026,1568.0,Uzbekistan,10,Friendlies,World,1.0,1.0,90.0,Goalkeeper,7
73510,U. Eshmurodov,1568,Uzbekistan,Defender,33,15,U. Eshmurodov,2025,2025,4215.0,Nasaf,369,Super League,Uzbekistan,9.0,9.0,810.0,Defender,
73510,U. Eshmurodov,1568,Uzbekistan,Defender,33,15,U. Eshmurodov,2025,2025,4215.0,Nasaf,802,Cup,Uzbekistan,1.0,1.0,53.0,Defender,
73510,U. Eshmurodov,1568,Uzbekistan,Defender,33,15,U. Eshmurodov,2025,2025,1568.0,Uzbekistan,10,Friendlies,World,3.0,2.0,90.0,Defender,6.9
73510,U. Eshmurodov,1568,Uzbekistan,Defender,33,15,U. Eshmurodov,2025,2025,4215.0,Nasaf,17,AFC Champions League Elite,World,7.0,7.0,624.0,Midfielder,6.93
73510,U. Eshmurodov,1568,Uzbekistan,Defender,33,15,U. Eshmurodov,2026,2026,1568.0,Uzbekistan,30,World Cup - Qualification Asia,World,8.0,8.0,353.0,Defender,6.73
73510,U. Eshmurodov,1568,Uzbekistan,Defender,33,15,U. Eshmurodov,2026,2026,1568.0,Uzbekistan,1,World Cup,World,0.0,0.0,0.0,Defender,
73510,U. Eshmurodov,1568,Uzbekistan,Defender,33,15,U. Eshmurodov,2026,2026,1568.0,Uzbekistan,10,Friendlies,World,0.0,0.0,0.0,Defender,
73514,S. Nasrullayev,1568,Uzbekistan,Midfielder,27,13,S. Nasrullayev,2025,2025,4215.0,Nasaf,369,Super League,Uzbekistan,5.0,3.0,234.0,Defender,
73514,S. Nasrullayev,1568,Uzbekistan,Midfielder,27,13,S. Nasrullayev,2025,2025,4215.0,Nasaf,802,Cup,Uzbekistan,1.0,1.0,90.0,Defender,
73514,S. Nasrullayev,1568,Uzbekistan,Midfielder,27,13,S. Nasrullayev,2025,2025,1568.0,Uzbekistan,10,Friendlies,World,5.0,4.0,61.0,Midfielder,6.7
73514,S. Nasrullayev,1568,Uzbekistan,Midfielder,27,13,S. Nasrullayev,2025,2025,4215.0,Nasaf,17,AFC Champions League Elite,World,6.0,6.0,540.0,Defender,5.87
73514,S. Nasrullayev,1568,Uzbekistan,Midfielder,27,13,S. Nasrullayev,2026,2026,1568.0,Uzbekistan,30,World Cup - Qualification Asia,World,11.0,9.0,630.0,Defender,6.95
73514,S. Nasrullayev,1568,Uzbekistan,Midfielder,27,13,S. Nasrullayev,2026,2026,1568.0,Uzbekistan,1,World Cup,World,3.0,3.0,180.0,Midfielder,6.37
73514,S. Nasrullayev,1568,Uzbekistan,Midfielder,27,13,S. Nasrullayev,2026,2026,1568.0,Uzbekistan,10,Friendlies,World,2.0,2.0,180.0,Midfielder,6.2
73520,A. Ganiyev,1568,Uzbekistan,Attacker,27,19,A. Gʻaniyev,2025,2025,1568.0,Uzbekistan,10,Friendlies,World,4.0,3.0,76.0,Midfielder,6.6
73520,A. Ganiyev,1568,Uzbekistan,Attacker,27,19,A. Gʻaniyev,2025,2025,9136.0,Al Bataeh,301,Pro League,United-Arab-Emirates,24.0,23.0,922.0,Midfielder,6.82
73520,A. Ganiyev,1568,Uzbekistan,Attacker,27,19,A. Gʻaniyev,2026,2026,1568.0,Uzbekistan,30,World Cup - Qualification Asia,World,1.0,0.0,0.0,Midfielder,
73520,A. Ganiyev,1568,Uzbekistan,Attacker,27,19,A. Gʻaniyev,2026,2026,1568.0,Uzbekistan,1,World Cup,World,2.0,1.0,121.0,Midfielder,6.6
73520,A. Ganiyev,1568,Uzbekistan,Attacker,27,19,A. Gʻaniyev,2026,2026,1568.0,Uzbekistan,10,Friendlies,World,1.0,1.0,23.0,Attacker,6.2
73522,A. Mozgovoy,1568,Uzbekistan,Midfielder,26,6,A. Mozgovoy,2025,2025,4215.0,Nasaf,369,Super League,Uzbekistan,10.0,9.0,833.0,Midfielder,
73522,A. Mozgovoy,1568,Uzbekistan,Midfielder,26,6,A. Mozgovoy,2025,2025,4215.0,Nasaf,802,Cup,Uzbekistan,3.0,2.0,214.0,Midfielder,
73522,A. Mozgovoy,1568,Uzbekistan,Midfielder,26,6,A. Mozgovoy,2025,2025,1568.0,Uzbekistan,10,Friendlies,World,4.0,2.0,90.0,Midfielder,6.3
73522,A. Mozgovoy,1568,Uzbekistan,Midfielder,26,6,A. Mozgovoy,2025,2025,2877.0,Baniyas SC,301,Pro League,United-Arab-Emirates,11.0,6.0,174.0,Midfielder,6.68
73522,A. Mozgovoy,1568,Uzbekistan,Midfielder,26,6,A. Mozgovoy,2026,2026,1568.0,Uzbekistan,30,World Cup - Qualification Asia,World,5.0,2.0,201.0,Midfielder,6.95
73522,A. Mozgovoy,1568,Uzbekistan,Midfielder,26,6,A. Mozgovoy,2026,2026,1568.0,Uzbekistan,1,World Cup,World,3.0,2.0,217.0,Midfielder,6.47
73522,A. Mozgovoy,1568,Uzbekistan,Midfielder,26,6,A. Mozgovoy,2026,2026,1568.0,Uzbekistan,10,Friendlies,World,2.0,1.0,110.0,Midfielder,6.4
73534,U. Yusupov,1568,Uzbekistan,Goalkeeper,34,1,U. Yusupov,2025,2025,2734.0,Foolad FC,290,Persian Gulf Pro League,Iran,,,0.0,Goalkeeper,
73534,U. Yusupov,1568,Uzbekistan,Goalkeeper,34,1,U. Yusupov,2026,2026,1568.0,Uzbekistan,30,World Cup - Qualification Asia,World,16.0,16.0,900.0,Goalkeeper,7.31
73534,U. Yusupov,1568,Uzbekistan,Goalkeeper,34,1,U. Yusupov,2026,2026,1568.0,Uzbekistan,1,World Cup,World,1.0,1.0,90.0,Goalkeeper,5.5
73534,U. Yusupov,1568,Uzbekistan,Goalkeeper,34,1,U. Yusupov,2026,2026,1568.0,Uzbekistan,10,Friendlies,World,1.0,1.0,90.0,Goalkeeper,6.3
73868,R. Pepi,2384,USA,Attacker,22,9,R. Pepi,2025,2025,197.0,PSV Eindhoven,667,Friendlies Clubs,World,1.0,1.0,74.0,Attacker,5.700000
73868,R. Pepi,2384,USA,Attacker,22,9,R. Pepi,2025,2025,2384.0,USA,10,Friendlies,World,1.0,0.0,13.0,Attacker,6.2
73868,R. Pepi,2384,USA,Attacker,22,9,R. Pepi,2025,2025,197.0,PSV Eindhoven,90,KNVB Beker,Netherlands,2.0,1.0,114.0,Attacker,5.75
73868,R. Pepi,2384,USA,Attacker,22,9,R. Pepi,2025,2025,197.0,PSV Eindhoven,88,Eredivisie,Netherlands,26.0,16.0,1433.0,Attacker,7.04
73868,R. Pepi,2384,USA,Attacker,22,9,R. Pepi,2025,2025,197.0,PSV Eindhoven,2,UEFA Champions League,World,5.0,1.0,154.0,Attacker,6.92
73868,R. Pepi,2384,USA,Attacker,22,9,R. Pepi,2026,2026,2384.0,USA,1,World Cup,World,5.0,2.0,212.0,Attacker,6.42
73868,R. Pepi,2384,USA,Attacker,22,9,R. Pepi,2026,2026,2384.0,USA,10,Friendlies,World,3.0,1.0,82.0,Attacker,6.8
76867,N. Mujakic,1113,Bosnia & Herzegovina,Defender,27,2,N. Mujakić,2025,2025,1113.0,Bosnia & Herzegovina,10,Friendlies,World,1.0,,0.0,Defender,
76867,N. Mujakic,1113,Bosnia & Herzegovina,Defender,27,2,N. Mujakić,2025,2025,3588.0,Eyüpspor,203,Süper Lig,Turkey,16.0,15.0,1356.0,Defender,6.64
76867,N. Mujakic,1113,Bosnia & Herzegovina,Defender,27,2,N. Mujakić,2025,2025,3573.0,Gaziantep FK,203,Süper Lig,Turkey,11.0,9.0,854.0,Defender,6.58
76867,N. Mujakic,1113,Bosnia & Herzegovina,Defender,27,2,N. Mujakić,2026,2026,1113.0,Bosnia & Herzegovina,1,World Cup,World,0.0,0.0,0.0,Defender,
77037,J. Lukic,1113,Bosnia & Herzegovina,Attacker,27,25,J. Lukić,2025,2025,2599.0,Universitatea Cluj,283,Liga I,Romania,32.0,28.0,2504.0,Attacker,7.18
77037,J. Lukic,1113,Bosnia & Herzegovina,Attacker,27,25,J. Lukić,2026,2026,1113.0,Bosnia & Herzegovina,1,World Cup,World,2.0,1.0,74.0,Attacker,6.9
78494,J. Waterman,5529,Canada,Defender,29,5,J. Waterman,2025,2025,1614.0,CF Montreal,772,Leagues Cup,World,3.0,3.0,166.0,Defender,6.7
