player_id,player_name,detailed_fixtures,detailed_minutes,current_window_fixtures,pre_world_cup_fixtures,provider_position_rate,passes_rate,has_lineup_evidence,world_cup_team,squad_position,reported_minutes,benchmark_precheck
44791,Aaron Tshibola,1,27.0,1,1,1.0,1.0,True,Congo DR,Midfielder,1276.0,False
44798,Liam Millar,34,2037.0,34,31,1.0,1.0,True,Canada,Midfielder,2481.0,True
44811,Scott McKenna,14,1224.0,14,13,1.0,1.0,True,Scotland,Defender,3887.0,True
44814,Lewis Ferguson,48,3219.0,48,45,1.0,1.0,True,Scotland,Midfielder,3602.0,True
44865,John Souttar,17,1392.0,17,17,1.0,0.9411764705882353,True,Scotland,Defender,3879.0,True
44871,Aaron Hickey,25,943.0,25,24,1.0,0.96,True,Scotland,Defender,1241.0,False
45020,Duckens Nazon,9,458.0,6,8,1.0,1.0,True,Haiti,Attacker,1807.0,True
45078,Ross Stewart,14,570.0,14,13,1.0,1.0,True,Scotland,Attacker,1388.0,False
45307,Lyndon Dykes,15,522.0,15,13,1.0,1.0,True,Scotland,Attacker,2550.0,True
46245,Ricardo Goss,4,360.0,4,4,1.0,1.0,True,South Africa,Goalkeeper,2718.0,True
46334,Aubrey Modiba,42,3194.0,42,38,1.0,1.0,True,South Africa,Defender,3891.0,True
46417,Sipho Chaine,30,2700.0,30,30,1.0,1.0,True,South Africa,Goalkeeper,2954.0,True
46458,Nkosinathi Sibisi,25,2135.0,25,24,1.0,1.0,True,South Africa,Defender,2778.0,True
46601,Khuliso Mudau,41,3322.0,41,37,1.0,1.0,True,South Africa,Defender,4137.0,True
46672,Rui Silva,46,4215.0,46,46,1.0,1.0,True,Portugal,Goalkeeper,4350.0,True
46731,Pervis Estupiñán,26,1573.0,25,24,1.0,0.9615384615384616,True,Ecuador,Midfielder,3104.0,True
46746,Ante Budimir,27,1999.0,27,24,1.0,1.0,True,Croatia,Attacker,3222.0,True
46855,Yoel Bárcenas,13,1026.0,13,10,1.0,1.0,True,Panama,Midfielder,3107.0,True
46930,Ermedin Demirović,42,2738.0,42,38,1.0,1.0,True,Bosnia & Herzegovina,Attacker,3206.0,True
47237,Luis Javier Suárez,54,4490.0,54,49,1.0,1.0,True,Colombia,Attacker,4787.0,True
47254,Mathías Olivera,36,2097.0,36,33,1.0,1.0,True,Uruguay,Defender,3348.0,True
47270,Unai Simón,51,4590.0,51,44,1.0,1.0,True,Spain,Goalkeeper,5040.0,True
47294,Iñaki Williams,37,2571.0,37,35,1.0,1.0,True,Ghana,Midfielder,3986.0,True
47296,Gerónimo Rulli,39,3517.0,39,39,1.0,1.0,True,Argentina,Goalkeeper,3888.0,True
47300,Theo Hernández,43,3696.0,43,39,1.0,1.0,True,France,Defender,3893.0,True
47311,Mikel Merino,41,2081.0,41,34,1.0,1.0,True,Spain,Midfielder,2283.0,True
47315,Martín Zubimendi,57,4298.0,57,57,1.0,1.0,True,Spain,Midfielder,4491.0,True
47323,Mikel Oyarzabal,46,3724.0,46,39,1.0,1.0,True,Spain,Attacker,3787.0,True
47348,Borja Iglesias,31,1551.0,31,30,1.0,0.9354838709677419,True,Spain,Attacker,2791.0,True
47380,Marc Cucurella,63,5071.0,57,56,1.0,1.0,True,Spain,Defender,5744.0,True
47519,Pedro Porro,52,4374.0,52,47,1.0,1.0,True,Spain,Defender,4549.0,True
47545,Gaël Kakuta,2,125.0,2,2,1.0,1.0,True,Congo DR,Attacker,2254.0,True
47582,Cucho Hernández,42,3175.0,42,40,1.0,1.0,True,Colombia,Attacker,3364.0,True
47696,Alexander Bernhardsson,4,309.0,4,1,1.0,1.0,True,Sweden,Midfielder,1950.0,True
47903,Hjalmar Ekdal,19,1539.0,19,19,1.0,1.0,True,Sweden,Defender,1958.0,True
47969,Gabriel Gudmundsson,39,3271.0,39,35,1.0,1.0,True,Sweden,Midfielder,3633.0,True
47988,Carl Starfelt,20,1553.0,20,19,1.0,1.0,True,Sweden,Defender,2528.0,True
48002,Benjamin Nygren,52,3299.0,52,48,1.0,1.0,True,Sweden,Midfielder,4842.0,True
48033,Jacob Widell Zetterström,12,1080.0,12,10,1.0,1.0,True,Sweden,Goalkeeper,4320.0,True
48047,Jesper Karlström,21,1766.0,21,19,1.0,1.0,True,Sweden,Midfielder,3662.0,True
48119,Odilon Kossounou,40,2534.0,40,36,1.0,0.975,True,Ivory Coast,Defender,2714.0,True
48129,Aimar Sher,6,366.0,6,5,1.0,1.0,True,Iraq,Midfielder,2989.0,True
48372,Eray Cömert,10,747.0,10,9,1.0,1.0,True,Switzerland,Defender,1855.0,True
48378,Silvan Widmer,45,2733.0,45,40,1.0,1.0,True,Switzerland,Defender,3002.0,True
48389,Noah Okafor,34,1920.0,34,33,1.0,0.9705882352941176,True,Switzerland,Attacker,2123.0,True
48471,Ruben Vargas,22,1334.0,22,16,1.0,1.0,True,Switzerland,Attacker,2173.0,True
48489,Miro Muheim,26,1997.0,26,23,1.0,1.0,True,Switzerland,Defender,2982.0,True
48497,Cédric Itten,6,256.0,6,3,1.0,1.0,True,Switzerland,Attacker,3358.0,True
48555,Charles Pickel,12,261.0,12,10,1.0,0.8333333333333334,True,Congo DR,Midfielder,963.0,False
48648,Dan Ndoye,42,2353.0,42,36,1.0,0.9761904761904762,True,Switzerland,Midfielder,2932.0,True
49469,Mortadha Ben Ouanes,11,841.0,11,10,1.0,1.0,True,Tunisia,Midfielder,2335.0,True
49583,Ali Abdi,39,2316.0,39,36,1.0,1.0,True,Tunisia,Midfielder,2579.0,True
49837,Mert Günok,15,1285.0,15,15,1.0,1.0,True,Türkiye,Goalkeeper,1831.0,True
49857,İrfan Can Kahveci,19,911.0,19,18,1.0,1.0,True,Türkiye,Midfielder,1941.0,True
49866,Uğurcan Çakır,42,3788.0,42,39,1.0,1.0,True,Türkiye,Goalkeeper,4418.0,True
50006,Amir Hadžiahmetović,34,1828.0,34,33,1.0,1.0,True,Bosnia & Herzegovina,Midfielder,2395.0,True
50030,Montassar Talbi,31,2820.0,31,28,1.0,1.0,True,Tunisia,Defender,3638.0,True
50042,Marwane Saadane,12,1003.0,12,11,1.0,1.0,True,Morocco,Defender,2560.0,True
50057,Eren Elmalı,40,2176.0,40,38,1.0,0.95,True,Türkiye,Midfielder,2268.0,True
50077,Sergio Rochet,10,886.0,10,9,1.0,1.0,True,Uruguay,Goalkeeper,3849.0,True
50270,Ryan Mendes,5,414.0,5,1,1.0,1.0,True,Cape Verde Islands,Midfielder,3983.0,True
50272,Otabek Shukurov,3,238.0,3,0,1.0,1.0,True,Uzbekistan,Midfielder,2075.0,True
50728,Matthew Freese,21,1927.0,15,17,1.0,1.0,True,USA,Goalkeeper,6119.0,True
50735,Mark McKenzie,23,1865.0,22,22,1.0,1.0,True,USA,Defender,3388.0,True
50739,Brenden Aaronson,47,2915.0,42,46,1.0,0.9787234042553191,True,USA,Attacker,3160.0,True
50745,Jamiro Monteiro,10,698.0,10,6,1.0,1.0,True,Cape Verde Islands,Midfielder,1738.0,False
50788,Mathieu Choinière,29,1786.0,25,28,1.0,1.0,True,Canada,Midfielder,2630.0,True
50816,Richie Laryea,25,2107.0,20,20,1.0,1.0,True,Canada,Defender,3421.0,True
50817,Jonathan Osorio,21,1592.0,20,19,1.0,1.0,True,Canada,Midfielder,3453.0,True
50826,Jacob Shaffelburg,24,996.0,19,19,1.0,1.0,True,Canada,Midfielder,2128.0,True
50852,Joseph Scally,37,2879.0,37,35,1.0,1.0,True,USA,Defender,3032.0,True
50879,Miles Robinson,13,950.0,10,12,1.0,1.0,True,USA,Defender,6053.0,True
50958,Derrick Etienne Junior,19,922.0,18,18,1.0,0.9473684210526315,True,Haiti,Attacker,1887.0,True
50999,Matt Turner,8,720.0,8,7,1.0,1.0,True,USA,Goalkeeper,2487.0,True
51016,Tajon Buchanan,52,2973.0,48,47,1.0,1.0,True,Canada,Midfielder,3446.0,True
51114,Cristian Roldán,11,961.0,9,11,1.0,1.0,True,USA,Midfielder,5309.0,True
51148,Dayne St. Clair,28,2541.0,23,28,1.0,1.0,True,Canada,Goalkeeper,5283.0,True
51149,Michael Boxall,25,1871.0,21,22,1.0,1.0,True,New Zealand,Defender,4489.0,True
51466,Joaquín Piquerez,48,3821.0,43,48,1.0,1.0,True,Uruguay,Attacker,6038.0,True
51494,Manuel Ugarte,29,1322.0,29,26,1.0,1.0,True,Uruguay,Midfielder,3203.0,True
51530,Federico Viñas,30,2184.0,30,27,1.0,1.0,True,Uruguay,Midfielder,3062.0,True
51535,Sebastián Cáceres,40,3383.0,38,37,1.0,1.0,True,Uruguay,Defender,4771.0,True
51572,Matías Viña,22,1227.0,22,21,1.0,1.0,True,Uruguay,Defender,1680.0,False
51603,Agustín Canobbio,15,1150.0,13,12,1.0,1.0,True,Uruguay,Midfielder,6333.0,True
51617,Darwin Núñez,26,1838.0,26,23,1.0,1.0,True,Uruguay,Attacker,2781.0,True
51618,Brian Rodríguez,47,3010.0,45,44,1.0,1.0,True,Uruguay,Attacker,3985.0,True
51776,Maximiliano Araújo,47,3756.0,47,44,1.0,1.0,True,Uruguay,Midfielder,5194.0,True
53517,Dennis Hadžikadunić,3,162.0,3,2,1.0,1.0,True,Bosnia & Herzegovina,Defender,2247.0,True
53535,Eldor Shomurodov,39,3312.0,39,36,1.0,1.0,True,Uzbekistan,Attacker,4520.0,True
53886,Jalal Hassan,8,675.0,8,6,1.0,1.0,True,Iraq,Goalkeeper,1834.0,True
53900,Yazan Al-Arab,4,360.0,4,1,1.0,1.0,True,Jordan,Defender,4090.0,True
53902,Ehsan Haddad,3,261.0,3,0,1.0,1.0,True,Jordan,Defender,1168.0,False
57739,José Córdoba,37,2831.0,34,34,1.0,0.972972972972973,True,Panama,Defender,3236.0,True
57807,Adalberto Carrasquilla,34,2608.0,34,34,1.0,1.0,True,Panama,Midfielder,5388.0,True
57875,César Yanis,4,150.0,0,4,1.0,1.0,True,Panama,Midfielder,3133.0,True
61837,Abdülkerim Bardakcı,46,3960.0,46,43,1.0,1.0,True,Türkiye,Defender,4365.0,True
61895,Santiago Mele,4,360.0,4,4,1.0,1.0,True,Uruguay,Goalkeeper,3889.0,True
62490,Samet Akaydın,16,1410.0,16,16,1.0,1.0,True,Türkiye,Defender,2617.0,True
63274,Barış Alper Yılmaz,48,3689.0,48,45,1.0,1.0,True,Türkiye,Midfielder,3781.0,True
63964,Félix Torres,7,277.0,6,6,1.0,0.8571428571428571,True,Ecuador,Defender,3994.0,True
64190,Yahia Fofana,24,2160.0,24,20,1.0,1.0,True,Ivory Coast,Goalkeeper,3330.0,True
64268,Johan Mojica,35,2778.0,35,31,1.0,1.0,True,Colombia,Defender,4230.0,True
66055,Petar Musa,11,887.0,10,9,1.0,1.0,True,Croatia,Attacker,4240.0,True
66214,David Douděra,29,1961.0,29,28,1.0,1.0,True,Czech Republic,Midfielder,2109.0,True
66275,Mojmír Chytil,35,1633.0,35,34,1.0,0.9714285714285714,True,Czech Republic,Attacker,1677.0,False
66340,Jan Kuchta,6,377.0,6,6,1.0,1.0,True,Czech Republic,Attacker,2131.0,True
66347,Jindřich Staněk,25,2250.0,25,25,1.0,1.0,True,Czech Republic,Goalkeeper,2250.0,True
66353,Lukáš Provod,40,3210.0,40,37,1.0,1.0,True,Czech Republic,Attacker,3302.0,True
66387,Pavel Šulc,39,2389.0,39,36,1.0,0.9487179487179487,True,Czech Republic,Attacker,2814.0,True
66407,Ladislav Krejčí,37,3126.0,37,34,1.0,1.0,True,Czech Republic,Defender,3756.0,True
67971,Marc Guéhi,60,5114.0,60,53,1.0,1.0,True,England,Defender,5364.0,True
69196,Mahmoud Saber,7,342.0,7,5,1.0,0.8571428571428571,True,Egypt,Midfielder,2062.0,True
69260,Pico,4,390.0,4,0,1.0,1.0,True,Cape Verde Islands,Defender,5703.0,True
70078,Facundo Pellistri,11,678.0,11,11,1.0,1.0,True,Uruguay,Midfielder,2011.0,True
70514,Armin Gigović,38,2435.0,38,36,1.0,1.0,True,Bosnia & Herzegovina,Midfielder,3117.0,True
70535,Ibrahim Adel,7,321.0,7,6,1.0,1.0,True,Egypt,Attacker,1016.0,False
70670,Isidro Pitta,8,452.0,8,7,1.0,1.0,True,Paraguay,Attacker,3940.0,True
70732,José Canale,5,261.0,5,1,1.0,1.0,True,Paraguay,Defender,3494.0,True
70747,Julio Enciso,48,3448.0,47,43,1.0,1.0,True,Paraguay,Attacker,4379.0,True
70767,Braian Ojeda,9,608.0,9,8,1.0,1.0,True,Paraguay,Midfielder,4081.0,True
70852,Orlando Gill,8,788.0,8,3,1.0,1.0,True,Paraguay,Goalkeeper,6090.0,True
71230,Carlos Harvey,25,1589.0,18,22,1.0,1.0,True,Panama,Midfielder,2955.0,True
72155,Ayase Ueda,44,3549.0,44,40,1.0,1.0,True,Japan,Attacker,4739.0,True
73514,Sherzod Nasrullaev,6,450.0,6,3,1.0,1.0,True,Uzbekistan,Midfielder,1915.0,True
73520,Azizjon Ganiev,2,121.0,2,0,1.0,1.0,True,Uzbekistan,Attacker,1142.0,False
73534,Utkir Yusupov,1,90.0,1,0,1.0,1.0,True,Uzbekistan,Goalkeeper,1080.0,False
73868,Ricardo Pepi,38,1913.0,38,33,1.0,1.0,True,USA,Attacker,2082.0,True
76867,Nihad Mujakić,12,949.0,12,12,1.0,1.0,True,Bosnia & Herzegovina,Defender,2210.0,True
77037,Jovo Lukić,2,74.0,2,0,1.0,1.0,True,Bosnia & Herzegovina,Attacker,2578.0,True
78494,Joel Waterman,16,1248.0,13,16,1.0,1.0,True,Canada,Defender,3791.0,True
81224,Moisés Ramírez,5,450.0,5,5,1.0,1.0,True,Ecuador,Goalkeeper,3294.0,True
81573,Omar Marmoush,50,2371.0,47,45,1.0,0.94,True,Egypt,Midfielder,2892.0,True
82090,Brandon Thomas-Asante,13,697.0,13,11,1.0,0.9230769230769231,True,Ghana,Attacker,2190.0,True
84087,Wilson Isidor,38,1462.0,38,35,1.0,0.9210526315789473,True,Haiti,Attacker,1613.0,False
85041,Amine Gouiri,32,1955.0,32,28,1.0,1.0,True,Algeria,Attacker,2187.0,True
87789,Johny Placide,12,1080.0,9,9,1.0,1.0,True,Haiti,Goalkeeper,3224.0,True
89982,Shahriar Moghanlou,3,87.0,3,0,1.0,1.0,True,Iran,Attacker,1308.0,False
92993,Mats Wieffer,28,1946.0,28,28,1.0,1.0,True,Netherlands,Defender,2015.0,True
94322,Callum McCowatt,8,578.0,8,5,1.0,1.0,True,New Zealand,Midfielder,3437.0,True
94333,Elijah Just,9,739.0,9,6,1.0,1.0,True,New Zealand,Midfielder,3968.0,True
94344,Nando Pijnaker,17,968.0,17,17,1.0,0.9411764705882353,True,New Zealand,Defender,3483.0,True
94346,Tim Payne,5,336.0,5,2,1.0,1.0,True,New Zealand,Defender,1698.0,False
94405,Francis De Vries,27,2049.0,27,25,1.0,1.0,True,New Zealand,Defender,2698.0,True
94541,Joe Bell,8,694.0,8,5,1.0,1.0,True,New Zealand,Midfielder,4331.0,True
94562,Santiago Giménez,28,1308.0,22,24,1.0,1.0,True,Mexico,Attacker,1609.0,False
95460,Alex Arce,4,71.0,4,2,1.0,1.0,True,Paraguay,Attacker,3335.0,True
96512,Kevin Lenini,6,531.0,6,2,1.0,1.0,True,Cape Verde Islands,Midfielder,2730.0,True
96615,Ismael Díaz,18,1340.0,13,16,1.0,1.0,True,Panama,Attacker,4829.0,True
98936,Lyle Foster,31,1771.0,31,30,1.0,0.967741935483871,True,South Africa,Attacker,2088.0,True
99211,Jin-seob Park,2,38.0,2,0,1.0,1.0,True,South Korea,Midfielder,3210.0,True
101814,Ronald Araújo,39,1731.0,39,39,1.0,0.9743589743589743,True,Uruguay,Defender,2593.0,True
102538,Mo Abualnadi,1,72.0,1,0,1.0,1.0,True,Jordan,Defender,1108.0,False
106485,Mauricio,66,3990.0,60,62,1.0,1.0,True,Paraguay,Midfielder,4982.0,True
106851,Shuto Machino,35,1259.0,35,34,1.0,1.0,True,Japan,Attacker,1439.0,False
108370,Martin Zlomislić,10,900.0,10,10,1.0,1.0,True,Bosnia & Herzegovina,Goalkeeper,3884.0,True
108563,Rodrigo Zalazar,34,2342.0,34,34,1.0,1.0,True,Uruguay,Midfielder,2892.0,True
113580,Willy Semedo,4,210.0,4,1,1.0,1.0,True,Cape Verde Islands,Midfielder,2135.0,True
116117,Moisés Caicedo,61,5151.0,55,57,1.0,1.0,True,Ecuador,Midfielder,7234.0,True
119853,Mory Diaw,25,2217.0,25,22,1.0,1.0,True,Senegal,Goalkeeper,3076.0,True
123468,Marvin Keller,45,4050.0,45,45,1.0,1.0,True,Switzerland,Goalkeeper,4633.0,True
123530,Mahmoud Al-Mardi,3,130.0,3,0,1.0,1.0,True,Jordan,Attacker,1107.0,False
125171,Josip Stanišić,47,3511.0,47,43,1.0,1.0,True,Croatia,Midfielder,3659.0,True
126640,David Affengruber,19,1571.0,19,19,1.0,1.0,True,Austria,Defender,3065.0,True
126642,Patrick Wimmer,21,1188.0,21,19,1.0,1.0,True,Austria,Midfielder,2105.0,True
126949,Chris Richards,60,5130.0,54,56,1.0,1.0,True,USA,Defender,5227.0,True
127227,Israel Reyes,46,3744.0,42,42,1.0,1.0,True,Mexico,Defender,5036.0,True
127769,Gabriel Martinelli,59,2703.0,58,55,1.0,1.0,True,Brazil,Midfielder,3133.0,True
127817,Piero Hincapié,48,3532.0,47,44,1.0,1.0,True,Ecuador,Midfielder,4703.0,True
128007,Yannick Semedo,2,30.0,2,0,1.0,1.0,True,Cape Verde Islands,Midfielder,1059.0,False
128384,Vitinha,62,5080.0,55,57,1.0,1.0,True,Portugal,Midfielder,5026.0,True
128533,Jamie Leweling,51,3563.0,51,50,1.0,1.0,True,Germany,Attacker,3606.0,True
128766,Louicius Don Deedson,15,555.0,12,12,1.0,1.0,True,Haiti,Midfielder,2887.0,True
128772,David Zima,32,2433.0,32,31,1.0,0.96875,True,Czech Republic,Defender,2525.0,True
128793,David Jurásek,27,2039.0,27,27,1.0,0.9629629629629629,True,Czech Republic,Defender,2285.0,True
129033,Joško Gvardiol,31,2155.0,29,27,1.0,1.0,True,Croatia,Defender,2242.0,True
129047,Ramiz Zerrouki,12,683.0,12,9,1.0,1.0,True,Algeria,Midfielder,3766.0,True
129058,Bart Verbruggen,42,3810.0,42,38,1.0,1.0,True,Netherlands,Goalkeeper,4015.0,True
129670,Nathanaël Mbuku,9,461.0,9,6,1.0,1.0,True,Congo DR,Midfielder,2710.0,True
129678,Azzedine Ounahi,33,2428.0,33,27,1.0,1.0,True,Morocco,Midfielder,2956.0,True
129718,Jude Bellingham,53,3782.0,47,46,1.0,1.0,True,England,Midfielder,3917.0,True
133609,Pedri,50,3539.0,50,43,1.0,1.0,True,Spain,Midfielder,3719.0,True
134217,Mohammad Mohebi,3,245.0,3,0,1.0,1.0,True,Iran,Midfielder,2269.0,True
134590,Oğuz Aydın,35,1144.0,35,34,1.0,0.9428571428571428,True,Türkiye,Attacker,1324.0,False
134995,Nawaf Boushal,46,2715.0,42,44,1.0,1.0,True,Saudi Arabia,Defender,3958.0,True
135059,Amine Ben Hmida,7,563.0,7,4,1.0,1.0,True,Tunisia,Defender,1169.0,False
135068,Emmanuel Agbadou,36,2928.0,36,33,1.0,1.0,True,Ivory Coast,Defender,3317.0,True
135334,Santiago Bueno,34,3010.0,34,34,1.0,1.0,True,Uruguay,Defender,3480.0,True
136503,Salah Zakaria,5,485.0,5,5,1.0,1.0,True,Qatar,Goalkeeper,1405.0,False
136723,Noni Madueke,53,2751.0,48,48,1.0,1.0,True,England,Midfielder,3739.0,True
136880,Saleh Hardani,2,90.0,2,0,1.0,1.0,True,Iran,Defender,1078.0,False
137210,Angelo Stiller,53,4303.0,53,52,1.0,1.0,True,Germany,Midfielder,4518.0,True
137223,Jerome Opoku,35,3011.0,35,32,1.0,1.0,True,Ghana,Defender,3330.0,True
137303,Evann Guessand,41,2106.0,41,39,1.0,1.0,True,Ivory Coast,Attacker,2285.0,True
137721,Gustaf Lagerbielke,41,3566.0,41,37,1.0,1.0,True,Sweden,Defender,4070.0,True
137976,Isak Hien,42,3072.0,42,39,1.0,1.0,True,Sweden,Defender,3626.0,True
138787,Anthony Gordon,52,3291.0,52,46,1.0,1.0,True,England,Midfielder,3716.0,True
138804,Matěj Kovář,46,4140.0,46,43,1.0,1.0,True,Czech Republic,Goalkeeper,4275.0,True
138835,Folarin Balogun,47,3565.0,47,43,1.0,1.0,True,USA,Attacker,4089.0,True
138908,Elliot Anderson,57,4793.0,57,50,1.0,1.0,True,England,Midfielder,5633.0,True
138935,Carney Chukwuemeka,41,1346.0,41,38,1.0,1.0,True,Austria,Midfielder,1440.0,False
140607,Yazeed Abu Laila,3,270.0,3,0,1.0,1.0,True,Jordan,Goalkeeper,1639.0,False
140609,Noor Al-Rawabdeh,3,270.0,3,0,1.0,1.0,True,Jordan,Midfielder,1279.0,False
142016,João Paulo,2,104.0,2,0,1.0,1.0,True,Cape Verde Islands,Defender,2909.0,True
142959,Kerem Aktürkoğlu,50,3354.0,46,48,1.0,1.0,True,Türkiye,Attacker,3657.0,True
144709,Joseph Anang,2,180.0,2,2,1.0,1.0,True,Ghana,Goalkeeper,5179.0,True
145465,Hussein Ali,6,476.0,6,4,1.0,1.0,True,Iraq,Defender,1618.0,False
146772,Youssef Belammari,12,910.0,12,12,1.0,1.0,True,Morocco,Defender,1265.0,False
147812,Ayman Yahya,37,1774.0,34,37,1.0,1.0,True,Saudi Arabia,Midfielder,2331.0,True
147859,Charles De Ketelaere,47,3389.0,47,42,1.0,1.0,True,Belgium,Attacker,3617.0,True
152849,Micky van de Ven,48,4216.0,48,45,1.0,1.0,True,Netherlands,Midfielder,4584.0,True
153083,Emiliano Martínez,39,2167.0,36,39,1.0,1.0,True,Uruguay,Midfielder,4047.0,True
153430,Anthony Elanga,53,2361.0,53,49,1.0,0.9622641509433962,True,Sweden,Midfielder,2679.0,True
153622,Kai Trewin,15,1205.0,15,14,1.0,1.0,True,Australia,Defender,3240.0,True
156477,Rayan Cherki,62,3091.0,58,56,1.0,1.0,True,France,Midfielder,3689.0,True
157997,Amad Diallo,42,2963.0,42,38,1.0,1.0,True,Ivory Coast,Midfielder,3055.0,True
158054,Nick Woltemade,55,3318.0,55,54,1.0,1.0,True,Germany,Attacker,4346.0,True
158121,Ismail Jakobs,44,2648.0,44,41,1.0,1.0,True,Senegal,Midfielder,2783.0,True
158433,Siphephelo Sithole,13,932.0,13,10,1.0,1.0,True,South Africa,Midfielder,2274.0,True
158644,Maximilian Beier,48,2852.0,45,47,1.0,0.9791666666666666,True,Germany,Attacker,3341.0,True
158688,Jesse Randall,33,2535.0,33,30,1.0,0.9696969696969697,True,New Zealand,Attacker,2621.0,True
158698,Jarell Quansah,46,3829.0,46,44,1.0,0.9782608695652174,True,England,Defender,4935.0,True
158700,Viktor Johansson,7,630.0,7,7,1.0,1.0,True,Sweden,Goalkeeper,2970.0,True
160925,Taha Abdi Ali,3,108.0,3,1,1.0,1.0,True,Sweden,Midfielder,2262.0,True
161504,Herman Johansson,8,525.0,8,8,1.0,1.0,True,Sweden,Defender,3358.0,True
161585,Francisco Conceição,46,2827.0,46,42,1.0,1.0,True,Portugal,Midfielder,3227.0,True
161747,Guéla Doué,43,3470.0,43,39,1.0,1.0,True,Ivory Coast,Defender,3667.0,True
161884,Sontje Hansen,12,460.0,12,11,1.0,1.0,True,Curaçao,Attacker,962.0,False
161897,Ismael Saibari,48,3863.0,48,43,1.0,1.0,True,Morocco,Attacker,4422.0,True
161904,Bradley Barcola,62,3600.0,56,55,1.0,1.0,True,France,Midfielder,3814.0,True
161907,Malo Gusto,60,3853.0,53,56,1.0,1.0,True,France,Defender,4683.0,True
161921,Giovanni Reyna,26,737.0,25,21,1.0,1.0,True,USA,Midfielder,935.0,False
161939,Tomás Araújo,36,2708.0,36,35,1.0,1.0,True,Portugal,Defender,3479.0,True
162007,Maxim De Cuyper,37,1953.0,37,31,1.0,0.972972972972973,True,Belgium,Defender,2175.0,True
162037,Malik Tillman,53,3268.0,47,48,1.0,0.9811320754716981,True,USA,Midfielder,3771.0,True
162141,Koni De Winter,29,2054.0,29,29,1.0,0.9655172413793104,True,Belgium,Defender,2537.0,True
162194,Lukáš Červ,47,3966.0,47,45,1.0,1.0,True,Czech Republic,Midfielder,3966.0,True
162199,ArJany Martha,2,56.0,2,2,1.0,1.0,True,Curaçao,Midfielder,2997.0,True
162451,Anass Salah-Eddine,33,2066.0,33,29,1.0,1.0,True,Morocco,Defender,2266.0,True
162511,Senne Lammens,36,3169.0,36,35,1.0,1.0,True,Belgium,Goalkeeper,3799.0,True
162707,Elye Wahi,36,1851.0,36,33,1.0,1.0,True,Ivory Coast,Attacker,2231.0,True
162714,Amadou Onana,42,2755.0,42,38,1.0,1.0,True,Belgium,Midfielder,3059.0,True
162733,Ruben Providence,12,743.0,9,9,1.0,1.0,True,Haiti,Midfielder,3201.0,True
162891,Juan Manuel Sanabria,10,760.0,10,7,1.0,1.0,True,Uruguay,Defender,3122.0,True
162964,Robin Hranáč,34,2693.0,34,31,1.0,1.0,True,Czech Republic,Defender,2783.0,True
163032,Fabian Rieder,34,2432.0,34,29,1.0,1.0,True,Switzerland,Midfielder,3577.0,True
163041,Bradley Cross,4,203.0,4,4,1.0,1.0,True,South Africa,Defender,1873.0,True
163189,Malick Thiaw,56,4688.0,56,54,1.0,1.0,True,Germany,Defender,4724.0,True
163200,CJ dos Santos,5,457.0,3,5,1.0,1.0,True,Cape Verde Islands,Goalkeeper,3025.0,True
163220,Jeremy Antonisse,13,604.0,10,11,1.0,1.0,True,Curaçao,Attacker,2943.0,True
164026,Ali Olwan,3,268.0,3,0,1.0,1.0,True,Jordan,Attacker,1367.0,False
174915,Josué Casimir,38,2035.0,38,35,1.0,1.0,True,Haiti,Midfielder,2075.0,True
175439,Homam Ahmed,8,440.0,8,6,1.0,0.875,True,Qatar,Defender,2525.0,True
179699,Fiston Mayele,40,2556.0,40,38,1.0,0.95,True,Congo DR,Attacker,2744.0,True
179856,Benjamin Old,8,467.0,8,5,1.0,1.0,True,New Zealand,Attacker,2566.0,True
179862,Marko Stamenić,30,2068.0,30,27,1.0,1.0,True,New Zealand,Midfielder,3788.0,True
180560,Hannibal Mejbri,34,1874.0,34,31,1.0,1.0,True,Tunisia,Attacker,2274.0,True
180937,Henrik Sælebakke Falchener,6,504.0,6,5,1.0,1.0,True,Norway,Defender,3862.0,True
181812,Jamal Musiala,32,1569.0,28,28,1.0,1.0,True,Germany,Attacker,1710.0,False
182219,Alejandro Baena,52,2730.0,52,46,1.0,1.0,True,Spain,Midfielder,5477.0,True
182718,Joan García,45,4049.0,45,45,1.0,1.0,True,Spain,Goalkeeper,4240.0,True
183799,Nico Williams,34,1939.0,34,29,1.0,1.0,True,Spain,Attacker,2229.0,True
184226,Yéremy Pino,55,3417.0,55,53,1.0,1.0,True,Spain,Midfielder,3492.0,True
190485,Samú Costa,30,2346.0,30,29,1.0,1.0,True,Portugal,Midfielder,3011.0,True
190575,Marwan Attia,38,3119.0,38,33,1.0,1.0,True,Egypt,Midfielder,3460.0,True
190747,Martin Expérience,9,665.0,6,6,1.0,1.0,True,Haiti,Defender,2622.0,True
191240,Marvin Senaya,30,2154.0,30,26,1.0,1.0,True,Ghana,Defender,2253.0,True
191289,Amine Sbai,23,1614.0,23,22,1.0,1.0,True,Morocco,Attacker,2057.0,True
193279,Jayden Nelson,22,999.0,19,21,1.0,0.9545454545454546,True,Canada,Attacker,2455.0,True
193288,Nawaf Al-Aqidi,17,1500.0,13,17,1.0,1.0,True,Saudi Arabia,Goalkeeper,1864.0,True
194430,Thalente Mbatha,28,1931.0,28,24,1.0,1.0,True,South Africa,Midfielder,2154.0,True
