player_id,player_name,world_cup_team_id,world_cup_team,squad_position,age,number,has_2025_statistics,has_2026_statistics,failed_2025_query,failed_2026_query,competition_stat_lines,reported_minutes_across_lines,has_any_statistics,has_both_seasons,reported_minutes,detailed_match_minutes,detailed_minutes_share,rank_entry_precheck,benchmark_precheck
20566,Y. Diouf,13,Senegal,Goalkeeper,26,1,True,True,False,False,9,3784.0,True,True,3784.0,3784.0,1.0,True,True
20649,Y. Wissa,1508,Congo DR,Attacker,29,20,True,True,False,False,7,1426.0,True,True,1426.0,1426.0,1.0,True,False
20655,J. Duverne,2386,Haiti,Defender,28,22,True,True,False,False,7,2329.0,True,True,2329.0,2329.0,1.0,True,True
20665,J. Bellegarde,2386,Haiti,Midfielder,27,10,True,True,False,False,6,2346.0,True,True,2346.0,2346.0,1.0,True,True
20674,S. Banza,1508,Congo DR,Attacker,29,23,True,True,False,False,8,559.0,True,True,559.0,559.0,1.0,False,False
20696,P. Gueye,13,Senegal,Midfielder,26,26,True,True,False,False,8,3871.0,True,True,3871.0,3871.0,1.0,True,True
20836,C. Operi,1501,Ivory Coast,Defender,28,13,True,True,False,False,7,2466.0,True,True,2466.0,2466.0,1.0,True,True
20844,H. Hassan,32,Egypt,Midfielder,23,12,True,True,False,False,4,2318.0,True,True,2318.0,2318.0,1.0,True,True
20850,C. Arcus,2386,Haiti,Defender,29,2,True,True,False,False,7,3327.0,True,True,3327.0,3327.0,1.0,True,True
20869,S. Chergui,1532,Algeria,Defender,26,26,True,True,False,False,5,1234.0,True,True,1234.0,1234.0,1.0,True,False
20995,M. Lacroix,2,France,Defender,25,26,True,True,False,False,7,5216.0,True,True,5216.0,5216.0,1.0,True,True
21010,E. Owusu,1504,Ghana,Midfielder,28,15,True,True,False,False,4,2694.0,True,True,2694.0,2694.0,1.0,True,True
21098,J. Kayembe,1508,Congo DR,Defender,31,12,True,True,False,False,6,3210.0,True,True,3210.0,3210.0,1.0,True,True
21101,S. Moutoussamy,1508,Congo DR,Midfielder,29,8,True,True,False,False,8,3357.0,True,True,3357.0,3357.0,1.0,True,True
21138,R. Aït-Nouri,1532,Algeria,Defender,24,15,True,True,False,False,10,2887.0,True,True,2887.0,2887.0,1.0,True,True
21509,M. Thuram,2,France,Midfielder,28,9,True,True,False,False,8,3269.0,True,True,3269.0,3269.0,1.0,True,True
21587,E. Skhiri,28,Tunisia,Defender,30,17,True,True,False,False,7,2786.0,True,True,2786.0,2786.0,1.0,True,True
21613,L. Joseph,2386,Haiti,Attacker,25,16,True,True,False,False,5,1976.0,True,True,1976.0,1976.0,1.0,True,True
21628,B. Samba,2,France,Goalkeeper,31,1,True,True,False,False,4,3156.0,True,True,3156.0,3156.0,1.0,True,True
21996,A. Baba,1504,Ghana,Defender,31,17,True,True,False,False,4,2760.0,True,True,2760.0,2760.0,1.0,True,True
21997,Logan Costa,1533,Cape Verde Islands,Defender,24,5,True,True,False,False,3,561.0,True,True,561.0,561.0,1.0,False,False
22002,G. Konan,1501,Ivory Coast,Defender,30,3,True,True,False,False,5,3521.0,True,True,3521.0,3521.0,1.0,True,True
22090,W. Saliba,2,France,Defender,24,17,True,True,False,False,6,4779.0,True,True,4779.0,4779.0,1.0,True,True
22139,S. Moreira,1533,Cape Verde Islands,Defender,31,22,True,True,False,False,6,8049.0,True,True,8049.0,8049.0,1.0,True,True
22147,M. Koné,2,France,Midfielder,24,6,True,True,False,False,7,3182.0,True,True,3182.0,3182.0,1.0,True,True
22149,I. Sangaré,1501,Ivory Coast,Midfielder,28,18,True,True,False,False,7,3566.0,True,True,3566.0,3566.0,1.0,True,True
22221,M. Maignan,2,France,Goalkeeper,30,16,True,True,False,False,6,4748.0,True,True,4748.0,4748.0,1.0,True,True
22222,Z. Çelik,777,Türkiye,Defender,28,2,True,True,False,False,7,5541.0,True,True,5541.0,5541.0,1.0,True,True
22224,Gabriel Magalhães,6,Brazil,Defender,28,3,True,True,False,False,10,6241.0,True,True,6241.0,6151.0,0.9855792340970998,True,True
22236,Rafael Leão,27,Portugal,Midfielder,26,17,True,True,False,False,5,2271.0,True,True,2271.0,2271.0,1.0,True,True
22265,Nuno da Costa,1533,Cape Verde Islands,Attacker,34,21,True,True,False,False,5,1340.0,True,True,1340.0,1340.0,1.0,True,False
24012,L. Mpasi,1508,Congo DR,Goalkeeper,31,1,True,True,False,False,5,1275.0,True,True,1275.0,1275.0,1.0,True,False
24245,G. Kalulu,1508,Congo DR,Defender,28,24,True,True,False,False,5,376.0,True,True,376.0,376.0,1.0,False,False
24807,S. Özcan,777,Türkiye,Midfielder,27,5,True,True,False,False,6,328.0,True,True,328.0,328.0,1.0,False,False
24810,J. Córdoba,8,Colombia,Attacker,32,9,True,True,False,False,7,3377.0,True,True,3377.0,3243.0,0.9603198104826769,True,True
24845,J. Ryerson,1090,Norway,Defender,28,26,True,True,False,False,8,4416.0,True,True,4416.0,4416.0,1.0,True,True
24866,Douglas Santos,6,Brazil,Defender,31,16,True,True,False,False,5,2733.0,True,True,2733.0,2733.0,1.0,True,True
24888,Hwang Hee-Chan,17,South Korea,Attacker,29,11,True,True,False,False,7,2665.0,True,True,2665.0,2665.0,1.0,True,True
25129,D. Burnic,1113,Bosnia & Herzegovina,Midfielder,27,17,True,True,False,False,3,2366.0,True,True,2366.0,2366.0,1.0,True,True
25158,D. Raum,25,Germany,Midfielder,27,22,True,True,False,False,4,3178.0,True,True,3178.0,3178.0,1.0,True,True
25282,G. Kobel,15,Switzerland,Goalkeeper,28,1,True,True,False,False,8,6210.0,True,True,6210.0,6210.0,1.0,True,True
25287,K. Danso,775,Austria,Defender,27,3,True,True,False,False,7,2696.0,True,True,2696.0,2696.0,1.0,True,True
25297,M. Gregoritsch,775,Austria,Midfielder,31,11,True,True,False,False,5,1677.0,True,True,1677.0,1677.0,1.0,True,False
25300,R. Khedira,28,Tunisia,Midfielder,31,13,True,True,False,False,4,3368.0,True,True,3368.0,3368.0,1.0,True,True
25314,M. Friedl,775,Austria,Defender,27,23,True,True,False,False,4,2834.0,True,True,2834.0,2834.0,1.0,True,True
25341,D. Luckassen,1504,Ghana,Defender,30,23,True,True,False,False,7,3512.0,True,True,3512.0,3512.0,1.0,True,True
25348,V. Darida,770,Czech Republic,Midfielder,35,8,True,True,False,False,2,2830.0,True,True,2830.0,2830.0,1.0,True,True
25368,W. Anton,25,Germany,Defender,29,3,True,True,False,False,7,4910.0,True,True,4910.0,4910.0,1.0,True,True
25414,J. Yeboah,2382,Ecuador,Attacker,25,9,True,True,False,False,6,3950.0,True,True,3950.0,3950.0,1.0,True,True
25416,W. Weghorst,1118,Netherlands,Attacker,33,9,True,True,False,False,5,2332.0,True,True,2332.0,2332.0,1.0,True,True
25448,K. Ayhan,777,Türkiye,Defender,31,22,True,True,False,False,7,717.0,True,True,717.0,717.0,1.0,False,False
25458,D. Lukebakio,1,Belgium,Midfielder,28,14,True,True,False,False,6,1550.0,True,True,1550.0,1550.0,1.0,True,False
25915,P. Mwene,775,Austria,Defender,31,16,True,True,False,False,5,3100.0,True,True,3100.0,3100.0,1.0,True,True
25916,M. Niakhaté,13,Senegal,Defender,29,19,True,True,False,False,8,5020.0,True,True,5020.0,5020.0,1.0,True,True
25927,J. Mateta,2,France,Attacker,28,22,True,True,False,False,6,3481.0,True,True,3481.0,3481.0,1.0,True,True
26161,L. Rogerson,4673,New Zealand,Attacker,27,7,True,True,False,False,5,1449.0,True,True,1449.0,1369.0,0.9447895100069013,True,False
26232,M. Flekken,1118,Netherlands,Goalkeeper,32,23,True,True,False,False,6,3263.0,True,True,3263.0,3263.0,1.0,True,True
26240,P. Lienhart,775,Austria,Defender,29,15,True,True,False,False,5,2789.0,True,True,2789.0,2789.0,1.0,True,True
26243,N. Schlotterbeck,25,Germany,Defender,26,15,True,True,False,False,6,3995.0,True,True,3995.0,3995.0,1.0,True,True
26300,O. Kabak,777,Türkiye,Defender,25,15,True,True,False,False,4,2023.0,True,True,2023.0,2023.0,1.0,True,True
26315,N. González,26,Argentina,Attacker,27,15,True,True,False,False,10,3465.0,True,True,3465.0,3465.0,1.0,True,True
26475,D. Undav,25,Germany,Attacker,29,26,True,True,False,False,6,3927.0,True,True,3927.0,3927.0,1.0,True,True
28382,H. Tabakovic,1113,Bosnia & Herzegovina,Attacker,31,23,True,True,False,False,4,2806.0,True,True,2806.0,2806.0,1.0,True,True
29704,S. Khalilzadeh,22,Iran,Defender,36,4,True,True,False,False,4,1850.0,True,True,1850.0,1850.0,1.0,True,True
29720,A. Alipour,22,Iran,Attacker,30,11,True,True,False,False,3,117.0,True,True,117.0,117.0,1.0,False,False
29755,H. Hosseini,22,Iran,Goalkeeper,33,22,True,True,False,False,5,540.0,True,True,540.0,540.0,1.0,False,False
29781,M. Ghaedi,22,Iran,Attacker,27,10,True,True,False,False,3,1475.0,True,True,1475.0,1475.0,1.0,True,False
29937,A. Hosseinzadeh,22,Iran,Attacker,25,18,True,True,False,False,6,2547.0,True,True,2547.0,1443.0,0.5665488810365136,False,False
30393,A. Lafont,1501,Ivory Coast,Goalkeeper,26,23,True,True,False,False,6,3053.0,True,True,3053.0,3053.0,1.0,True,True
30424,Ibañez,6,Brazil,Defender,27,24,True,True,False,False,6,3602.0,True,True,3602.0,3602.0,1.0,True,True
30432,M. de Roon,1118,Netherlands,Midfielder,34,3,True,True,False,False,5,3953.0,True,True,3953.0,3953.0,1.0,True,True
30484,M. Svanberg,5,Sweden,Midfielder,26,19,True,True,False,False,5,1362.0,True,True,1362.0,1362.0,1.0,True,False
30497,Bremer,6,Brazil,Defender,28,14,True,True,False,False,8,2748.0,True,True,2748.0,2748.0,1.0,True,True
30504,W. Singo,1501,Ivory Coast,Defender,25,5,True,True,False,False,8,2053.0,True,True,2053.0,2053.0,1.0,True,True
30521,M. Demiral,777,Türkiye,Defender,27,3,True,True,False,False,8,2392.0,True,True,2392.0,2392.0,1.0,True,True
30776,C. Romero,26,Argentina,Defender,27,13,True,True,False,False,7,4796.0,True,True,4796.0,4796.0,1.0,True,True
30807,S. Fofana,1501,Ivory Coast,Midfielder,30,6,True,True,False,False,8,1947.0,True,True,1947.0,1947.0,1.0,True,True
30827,M. Erlic,3,Croatia,Defender,27,25,True,True,False,False,4,2260.0,True,True,2260.0,2260.0,1.0,True,True
32858,T. Watanabe,12,Japan,Defender,28,16,True,True,False,False,9,4127.0,True,True,4127.0,4127.0,1.0,True,True
32862,T. Kubo,12,Japan,Attacker,24,8,True,True,False,False,6,2833.0,True,True,2833.0,2833.0,1.0,True,True
32887,Y. Sugawara,12,Japan,Midfielder,25,2,True,True,False,False,7,3238.0,True,True,3238.0,3238.0,1.0,True,True
32893,H. Ito,12,Japan,Defender,26,21,True,True,False,False,8,4890.0,True,True,4890.0,4890.0,1.0,True,True
32954,S. Taniguchi,12,Japan,Defender,34,3,True,True,False,False,5,4218.0,True,True,4218.0,4218.0,1.0,True,True
32966,A. Tanaka,12,Japan,Midfielder,27,7,True,True,False,False,7,2987.0,True,True,2987.0,2987.0,1.0,True,True
33034,K. Osako,12,Japan,Goalkeeper,26,12,True,True,False,False,10,8902.0,True,True,8902.0,5939.0,0.6671534486632218,False,False
33165,A. Seko,12,Japan,Defender,25,20,True,True,False,False,5,3442.0,True,True,3442.0,3442.0,1.0,True,True
33224,D. Maeda,12,Japan,Attacker,28,11,True,True,False,False,7,4394.0,True,True,4394.0,4394.0,1.0,True,True
33289,Koki Ogawa,12,Japan,Attacker,28,19,True,True,False,False,6,2004.0,True,True,2004.0,2004.0,1.0,True,True
33321,Keito Nakamura,12,Japan,Midfielder,25,13,True,True,False,False,6,3648.0,True,True,3648.0,3648.0,1.0,True,True
33847,J. Geria,20,Australia,Defender,32,6,True,True,False,False,6,2245.0,True,True,2245.0,2245.0,1.0,True,True
33889,K. Sano,12,Japan,Midfielder,25,24,True,True,False,False,7,5049.0,True,True,5049.0,5049.0,1.0,True,True
34121,R. Ashurmatov,1568,Uzbekistan,Defender,29,5,True,True,False,False,6,2334.0,True,True,2334.0,1592.0,0.6820908311910883,False,False
34168,Kim Jin-Gyu,17,South Korea,Midfielder,28,24,True,True,False,False,8,2665.0,True,True,2665.0,2469.0,0.9264540337711069,True,True
34211,Cho Gue-Sung,17,South Korea,Attacker,28,9,True,True,False,False,6,2327.0,True,True,2327.0,2327.0,1.0,True,True
34374,Song Bum-Keun,17,South Korea,Goalkeeper,28,12,True,True,False,False,7,2475.0,True,True,2475.0,2385.0,0.9636363636363636,True,True
34418,Kim Tae-Hyeon,17,South Korea,Defender,25,5,True,True,False,False,8,4204.0,True,True,4204.0,3904.0,0.928639391056137,True,True
34431,Lee Dong-Gyeong,17,South Korea,Attacker,28,26,True,True,False,False,10,2714.0,True,True,2714.0,2548.0,0.9388356669123066,True,True
34710,Oh Hyeon-Gyu,17,South Korea,Attacker,24,18,True,True,False,False,8,3676.0,True,True,3676.0,3676.0,1.0,True,True
35532,J. Quiñones,16,Mexico,Midfielder,28,16,True,True,False,False,5,3625.0,True,True,3625.0,3625.0,1.0,True,True
35533,E. Valencia,2382,Ecuador,Attacker,36,13,True,True,False,False,10,3881.0,True,True,3881.0,3881.0,1.0,True,True
35544,J. Vásquez,16,Mexico,Defender,27,5,True,True,False,False,6,4844.0,True,True,4844.0,4844.0,1.0,True,True
35570,S. Eustáquio,5529,Canada,Midfielder,29,7,True,True,False,False,10,2087.0,True,True,2087.0,2087.0,1.0,True,True
35576,O. Pineda,16,Mexico,Midfielder,29,17,True,True,False,False,6,4052.0,True,True,4052.0,4052.0,1.0,True,True
35690,L. Chávez,16,Mexico,Midfielder,29,24,True,True,False,False,5,428.0,True,True,428.0,428.0,1.0,False,False
35769,C. Acevedo,16,Mexico,Goalkeeper,29,12,True,True,False,False,5,3081.0,True,True,3081.0,3081.0,1.0,True,True
35808,G. Velázquez,2380,Paraguay,Defender,34,2,True,True,False,False,9,4610.0,True,True,4610.0,2089.0,0.45314533622559655,False,False
35885,A. Zendejas,2384,USA,Attacker,28,26,True,True,False,False,10,3234.0,True,True,3234.0,3056.0,0.9449598021026593,True,True
35970,L. Romo,16,Mexico,Midfielder,30,7,True,True,False,False,6,3586.0,True,True,3586.0,3586.0,1.0,True,True
36088,G. Martínez,16,Mexico,Attacker,30,22,True,True,False,False,6,2041.0,True,True,2041.0,2041.0,1.0,True,True
36111,C. Huerta,16,Mexico,Midfielder,25,21,True,True,False,False,6,918.0,True,True,918.0,918.0,1.0,True,False
36579,S. Rahimi,31,Morocco,Attacker,29,9,True,True,False,False,6,2185.0,True,True,2185.0,2185.0,1.0,True,True
36777,M. Woud,4673,New Zealand,Goalkeeper,26,22,True,True,False,False,4,2481.0,True,True,2481.0,2481.0,1.0,True,True
36842,G. Roemeratoe,5530,Curaçao,Midfielder,26,6,True,True,False,False,7,2769.0,True,True,2769.0,2769.0,1.0,True,True
36857,J. Gaari,5530,Curaçao,Defender,32,3,True,True,False,False,5,1282.0,True,True,1282.0,1282.0,1.0,True,False
36899,T. Koopmeiners,1118,Netherlands,Midfielder,27,20,True,True,False,False,7,3238.0,True,True,3238.0,3238.0,1.0,True,True
36902,T. Reijnders,1118,Netherlands,Midfielder,27,14,True,True,False,False,8,3807.0,True,True,3807.0,3807.0,1.0,True,True
36905,G. Til,1118,Netherlands,Midfielder,28,16,True,True,False,False,6,3050.0,True,True,3050.0,3050.0,1.0,True,True
36967,T. Doornbusch,5530,Curaçao,Goalkeeper,26,26,True,True,False,False,5,56.0,True,True,56.0,56.0,1.0,False,False
36970,S. Floranus,5530,Curaçao,Defender,27,5,True,True,False,False,7,4349.0,True,True,4349.0,4349.0,1.0,True,True
36980,M. Thorsby,1090,Norway,Midfielder,29,2,True,True,False,False,6,1602.0,True,True,1602.0,1602.0,1.0,True,False
37066,R. van Eijma,5530,Curaçao,Defender,27,4,True,True,False,False,8,2941.0,True,True,2941.0,2941.0,1.0,True,True
37127,M. Ødegaard,1090,Norway,Midfielder,27,10,True,True,False,False,9,2911.0,True,True,2911.0,2745.0,0.9429749227069736,True,True
37143,L. Geertruida,1118,Netherlands,Defender,24,2,True,True,False,False,6,1993.0,True,True,1993.0,1993.0,1.0,True,True
37155,O. Kokçu,777,Türkiye,Midfielder,25,6,True,True,False,False,8,3582.0,True,True,3582.0,3582.0,1.0,True,True
37175,R. Bazoer,5530,Curaçao,Defender,29,23,True,True,False,False,5,1230.0,True,True,1230.0,1230.0,1.0,True,False
37272,B. Kuwas,5530,Curaçao,Attacker,33,17,True,True,False,False,6,2376.0,True,True,2376.0,2376.0,1.0,True,True
37435,Deroy Duarte,1533,Cape Verde Islands,Midfielder,26,14,True,True,False,False,5,3100.0,True,True,3100.0,3100.0,1.0,True,True
37436,L. Duarte,1533,Cape Verde Islands,Midfielder,28,15,True,True,False,False,4,4102.0,True,True,4102.0,4102.0,1.0,True,True
37461,K. Felida,5530,Curaçao,Midfielder,26,22,True,True,False,False,7,3449.0,True,True,3449.0,3449.0,1.0,True,True
37724,C. Summerville,1118,Netherlands,Attacker,24,24,True,True,False,False,6,3252.0,True,True,3252.0,3105.0,0.9547970479704797,True,True
37892,D. Eckert Ayensa,22,Iran,Attacker,28,24,True,True,False,False,2,1987.0,True,True,1987.0,1987.0,1.0,True,True
38114,K. Itakura,12,Japan,Defender,28,4,True,True,False,False,7,3158.0,True,True,3158.0,3158.0,1.0,True,True
38123,A. Hrustic,20,Australia,Midfielder,29,10,True,True,False,False,6,3042.0,True,True,3042.0,3042.0,1.0,True,True
38695,J. van Hecke,1118,Netherlands,Defender,25,6,True,True,False,False,6,4093.0,True,True,4093.0,4093.0,1.0,True,True
38708,G. Kastaneer,5530,Curaçao,Attacker,29,19,True,True,False,False,4,311.0,True,True,311.0,311.0,1.0,False,False
38735,S. Dest,2384,USA,Attacker,25,2,True,True,False,False,6,3524.0,True,True,3524.0,3524.0,1.0,True,True
38747,Q. Timber,1118,Netherlands,Midfielder,24,26,True,True,False,False,10,3247.0,True,True,3247.0,3247.0,1.0,True,True
38750,B. Brobbey,1118,Netherlands,Attacker,23,19,True,True,False,False,7,2387.0,True,True,2387.0,2387.0,1.0,True,True
39043,F. Aursnes,1090,Norway,Defender,30,14,True,True,False,False,7,4870.0,True,True,4870.0,4870.0,1.0,True,True
39058,F. Bjørkan,1090,Norway,Defender,27,15,True,True,False,False,7,4308.0,True,True,4308.0,4308.0,1.0,True,True
39064,P. Berg,1090,Norway,Midfielder,28,6,True,True,False,False,7,5174.0,True,True,5174.0,5084.0,0.9826053343641283,True,True
39073,J. Hauge,1090,Norway,Midfielder,26,23,True,True,False,False,7,4267.0,True,True,4267.0,4223.0,0.9896883056011249,True,True
39082,E. Selvik,1090,Norway,Goalkeeper,28,13,True,True,False,False,7,3891.0,True,True,3891.0,3891.0,1.0,True,True
39143,K. Thorstvedt,1090,Norway,Midfielder,26,18,True,True,False,False,5,3787.0,True,True,3787.0,3787.0,1.0,True,True
39254,T. Heggem,1090,Norway,Defender,26,17,True,True,False,False,8,3666.0,True,True,3666.0,3666.0,1.0,True,True
39362,M. Pedersen,1090,Norway,Defender,25,16,True,True,False,False,5,2713.0,True,True,2713.0,2713.0,1.0,True,True
41112,Trincão,27,Portugal,Midfielder,26,16,True,True,False,False,5,4291.0,True,True,4291.0,4291.0,1.0,True,True
41552,P. Ciss,13,Senegal,Defender,31,6,True,True,False,False,7,3321.0,True,True,3321.0,3321.0,1.0,True,True
41585,Gonçalo Ramos,27,Portugal,Attacker,24,9,True,True,False,False,8,1906.0,True,True,1906.0,1906.0,1.0,True,True
41608,Diney Borges,1533,Cape Verde Islands,Defender,30,3,True,True,False,False,3,1740.0,True,True,1740.0,1740.0,1.0,True,False
41621,Matheus Nunes,27,Portugal,Midfielder,27,6,True,True,False,False,8,4364.0,True,True,4364.0,4364.0,1.0,True,True
41627,K. Gorré,5530,Curaçao,Attacker,31,14,True,True,False,False,6,2007.0,True,True,2007.0,2007.0,1.0,True,True
41764,Márcio Rosa,1533,Cape Verde Islands,Goalkeeper,28,12,True,True,False,False,3,1170.0,True,True,1170.0,1170.0,1.0,True,False
42012,E. Achouri,28,Tunisia,Midfielder,26,7,True,True,False,False,6,2586.0,True,True,2586.0,2586.0,1.0,True,True
42021,Meshaal Barsham,1569,Qatar,Goalkeeper,27,22,True,True,False,False,7,3149.0,True,True,3149.0,3149.0,1.0,True,True
42060,Sultan Al Braik,1569,Qatar,Defender,29,18,True,True,False,False,6,1728.0,True,True,1728.0,1728.0,1.0,True,False
42075,Edmilson Junior,1569,Qatar,Attacker,31,8,True,True,False,False,6,2489.0,True,True,2489.0,2489.0,1.0,True,True
42089,Mohammed Muntari,1569,Qatar,Attacker,32,9,True,True,False,False,6,377.0,True,True,377.0,377.0,1.0,False,False
42207,Mahmud Abunada,1569,Qatar,Goalkeeper,25,1,True,True,False,False,5,1665.0,True,True,1665.0,1665.0,1.0,True,False
42261,Rebin Solaka,1567,Iraq,Defender,33,2,True,True,False,False,5,1886.0,True,True,1886.0,1886.0,1.0,True,True
42286,Ahmed Al Ganehi,1569,Qatar,Attacker,25,17,True,True,False,False,6,1262.0,True,True,1262.0,1262.0,1.0,True,False
42288,Lucas Mendes,1569,Qatar,Defender,35,3,True,True,False,False,5,2005.0,True,True,2005.0,2005.0,1.0,True,True
42315,M. Taremi,22,Iran,Attacker,33,9,True,True,False,False,10,2944.0,True,True,2944.0,2944.0,1.0,True,True
44315,Abdullah Al Khaibari,23,Saudi Arabia,Midfielder,29,15,True,True,False,False,8,3489.0,True,True,3489.0,3489.0,1.0,True,True
44324,Feras Al Brikan,23,Saudi Arabia,Attacker,25,9,True,True,False,False,8,4130.0,True,True,4130.0,4130.0,1.0,True,True
44335,Hassan Kadesh,23,Saudi Arabia,Defender,33,14,True,True,False,False,7,3617.0,True,True,3617.0,3617.0,1.0,True,True
44339,Nasser Al Dawsari,23,Saudi Arabia,Midfielder,27,6,True,True,False,False,8,3505.0,True,True,3505.0,3505.0,1.0,True,True
44340,Salem Al Dawsari,23,Saudi Arabia,Midfielder,34,10,True,True,False,False,8,4080.0,True,True,4080.0,4080.0,1.0,True,True
44349,Mohamed Kanno,23,Saudi Arabia,Attacker,31,23,True,True,False,False,8,4754.0,True,True,4754.0,4754.0,1.0,True,True
44362,Hassan Tambakti,23,Saudi Arabia,Defender,26,5,True,True,False,False,8,5068.0,True,True,5068.0,5068.0,1.0,True,True
44367,Ali Majrashi,23,Saudi Arabia,Defender,26,2,True,True,False,False,8,3223.0,True,True,3223.0,3223.0,1.0,True,True
44382,Abdullah Al Hamdan,23,Saudi Arabia,Attacker,26,19,True,True,False,False,10,1611.0,True,True,1611.0,1611.0,1.0,True,False
44411,Mohammed Al Owais,23,Saudi Arabia,Goalkeeper,34,21,True,True,False,False,4,1213.0,True,True,1213.0,1213.0,1.0,True,False
44449,Ahmed Al Kassar,23,Saudi Arabia,Goalkeeper,34,22,True,True,False,False,6,620.0,True,True,620.0,620.0,1.0,False,False
44475,Abdulelah Al Amri,23,Saudi Arabia,Defender,28,4,True,True,False,False,8,3149.0,True,True,3149.0,3149.0,1.0,True,True
44507,Ali Lajami,23,Saudi Arabia,Defender,29,3,True,True,False,False,7,2139.0,True,True,2139.0,2139.0,1.0,True,True
44551,Saleh Al Shehri,23,Saudi Arabia,Attacker,32,11,True,True,False,False,7,1179.0,True,True,1179.0,1179.0,1.0,True,False
44594,Saud Abdulhamid,23,Saudi Arabia,Defender,26,12,True,True,False,False,9,6126.0,True,True,6126.0,6126.0,1.0,True,True
44612,Garry Rodrigues,1533,Cape Verde Islands,Midfielder,35,11,True,True,False,False,4,872.0,True,True,872.0,872.0,1.0,False,False
44701,Khalid Al Ghannam,23,Saudi Arabia,Attacker,25,17,True,True,False,False,5,2285.0,True,True,2285.0,2285.0,1.0,True,True
44791,A. Tshibola,1508,Congo DR,Midfielder,30,15,True,True,False,False,4,1276.0,True,True,1276.0,1276.0,1.0,True,False
44798,L. Millar,5529,Canada,Midfielder,26,11,True,True,False,False,5,2481.0,True,True,2481.0,2481.0,1.0,True,True
44811,S. McKenna,1108,Scotland,Defender,29,26,True,True,False,False,5,3887.0,True,True,3887.0,3887.0,1.0,True,True
44814,L. Ferguson,1108,Scotland,Midfielder,26,19,True,True,False,False,7,3602.0,True,True,3602.0,3602.0,1.0,True,True
44865,J. Souttar,1108,Scotland,Defender,29,15,True,True,False,False,7,3879.0,True,True,3879.0,3115.0,0.803042021139469,True,True
44871,A. Hickey,1108,Scotland,Defender,23,2,True,True,False,False,5,1241.0,True,True,1241.0,1241.0,1.0,True,False
44937,L. Kelly,1108,Scotland,Goalkeeper,29,12,True,True,False,False,6,58.0,True,True,58.0,58.0,1.0,False,False
45020,D. Nazon,2386,Haiti,Attacker,31,9,True,True,False,False,9,1807.0,True,True,1807.0,1807.0,1.0,True,True
45078,R. Stewart,1108,Scotland,Attacker,29,14,True,True,False,False,5,1388.0,True,True,1388.0,1388.0,1.0,True,False
45175,L. Shankland,1108,Scotland,Attacker,30,20,True,True,False,False,4,5844.0,True,True,5844.0,2806.0,0.4801505817932923,False,False
45307,L. Dykes,1108,Scotland,Attacker,30,9,True,True,False,False,6,2550.0,True,True,2550.0,2550.0,1.0,True,True
46245,R. Goss,1531,South Africa,Goalkeeper,31,22,True,True,False,False,5,2718.0,True,True,2718.0,2718.0,1.0,True,True
46334,A. Modiba,1531,South Africa,Defender,30,6,True,True,False,False,7,3891.0,True,True,3891.0,3367.0,0.8653302492932408,True,True
46417,S. Chaine,1531,South Africa,Goalkeeper,29,16,True,True,False,False,6,2954.0,True,True,2954.0,2864.0,0.969532836831415,True,True
46458,N. Sibisi,1531,South Africa,Defender,30,19,True,True,False,False,6,2778.0,True,True,2778.0,2345.0,0.8441324694024478,True,True
46601,K. Mudau,1531,South Africa,Defender,30,20,True,True,False,False,7,4137.0,True,True,4137.0,3571.0,0.863185883490452,True,True
46672,Rui Silva,27,Portugal,Goalkeeper,31,22,True,True,False,False,5,4350.0,True,True,4350.0,4350.0,1.0,True,True
46731,P. Estupiñán,2382,Ecuador,Midfielder,27,7,True,True,False,False,8,3104.0,True,True,3104.0,3104.0,1.0,True,True
46746,A. Budimir,3,Croatia,Attacker,34,11,True,True,False,False,4,3222.0,True,True,3222.0,3222.0,1.0,True,True
46855,Y. Bárcenas,11,Panama,Midfielder,32,11,True,True,False,False,4,3107.0,True,True,3107.0,3107.0,1.0,True,True
46930,E. Demirovic,1113,Bosnia & Herzegovina,Attacker,27,10,True,True,False,False,7,3206.0,True,True,3206.0,3206.0,1.0,True,True
47237,L. Suárez,8,Colombia,Attacker,28,25,True,True,False,False,7,4787.0,True,True,4787.0,4787.0,1.0,True,True
47254,M. Olivera,7,Uruguay,Defender,28,16,True,True,False,False,8,3348.0,True,True,3348.0,3348.0,1.0,True,True
47270,Unai Simón,9,Spain,Goalkeeper,28,23,True,True,False,False,8,5040.0,True,True,5040.0,4950.0,0.9821428571428571,True,True
47294,I. Williams,1504,Ghana,Midfielder,31,19,True,True,False,False,9,3986.0,True,True,3986.0,3896.0,0.9774209734069242,True,True
47296,G. Rulli,26,Argentina,Goalkeeper,33,12,True,True,False,False,8,3888.0,True,True,3888.0,3888.0,1.0,True,True
47300,T. Hernández,2,France,Defender,28,19,True,True,False,False,4,3893.0,True,True,3893.0,3893.0,1.0,True,True
47311,Mikel Merino,9,Spain,Midfielder,29,6,True,True,False,False,8,2283.0,True,True,2283.0,2193.0,0.9605781865965834,True,True
47315,Martín Zubimendi,9,Spain,Midfielder,26,18,True,True,False,False,8,4491.0,True,True,4491.0,4401.0,0.9799599198396793,True,True
47323,Mikel Oyarzabal,9,Spain,Attacker,28,21,True,True,False,False,4,3787.0,True,True,3787.0,3787.0,1.0,True,True
