player_id,player_name,world_cup_team_id,world_cup_team,squad_position,age,number
295394,Munaf Younus,1567,Iraq,Defender,29,6
453073,Akam Rahman,1567,Iraq,Defender,27,5
47792,Amir Al Ammari,1567,Iraq,Midfielder,28,16
282065,Youssef Amyn,1567,Iraq,Attacker,22,7
140747,Ibraheem Bayesh,1567,Iraq,Midfielder,25,8
284295,Zidane Iqbal,1567,Iraq,Midfielder,22,14
626479,Z. Ismaeel,1567,Iraq,Midfielder,23,24
48129,A. Sher,1567,Iraq,Midfielder,23,20
48025,Kevin Yakob,1567,Iraq,Midfielder,25,19
542644,A. Jasim,1567,Iraq,Attacker,21,17
299813,Ali Al Hamadi,1567,Iraq,Attacker,23,9
265448,M. Farji,1567,Iraq,Midfielder,21,21
49451,Aymen Hussein,1567,Iraq,Attacker,29,18
53894,Meme,1567,Iraq,Attacker,25,10
229112,A. Qasem,1567,Iraq,Midfielder,22,11
163854,A. Y. Hashim,1567,Iraq,Attacker,29,13
72120,B. Ergashev,1568,Uzbekistan,Goalkeeper,30,16
73507,A. Nematov,1568,Uzbekistan,Goalkeeper,24,12
73534,U. Yusupov,1568,Uzbekistan,Goalkeeper,34,1
72122,K. Alijonov,1568,Uzbekistan,Midfielder,28,3
34121,R. Ashurmatov,1568,Uzbekistan,Defender,29,5
73510,U. Eshmurodov,1568,Uzbekistan,Defender,33,15
416964,B. Karimov,1568,Uzbekistan,Midfielder,18,24
360114,A. Khusanov,1568,Uzbekistan,Defender,21,2
73514,S. Nasrullayev,1568,Uzbekistan,Midfielder,27,13
532759,F. Sayfiev,1568,Uzbekistan,Defender,34,4
358427,J. Urozov,1568,Uzbekistan,Defender,22,26
73418,A. Abdullaev,1568,Uzbekistan,Defender,28,18
65571,A. Ulmasaliev,1568,Uzbekistan,Defender,26,25
312231,Ruslanbek Jiyanov,1568,Uzbekistan,Midfielder,24,10
73520,A. Ganiyev,1568,Uzbekistan,Attacker,27,19
65576,J. Iskanderov,1568,Uzbekistan,Midfielder,32,8
53835,O. Hamrobekov,1568,Uzbekistan,Midfielder,29,9
73522,A. Mozgovoy,1568,Uzbekistan,Midfielder,26,6
50272,O. Shukurov,1568,Uzbekistan,Midfielder,29,7
263676,A. Fayzullaev,1568,Uzbekistan,Attacker,22,22
363723,S. Esanov,1568,Uzbekistan,Midfielder,23,23
72127,O. Orunov,1568,Uzbekistan,Midfielder,25,11
53834,D. Khamdamov,1568,Uzbekistan,Midfielder,29,17
65584,A. Amonov,1568,Uzbekistan,Attacker,28,20
72128,I. Sergeev,1568,Uzbekistan,Attacker,32,21
53535,E. Shomurodov,1568,Uzbekistan,Attacker,30,14
42207,Mahmud Abunada,1569,Qatar,Goalkeeper,25,1
42021,Meshaal Barsham,1569,Qatar,Goalkeeper,27,22
136503,Salah Zakaria,1569,Qatar,Goalkeeper,26,21
175439,Homam Ahmed,1569,Qatar,Defender,26,14
42060,Sultan Al Braik,1569,Qatar,Defender,29,18
542542,A. Al Hussain,1569,Qatar,Defender,22,25
377930,A. Al Oui,1569,Qatar,Defender,20,13
200981,Jassem Gaber,1569,Qatar,Midfielder,23,5
2532,Boualem Khoukhi,1569,Qatar,Defender,35,16
42288,Lucas Mendes,1569,Qatar,Defender,35,3
366516,G. Laye,1569,Qatar,Defender,27,4
2530,Pedro Miguel,1569,Qatar,Defender,35,2
2535,Assim Madibo,1569,Qatar,Midfielder,29,23
42286,Ahmed Al Ganehi,1569,Qatar,Attacker,25,17
2533,Abdulaziz Hatem,1569,Qatar,Midfielder,35,6
2537,Karim Boudiaf,1569,Qatar,Midfielder,35,12
2539,Ahmed Fathi,1569,Qatar,Midfielder,32,20
2545,Hassan Al Haydos,1569,Qatar,Attacker,35,10
283174,Mohamed Al Manai,1569,Qatar,Midfielder,22,26
542541,Y. Abdurisag,1569,Qatar,Attacker,26,15
2544,Akram Afif,1569,Qatar,Attacker,29,11
2542,Ahmed Alaa,1569,Qatar,Attacker,32,7
2543,Almoez Ali,1569,Qatar,Attacker,29,19
42075,Edmilson Junior,1569,Qatar,Attacker,31,8
423737,Tahsin Jamshid,1569,Qatar,Attacker,19,24
42089,Mohammed Muntari,1569,Qatar,Attacker,32,9
535737,R. Fernandez,2380,Paraguay,Goalkeeper,37,1
70852,O. Gill,2380,Paraguay,Goalkeeper,25,12
51733,G. Olveira,2380,Paraguay,Goalkeeper,32,22
6168,O. Alderete,2380,Paraguay,Defender,29,3
2499,J. Alonso,2380,Paraguay,Defender,32,6
195992,J. Cáceres,2380,Paraguay,Defender,25,4
2500,F. Balbuena,2380,Paraguay,Defender,34,5
2502,G. Gómez,2380,Paraguay,Defender,32,15
425020,A. Maidana,2380,Paraguay,Defender,20,26
35808,G. Velázquez,2380,Paraguay,Defender,34,2
70732,J. Canale,2380,Paraguay,Defender,29,13
195107,D. Bobadilla,2380,Paraguay,Midfielder,24,16
119128,G. Caballero,2380,Paraguay,Midfielder,24,24
6236,A. Cubas,2380,Paraguay,Midfielder,29,14
305832,M. Galarza,2380,Paraguay,Midfielder,23,23
278370,D. Gómez,2380,Paraguay,Midfielder,22,8
106485,Maurício,2380,Paraguay,Midfielder,24,11
70767,B. Ojeda,2380,Paraguay,Midfielder,25,20
196298,R. Sosa,2380,Paraguay,Attacker,26,7
2507,M. Almirón,2380,Paraguay,Midfielder,31,10
2514,A. Romero,2380,Paraguay,Attacker,30,17
95460,A. Arce,2380,Paraguay,Attacker,30,18
6483,G. Ávalos,2380,Paraguay,Attacker,35,21
70747,J. Enciso,2380,Paraguay,Attacker,21,19
70670,I. Pitta,2380,Paraguay,Attacker,26,25
2522,A. Sanabria,2380,Paraguay,Attacker,29,9
16380,H. Galíndez,2382,Ecuador,Goalkeeper,38,1
81224,M. Ramírez,2382,Ecuador,Goalkeeper,25,12
16642,G. Valle,2382,Ecuador,Goalkeeper,29,22
46731,P. Estupiñán,2382,Ecuador,Midfielder,27,7
127817,P. Hincapié,2382,Ecuador,Midfielder,23,3
306940,Y. Medina,2382,Ecuador,Midfielder,21,26
354027,J. Ordoñez,2382,Ecuador,Defender,21,4
16367,W. Pacho,2382,Ecuador,Defender,24,6
2575,J. Porozo,2382,Ecuador,Defender,25,25
2583,A. Preciado,2382,Ecuador,Defender,27,17
63964,F. Torres,2382,Ecuador,Defender,28,2
16470,J. Alcívar,2382,Ecuador,Midfielder,26,5
116117,M. Caicedo,2382,Ecuador,Midfielder,24,23
338045,D. Castillo,2382,Ecuador,Midfielder,21,18
16360,A. Franco,2382,Ecuador,Defender,27,21
406303,K. Páez,2382,Ecuador,Attacker,18,10
280695,A. Minda,2382,Ecuador,Midfielder,22,14
198347,A. Valencia,2382,Ecuador,Attacker,22,8
237078,P. Vite,2382,Ecuador,Midfielder,23,15
361966,K. Rodríguez,2382,Ecuador,Attacker,25,11
25414,J. Yeboah,2382,Ecuador,Attacker,25,9
311543,N. Angulo,2382,Ecuador,Midfielder,22,20
16590,J. Caicedo,2382,Ecuador,Attacker,28,16
350799,Jeremy Arévalo,2382,Ecuador,Attacker,20,24
16369,G. Plata,2382,Ecuador,Attacker,25,19
35533,E. Valencia,2382,Ecuador,Attacker,36,13
266606,C. Brady,2384,USA,Goalkeeper,21,25
50728,M. Freese,2384,USA,Goalkeeper,27,24
50999,M. Turner,2384,USA,Goalkeeper,31,1
38735,S. Dest,2384,USA,Attacker,25,2
355994,A. Freeman,2384,USA,Defender,21,16
50735,M. McKenzie,2384,USA,Defender,26,22
19023,T. Ream,2384,USA,Defender,38,13
126949,C. Richards,2384,USA,Defender,25,3
19549,A. Robinson,2384,USA,Midfielder,28,5
50879,M. Robinson,2384,USA,Defender,28,12
50852,J. Scally,2384,USA,Defender,23,23
50737,A. Trusty,2384,USA,Defender,27,6
362400,M. Arfsten,2384,USA,Midfielder,24,18
201713,S. Berhalter,2384,USA,Midfielder,24,14
415,W. McKennie,2384,USA,Midfielder,27,8
161921,G. Reyna,2384,USA,Midfielder,23,7
51114,C. Roldan,2384,USA,Midfielder,30,15
162037,M. Tillman,2384,USA,Midfielder,23,17
1150,T. Adams,2384,USA,Midfielder,27,4
1138,T. Weah,2384,USA,Attacker,25,21
35885,A. Zendejas,2384,USA,Attacker,28,26
50739,B. Aaronson,2384,USA,Attacker,25,11
138835,F. Balogun,2384,USA,Attacker,24,20
73868,R. Pepi,2384,USA,Attacker,22,9
17,C. Pulisic,2384,USA,Midfielder,27,10
427,H. Wright,2384,USA,Attacker,27,19
123742,J. Duverger,2386,Haiti,Goalkeeper,23,23
174768,A. Pierre,2386,Haiti,Goalkeeper,24,12
87789,J. Placide,2386,Haiti,Goalkeeper,38,1
20850,C. Arcus,2386,Haiti,Defender,29,2
573613,K. Thermoncy,2386,Haiti,Defender,20,3
12303,Ricardo Ade,2386,Haiti,Defender,35,4
1411,H. Delcroix,2386,Haiti,Defender,26,5
20655,J. Duverne,2386,Haiti,Defender,28,22
190747,M. Expérience,2386,Haiti,Defender,26,8
102505,D. Lacroix,2386,Haiti,Defender,32,13
275367,W. Paugain,2386,Haiti,Defender,24,24
20665,J. Bellegarde,2386,Haiti,Midfielder,27,10
338367,D. Jean-Jacques,2386,Haiti,Midfielder,25,17
318930,G. Métusala,2386,Haiti,Defender,27,14
371050,W. Pierre,2386,Haiti,Midfielder,21,26
540857,C. F. Sainte,2386,Haiti,Midfielder,23,6
194242,D. Simon,2386,Haiti,Midfielder,25,25
174915,J. Casimir,2386,Haiti,Midfielder,24,21
128766,L. Deedson,2386,Haiti,Midfielder,24,11
50958,D. Etienne,2386,Haiti,Attacker,29,7
48535,Y. Fortuné,2386,Haiti,Attacker,26,19
84087,W. Isidor,2386,Haiti,Attacker,25,18
21613,L. Joseph,2386,Haiti,Attacker,25,16
45020,D. Nazon,2386,Haiti,Attacker,31,9
8601,F. Pierrot,2386,Haiti,Attacker,30,20
162733,R. Providence,2386,Haiti,Midfielder,24,15
18110,M. Crocombe,4673,New Zealand,Goalkeeper,32,1
94360,A. Paulsen,4673,New Zealand,Goalkeeper,23,12
36777,M. Woud,4673,New Zealand,Goalkeeper,26,22
430835,Tyler Bindon,4673,New Zealand,Defender,20,4
51149,M. Boxall,4673,New Zealand,Defender,37,5
6931,L. Cacace,4673,New Zealand,Defender,25,13
94405,F. de Vries,4673,New Zealand,Defender,31,3
6932,C. Elliot,4673,New Zealand,Defender,26,24
94346,T. Payne,4673,New Zealand,Defender,31,2
94344,N. Pijnaker,4673,New Zealand,Defender,26,15
51307,T. Smith,4673,New Zealand,Defender,35,26
210165,F. Surman,4673,New Zealand,Defender,22,16
405957,L. Bayliss,4673,New Zealand,Midfielder,23,25
94541,J. Bell,4673,New Zealand,Midfielder,26,6
26161,L. Rogerson,4673,New Zealand,Attacker,27,7
94322,C. McCowatt,4673,New Zealand,Midfielder,26,20
6934,A. Rufer,4673,New Zealand,Midfielder,29,14
6935,S. Singh,4673,New Zealand,Midfielder,26,10
179862,M. Stamenic,4673,New Zealand,Midfielder,23,8
242,R. Thomas,4673,New Zealand,Midfielder,31,23
94333,E. Just,4673,New Zealand,Midfielder,25,11
179856,B. Old,4673,New Zealand,Attacker,23,19
6865,K. Barbarouses,4673,New Zealand,Attacker,35,17
158688,J. Randall,4673,New Zealand,Attacker,23,21
6938,B. Waine,4673,New Zealand,Attacker,24,18
18931,C. Wood,4673,New Zealand,Attacker,34,9
51274,M. Crépeau,5529,Canada,Goalkeeper,31,16
284554,O. Goodman,5529,Canada,Goalkeeper,22,18
51148,D. St. Clair,5529,Canada,Goalkeeper,28,1
51295,D. Cornelius,5529,Canada,Defender,28,13
327738,L. De Fougerolles,5529,Canada,Defender,20,4
50816,R. Laryea,5529,Canada,Defender,30,22
78494,J. Waterman,5529,Canada,Defender,29,5
78547,A. Johnston,5529,Canada,Defender,27,2
18938,A. Jones,5529,Canada,Defender,28,3
407017,M. Bombito,5529,Canada,Defender,26,15
509,A. Davies,5529,Canada,Defender,25,19
416901,N. Sigur,5529,Canada,Midfielder,22,23
50826,J. Shaffelburg,5529,Canada,Midfielder,26,14
44798,L. Millar,5529,Canada,Midfielder,26,11
50788,M. Choinière,5529,Canada,Midfielder,26,6
35570,S. Eustáquio,5529,Canada,Midfielder,29,7
328046,I. Koné,5529,Canada,Midfielder,23,8
50817,J. Osorio,5529,Canada,Midfielder,33,21
294824,N. Saliba,5529,Canada,Midfielder,21,25
193279,J. Nelson,5529,Canada,Attacker,22,26
51016,T. Buchanan,5529,Canada,Midfielder,26,17
8489,J. David,5529,Canada,Attacker,25,10
313353,P. David,5529,Canada,Attacker,24,24
2001,C. Larin,5529,Canada,Attacker,30,9
362145,A. Ahmed,5529,Canada,Midfielder,25,20
351587,T. Oluwaseyi,5529,Canada,Attacker,25,12
214129,T. Bodak,5530,Curaçao,Goalkeeper,23,25
36967,T. Doornbusch,5530,Curaçao,Goalkeeper,26,26
221,E. Room,5530,Curaçao,Goalkeeper,36,1
37175,R. Bazoer,5530,Curaçao,Defender,29,23
706,J. Brenet,5530,Curaçao,Defender,31,20
36970,S. Floranus,5530,Curaçao,Defender,27,5
353808,Deveron Fonville,5530,Curaçao,Defender,22,24
36857,J. Gaari,5530,Curaçao,Defender,32,3
194645,S. Sambo,5530,Curaçao,Defender,24,2
37066,R. van Eijma,5530,Curaçao,Defender,27,4
228,A. Obispo,5530,Curaçao,Defender,26,18
18997,L. Bacuna,5530,Curaçao,Midfielder,34,10
162199,A. Martha,5530,Curaçao,Midfielder,22,15
406846,T. Noslin,5530,Curaçao,Midfielder,23,13
309763,L. Comenencia,5530,Curaçao,Midfielder,21,8
37461,K. Felida,5530,Curaçao,Midfielder,26,22
906,T. Chong,5530,Curaçao,Midfielder,26,21
36842,G. Roemeratoe,5530,Curaçao,Midfielder,26,6
19047,J. Bacuna,5530,Curaçao,Midfielder,28,7
163220,J. Antonisse,5530,Curaçao,Attacker,23,11
37272,B. Kuwas,5530,Curaçao,Attacker,33,17
41627,K. Gorré,5530,Curaçao,Attacker,31,14
161884,S. Hansen,5530,Curaçao,Attacker,23,12
38708,G. Kastaneer,5530,Curaçao,Attacker,29,19
18981,J. Locadia,5530,Curaçao,Attacker,32,9
195067,J. Margaritha,5530,Curaçao,Attacker,25,16
