player_id,player_name,team_id,team_name,position_group,minutes,shots,shots_on,goals,goals_conceded,assists,saves,passes,passes_accurate,key_passes,tackles,blocks,interceptions,duels,duels_won,dribbles_attempted,dribbles_completed,fouls_drawn,fouls_committed,yellow_cards,red_cards,provider_rating_mean,shots_p90,goals_p90,goals_conceded_p90,assists_p90,saves_p90,passes_p90,key_passes_p90,tackles_p90,blocks_p90,interceptions_p90,duels_p90,dribbles_completed_p90,fouls_drawn_p90,fouls_committed_p90,cards_p90,shots_on_target_rate,duel_win_rate,dribble_success_rate,pass_accuracy
35532,Julián Quiñones,16,Mexico,W,414.0,11.0,6.0,4.0,0.0,1.0,0.0,135.0,111.0,10.0,4.0,0.0,0.0,45.0,20.0,9.0,6.0,7.0,5.0,0.0,0.0,7.76,2.391304347826087,0.8695652173913043,0.0,0.21739130434782608,0.0,29.34782608695652,2.1739130434782608,0.8695652173913043,0.0,0.0,9.782608695652174,1.3043478260869565,1.5217391304347825,1.0869565217391304,0.0,0.5454545454545454,0.4444444444444444,0.6666666666666666,82.22222222222223
35544,Johan Vásquez,16,Mexico,CB,373.0,1.0,0.0,0.0,0.0,0.0,0.0,240.0,218.0,1.0,3.0,3.0,2.0,24.0,17.0,0.0,0.0,2.0,0.0,1.0,0.0,7.1,0.24128686327077747,0.0,0.0,0.0,0.0,57.90884718498659,0.24128686327077747,0.7238605898123325,0.7238605898123325,0.48257372654155495,5.79088471849866,0.0,0.48257372654155495,0.0,0.24128686327077747,0.0,0.7083333333333334,0.0,90.83333333333333
35570,Stephen Eustaquio,5529,Canada,CM,398.0,3.0,1.0,1.0,0.0,0.0,0.0,278.0,243.0,12.0,11.0,0.0,3.0,31.0,21.0,2.0,2.0,7.0,2.0,0.0,0.0,7.74,0.678391959798995,0.22613065326633167,0.0,0.0,0.0,62.8643216080402,2.71356783919598,2.4874371859296485,0.0,0.678391959798995,7.010050251256281,0.45226130653266333,1.5829145728643217,0.45226130653266333,0.0,0.3333333333333333,0.6774193548387096,1.0,87.41007194244604
35808,Gustavo Velázquez,2380,Paraguay,CB,244.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,57.0,0.0,1.0,4.0,1.0,17.0,9.0,2.0,1.0,0.0,2.0,0.0,0.0,6.659999999999999,0.0,0.0,0.0,0.0,0.0,28.401639344262296,0.0,0.36885245901639346,1.4754098360655739,0.36885245901639346,6.270491803278689,0.36885245901639346,0.0,0.7377049180327869,0.0,0.0,0.5294117647058824,0.5,74.02597402597402
36088,Guillermo Martínez,16,Mexico,ST,85.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,15.882352941176471,0.0,0.0,0.0,0.0,12.705882352941178,0.0,1.0588235294117647,3.1764705882352944,0.0,0.0,0.16666666666666666,0.0,86.66666666666667
36857,Jurien Gaari,5530,Curaçao,CB,167.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,39.0,1.0,3.0,0.0,2.0,11.0,5.0,0.0,0.0,1.0,4.0,1.0,0.0,6.4,0.5389221556886228,0.0,0.0,0.0,0.0,28.562874251497007,0.5389221556886228,1.6167664670658684,0.0,1.0778443113772456,5.928143712574851,0.0,0.5389221556886228,2.155688622754491,0.5389221556886228,0.0,0.45454545454545453,0.0,73.58490566037736
36902,Tijjani Reijnders,1118,Netherlands,CM,201.0,4.0,2.0,0.0,0.0,1.0,0.0,62.0,51.0,6.0,0.0,0.0,2.0,12.0,5.0,3.0,1.0,3.0,0.0,0.0,0.0,6.633333333333333,1.791044776119403,0.0,0.0,0.44776119402985076,0.0,27.761194029850746,2.6865671641791047,0.0,0.0,0.8955223880597015,5.373134328358209,0.44776119402985076,1.3432835820895523,0.0,0.0,0.5,0.4166666666666667,0.3333333333333333,82.25806451612904
36970,Sherel Constancio Floranus,5530,Curaçao,FB,270.0,2.0,0.0,0.0,0.0,0.0,0.0,103.0,90.0,1.0,9.0,3.0,4.0,16.0,12.0,1.0,1.0,0.0,2.0,0.0,0.0,6.666666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,34.33333333333333,0.3333333333333333,3.0,1.0,1.3333333333333333,5.333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.75,1.0,87.37864077669903
37127,Martin Ødegaard,1090,Norway,CM,471.0,6.0,3.0,0.0,0.0,4.0,0.0,356.0,317.0,6.0,6.0,0.0,3.0,36.0,15.0,9.0,4.0,4.0,3.0,0.0,0.0,7.0,1.1464968152866244,0.0,0.0,0.7643312101910829,0.0,68.02547770700637,1.1464968152866244,1.1464968152866244,0.0,0.5732484076433122,6.8789808917197455,0.7643312101910829,0.7643312101910829,0.5732484076433122,0.0,0.5,0.4166666666666667,0.4444444444444444,89.04494382022472
37175,Riechedly Bazoer,5530,Curaçao,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,31.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,0.0,88.57142857142857
37435,Deroy Duarte,1533,Cape Verde Islands,AM,264.0,3.0,2.0,1.0,0.0,0.0,0.0,101.0,86.0,2.0,8.0,1.0,6.0,19.0,12.0,0.0,0.0,1.0,4.0,0.0,0.0,7.0,1.0227272727272727,0.3409090909090909,0.0,0.0,0.0,34.43181818181818,0.6818181818181818,2.727272727272727,0.3409090909090909,2.0454545454545454,6.477272727272727,0.0,0.3409090909090909,1.3636363636363635,0.0,0.6666666666666666,0.631578947368421,0.0,85.14851485148515
37436,Laros Duarte,1533,Cape Verde Islands,AM,166.0,3.0,3.0,0.0,0.0,0.0,0.0,41.0,36.0,6.0,1.0,0.0,2.0,16.0,5.0,6.0,2.0,2.0,0.0,0.0,0.0,6.65,1.6265060240963853,0.0,0.0,0.0,0.0,22.2289156626506,3.2530120481927707,0.5421686746987951,0.0,1.0843373493975903,8.674698795180722,1.0843373493975903,1.0843373493975903,0.0,0.0,1.0,0.3125,0.3333333333333333,87.8048780487805
37724,Crysencio Summerville,1118,Netherlands,W,253.0,2.0,2.0,2.0,0.0,2.0,0.0,65.0,57.0,4.0,4.0,0.0,2.0,28.0,14.0,9.0,4.0,5.0,2.0,1.0,0.0,7.575,0.7114624505928854,0.7114624505928854,0.0,0.7114624505928854,0.0,23.122529644268774,1.4229249011857708,1.4229249011857708,0.0,0.7114624505928854,9.960474308300395,1.4229249011857708,1.7786561264822134,0.7114624505928854,0.3557312252964427,1.0,0.5,0.4444444444444444,87.6923076923077
38114,Ko Itakura,12,Japan,CB,129.0,0.0,0.0,0.0,0.0,1.0,0.0,118.0,112.0,2.0,1.0,0.0,1.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,7.45,0.0,0.0,0.0,0.6976744186046512,0.0,82.32558139534883,1.3953488372093024,0.6976744186046512,0.0,0.6976744186046512,5.5813953488372094,0.0,0.0,0.6976744186046512,0.0,0.0,0.75,0.0,94.91525423728814
38695,Jan Paul van Hecke,1118,Netherlands,CB,390.0,3.0,2.0,1.0,0.0,0.0,0.0,372.0,344.0,2.0,9.0,2.0,4.0,35.0,23.0,0.0,0.0,2.0,4.0,0.0,0.0,7.699999999999999,0.6923076923076923,0.23076923076923078,0.0,0.0,0.0,85.84615384615385,0.46153846153846156,2.076923076923077,0.46153846153846156,0.9230769230769231,8.076923076923077,0.0,0.46153846153846156,0.9230769230769231,0.0,0.6666666666666666,0.6571428571428571,0.0,92.47311827956989
38735,Sergiño Dest,2384,USA,FB,298.0,1.0,1.0,0.0,0.0,0.0,0.0,102.0,88.0,3.0,1.0,0.0,3.0,32.0,15.0,16.0,10.0,4.0,2.0,0.0,0.0,6.720000000000001,0.30201342281879195,0.0,0.0,0.0,0.0,30.80536912751678,0.9060402684563759,0.30201342281879195,0.0,0.9060402684563759,9.664429530201343,3.0201342281879198,1.2080536912751678,0.6040268456375839,0.0,1.0,0.46875,0.625,86.27450980392157
38750,Brian Brobbey,1118,Netherlands,ST,232.0,3.0,3.0,3.0,0.0,0.0,0.0,22.0,19.0,5.0,2.0,1.0,0.0,16.0,8.0,0.0,0.0,3.0,4.0,0.0,0.0,7.175,1.1637931034482758,1.1637931034482758,0.0,0.0,0.0,8.53448275862069,1.9396551724137931,0.7758620689655172,0.3879310344827586,0.0,6.206896551724138,0.0,1.1637931034482758,1.5517241379310345,0.0,1.0,0.5,0.0,86.36363636363636
39058,Fredrik André Bjørkan,1090,Norway,FB,45.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,94.44444444444444
39064,Patrick Berg,1090,Norway,CM,444.0,2.0,0.0,0.0,0.0,2.0,0.0,175.0,160.0,4.0,10.0,2.0,2.0,34.0,19.0,7.0,6.0,2.0,4.0,1.0,0.0,6.883333333333333,0.40540540540540543,0.0,0.0,0.40540540540540543,0.0,35.472972972972975,0.8108108108108109,2.027027027027027,0.40540540540540543,0.40540540540540543,6.891891891891892,1.2162162162162162,0.40540540540540543,0.8108108108108109,0.20270270270270271,0.0,0.5588235294117647,0.8571428571428571,91.42857142857143
39082,Egil Selvik,1090,Norway,GK,90.0,0.0,0.0,0.0,4.0,0.0,5.0,25.0,13.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,4.0,0.0,5.0,25.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0
39143,Kristian Thorstvedt,1090,Norway,CM,62.0,2.0,1.0,0.0,0.0,0.0,0.0,24.0,18.0,0.0,2.0,0.0,0.0,14.0,6.0,2.0,2.0,1.0,2.0,0.0,0.0,6.449999999999999,2.903225806451613,0.0,0.0,0.0,0.0,34.83870967741936,0.0,2.903225806451613,0.0,0.0,20.322580645161292,2.903225806451613,1.4516129032258065,2.903225806451613,0.0,0.5,0.42857142857142855,1.0,75.0
39254,Torbjørn Heggem,1090,Norway,CB,444.0,1.0,1.0,0.0,0.0,0.0,0.0,301.0,283.0,0.0,8.0,3.0,2.0,22.0,13.0,1.0,1.0,0.0,2.0,0.0,0.0,6.720000000000001,0.20270270270270271,0.0,0.0,0.0,0.0,61.013513513513516,0.0,1.6216216216216217,0.6081081081081081,0.40540540540540543,4.45945945945946,0.20270270270270271,0.0,0.40540540540540543,0.0,1.0,0.5909090909090909,1.0,94.01993355481727
39362,Marcus Pedersen,1090,Norway,FB,236.0,1.0,1.0,1.0,0.0,0.0,0.0,81.0,72.0,2.0,2.0,0.0,0.0,19.0,5.0,2.0,0.0,1.0,3.0,0.0,0.0,6.55,0.3813559322033898,0.3813559322033898,0.0,0.0,0.0,30.889830508474574,0.7627118644067796,0.7627118644067796,0.0,0.0,7.245762711864407,0.0,0.3813559322033898,1.1440677966101696,0.0,1.0,0.2631578947368421,0.0,88.88888888888889
41552,Pathé Ismaël Ciss,13,Senegal,CB,191.0,1.0,1.0,0.0,0.0,0.0,0.0,140.0,127.0,1.0,1.0,3.0,0.0,6.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,6.875,0.4712041884816754,0.0,0.0,0.0,0.0,65.96858638743456,0.4712041884816754,0.4712041884816754,1.4136125654450262,0.0,2.8272251308900525,0.9424083769633508,0.0,0.4712041884816754,0.0,1.0,0.6666666666666666,1.0,90.71428571428571
41608,Diney Borges,1533,Cape Verde Islands,CB,390.0,4.0,2.0,0.0,0.0,0.0,0.0,201.0,162.0,1.0,11.0,3.0,4.0,34.0,23.0,2.0,1.0,0.0,2.0,1.0,0.0,7.1,0.9230769230769231,0.0,0.0,0.0,0.0,46.38461538461539,0.23076923076923078,2.5384615384615388,0.6923076923076923,0.9230769230769231,7.846153846153847,0.23076923076923078,0.0,0.46153846153846156,0.23076923076923078,0.5,0.6764705882352942,0.5,80.59701492537313
42060,Sultan Al-Brake,1569,Qatar,FB,140.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,29.0,1.0,2.0,0.0,2.0,6.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,25.071428571428573,0.6428571428571429,1.2857142857142858,0.0,1.2857142857142858,3.8571428571428577,0.6428571428571429,0.0,1.2857142857142858,0.0,0.0,0.5,1.0,74.35897435897436
42075,Edmilson Junior,1569,Qatar,W,212.0,3.0,2.0,0.0,0.0,1.0,0.0,38.0,32.0,2.0,2.0,0.0,0.0,25.0,7.0,5.0,2.0,2.0,4.0,0.0,0.0,6.566666666666666,1.2735849056603774,0.0,0.0,0.42452830188679247,0.0,16.132075471698116,0.8490566037735849,0.8490566037735849,0.0,0.0,10.61320754716981,0.8490566037735849,0.8490566037735849,1.6981132075471699,0.0,0.6666666666666666,0.28,0.4,84.21052631578948
42207,Mahmud Abunada,1569,Qatar,GK,270.0,0.0,0.0,0.0,10.0,0.0,12.0,86.0,45.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,6.266666666666667,0.0,0.0,3.333333333333333,0.0,4.0,28.666666666666664,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,52.325581395348834
42261,Rebin Sulaka,1567,Iraq,CB,43.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,24.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.6,2.0930232558139537,0.0,0.0,0.0,0.0,62.79069767441861,0.0,0.0,0.0,2.0930232558139537,2.0930232558139537,0.0,0.0,2.0930232558139537,4.186046511627907,0.0,0.0,0.0,80.0
42315,Mehdi Taremi,22,Iran,ST,260.0,4.0,2.0,0.0,0.0,0.0,0.0,85.0,62.0,4.0,3.0,0.0,2.0,51.0,25.0,7.0,2.0,5.0,3.0,0.0,0.0,6.6000000000000005,1.3846153846153846,0.0,0.0,0.0,0.0,29.423076923076923,1.3846153846153846,1.0384615384615383,0.0,0.6923076923076923,17.653846153846153,0.6923076923076923,1.7307692307692308,1.0384615384615383,0.0,0.5,0.49019607843137253,0.2857142857142857,72.94117647058823
44315,Abdullah Al-Khaibari,23,Saudi Arabia,CM,180.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,50.0,0.0,2.0,1.0,2.0,11.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,6.633333333333333,0.5,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.5,1.0,5.5,1.0,1.0,0.0,0.0,0.0,0.5454545454545454,1.0,83.33333333333333
44324,Firas Al-Buraikan,23,Saudi Arabia,ST,239.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,34.0,2.0,1.0,1.0,1.0,29.0,12.0,1.0,0.0,3.0,2.0,1.0,0.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,20.334728033472803,0.7531380753138075,0.37656903765690375,0.37656903765690375,0.37656903765690375,10.920502092050208,0.0,1.1297071129707112,0.7531380753138075,0.37656903765690375,0.0,0.41379310344827586,0.0,62.96296296296296
44339,Nasser Al-Dawsari,23,Saudi Arabia,CM,206.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,92.0,0.0,5.0,3.0,4.0,25.0,13.0,5.0,4.0,2.0,7.0,1.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0,0.0,47.18446601941747,0.0,2.1844660194174756,1.3106796116504853,1.7475728155339805,10.922330097087379,1.7475728155339805,0.8737864077669902,3.058252427184466,0.4368932038834951,0.0,0.52,0.8,85.18518518518519
44340,Salem Al-Dawsari,23,Saudi Arabia,CM,246.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,54.0,0.0,5.0,0.0,1.0,36.0,16.0,10.0,7.0,4.0,3.0,1.0,0.0,6.366666666666667,0.36585365853658536,0.0,0.0,0.0,0.0,26.70731707317073,0.0,1.8292682926829267,0.0,0.36585365853658536,13.170731707317072,2.5609756097560976,1.4634146341463414,1.0975609756097562,0.36585365853658536,0.0,0.4444444444444444,0.7,73.97260273972603
44362,Hassan Altambakti,23,Saudi Arabia,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,22.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.166666666666667,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,78.57142857142857
44362,Hassan Tambakti,23,Saudi Arabia,CB,123.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,48.0,0.0,3.0,0.0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,6.166666666666667,0.0,0.0,0.0,0.0,0.0,41.70731707317073,0.0,2.1951219512195124,0.0,1.4634146341463414,3.6585365853658534,0.0,0.7317073170731707,0.0,0.0,0.0,0.8,0.0,84.21052631578948
44411,Mohammed Al-Owais,23,Saudi Arabia,GK,270.0,0.0,0.0,0.0,5.0,0.0,16.0,85.0,48.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,7.366666666666667,0.0,0.0,1.6666666666666665,0.0,5.333333333333333,28.333333333333332,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,56.470588235294116
44475,Abdulelah Al-Amri,23,Saudi Arabia,CB,240.0,4.0,2.0,1.0,0.0,0.0,0.0,99.0,82.0,1.0,3.0,1.0,4.0,14.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,6.866666666666667,1.5,0.375,0.0,0.0,0.0,37.125,0.375,1.125,0.375,1.5,5.25,0.0,0.0,0.375,0.375,0.5,0.5714285714285714,0.0,82.82828282828282
44507,Ali Lajami,23,Saudi Arabia,CB,148.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,54.0,0.0,2.0,4.0,3.0,10.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0945945945946,0.0,1.2162162162162162,2.4324324324324325,1.8243243243243243,6.081081081081081,0.0,1.2162162162162162,0.0,0.0,0.0,0.6,0.0,88.52459016393442
44594,Saud Abdulhamid,23,Saudi Arabia,FB,269.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,79.0,1.0,11.0,1.0,2.0,28.0,18.0,1.0,1.0,2.0,4.0,1.0,0.0,6.633333333333333,0.3345724907063197,0.0,0.0,0.0,0.0,33.457249070631974,0.3345724907063197,3.680297397769517,0.3345724907063197,0.6691449814126395,9.368029739776953,0.3345724907063197,0.6691449814126395,1.338289962825279,0.3345724907063197,0.0,0.6428571428571429,1.0,79.0
44612,Garry Rodrigues,1533,Cape Verde Islands,W,77.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,1.0,2.0,0.0,1.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,6.449999999999999,0.0,0.0,0.0,0.0,0.0,15.194805194805195,1.1688311688311688,2.3376623376623376,0.0,1.1688311688311688,8.181818181818182,1.1688311688311688,0.0,0.0,0.0,0.0,0.42857142857142855,0.3333333333333333,76.92307692307692
44798,Liam Millar,5529,Canada,CM,163.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,49.0,4.0,4.0,0.0,0.0,32.0,12.0,9.0,4.0,1.0,3.0,1.0,0.0,6.566666666666666,0.0,0.0,0.0,0.0,0.0,35.33742331288344,2.208588957055215,2.208588957055215,0.0,0.0,17.66871165644172,2.208588957055215,0.5521472392638037,1.6564417177914113,0.5521472392638037,0.0,0.375,0.4444444444444444,76.5625
46334,Aubrey Modiba,1531,South Africa,FB,354.0,4.0,1.0,0.0,0.0,0.0,0.0,119.0,98.0,3.0,11.0,2.0,4.0,29.0,19.0,4.0,2.0,6.0,4.0,1.0,0.0,7.1,1.0169491525423728,0.0,0.0,0.0,0.0,30.25423728813559,0.7627118644067796,2.796610169491525,0.5084745762711864,1.0169491525423728,7.372881355932203,0.5084745762711864,1.5254237288135593,1.0169491525423728,0.2542372881355932,0.25,0.6551724137931034,0.5,82.3529411764706
46458,Nkosinathi Sibisi,1531,South Africa,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,41.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,82.0
46601,Khuliso Mudau,1531,South Africa,FB,367.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,150.0,1.0,10.0,0.0,11.0,33.0,23.0,4.0,3.0,10.0,4.0,0.0,0.0,6.825,0.0,0.0,0.0,0.0,0.0,39.48228882833788,0.2452316076294278,2.452316076294278,0.0,2.697547683923706,8.092643051771118,0.7356948228882834,2.452316076294278,0.9809264305177112,0.0,0.0,0.696969696969697,0.75,93.16770186335404
46746,Ante Budimir,3,Croatia,ST,156.0,3.0,1.0,1.0,0.0,0.0,0.0,14.0,7.0,0.0,1.0,0.0,0.0,31.0,14.0,1.0,1.0,4.0,6.0,0.0,0.0,6.7,1.7307692307692306,0.5769230769230769,0.0,0.0,0.0,8.076923076923077,0.0,0.5769230769230769,0.0,0.0,17.884615384615383,0.5769230769230769,2.3076923076923075,3.4615384615384612,0.0,0.3333333333333333,0.45161290322580644,1.0,50.0
46855,Yoel Bárcenas,11,Panama,CM,250.0,1.0,0.0,0.0,0.0,0.0,0.0,113.0,100.0,2.0,2.0,0.0,2.0,26.0,13.0,5.0,3.0,3.0,3.0,1.0,0.0,6.8999999999999995,0.36,0.0,0.0,0.0,0.0,40.68,0.72,0.72,0.0,0.72,9.36,1.08,1.08,1.08,0.36,0.0,0.5,0.6,88.49557522123894
46930,Ermedin Demirović,1113,Bosnia & Herzegovina,ST,356.0,4.0,4.0,0.0,0.0,0.0,0.0,47.0,33.0,0.0,5.0,0.0,1.0,49.0,19.0,5.0,1.0,3.0,11.0,1.0,0.0,6.475,1.0112359550561798,0.0,0.0,0.0,0.0,11.882022471910112,0.0,1.2640449438202248,0.0,0.25280898876404495,12.387640449438203,0.25280898876404495,0.7584269662921348,2.7808988764044944,0.25280898876404495,1.0,0.3877551020408163,0.2,70.2127659574468
47237,Luis Javier Suárez,8,Colombia,ST,332.0,5.0,0.0,0.0,0.0,1.0,0.0,55.0,42.0,2.0,4.0,0.0,0.0,42.0,16.0,5.0,1.0,8.0,7.0,1.0,0.0,6.4799999999999995,1.355421686746988,0.0,0.0,0.2710843373493976,0.0,14.909638554216867,0.5421686746987951,1.0843373493975903,0.0,0.0,11.385542168674698,0.2710843373493976,2.1686746987951806,1.897590361445783,0.2710843373493976,0.0,0.38095238095238093,0.2,76.36363636363636
47254,Mathías Olivera,7,Uruguay,CB,270.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,211.0,5.0,8.0,3.0,2.0,34.0,19.0,4.0,2.0,0.0,3.0,1.0,0.0,7.1000000000000005,0.0,0.0,0.0,0.0,0.0,76.33333333333333,1.6666666666666665,2.6666666666666665,1.0,0.6666666666666666,11.333333333333332,0.6666666666666666,0.0,1.0,0.3333333333333333,0.0,0.5588235294117647,0.5,92.13973799126637
47270,Unai Simón,9,Spain,GK,630.0,0.0,0.0,0.0,1.0,0.0,10.0,215.0,170.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,7.128571428571428,0.0,0.0,0.14285714285714285,0.0,1.4285714285714284,30.71428571428571,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.42857142857142855,0.0,0.0,0.0,0.8,0.0,79.06976744186046
47294,Iñaki Williams,1504,Ghana,W,128.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,6.35,0.703125,0.0,0.0,0.0,0.0,14.765625,0.0,0.0,0.0,0.703125,4.921875,0.0,0.703125,1.40625,0.703125,0.0,0.14285714285714285,0.0,66.66666666666667
47300,Theo Hernández,2,France,FB,210.0,2.0,0.0,0.0,0.0,0.0,0.0,118.0,111.0,2.0,2.0,0.0,2.0,23.0,10.0,2.0,0.0,4.0,2.0,0.0,0.0,6.5,0.8571428571428571,0.0,0.0,0.0,0.0,50.57142857142857,0.8571428571428571,0.8571428571428571,0.0,0.8571428571428571,9.857142857142856,0.0,1.7142857142857142,0.8571428571428571,0.0,0.0,0.43478260869565216,0.0,94.0677966101695
47311,Mikel Merino,9,Spain,AM,165.0,3.0,3.0,2.0,0.0,0.0,0.0,83.0,72.0,4.0,3.0,0.0,3.0,33.0,16.0,2.0,0.0,5.0,5.0,0.0,0.0,6.828571428571428,1.6363636363636362,1.0909090909090908,0.0,0.0,0.0,45.272727272727266,2.1818181818181817,1.6363636363636362,0.0,1.6363636363636362,18.0,0.0,2.727272727272727,2.727272727272727,0.0,1.0,0.48484848484848486,0.0,86.74698795180723
47323,Mikel Oyarzabal,9,Spain,ST,543.0,20.0,11.0,5.0,0.0,1.0,0.0,140.0,116.0,6.0,5.0,0.0,1.0,38.0,17.0,3.0,1.0,4.0,3.0,0.0,0.0,7.271428571428571,3.314917127071823,0.8287292817679558,0.0,0.16574585635359115,0.0,23.204419889502763,0.9944751381215469,0.8287292817679558,0.0,0.16574585635359115,6.2983425414364635,0.16574585635359115,0.6629834254143646,0.49723756906077343,0.0,0.55,0.4473684210526316,0.3333333333333333,82.85714285714286
47380,Marc Cucurella,9,Spain,FB,630.0,4.0,3.0,0.0,0.0,2.0,0.0,344.0,313.0,6.0,7.0,3.0,5.0,32.0,15.0,3.0,2.0,3.0,7.0,1.0,0.0,7.071428571428571,0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,49.14285714285714,0.8571428571428571,1.0,0.42857142857142855,0.7142857142857142,4.571428571428571,0.2857142857142857,0.42857142857142855,1.0,0.14285714285714285,0.75,0.46875,0.6666666666666666,90.98837209302326
47519,Pedro Porro,9,Spain,FB,444.0,7.0,3.0,2.0,0.0,0.0,0.0,262.0,233.0,9.0,12.0,1.0,6.0,44.0,27.0,5.0,3.0,6.0,7.0,0.0,0.0,7.62,1.418918918918919,0.40540540540540543,0.0,0.0,0.0,53.10810810810811,1.8243243243243243,2.4324324324324325,0.20270270270270271,1.2162162162162162,8.91891891891892,0.6081081081081081,1.2162162162162162,1.418918918918919,0.0,0.42857142857142855,0.6136363636363636,0.6,88.93129770992367
47696,Alexander Bernhardsson,5,Sweden,W,219.0,1.0,1.0,0.0,0.0,0.0,0.0,65.0,44.0,1.0,5.0,0.0,2.0,31.0,13.0,5.0,2.0,4.0,2.0,0.0,0.0,6.366666666666667,0.410958904109589,0.0,0.0,0.0,0.0,26.712328767123285,0.410958904109589,2.054794520547945,0.0,0.821917808219178,12.739726027397259,0.821917808219178,1.643835616438356,0.821917808219178,0.0,1.0,0.41935483870967744,0.4,67.6923076923077
